i,word,freq,ipa,xsampa
772,қисмати,228,"['q', 'i', 's', 'm', 'æ', 't', 'i']","['q', 'i', 's', 'm', '{', 't', 'i']"
773,Сипас,227,"['s', 'i', 'p', 'æ', 's']","['s', 'i', 'p', '{', 's']"
774,барқарор,227,"['b', 'æ', 'r', 'q', 'æ', 'r', 'ɔ', 'r']","['b', '{', 'r', 'q', '{', 'r', 'O', 'r']"
775,гуфт,227,"['ɡ', 'u', 'f', 't']","['g', 'u', 'f', 't']"
776,муносибатҳои,227,"['m', 'u', 'n', 'ɔ', 's', 'i', 'b', 'æ', 't', 'h', 'ɔ', 'i']","['m', 'u', 'n', 'O', 's', 'i', 'b', '{', 't', 'h', 'O', 'i']"
777,оғози,227,"['ɔ', 'ʁ', 'ɔ', 'z', 'i']","['O', 'R', 'O', 'z', 'i']"
778,Баъзе,226,"['b', 'æ', 'ʔ', 'z', 'e']","['b', '{', '?', 'z', 'e']"
780,вазифаҳои,226,"['v', 'æ', 'z', 'i', 'f', 'æ', 'h', 'ɔ', 'i']","['v', '{', 'z', 'i', 'f', '{', 'h', 'O', 'i']"
781,медали,226,"['m', 'e', 'd', 'æ', 'l', 'i']","['m', 'e', 'd', '{', 'l', 'i']"
782,муқаррар,226,"['m', 'u', 'q', 'æ', 'r', 'r', 'æ', 'r']","['m', 'u', 'q', '{', 'r', 'r', '{', 'r']"
785,Бадахшон,224,"['b', 'æ', 'd', 'æ', 'χ', 'ʃ', 'ɔ', 'n']","['b', '{', 'd', '{', 'X', 'S', 'O', 'n']"
787,хеш,224,"['χ', 'e', 'ʃ']","['X', 'e', 'S']"
788,шуъбаи,224,"['ʃ', 'u', 'ʔ', 'b', 'æ', 'i']","['S', 'u', '?', 'b', '{', 'i']"
789,Олмон,223,"['ɔ', 'l', 'm', 'ɔ', 'n']","['O', 'l', 'm', 'O', 'n']"
790,доштани,223,"['d', 'ɔ', 'ʃ', 't', 'æ', 'n', 'i']","['d', 'O', 'S', 't', '{', 'n', 'i']"
792,панҷ,223,"['p', 'æ', 'n', 'd͡ʒ']","['p', '{', 'n', 'dZ']"
794,дучор,222,"['d', 'u', 't͡ʃ', 'ɔ', 'r']","['d', 'u', 'tS', 'O', 'r']"
795,гоҳ,221,"['ɡ', 'ɔ', 'h']","['g', 'O', 'h']"
796,намудаанд,221,"['n', 'æ', 'm', 'u', 'd', 'æ', 'æ', 'n', 'd']","['n', '{', 'm', 'u', 'd', '{', '{', 'n', 'd']"
797,Раиси,220,"['r', 'æ', 'i', 's', 'i']","['r', '{', 'i', 's', 'i']"
798,Чунин,220,"['t͡ʃ', 'u', 'n', 'i', 'n']","['tS', 'u', 'n', 'i', 'n']"
800,бемории,220,"['b', 'e', 'm', 'ɔ', 'r', 'i', 'i']","['b', 'e', 'm', 'O', 'r', 'i', 'i']"
801,метавон,220,"['m', 'e', 't', 'æ', 'v', 'ɔ', 'n']","['m', 'e', 't', '{', 'v', 'O', 'n']"
803,маълумот,219,"['m', 'æ', 'ʔ', 'l', 'u', 'm', 'ɔ', 't']","['m', '{', '?', 'l', 'u', 'm', 'O', 't']"
804,хатти,219,"['χ', 'æ', 't', 't', 'i']","['X', '{', 't', 't', 'i']"
805,Моҳи,218,"['m', 'ɔ', 'h', 'i']","['m', 'O', 'h', 'i']"
806,мактаб,218,"['m', 'æ', 'k', 't', 'æ', 'b']","['m', '{', 'k', 't', '{', 'b']"
807,мақолаи,218,"['m', 'æ', 'q', 'ɔ', 'l', 'æ', 'i']","['m', '{', 'q', 'O', 'l', '{', 'i']"
808,минтақаҳои,218,"['m', 'i', 'n', 't', 'æ', 'q', 'æ', 'h', 'ɔ', 'i']","['m', 'i', 'n', 't', '{', 'q', '{', 'h', 'O', 'i']"
809,қувваи,218,"['q', 'u', 'v', 'v', 'æ', 'i']","['q', 'u', 'v', 'v', '{', 'i']"
811,аксар,217,"['æ', 'k', 's', 'æ', 'r']","['{', 'k', 's', '{', 'r']"
812,сохти,217,"['s', 'ɔ', 'χ', 't', 'i']","['s', 'O', 'X', 't', 'i']"
813,ҷавон,217,"['d͡ʒ', 'æ', 'v', 'ɔ', 'n']","['dZ', '{', 'v', 'O', 'n']"
814,гарм,216,"['ɡ', 'æ', 'r', 'm']","['g', '{', 'r', 'm']"
815,дохили,216,"['d', 'ɔ', 'χ', 'i', 'l', 'i']","['d', 'O', 'X', 'i', 'l', 'i']"
816,млн,216,"['m', 'l', 'n']","['m', 'l', 'n']"
818,интихоботи,215,"['i', 'n', 't', 'i', 'χ', 'ɔ', 'b', 'ɔ', 't', 'i']","['i', 'n', 't', 'i', 'X', 'O', 'b', 'O', 't', 'i']"
821,аҳди,214,"['æ', 'h', 'd', 'i']","['{', 'h', 'd', 'i']"
824,сохтмони,214,"['s', 'ɔ', 'χ', 't', 'm', 'ɔ', 'n', 'i']","['s', 'O', 'X', 't', 'm', 'O', 'n', 'i']"
825,тав,214,"['t', 'æ', 'v']","['t', '{', 'v']"
826,Бинобар,213,"['b', 'i', 'n', 'ɔ', 'b', 'æ', 'r']","['b', 'i', 'n', 'O', 'b', '{', 'r']"
827,алоҳида,213,"['æ', 'l', 'ɔ', 'h', 'i', 'd', 'æ']","['{', 'l', 'O', 'h', 'i', 'd', '{']"
828,гуфта,213,"['ɡ', 'u', 'f', 't', 'æ']","['g', 'u', 'f', 't', '{']"
829,давлатҳои,213,"['d', 'æ', 'v', 'l', 'æ', 't', 'h', 'ɔ', 'i']","['d', '{', 'v', 'l', '{', 't', 'h', 'O', 'i']"
831,ташаккул,213,"['t', 'æ', 'ʃ', 'æ', 'k', 'k', 'u', 'l']","['t', '{', 'S', '{', 'k', 'k', 'u', 'l']"
832,хизмат,213,"['χ', 'i', 'z', 'm', 'æ', 't']","['X', 'i', 'z', 'm', '{', 't']"
833,гузоштааст,212,"['ɡ', 'u', 'z', 'ɔ', 'ʃ', 't', 'æ', 'æ', 's', 't']","['g', 'u', 'z', 'O', 'S', 't', '{', '{', 's', 't']"
834,номзади,212,"['n', 'ɔ', 'm', 'z', 'æ', 'd', 'i']","['n', 'O', 'm', 'z', '{', 'd', 'i']"
835,зикр,211,"['z', 'i', 'k', 'r']","['z', 'i', 'k', 'r']"
836,мусоидат,211,"['m', 'u', 's', 'ɔ', 'i', 'd', 'æ', 't']","['m', 'u', 's', 'O', 'i', 'd', '{', 't']"
837,дини,210,"['d', 'i', 'n', 'i']","['d', 'i', 'n', 'i']"
838,иқтисодии,210,"['i', 'q', 't', 'i', 's', 'ɔ', 'd', 'i', 'i']","['i', 'q', 't', 'i', 's', 'O', 'd', 'i', 'i']"
840,узвҳои,210,"['u', 'z', 'v', 'h', 'ɔ', 'i']","['u', 'z', 'v', 'h', 'O', 'i']"
841,хонаи,210,"['χ', 'ɔ', 'n', 'æ', 'i']","['X', 'O', 'n', '{', 'i']"
843,масоили,209,"['m', 'æ', 's', 'ɔ', 'i', 'l', 'i']","['m', '{', 's', 'O', 'i', 'l', 'i']"
844,муосири,209,"['m', 'u', 'ɔ', 's', 'i', 'r', 'i']","['m', 'u', 'O', 's', 'i', 'r', 'i']"
845,сардори,209,"['s', 'æ', 'r', 'd', 'ɔ', 'r', 'i']","['s', '{', 'r', 'd', 'O', 'r', 'i']"
846,таълими,209,"['t', 'æ', 'ʔ', 'l', 'i', 'm', 'i']","['t', '{', '?', 'l', 'i', 'm', 'i']"
847,факултаи,209,"['f', 'æ', 'k', 'u', 'l', 't', 'æ', 'i']","['f', '{', 'k', 'u', 'l', 't', '{', 'i']"
848,хоҳад,209,"['χ', 'ɔ', 'h', 'æ', 'd']","['X', 'O', 'h', '{', 'd']"
850,истифодакунандаи,208,"['i', 's', 't', 'i', 'f', 'ɔ', 'd', 'æ', 'k', 'u', 'n', 'æ', 'n', 'd', 'æ', 'i']","['i', 's', 't', 'i', 'f', 'O', 'd', '{', 'k', 'u', 'n', '{', 'n', 'd', '{', 'i']"
851,сохт,208,"['s', 'ɔ', 'χ', 't']","['s', 'O', 'X', 't']"
852,тааллуқ,208,"['t', 'æ', 'æ', 'l', 'l', 'u', 'q']","['t', '{', '{', 'l', 'l', 'u', 'q']"
853,хок,208,"['χ', 'ɔ', 'k']","['X', 'O', 'k']"
855,сабт,207,"['s', 'æ', 'b', 't']","['s', '{', 'b', 't']"
856,ҳамроҳи,207,"['h', 'æ', 'm', 'r', 'ɔ', 'h', 'i']","['h', '{', 'm', 'r', 'O', 'h', 'i']"
858,Театри,206,"['t', 'e', 'æ', 't', 'r', 'i']","['t', 'e', '{', 't', 'r', 'i']"
859,диг,206,"['d', 'i', 'ɡ']","['d', 'i', 'g']"
860,заминҳои,206,"['z', 'æ', 'm', 'i', 'n', 'h', 'ɔ', 'i']","['z', '{', 'm', 'i', 'n', 'h', 'O', 'i']"
861,моҳ,206,"['m', 'ɔ', 'h']","['m', 'O', 'h']"
862,писари,206,"['p', 'i', 's', 'æ', 'r', 'i']","['p', 'i', 's', '{', 'r', 'i']"
863,таълим,206,"['t', 'æ', 'ʔ', 'l', 'i', 'm']","['t', '{', '?', 'l', 'i', 'm']"
864,чор,206,"['t͡ʃ', 'ɔ', 'r']","['tS', 'O', 'r']"
866,намоиш,205,"['n', 'æ', 'm', 'ɔ', 'i', 'ʃ']","['n', '{', 'm', 'O', 'i', 'S']"
867,сурх,205,"['s', 'u', 'r', 'χ']","['s', 'u', 'r', 'X']"
868,калимаи,204,"['k', 'æ', 'l', 'i', 'm', 'æ', 'i']","['k', '{', 'l', 'i', 'm', '{', 'i']"
869,марти,204,"['m', 'æ', 'r', 't', 'i']","['m', '{', 'r', 't', 'i']"
870,мондааст,204,"['m', 'ɔ', 'n', 'd', 'æ', 'æ', 's', 't']","['m', 'O', 'n', 'd', '{', '{', 's', 't']"
871,таърихии,204,"['t', 'æ', 'ʔ', 'r', 'i', 'χ', 'i', 'i']","['t', '{', '?', 'r', 'i', 'X', 'i', 'i']"
872,шоири,204,"['ʃ', 'ɔ', 'i', 'r', 'i']","['S', 'O', 'i', 'r', 'i']"
873,Қисми,204,"['q', 'i', 's', 'm', 'i']","['q', 'i', 's', 'm', 'i']"
874,Ленин,203,"['l', 'e', 'n', 'i', 'n']","['l', 'e', 'n', 'i', 'n']"
875,бино,203,"['b', 'i', 'n', 'ɔ']","['b', 'i', 'n', 'O']"
876,вазифа,203,"['v', 'æ', 'z', 'i', 'f', 'æ']","['v', '{', 'z', 'i', 'f', '{']"
877,дифоъ,203,"['d', 'i', 'f', 'ɔ', 'ʔ']","['d', 'i', 'f', 'O', '?']"
878,навъ,203,"['n', 'æ', 'v', 'ʔ']","['n', '{', 'v', '?']"
879,нақшҳои,203,"['n', 'æ', 'q', 'ʃ', 'h', 'ɔ', 'i']","['n', '{', 'q', 'S', 'h', 'O', 'i']"
880,ҳунарпеша,203,"['h', 'u', 'n', 'æ', 'r', 'p', 'e', 'ʃ', 'æ']","['h', 'u', 'n', '{', 'r', 'p', 'e', 'S', '{']"
881,гузошт,202,"['ɡ', 'u', 'z', 'ɔ', 'ʃ', 't']","['g', 'u', 'z', 'O', 'S', 't']"
883,хурди,202,"['χ', 'u', 'r', 'd', 'i']","['X', 'u', 'r', 'd', 'i']"
884,Москва,201,"['m', 'ɔ', 's', 'k', 'v', 'æ']","['m', 'O', 's', 'k', 'v', '{']"
885,бозидааст,201,"['b', 'ɔ', 'z', 'i', 'd', 'æ', 'æ', 's', 't']","['b', 'O', 'z', 'i', 'd', '{', '{', 's', 't']"
886,гардидаанд,201,"['ɡ', 'æ', 'r', 'd', 'i', 'd', 'æ', 'æ', 'n', 'd']","['g', '{', 'r', 'd', 'i', 'd', '{', '{', 'n', 'd']"
887,навиштааст,201,"['n', 'æ', 'v', 'i', 'ʃ', 't', 'æ', 'æ', 's', 't']","['n', '{', 'v', 'i', 'S', 't', '{', '{', 's', 't']"
889,бинобар,200,"['b', 'i', 'n', 'ɔ', 'b', 'æ', 'r']","['b', 'i', 'n', 'O', 'b', '{', 'r']"
891,муассисаҳои,200,"['m', 'u', 'æ', 's', 's', 'i', 's', 'æ', 'h', 'ɔ', 'i']","['m', 'u', '{', 's', 's', 'i', 's', '{', 'h', 'O', 'i']"
893,овардааст,199,"['ɔ', 'v', 'æ', 'r', 'd', 'æ', 'æ', 's', 't']","['O', 'v', '{', 'r', 'd', '{', '{', 's', 't']"
894,тартиб,199,"['t', 'æ', 'r', 't', 'i', 'b']","['t', '{', 'r', 't', 'i', 'b']"
895,ҳунари,199,"['h', 'u', 'n', 'æ', 'r', 'i']","['h', 'u', 'n', '{', 'r', 'i']"
896,донишгоҳи,198,"['d', 'ɔ', 'n', 'i', 'ʃ', 'ɡ', 'ɔ', 'h', 'i']","['d', 'O', 'n', 'i', 'S', 'g', 'O', 'h', 'i']"
897,наздикии,198,"['n', 'æ', 'z', 'd', 'i', 'k', 'i', 'i']","['n', '{', 'z', 'd', 'i', 'k', 'i', 'i']"
899,шахс,198,"['ʃ', 'æ', 'χ', 's']","['S', '{', 'X', 's']"
901,воситаҳои,197,"['v', 'ɔ', 's', 'i', 't', 'æ', 'h', 'ɔ', 'i']","['v', 'O', 's', 'i', 't', '{', 'h', 'O', 'i']"
902,медоданд,197,"['m', 'e', 'd', 'ɔ', 'd', 'æ', 'n', 'd']","['m', 'e', 'd', 'O', 'd', '{', 'n', 'd']"
903,муқобили,197,"['m', 'u', 'q', 'ɔ', 'b', 'i', 'l', 'i']","['m', 'u', 'q', 'O', 'b', 'i', 'l', 'i']"
904,ҳозира,197,"['h', 'ɔ', 'z', 'i', 'r', 'æ']","['h', 'O', 'z', 'i', 'r', '{']"
906,нишони,195,"['n', 'i', 'ʃ', 'ɔ', 'n', 'i']","['n', 'i', 'S', 'O', 'n', 'i']"
907,Мактаби,194,"['m', 'æ', 'k', 't', 'æ', 'b', 'i']","['m', '{', 'k', 't', '{', 'b', 'i']"
910,сабаб,194,"['s', 'æ', 'b', 'æ', 'b']","['s', '{', 'b', '{', 'b']"
912,соҳаҳои,194,"['s', 'ɔ', 'h', 'æ', 'h', 'ɔ', 'i']","['s', 'O', 'h', '{', 'h', 'O', 'i']"
914,баъдтар,193,"['b', 'æ', 'ʔ', 'd', 't', 'æ', 'r']","['b', '{', '?', 'd', 't', '{', 'r']"
915,директори,193,"['d', 'i', 'r', 'e', 'k', 't', 'ɔ', 'r', 'i']","['d', 'i', 'r', 'e', 'k', 't', 'O', 'r', 'i']"
917,мегузарад,193,"['m', 'e', 'ɡ', 'u', 'z', 'æ', 'r', 'æ', 'd']","['m', 'e', 'g', 'u', 'z', '{', 'r', '{', 'd']"
918,фароҳам,193,"['f', 'æ', 'r', 'ɔ', 'h', 'æ', 'm']","['f', '{', 'r', 'O', 'h', '{', 'm']"
919,шоҳ,193,"['ʃ', 'ɔ', 'h']","['S', 'O', 'h']"
921,дастаи,192,"['d', 'æ', 's', 't', 'æ', 'i']","['d', '{', 's', 't', '{', 'i']"
922,корхонаҳои,192,"['k', 'ɔ', 'r', 'χ', 'ɔ', 'n', 'æ', 'h', 'ɔ', 'i']","['k', 'O', 'r', 'X', 'O', 'n', '{', 'h', 'O', 'i']"
923,милод,192,"['m', 'i', 'l', 'ɔ', 'd']","['m', 'i', 'l', 'O', 'd']"
924,хидмат,192,"['χ', 'i', 'd', 'm', 'æ', 't']","['X', 'i', 'd', 'm', '{', 't']"
925,Сино,191,"['s', 'i', 'n', 'ɔ']","['s', 'i', 'n', 'O']"
926,барномаҳои,191,"['b', 'æ', 'r', 'n', 'ɔ', 'm', 'æ', 'h', 'ɔ', 'i']","['b', '{', 'r', 'n', 'O', 'm', '{', 'h', 'O', 'i']"
927,гардиданд,191,"['ɡ', 'æ', 'r', 'd', 'i', 'd', 'æ', 'n', 'd']","['g', '{', 'r', 'd', 'i', 'd', '{', 'n', 'd']"
928,дарбори,191,"['d', 'æ', 'r', 'b', 'ɔ', 'r', 'i']","['d', '{', 'r', 'b', 'O', 'r', 'i']"
929,мерафт,191,"['m', 'e', 'r', 'æ', 'f', 't']","['m', 'e', 'r', '{', 'f', 't']"
930,намудҳои,191,"['n', 'æ', 'm', 'u', 'd', 'h', 'ɔ', 'i']","['n', '{', 'm', 'u', 'd', 'h', 'O', 'i']"
931,тавр,191,"['t', 'æ', 'v', 'r']","['t', '{', 'v', 'r']"
932,халқҳои,191,"['χ', 'æ', 'l', 'q', 'h', 'ɔ', 'i']","['X', '{', 'l', 'q', 'h', 'O', 'i']"
933,чашм,191,"['t͡ʃ', 'æ', 'ʃ', 'm']","['tS', '{', 'S', 'm']"
934,ҳамеша,191,"['h', 'æ', 'm', 'e', 'ʃ', 'æ']","['h', '{', 'm', 'e', 'S', '{']"
935,ҳеҷ,191,"['h', 'e', 'd͡ʒ']","['h', 'e', 'dZ']"
936,Шин,190,"['ʃ', 'i', 'n']","['S', 'i', 'n']"
937,гузаронида,190,"['ɡ', 'u', 'z', 'æ', 'r', 'ɔ', 'n', 'i', 'd', 'æ']","['g', 'u', 'z', '{', 'r', 'O', 'n', 'i', 'd', '{']"
938,диҳад,189,"['d', 'i', 'h', 'æ', 'd']","['d', 'i', 'h', '{', 'd']"
939,маҳорати,189,"['m', 'æ', 'h', 'ɔ', 'r', 'æ', 't', 'i']","['m', '{', 'h', 'O', 'r', '{', 't', 'i']"
940,ҳифзи,189,"['h', 'i', 'f', 'z', 'i']","['h', 'i', 'f', 'z', 'i']"
941,кашида,188,"['k', 'æ', 'ʃ', 'i', 'd', 'æ']","['k', '{', 'S', 'i', 'd', '{']"
942,шаванд,188,"['ʃ', 'æ', 'v', 'æ', 'n', 'd']","['S', '{', 'v', '{', 'n', 'd']"
945,тарк,187,"['t', 'æ', 'r', 'k']","['t', '{', 'r', 'k']"
946,шаклҳои,187,"['ʃ', 'æ', 'k', 'l', 'h', 'ɔ', 'i']","['S', '{', 'k', 'l', 'h', 'O', 'i']"
947,набуд,186,"['n', 'æ', 'b', 'u', 'd']","['n', '{', 'b', 'u', 'd']"
948,соҳиб,186,"['s', 'ɔ', 'h', 'i', 'b']","['s', 'O', 'h', 'i', 'b']"
949,таҳқиқоти,186,"['t', 'æ', 'h', 'q', 'i', 'q', 'ɔ', 't', 'i']","['t', '{', 'h', 'q', 'i', 'q', 'O', 't', 'i']"
950,хусусан,186,"['χ', 'u', 's', 'u', 's', 'æ', 'n']","['X', 'u', 's', 'u', 's', '{', 'n']"
951,асос,185,"['æ', 's', 'ɔ', 's']","['{', 's', 'O', 's']"
952,ақидаи,185,"['æ', 'q', 'i', 'd', 'æ', 'i']","['{', 'q', 'i', 'd', '{', 'i']"
954,марказии,185,"['m', 'æ', 'r', 'k', 'æ', 'z', 'i', 'i']","['m', '{', 'r', 'k', '{', 'z', 'i', 'i']"
955,олимони,185,"['ɔ', 'l', 'i', 'm', 'ɔ', 'n', 'i']","['O', 'l', 'i', 'm', 'O', 'n', 'i']"
959,илму,184,"['i', 'l', 'm', 'u']","['i', 'l', 'm', 'u']"
960,ташаккули,184,"['t', 'æ', 'ʃ', 'æ', 'k', 'k', 'u', 'l', 'i']","['t', '{', 'S', '{', 'k', 'k', 'u', 'l', 'i']"
961,Номи,183,"['n', 'ɔ', 'm', 'i']","['n', 'O', 'm', 'i']"
962,гирифтаанд,183,"['ɡ', 'i', 'r', 'i', 'f', 't', 'æ', 'æ', 'n', 'd']","['g', 'i', 'r', 'i', 'f', 't', '{', '{', 'n', 'd']"
963,корхонаи,183,"['k', 'ɔ', 'r', 'χ', 'ɔ', 'n', 'æ', 'i']","['k', 'O', 'r', 'X', 'O', 'n', '{', 'i']"
964,месозад,183,"['m', 'e', 's', 'ɔ', 'z', 'æ', 'd']","['m', 'e', 's', 'O', 'z', '{', 'd']"
965,суръати,183,"['s', 'u', 'r', 'ʔ', 'æ', 't', 'i']","['s', 'u', 'r', '?', '{', 't', 'i']"
966,фарҳанг,183,"['f', 'æ', 'r', 'h', 'æ', 'n', 'ɡ']","['f', '{', 'r', 'h', '{', 'n', 'g']"
967,хушк,183,"['χ', 'u', 'ʃ', 'k']","['X', 'u', 'S', 'k']"
969,ҷумлаи,183,"['d͡ʒ', 'u', 'm', 'l', 'æ', 'i']","['dZ', 'u', 'm', 'l', '{', 'i']"
970,масъалаи,182,"['m', 'æ', 's', 'ʔ', 'æ', 'l', 'æ', 'i']","['m', '{', 's', '?', '{', 'l', '{', 'i']"
971,сохтори,182,"['s', 'ɔ', 'χ', 't', 'ɔ', 'r', 'i']","['s', 'O', 'X', 't', 'O', 'r', 'i']"
973,ҳарорати,182,"['h', 'æ', 'r', 'ɔ', 'r', 'æ', 't', 'i']","['h', '{', 'r', 'O', 'r', '{', 't', 'i']"
974,Созмони,181,"['s', 'ɔ', 'z', 'm', 'ɔ', 'n', 'i']","['s', 'O', 'z', 'm', 'O', 'n', 'i']"
976,омадани,181,"['ɔ', 'm', 'æ', 'd', 'æ', 'n', 'i']","['O', 'm', '{', 'd', '{', 'n', 'i']"
978,сурудҳои,181,"['s', 'u', 'r', 'u', 'd', 'h', 'ɔ', 'i']","['s', 'u', 'r', 'u', 'd', 'h', 'O', 'i']"
979,тариқи,181,"['t', 'æ', 'r', 'i', 'q', 'i']","['t', '{', 'r', 'i', 'q', 'i']"
981,ҳалли,181,"['h', 'æ', 'l', 'l', 'i']","['h', '{', 'l', 'l', 'i']"
982,Вақте,180,"['v', 'æ', 'q', 't', 'e']","['v', '{', 'q', 't', 'e']"
983,хона,180,"['χ', 'ɔ', 'n', 'æ']","['X', 'O', 'n', '{']"
984,шахсони,180,"['ʃ', 'æ', 'χ', 's', 'ɔ', 'n', 'i']","['S', '{', 'X', 's', 'O', 'n', 'i']"
988,дида,179,"['d', 'i', 'd', 'æ']","['d', 'i', 'd', '{']"
991,муҳими,179,"['m', 'u', 'h', 'i', 'm', 'i']","['m', 'u', 'h', 'i', 'm', 'i']"
992,рустаниҳои,179,"['r', 'u', 's', 't', 'æ', 'n', 'i', 'h', 'ɔ', 'i']","['r', 'u', 's', 't', '{', 'n', 'i', 'h', 'O', 'i']"
993,театри,179,"['t', 'e', 'æ', 't', 'r', 'i']","['t', 'e', '{', 't', 'r', 'i']"
994,Оид,178,"['ɔ', 'i', 'd']","['O', 'i', 'd']"
995,телевизион,178,"['t', 'e', 'l', 'e', 'v', 'i', 'z', 'i', 'ɔ', 'n']","['t', 'e', 'l', 'e', 'v', 'i', 'z', 'i', 'O', 'n']"
996,гашта,177,"['ɡ', 'æ', 'ʃ', 't', 'æ']","['g', '{', 'S', 't', '{']"
997,зуд,177,"['z', 'u', 'd']","['z', 'u', 'd']"
998,меорад,177,"['m', 'e', 'ɔ', 'r', 'æ', 'd']","['m', 'e', 'O', 'r', '{', 'd']"
999,апрели,176,"['æ', 'p', 'r', 'e', 'l', 'i']","['{', 'p', 'r', 'e', 'l', 'i']"
1000,мансуб,176,"['m', 'æ', 'n', 's', 'u', 'b']","['m', '{', 'n', 's', 'u', 'b']"
1002,сафар,176,"['s', 'æ', 'f', 'æ', 'r']","['s', '{', 'f', '{', 'r']"
1003,фалсафаи,176,"['f', 'æ', 'l', 's', 'æ', 'f', 'æ', 'i']","['f', '{', 'l', 's', '{', 'f', '{', 'i']"
1004,шабакаи,176,"['ʃ', 'æ', 'b', 'æ', 'k', 'æ', 'i']","['S', '{', 'b', '{', 'k', '{', 'i']"
1005,ҳизби,176,"['h', 'i', 'z', 'b', 'i']","['h', 'i', 'z', 'b', 'i']"
1006,гаштааст,175,"['ɡ', 'æ', 'ʃ', 't', 'æ', 'æ', 's', 't']","['g', '{', 'S', 't', '{', '{', 's', 't']"
1007,халқии,175,"['χ', 'æ', 'l', 'q', 'i', 'i']","['X', '{', 'l', 'q', 'i', 'i']"
1008,ҳуқуқ,175,"['h', 'u', 'q', 'u', 'q']","['h', 'u', 'q', 'u', 'q']"
1009,Шарқ,174,"['ʃ', 'æ', 'r', 'q']","['S', '{', 'r', 'q']"
1010,барҳам,174,"['b', 'æ', 'r', 'h', 'æ', 'm']","['b', '{', 'r', 'h', '{', 'm']"
1011,бинои,174,"['b', 'i', 'n', 'ɔ', 'i']","['b', 'i', 'n', 'O', 'i']"
1012,вазъи,174,"['v', 'æ', 'z', 'ʔ', 'i']","['v', '{', 'z', '?', 'i']"
1013,тасвири,174,"['t', 'æ', 's', 'v', 'i', 'r', 'i']","['t', '{', 's', 'v', 'i', 'r', 'i']"
1014,тасдиқ,174,"['t', 'æ', 's', 'd', 'i', 'q']","['t', '{', 's', 'd', 'i', 'q']"
1015,феврали,174,"['f', 'e', 'v', 'r', 'æ', 'l', 'i']","['f', 'e', 'v', 'r', '{', 'l', 'i']"
1017,Хуросон,173,"['χ', 'u', 'r', 'ɔ', 's', 'ɔ', 'n']","['X', 'u', 'r', 'O', 's', 'O', 'n']"
1018,августи,173,"['æ', 'v', 'ɡ', 'u', 's', 't', 'i']","['{', 'v', 'g', 'u', 's', 't', 'i']"
1019,назорати,173,"['n', 'æ', 'z', 'ɔ', 'r', 'æ', 't', 'i']","['n', '{', 'z', 'O', 'r', '{', 't', 'i']"
1020,фалсафа,173,"['f', 'æ', 'l', 's', 'æ', 'f', 'æ']","['f', '{', 'l', 's', '{', 'f', '{']"
1021,Теҳрон,172,"['t', 'e', 'h', 'r', 'ɔ', 'n']","['t', 'e', 'h', 'r', 'O', 'n']"
1022,бузургтарин,172,"['b', 'u', 'z', 'u', 'r', 'ɡ', 't', 'æ', 'r', 'i', 'n']","['b', 'u', 'z', 'u', 'r', 'g', 't', '{', 'r', 'i', 'n']"
1024,нафарро,172,"['n', 'æ', 'f', 'æ', 'r', 'r', 'ɔ']","['n', '{', 'f', '{', 'r', 'r', 'O']"
1025,расидаанд,172,"['r', 'æ', 's', 'i', 'd', 'æ', 'æ', 'n', 'd']","['r', '{', 's', 'i', 'd', '{', '{', 'n', 'd']"
1027,қонун,172,"['q', 'ɔ', 'n', 'u', 'n']","['q', 'O', 'n', 'u', 'n']"
1028,Онро,171,"['ɔ', 'n', 'r', 'ɔ']","['O', 'n', 'r', 'O']"
1029,ихтисоси,171,"['i', 'χ', 't', 'i', 's', 'ɔ', 's', 'i']","['i', 'X', 't', 'i', 's', 'O', 's', 'i']"
1030,кушода,171,"['k', 'u', 'ʃ', 'ɔ', 'd', 'æ']","['k', 'u', 'S', 'O', 'd', '{']"
1032,олими,171,"['ɔ', 'l', 'i', 'm', 'i']","['O', 'l', 'i', 'm', 'i']"
1033,савдои,171,"['s', 'æ', 'v', 'd', 'ɔ', 'i']","['s', '{', 'v', 'd', 'O', 'i']"
1034,санъат,171,"['s', 'æ', 'n', 'ʔ', 'æ', 't']","['s', '{', 'n', '?', '{', 't']"
1035,ҳарбии,171,"['h', 'æ', 'r', 'b', 'i', 'i']","['h', '{', 'r', 'b', 'i', 'i']"
1036,беҳтар,170,"['b', 'e', 'h', 't', 'æ', 'r']","['b', 'e', 'h', 't', '{', 'r']"
1038,оҳан,170,"['ɔ', 'h', 'æ', 'n']","['O', 'h', '{', 'n']"
1039,ҳукмронии,170,"['h', 'u', 'k', 'm', 'r', 'ɔ', 'n', 'i', 'i']","['h', 'u', 'k', 'm', 'r', 'O', 'n', 'i', 'i']"
1042,иҷтимоии,169,"['i', 'd͡ʒ', 't', 'i', 'm', 'ɔ', 'i', 'i']","['i', 'dZ', 't', 'i', 'm', 'O', 'i', 'i']"
1043,кашф,169,"['k', 'æ', 'ʃ', 'f']","['k', '{', 'S', 'f']"
1044,одамони,169,"['ɔ', 'd', 'æ', 'm', 'ɔ', 'n', 'i']","['O', 'd', '{', 'm', 'O', 'n', 'i']"
1045,хизмати,169,"['χ', 'i', 'z', 'm', 'æ', 't', 'i']","['X', 'i', 'z', 'm', '{', 't', 'i']"
