i,word,freq,ipa,xsampa
0,ya,90422,"['j', 'a']","['j', 'a']"
1,na,77514,"['n', 'a']","['n', 'a']"
2,wa,68716,"['w', 'a']","['w', 'a']"
3,kwa,33239,"['k', 'w', 'a']","['k', 'w', 'a']"
4,katika,27080,"['k', 'a', 't', 'i', 'k', 'a']","['k', 'a', 't', 'i', 'k', 'a']"
5,la,17673,"['l', 'a']","['l', 'a']"
6,za,16087,"['z', 'a']","['z', 'a']"
7,ni,15555,"['n', 'i']","['n', 'i']"
8,kuwa,11843,"['k', 'u', 'w', 'a']","['k', 'u', 'w', 'a']"
9,kama,9949,"['k', 'a', 'm', 'a']","['k', 'a', 'm', 'a']"
11,mwaka,9115,"['m', 'w', 'a', 'k', 'a']","['m', 'w', 'a', 'k', 'a']"
12,watu,8201,"['w', 'a', 't', 'u']","['w', 'a', 't', 'u']"
13,zaidi,7906,"['z', 'a', 'i', 'd', 'i']","['z', 'a', 'i', 'd', 'i']"
14,yake,7001,"['j', 'a', 'k', 'e']","['j', 'a', 'k', 'e']"
15,lugha,6038,"['l', 'u', 'ɣ', 'a']","['l', 'u', 'G', 'a']"
16,au,5726,"['a', 'u']","['a', 'u']"
17,kundi,5254,"['k', 'u', 'n', 'd', 'i']","['k', 'u', 'n', 'd', 'i']"
18,ndani,5179,"['n', 'd', 'a', 'n', 'i']","['n', 'd', 'a', 'n', 'i']"
19,Mwaka,5175,"['m', 'w', 'a', 'k', 'a']","['m', 'w', 'a', 'k', 'a']"
20,idadi,4902,"['i', 'd', 'a', 'd', 'i']","['i', 'd', 'a', 'd', 'i']"
22,Kwa,4745,"['k', 'w', 'a']","['k', 'w', 'a']"
23,vya,4666,"['v', 'j', 'a']","['v', 'j', 'a']"
24,pia,4663,"['p', 'i', 'a']","['p', 'i', 'a']"
25,kwenye,4644,"['k', 'w', 'e', 'ɲ', 'e']","['k', 'w', 'e', 'J', 'e']"
26,iko,4511,"['i', 'k', 'o']","['i', 'k', 'o']"
27,ilikuwa,4227,"['i', 'l', 'i', 'k', 'u', 'w', 'a']","['i', 'l', 'i', 'k', 'u', 'w', 'a']"
28,Kufuatana,4073,"['k', 'u', 'f', 'u', 'a', 't', 'a', 'n', 'a']","['k', 'u', 'f', 'u', 'a', 't', 'a', 'n', 'a']"
30,kutoka,4029,"['k', 'u', 't', 'o', 'k', 'a']","['k', 'u', 't', 'o', 'k', 'a']"
31,imehesabiwa,3988,"['i', 'm', 'e', 'h', 'e', 's', 'a', 'b', 'i', 'w', 'a']","['i', 'm', 'e', 'h', 'e', 's', 'a', 'b', 'i', 'w', 'a']"
32,wake,3970,"['w', 'a', 'k', 'e']","['w', 'a', 'k', 'e']"
33,hii,3760,"['h', 'i', 'i']","['h', 'i', 'i']"
34,wakati,3756,"['w', 'a', 'k', 'a', 't', 'i']","['w', 'a', 'k', 'a', 't', 'i']"
35,wakazi,3663,"['w', 'a', 'k', 'a', 'z', 'i']","['w', 'a', 'k', 'a', 'z', 'i']"
36,mara,3593,"['m', 'a', 'ɾ', 'a']","['m', 'a', '4', 'a']"
37,kwanza,3482,"['k', 'w', 'a', 'n', 'z', 'a']","['k', 'w', 'a', 'n', 'z', 'a']"
38,lakini,3411,"['l', 'a', 'k', 'i', 'n', 'i']","['l', 'a', 'k', 'i', 'n', 'i']"
39,sana,3316,"['s', 'a', 'n', 'a']","['s', 'a', 'n', 'a']"
41,sensa,3073,"['s', 'e', 'n', 's', 'a']","['s', 'e', 'n', 's', 'a']"
42,miaka,3050,"['m', 'i', 'a', 'k', 'a']","['m', 'i', 'a', 'k', 'a']"
43,nyingi,3039,"['ɲ', 'i', 'n', 'ɡ', 'i']","['J', 'i', 'n', 'g', 'i']"
44,kazi,2964,"['k', 'a', 'z', 'i']","['k', 'a', 'z', 'i']"
46,kwamba,2923,"['k', 'w', 'a', 'm', 'b', 'a']","['k', 'w', 'a', 'm', 'b', 'a']"
48,Katika,2840,"['k', 'a', 't', 'i', 'k', 'a']","['k', 'a', 't', 'i', 'k', 'a']"
49,hiyo,2833,"['h', 'i', 'j', 'o']","['h', 'i', 'j', 'o']"
50,hadi,2824,"['h', 'a', 'd', 'i']","['h', 'a', 'd', 'i']"
51,kati,2821,"['k', 'a', 't', 'i']","['k', 'a', 't', 'i']"
53,huu,2694,"['h', 'u', 'u']","['h', 'u', 'u']"
54,hivyo,2684,"['h', 'i', 'v', 'j', 'o']","['h', 'i', 'v', 'j', 'o']"
55,tu,2653,"['t', 'u']","['t', 'u']"
56,ambayo,2611,"['a', 'm', 'b', 'a', 'j', 'o']","['a', 'm', 'b', 'a', 'j', 'o']"
58,wapatao,2566,"['w', 'a', 'p', 'a', 't', 'a', 'o']","['w', 'a', 'p', 'a', 't', 'a', 'o']"
60,iliyofanyika,2499,"['i', 'l', 'i', 'j', 'o', 'f', 'a', 'ɲ', 'i', 'k', 'a']","['i', 'l', 'i', 'j', 'o', 'f', 'a', 'J', 'i', 'k', 'a']"
61,sehemu,2408,"['s', 'e', 'h', 'e', 'm', 'u']","['s', 'e', 'h', 'e', 'm', 'u']"
62,mnamo,2355,"['m', 'n', 'a', 'm', 'o']","['m', 'n', 'a', 'm', 'o']"
63,baada,2353,"['b', 'a', 'a', 'd', 'a']","['b', 'a', 'a', 'd', 'a']"
64,alikuwa,2317,"['a', 'l', 'i', 'k', 'u', 'w', 'a']","['a', 'l', 'i', 'k', 'u', 'w', 'a']"
65,sababu,2260,"['s', 'a', 'b', 'a', 'b', 'u']","['s', 'a', 'b', 'a', 'b', 'u']"
66,kawaida,2235,"['k', 'a', 'w', 'a', 'i', 'd', 'a']","['k', 'a', 'w', 'a', 'i', 'd', 'a']"
67,Wakati,2232,"['w', 'a', 'k', 'a', 't', 'i']","['w', 'a', 'k', 'a', 't', 'i']"
68,yao,2127,"['j', 'a', 'o']","['j', 'a', 'o']"
70,kubwa,2073,"['k', 'u', 'b', 'w', 'a']","['k', 'u', 'b', 'w', 'a']"
72,kila,2009,"['k', 'i', 'l', 'a']","['k', 'i', 'l', 'a']"
73,kata,1963,"['k', 'a', 't', 'a']","['k', 'a', 't', 'a']"
74,humo,1942,"['h', 'u', 'm', 'o']","['h', 'u', 'm', 'o']"
75,ili,1932,"['i', 'l', 'i']","['i', 'l', 'i']"
76,huo,1910,"['h', 'u', 'o']","['h', 'u', 'o']"
77,mbalimbali,1823,"['m', 'b', 'a', 'l', 'i', 'm', 'b', 'a', 'l', 'i']","['m', 'b', 'a', 'l', 'i', 'm', 'b', 'a', 'l', 'i']"
78,ambao,1813,"['a', 'm', 'b', 'a', 'o']","['a', 'm', 'b', 'a', 'o']"
79,kuna,1784,"['k', 'u', 'n', 'a']","['k', 'u', 'n', 'a']"
80,wengi,1761,"['w', 'e', 'n', 'ɡ', 'i']","['w', 'e', 'n', 'g', 'i']"
81,muda,1749,"['m', 'u', 'd', 'a']","['m', 'u', 'd', 'a']"
82,hali,1699,"['h', 'a', 'l', 'i']","['h', 'a', 'l', 'i']"
84,siku,1687,"['s', 'i', 'k', 'u']","['s', 'i', 'k', 'u']"
85,mtu,1641,"['m', 't', 'u']","['m', 't', 'u']"
87,aina,1620,"['a', 'i', 'n', 'a']","['a', 'i', 'n', 'a']"
88,hasa,1609,"['h', 'a', 's', 'a']","['h', 'a', 's', 'a']"
89,tofauti,1573,"['t', 'o', 'f', 'a', 'u', 't', 'i']","['t', 'o', 'f', 'a', 'u', 't', 'i']"
90,vile,1550,"['v', 'i', 'l', 'e']","['v', 'i', 'l', 'e']"
91,eneo,1518,"['e', 'n', 'e', 'o']","['e', 'n', 'e', 'o']"
93,huwa,1484,"['h', 'u', 'w', 'a']","['h', 'u', 'w', 'a']"
94,mbili,1476,"['m', 'b', 'i', 'l', 'i']","['m', 'b', 'i', 'l', 'i']"
95,tena,1465,"['t', 'e', 'n', 'a']","['t', 'e', 'n', 'a']"
96,huko,1445,"['h', 'u', 'k', 'o']","['h', 'u', 'k', 'o']"
97,nyingine,1436,"['ɲ', 'i', 'n', 'ɡ', 'i', 'n', 'e']","['J', 'i', 'n', 'g', 'i', 'n', 'e']"
98,zake,1426,"['z', 'a', 'k', 'e']","['z', 'a', 'k', 'e']"
99,kabisa,1418,"['k', 'a', 'b', 'i', 's', 'a']","['k', 'a', 'b', 'i', 's', 'a']"
100,wao,1413,"['w', 'a', 'o']","['w', 'a', 'o']"
101,hili,1394,"['h', 'i', 'l', 'i']","['h', 'i', 'l', 'i']"
103,hata,1385,"['h', 'a', 't', 'a']","['h', 'a', 't', 'a']"
104,Afrika,1381,"['a', 'f', 'ɾ', 'i', 'k', 'a']","['a', 'f', '4', 'i', 'k', 'a']"
105,kadhaa,1374,"['k', 'a', 'd', 'a', 'a']","['k', 'a', 'd', 'a', 'a']"
106,hizi,1344,"['h', 'i', 'z', 'i']","['h', 'i', 'z', 'i']"
107,wengine,1338,"['w', 'e', 'n', 'ɡ', 'i', 'n', 'e']","['w', 'e', 'n', 'g', 'i', 'n', 'e']"
108,Baada,1336,"['b', 'a', 'a', 'd', 'a']","['b', 'a', 'a', 'd', 'a']"
109,sasa,1316,"['s', 'a', 's', 'a']","['s', 'a', 's', 'a']"
110,wote,1308,"['w', 'o', 't', 'e']","['w', 'o', 't', 'e']"
111,Marekani,1283,"['m', 'a', 'ɾ', 'e', 'k', 'a', 'n', 'i']","['m', 'a', '4', 'e', 'k', 'a', 'n', 'i']"
112,nafasi,1274,"['n', 'a', 'f', 'a', 's', 'i']","['n', 'a', 'f', 'a', 's', 'i']"
113,kutokana,1262,"['k', 'u', 't', 'o', 'k', 'a', 'n', 'a']","['k', 'u', 't', 'o', 'k', 'a', 'n', 'a']"
114,mwa,1258,"['m', 'w', 'a']","['m', 'w', 'a']"
115,Pia,1240,"['p', 'i', 'a']","['p', 'i', 'a']"
116,waishio,1237,"['w', 'a', 'i', 'ʃ', 'i', 'o']","['w', 'a', 'i', 'S', 'i', 'o']"
117,maisha,1234,"['m', 'a', 'i', 'ʃ', 'a']","['m', 'a', 'i', 'S', 'a']"
118,ambapo,1229,"['a', 'm', 'b', 'a', 'p', 'o']","['a', 'm', 'b', 'a', 'p', 'o']"
119,kufanya,1217,"['k', 'u', 'f', 'a', 'ɲ', 'a']","['k', 'u', 'f', 'a', 'J', 'a']"
120,watoto,1210,"['w', 'a', 't', 'o', 't', 'o']","['w', 'a', 't', 'o', 't', 'o']"
121,mkuu,1194,"['m', 'k', 'u', 'u']","['m', 'k', 'u', 'u']"
122,karibu,1191,"['k', 'a', 'ɾ', 'i', 'b', 'u']","['k', 'a', '4', 'i', 'b', 'u']"
123,kutumia,1183,"['k', 'u', 't', 'u', 'm', 'i', 'a']","['k', 'u', 't', 'u', 'm', 'i', 'a']"
124,bila,1182,"['b', 'i', 'l', 'a']","['b', 'i', 'l', 'a']"
125,lake,1181,"['l', 'a', 'k', 'e']","['l', 'a', 'k', 'e']"
126,zote,1181,"['z', 'o', 't', 'e']","['z', 'o', 't', 'e']"
127,kuhusu,1180,"['k', 'u', 'h', 'u', 's', 'u']","['k', 'u', 'h', 'u', 's', 'u']"
128,Hata,1167,"['h', 'a', 't', 'a']","['h', 'a', 't', 'a']"
129,serikali,1166,"['s', 'e', 'ɾ', 'i', 'k', 'a', 'l', 'i']","['s', 'e', '4', 'i', 'k', 'a', 'l', 'i']"
130,dhidi,1165,"['d', 'i', 'd', 'i']","['d', 'i', 'd', 'i']"
131,muhimu,1143,"['m', 'u', 'h', 'i', 'm', 'u']","['m', 'u', 'h', 'i', 'm', 'u']"
132,yote,1140,"['j', 'o', 't', 'e']","['j', 'o', 't', 'e']"
133,shule,1132,"['ʃ', 'u', 'l', 'e']","['S', 'u', 'l', 'e']"
134,baadaye,1114,"['b', 'a', 'a', 'd', 'a', 'j', 'e']","['b', 'a', 'a', 'd', 'a', 'j', 'e']"
135,akiwa,1101,"['a', 'k', 'i', 'w', 'a']","['a', 'k', 'i', 'w', 'a']"
136,filamu,1090,"['f', 'i', 'l', 'a', 'm', 'u']","['f', 'i', 'l', 'a', 'm', 'u']"
137,yaani,1081,"['j', 'a', 'a', 'n', 'i']","['j', 'a', 'a', 'n', 'i']"
138,hivi,1076,"['h', 'i', 'v', 'i']","['h', 'i', 'v', 'i']"
139,tatu,1072,"['t', 'a', 't', 'u']","['t', 'a', 't', 'u']"
141,muziki,1061,"['m', 'u', 'z', 'i', 'k', 'i']","['m', 'u', 'z', 'i', 'k', 'i']"
142,upande,1059,"['u', 'p', 'a', 'n', 'd', 'e']","['u', 'p', 'a', 'n', 'd', 'e']"
143,walikuwa,1056,"['w', 'a', 'l', 'i', 'k', 'u', 'w', 'a']","['w', 'a', 'l', 'i', 'k', 'u', 'w', 'a']"
144,inaweza,1049,"['i', 'n', 'a', 'w', 'e', 'z', 'a']","['i', 'n', 'a', 'w', 'e', 'z', 'a']"
145,ina,1047,"['i', 'n', 'a']","['i', 'n', 'a']"
146,si,1044,"['s', 'i']","['s', 'i']"
147,mkubwa,1041,"['m', 'k', 'u', 'b', 'w', 'a']","['m', 'k', 'u', 'b', 'w', 'a']"
148,kuliko,1035,"['k', 'u', 'l', 'i', 'k', 'o']","['k', 'u', 'l', 'i', 'k', 'o']"
149,damu,1032,"['d', 'a', 'm', 'u']","['d', 'a', 'm', 'u']"
150,wimbo,1031,"['w', 'i', 'm', 'b', 'o']","['w', 'i', 'm', 'b', 'o']"
151,bora,1021,"['b', 'o', 'ɾ', 'a']","['b', 'o', '4', 'a']"
152,maeneo,1017,"['m', 'a', 'e', 'n', 'e', 'o']","['m', 'a', 'e', 'n', 'e', 'o']"
153,kupata,1009,"['k', 'u', 'p', 'a', 't', 'a']","['k', 'u', 'p', 'a', 't', 'a']"
154,kabla,1001,"['k', 'a', 'b', 'l', 'a']","['k', 'a', 'b', 'l', 'a']"
156,mwisho,996,"['m', 'w', 'i', 'ʃ', 'o']","['m', 'w', 'i', 'S', 'o']"
157,pili,990,"['p', 'i', 'l', 'i']","['p', 'i', 'l', 'i']"
158,yenye,988,"['j', 'e', 'ɲ', 'e']","['j', 'e', 'J', 'e']"
159,pekee,986,"['p', 'e', 'k', 'e', 'e']","['p', 'e', 'k', 'e', 'e']"
160,kiasi,974,"['k', 'i', 'a', 's', 'i']","['k', 'i', 'a', 's', 'i']"
161,Mungu,973,"['m', 'u', 'n', 'ɡ', 'u']","['m', 'u', 'n', 'g', 'u']"
162,ambaye,968,"['a', 'm', 'b', 'a', 'j', 'e']","['a', 'm', 'b', 'a', 'j', 'e']"
163,wenye,964,"['w', 'e', 'ɲ', 'e']","['w', 'e', 'J', 'e']"
164,una,960,"['u', 'n', 'a']","['u', 'n', 'a']"
166,mpya,954,"['m', 'p', 'j', 'a']","['m', 'p', 'j', 'a']"
167,Kuna,951,"['k', 'u', 'n', 'a']","['k', 'u', 'n', 'a']"
168,albamu,949,"['a', 'l', 'b', 'a', 'm', 'u']","['a', 'l', 'b', 'a', 'm', 'u']"
169,Mnamo,942,"['m', 'n', 'a', 'm', 'o']","['m', 'n', 'a', 'm', 'o']"
170,kiwango,942,"['k', 'i', 'w', 'a', 'n', 'ɡ', 'o']","['k', 'i', 'w', 'a', 'n', 'g', 'o']"
171,Lakini,937,"['l', 'a', 'k', 'i', 'n', 'i']","['l', 'a', 'k', 'i', 'n', 'i']"
172,maana,937,"['m', 'a', 'a', 'n', 'a']","['m', 'a', 'a', 'n', 'a']"
173,matokeo,937,"['m', 'a', 't', 'o', 'k', 'e', 'o']","['m', 'a', 't', 'o', 'k', 'e', 'o']"
174,ambazo,922,"['a', 'm', 'b', 'a', 'z', 'o']","['a', 'm', 'b', 'a', 'z', 'o']"
175,tangu,908,"['t', 'a', 'n', 'ɡ', 'u']","['t', 'a', 'n', 'g', 'u']"
176,uwezo,907,"['u', 'w', 'e', 'z', 'o']","['u', 'w', 'e', 'z', 'o']"
177,kipindi,906,"['k', 'i', 'p', 'i', 'n', 'd', 'i']","['k', 'i', 'p', 'i', 'n', 'd', 'i']"
178,The,898,"['t', 'e']","['t', 'e']"
179,milioni,898,"['m', 'i', 'l', 'i', 'o', 'n', 'i']","['m', 'i', 'l', 'i', 'o', 'n', 'i']"
180,nguvu,893,"['n', 'ɡ', 'u', 'v', 'u']","['n', 'g', 'u', 'v', 'u']"
181,Hii,891,"['h', 'i', 'i']","['h', 'i', 'i']"
182,matumizi,889,"['m', 'a', 't', 'u', 'm', 'i', 'z', 'i']","['m', 'a', 't', 'u', 'm', 'i', 'z', 'i']"
183,hilo,887,"['h', 'i', 'l', 'o']","['h', 'i', 'l', 'o']"
184,dawa,880,"['d', 'a', 'w', 'a']","['d', 'a', 'w', 'a']"
185,Ni,874,"['n', 'i']","['n', 'i']"
186,timu,872,"['t', 'i', 'm', 'u']","['t', 'i', 'm', 'u']"
187,Uingereza,869,"['u', 'i', 'n', 'ɡ', 'e', 'ɾ', 'e', 'z', 'a']","['u', 'i', 'n', 'g', 'e', '4', 'e', 'z', 'a']"
188,hapo,868,"['h', 'a', 'p', 'o']","['h', 'a', 'p', 'o']"
189,habari,867,"['h', 'a', 'b', 'a', 'ɾ', 'i']","['h', 'a', 'b', 'a', '4', 'i']"
190,yeye,862,"['j', 'e', 'j', 'e']","['j', 'e', 'j', 'e']"
191,duniani,849,"['d', 'u', 'n', 'i', 'a', 'n', 'i']","['d', 'u', 'n', 'i', 'a', 'n', 'i']"
192,maarufu,846,"['m', 'a', 'a', 'ɾ', 'u', 'f', 'u']","['m', 'a', 'a', '4', 'u', 'f', 'u']"
193,msingi,846,"['m', 's', 'i', 'n', 'ɡ', 'i']","['m', 's', 'i', 'n', 'g', 'i']"
194,ikiwa,841,"['i', 'k', 'i', 'w', 'a']","['i', 'k', 'i', 'w', 'a']"
195,mengi,838,"['m', 'e', 'n', 'ɡ', 'i']","['m', 'e', 'n', 'g', 'i']"
196,tarehe,833,"['t', 'a', 'ɾ', 'e', 'h', 'e']","['t', 'a', '4', 'e', 'h', 'e']"
197,hapa,831,"['h', 'a', 'p', 'a']","['h', 'a', 'p', 'a']"
198,Kenya,826,"['k', 'e', 'ɲ', 'a']","['k', 'e', 'J', 'a']"
199,mwingine,826,"['m', 'w', 'i', 'n', 'ɡ', 'i', 'n', 'e']","['m', 'w', 'i', 'n', 'g', 'i', 'n', 'e']"
200,Idadi,822,"['i', 'd', 'a', 'd', 'i']","['i', 'd', 'a', 'd', 'i']"
201,fulani,822,"['f', 'u', 'l', 'a', 'n', 'i']","['f', 'u', 'l', 'a', 'n', 'i']"
202,hayo,822,"['h', 'a', 'j', 'o']","['h', 'a', 'j', 'o']"
203,zao,820,"['z', 'a', 'o']","['z', 'a', 'o']"
204,kulingana,819,"['k', 'u', 'l', 'i', 'n', 'ɡ', 'a', 'n', 'a']","['k', 'u', 'l', 'i', 'n', 'g', 'a', 'n', 'a']"
205,mfumo,811,"['m', 'f', 'u', 'm', 'o']","['m', 'f', 'u', 'm', 'o']"
206,bado,801,"['b', 'a', 'd', 'o']","['b', 'a', 'd', 'o']"
207,hatari,801,"['h', 'a', 't', 'a', 'ɾ', 'i']","['h', 'a', 't', 'a', '4', 'i']"
209,kupitia,789,"['k', 'u', 'p', 'i', 't', 'i', 'a']","['k', 'u', 'p', 'i', 't', 'i', 'a']"
210,Tanzania,782,"['t', 'a', 'n', 'z', 'a', 'n', 'i', 'a']","['t', 'a', 'n', 'z', 'a', 'n', 'i', 'a']"
211,mfano,781,"['m', 'f', 'a', 'n', 'o']","['m', 'f', 'a', 'n', 'o']"
212,kuu,777,"['k', 'u', 'u']","['k', 'u', 'u']"
213,asilimia,776,"['a', 's', 'i', 'l', 'i', 'm', 'i', 'a']","['a', 's', 'i', 'l', 'i', 'm', 'i', 'a']"
214,awali,774,"['a', 'w', 'a', 'l', 'i']","['a', 'w', 'a', 'l', 'i']"
215,vita,772,"['v', 'i', 't', 'a']","['v', 'i', 't', 'a']"
216,haya,769,"['h', 'a', 'j', 'a']","['h', 'a', 'j', 'a']"
217,Kusini,765,"['k', 'u', 's', 'i', 'n', 'i']","['k', 'u', 's', 'i', 'n', 'i']"
218,baadhi,752,"['b', 'a', 'a', 'd', 'i']","['b', 'a', 'a', 'd', 'i']"
219,wanaoishi,752,"['w', 'a', 'n', 'a', 'o', 'i', 'ʃ', 'i']","['w', 'a', 'n', 'a', 'o', 'i', 'S', 'i']"
220,nyimbo,748,"['ɲ', 'i', 'm', 'b', 'o']","['J', 'i', 'm', 'b', 'o']"
221,kutoa,733,"['k', 'u', 't', 'o', 'a']","['k', 'u', 't', 'o', 'a']"
222,mengine,730,"['m', 'e', 'n', 'ɡ', 'i', 'n', 'e']","['m', 'e', 'n', 'g', 'i', 'n', 'e']"
223,mrefu,730,"['m', 'ɾ', 'e', 'f', 'u']","['m', '4', 'e', 'f', 'u']"
224,umri,730,"['u', 'm', 'ɾ', 'i']","['u', 'm', '4', 'i']"
225,sawa,722,"['s', 'a', 'w', 'a']","['s', 'a', 'w', 'a']"
226,biashara,720,"['b', 'i', 'a', 'ʃ', 'a', 'ɾ', 'a']","['b', 'i', 'a', 'S', 'a', '4', 'a']"
227,rangi,718,"['ɾ', 'a', 'n', 'ɡ', 'i']","['4', 'a', 'n', 'g', 'i']"
228,dunia,717,"['d', 'u', 'n', 'i', 'a']","['d', 'u', 'n', 'i', 'a']"
229,hizo,716,"['h', 'i', 'z', 'o']","['h', 'i', 'z', 'o']"
230,elimu,712,"['e', 'l', 'i', 'm', 'u']","['e', 'l', 'i', 'm', 'u']"
232,kampuni,695,"['k', 'a', 'm', 'p', 'u', 'n', 'i']","['k', 'a', 'm', 'p', 'u', 'n', 'i']"
233,mwili,689,"['m', 'w', 'i', 'l', 'i']","['m', 'w', 'i', 'l', 'i']"
235,matibabu,683,"['m', 'a', 't', 'i', 'b', 'a', 'b', 'u']","['m', 'a', 't', 'i', 'b', 'a', 'b', 'u']"
236,sheria,680,"['ʃ', 'e', 'ɾ', 'i', 'a']","['S', 'e', '4', 'i', 'a']"
237,mpaka,679,"['m', 'p', 'a', 'k', 'a']","['m', 'p', 'a', 'k', 'a']"
238,of,676,"['o', 'f']","['o', 'f']"
239,wanawake,671,"['w', 'a', 'n', 'a', 'w', 'a', 'k', 'e']","['w', 'a', 'n', 'a', 'w', 'a', 'k', 'e']"
240,Ulaya,670,"['u', 'l', 'a', 'j', 'a']","['u', 'l', 'a', 'j', 'a']"
243,familia,667,"['f', 'a', 'm', 'i', 'l', 'i', 'a']","['f', 'a', 'm', 'i', 'l', 'i', 'a']"
244,huku,662,"['h', 'u', 'k', 'u']","['h', 'u', 'k', 'u']"
245,wana,657,"['w', 'a', 'n', 'a']","['w', 'a', 'n', 'a']"
247,mtoto,649,"['m', 't', 'o', 't', 'o']","['m', 't', 'o', 't', 'o']"
248,asili,646,"['a', 's', 'i', 'l', 'i']","['a', 's', 'i', 'l', 'i']"
249,kimataifa,646,"['k', 'i', 'm', 'a', 't', 'a', 'i', 'f', 'a']","['k', 'i', 'm', 'a', 't', 'a', 'i', 'f', 'a']"
251,Kama,640,"['k', 'a', 'm', 'a']","['k', 'a', 'm', 'a']"
252,mahali,635,"['m', 'a', 'h', 'a', 'l', 'i']","['m', 'a', 'h', 'a', 'l', 'i']"
253,Yeye,632,"['j', 'e', 'j', 'e']","['j', 'e', 'j', 'e']"
256,nyota,625,"['ɲ', 'o', 't', 'a']","['J', 'o', 't', 'a']"
257,ulikuwa,621,"['u', 'l', 'i', 'k', 'u', 'w', 'a']","['u', 'l', 'i', 'k', 'u', 'w', 'a']"
258,walioishi,616,"['w', 'a', 'l', 'i', 'o', 'i', 'ʃ', 'i']","['w', 'a', 'l', 'i', 'o', 'i', 'S', 'i']"
259,mwezi,610,"['m', 'w', 'e', 'z', 'i']","['m', 'w', 'e', 'z', 'i']"
260,mambo,601,"['m', 'a', 'm', 'b', 'o']","['m', 'a', 'm', 'b', 'o']"
261,karne,600,"['k', 'a', 'ɾ', 'n', 'e']","['k', 'a', '4', 'n', 'e']"
262,msimu,599,"['m', 's', 'i', 'm', 'u']","['m', 's', 'i', 'm', 'u']"
263,dalili,598,"['d', 'a', 'l', 'i', 'l', 'i']","['d', 'a', 'l', 'i', 'l', 'i']"
265,kwenda,593,"['k', 'w', 'e', 'n', 'd', 'a']","['k', 'w', 'e', 'n', 'd', 'a']"
266,hakuna,590,"['h', 'a', 'k', 'u', 'n', 'a']","['h', 'a', 'k', 'u', 'n', 'a']"
267,ana,588,"['a', 'n', 'a']","['a', 'n', 'a']"
268,mbali,574,"['m', 'b', 'a', 'l', 'i']","['m', 'b', 'a', 'l', 'i']"
269,binadamu,567,"['b', 'i', 'n', 'a', 'd', 'a', 'm', 'u']","['b', 'i', 'n', 'a', 'd', 'a', 'm', 'u']"
272,huduma,561,"['h', 'u', 'd', 'u', 'm', 'a']","['h', 'u', 'd', 'u', 'm', 'a']"
273,zamani,561,"['z', 'a', 'm', 'a', 'n', 'i']","['z', 'a', 'm', 'a', 'n', 'i']"
274,hiki,560,"['h', 'i', 'k', 'i']","['h', 'i', 'k', 'i']"
275,kumi,560,"['k', 'u', 'm', 'i']","['k', 'u', 'm', 'i']"
277,historia,555,"['h', 'i', 's', 't', 'o', 'ɾ', 'i', 'a']","['h', 'i', 's', 't', 'o', '4', 'i', 'a']"
278,nyumbani,551,"['ɲ', 'u', 'm', 'b', 'a', 'n', 'i']","['J', 'u', 'm', 'b', 'a', 'n', 'i']"
279,mbele,549,"['m', 'b', 'e', 'l', 'e']","['m', 'b', 'e', 'l', 'e']"
280,matatizo,547,"['m', 'a', 't', 'a', 't', 'i', 'z', 'o']","['m', 'a', 't', 'a', 't', 'i', 'z', 'o']"
281,rasmi,547,"['ɾ', 'a', 's', 'm', 'i']","['4', 'a', 's', 'm', 'i']"
282,hatua,545,"['h', 'a', 't', 'u', 'a']","['h', 'a', 't', 'u', 'a']"
283,mwenye,542,"['m', 'w', 'e', 'ɲ', 'e']","['m', 'w', 'e', 'J', 'e']"
284,karibuni,539,"['k', 'a', 'ɾ', 'i', 'b', 'u', 'n', 'i']","['k', 'a', '4', 'i', 'b', 'u', 'n', 'i']"
285,walio,539,"['w', 'a', 'l', 'i', 'o']","['w', 'a', 'l', 'i', 'o']"
286,mwenyewe,537,"['m', 'w', 'e', 'ɲ', 'e', 'w', 'e']","['m', 'w', 'e', 'J', 'e', 'w', 'e']"
287,takriban,537,"['t', 'a', 'k', 'ɾ', 'i', 'b', 'a', 'n']","['t', 'a', 'k', '4', 'i', 'b', 'a', 'n']"
288,mazingira,533,"['m', 'a', 'z', 'i', 'n', 'ɡ', 'i', 'ɾ', 'a']","['m', 'a', 'z', 'i', 'n', 'g', 'i', '4', 'a']"
289,Hivyo,532,"['h', 'i', 'v', 'j', 'o']","['h', 'i', 'v', 'j', 'o']"
290,nne,532,"['n', 'n', 'e']","['n', 'n', 'e']"
291,ingawa,531,"['i', 'n', 'ɡ', 'a', 'w', 'a']","['i', 'n', 'g', 'a', 'w', 'a']"
292,kusababisha,531,"['k', 'u', 's', 'a', 'b', 'a', 'b', 'i', 'ʃ', 'a']","['k', 'u', 's', 'a', 'b', 'a', 'b', 'i', 'S', 'a']"
293,moyo,529,"['m', 'o', 'j', 'o']","['m', 'o', 'j', 'o']"
294,shughuli,528,"['ʃ', 'u', 'ɣ', 'u', 'l', 'i']","['S', 'u', 'G', 'u', 'l', 'i']"
295,mama,526,"['m', 'a', 'm', 'a']","['m', 'a', 'm', 'a']"
296,mabadiliko,525,"['m', 'a', 'b', 'a', 'd', 'i', 'l', 'i', 'k', 'o']","['m', 'a', 'b', 'a', 'd', 'i', 'l', 'i', 'k', 'o']"
297,haraka,524,"['h', 'a', 'ɾ', 'a', 'k', 'a']","['h', 'a', '4', 'a', 'k', 'a']"
