i,word,freq,ipa,xsampa
2,chi̍t,57191,"['t͡ɕ', 'i', 't', '˧']","['ts\\', 'i', 't', '_M']"
6,chiu,24821,"['t͡ɕ', 'i̯', 'u', '˥']","['ts\\', 'i_^', 'u', '_T']"
12,kap,9988,"['k', 'a', 'p']","['k', 'a', 'p']"
13,Chiu,9485,"['t͡ɕ', 'i̯', 'u', '˥']","['ts\\', 'i_^', 'u', '_T']"
14,city,7978,"['c', 'i', 't', 'y']","['c', 'i', 't', 'y']"
30,goe̍h,4210,"['ɡ', 'ə', 'e', 'ʔ']","['g', '@', 'e', '?']"
34,ji̍t,3834,"['d͡ʑ', 'i', 't', '˧']","['dz\\', 'i', 't', '_M']"
35,town,3805,"['t', 'ə', 'w', 'n']","['t', '@', 'w', 'n']"
39,khu,3260,"['kʰ', 'u']","['k_h', 'u']"
41,Türkiye,2949,"['t', 'ü', 'r', 'k', 'i', 'y', 'e']","['t', 'u_""', 'r', 'k', 'i', 'y', 'e']"
43,village,2645,"['v', 'i', 'l', 'l', 'a', 'ɡ', 'e']","['v', 'i', 'l', 'l', 'a', 'g', 'e']"
45,Magyar,2462,"['m', 'a', 'ɡ', 'y', 'a', 'r']","['m', 'a', 'g', 'y', 'a', 'r']"
47,Slovakia,2379,"['s', 'l', 'ə', 'v', 'a', 'k', 'i̯', 'a']","['s', 'l', '@', 'v', 'a', 'k', 'i_^', 'a']"
50,obec,2225,"['ə', 'b', 'e', 'c']","['@', 'b', 'e', 'c']"
52,New,2209,"['n', 'e', 'w']","['n', 'e', 'w']"
70,Pennsylvania,1935,"['p', 'ẽ', 's', 'y', 'l', 'v', 'a', 'n', 'i̯', 'a']","['p', 'e~', 's', 'y', 'l', 'v', 'a', 'n', 'i_^', 'a']"
71,Mazowieckie,1922,"['m', 'a', 'z', 'ə', 'w', 'i', 'e', 'c', 'k', 'i', 'e']","['m', 'a', 'z', '@', 'w', 'i', 'e', 'c', 'k', 'i', 'e']"
73,Chit,1864,"['t͡ɕ', 'i', 't', '˧']","['ts\\', 'i', 't', '_M']"
74,Ohio,1771,"['ə', 'ʔ', 'i̯', 'o']","['@', '?', 'i_^', 'o']"
81,Texas,1698,"['t', 'e', 'x', 'a', 's']","['t', 'e', 'x', 'a', 's']"
82,tätort,1678,"['t', 'ä', 't', 'ə', 'r', 't']","['t', 'a_""', 't', '@', 'r', 't']"
86,Armenia,1566,"['a', 'r', 'm', 'e', 'n', 'i̯', 'a']","['a', 'r', 'm', 'e', 'n', 'i_^', 'a']"
89,I,1421,['i'],['i']
93,comune,1393,"['c', 'ɔ', 'm', 'u', 'n', 'e']","['c', 'O', 'm', 'u', 'n', 'e']"
94,Illinois,1387,"['i', 'l', 'l', 'i', 'n', 'ə', 'i', 's']","['i', 'l', 'l', 'i', 'n', '@', 'i', 's']"
98,Italia,1296,"['i', 't', 'a', 'l', 'i̯', 'a']","['i', 't', 'a', 'l', 'i_^', 'a']"
99,Bavaria,1277,"['b', 'a', 'v', 'a', 'r', 'i̯', 'a']","['b', 'a', 'v', 'a', 'r', 'i_^', 'a']"
104,do,1243,"['d', 'ə']","['d', '@']"
107,Opolskie,1139,"['ɔ', 'p', 'ə', 'l', 's', 'k', 'i', 'e']","['O', 'p', '@', 'l', 's', 'k', 'i', 'e']"
111,North,1074,"['n', 'ə', 'r', 'tʰ']","['n', '@', 'r', 't_h']"
114,i,1047,['i'],['i']
115,borough,1039,"['b', 'ə', 'r', 'ə', 'u', 'ɡ', 'ʔ']","['b', '@', 'r', '@', 'u', 'g', '?']"
117,Maryland,1017,"['m', 'a', 'r', 'y', 'l', 'a', 'n', 'd']","['m', 'a', 'r', 'y', 'l', 'a', 'n', 'd']"
119,Minnesota,1006,"['m', 'ĩ', 'e', 's', 'ə', 't', 'a']","['m', 'i~', 'e', 's', '@', 't', 'a']"
120,Lubelskie,1005,"['l', 'u', 'b', 'e', 'l', 's', 'k', 'i', 'e']","['l', 'u', 'b', 'e', 'l', 's', 'k', 'i', 'e']"
121,Podlaskie,1003,"['p', 'ə', 'd', 'l', 'a', 's', 'k', 'i', 'e']","['p', '@', 'd', 'l', 'a', 's', 'k', 'i', 'e']"
123,Iowa,997,"['i̯', 'o', 'w', 'a']","['i_^', 'o', 'w', 'a']"
124,koh,997,"['k', 'ə', 'ʔ']","['k', '@', '?']"
129,Kentucky,967,"['k', 'e', 'n', 't', 'u', 'c', 'k', 'y']","['k', 'e', 'n', 't', 'u', 'c', 'k', 'y']"
131,kah,959,"['k', 'a', 'ʔ']","['k', 'a', '?']"
138,Arkansas,892,"['a', 'r', 'k', 'a', 'n', 's', 'a', 's']","['a', 'r', 'k', 'a', 'n', 's', 'a', 's']"
140,Missouri,885,"['m', 'i', 's', 's', 'ə', 'u', 'r', 'i']","['m', 'i', 's', 's', '@', 'u', 'r', 'i']"
141,de,866,"['d', 'e']","['d', 'e']"
142,San,863,"['s', 'a', 'n']","['s', 'a', 'n']"
146,São,824,"['s', 'ã', 'ə']","['s', 'a~', '@']"
147,Louisiana,810,"['l', 'ə', 'u̯', 'i', 'ɕ', 'a', 'n', 'a']","['l', '@', 'u_^', 'i', 's\\', 'a', 'n', 'a']"
150,South,781,"['s', 'ə', 'u', 't', 'ʔ']","['s', '@', 'u', 't', '?']"
152,Minas,768,"['m', 'i', 'n', 'a', 's']","['m', 'i', 'n', 'a', 's']"
153,Georgia,767,"['ɡ', 'e', 'ə', 'r', 'ɡ', 'i̯', 'a']","['g', 'e', '@', 'r', 'g', 'i_^', 'a']"
154,Pomorskie,740,"['p', 'ɔ', 'm', 'ə', 'r', 's', 'k', 'i', 'e']","['p', 'O', 'm', '@', 'r', 's', 'k', 'i', 'e']"
160,in,733,"['i', 'n']","['i', 'n']"
162,Gerais,728,"['ɡ', 'e', 'r', 'a', 'i̯', 's']","['g', 'e', 'r', 'a', 'i_^', 's']"
164,Ankara,710,"['a', 'n', 'k', 'a', 'r', 'a']","['a', 'n', 'k', 'a', 'r', 'a']"
166,Nigeria,701,"['n', 'i', 'ɡ', 'e', 'r', 'i̯', 'a']","['n', 'i', 'g', 'e', 'r', 'i_^', 'a']"
167,tio̍h,696,"['t', 'i̯', 'o', 'ʔ']","['t', 'i_^', 'o', '?']"
168,Oklahoma,695,"['ɔ', 'k', 'l', 'a', 'ʔ', 'ɔ', 'm', 'a']","['O', 'k', 'l', 'a', '?', 'O', 'm', 'a']"
169,khah,694,"['kʰ', 'a', 'ʔ']","['k_h', 'a', '?']"
171,chin,689,"['t͡ɕ', 'i', 'n', '˥']","['ts\\', 'i', 'n', '_T']"
172,Kansas,681,"['k', 'a', 'n', 's', 'a', 's']","['k', 'a', 'n', 's', 'a', 's']"
176,Indiana,673,"['i', 'n', 'd', 'i̯', 'ɛ', 'n', 'a']","['i', 'n', 'd', 'i_^', 'E', 'n', 'a']"
178,LGA,661,"['l', 'ɡ', 'a']","['l', 'g', 'a']"
179,Santa,658,"['s', 'a', 'n', 't', 'a']","['s', 'a', 'n', 't', 'a']"
180,Michigan,655,"['m', 'i', 't͡ɕ', 'i', 'ɡ', 'a', 'n', '˥']","['m', 'i', 'ts\\', 'i', 'g', 'a', 'n', '_T']"
185,Nebraska,611,"['n', 'e', 'b', 'r', 'a', 's', 'k', 'a']","['n', 'e', 'b', 'r', 'a', 's', 'k', 'a']"
188,Alabama,597,"['a', 'l', 'a', 'b', 'a', 'm', 'a']","['a', 'l', 'a', 'b', 'a', 'm', 'a']"
189,Grande,592,"['ɡ', 'r', 'a', 'n', 'd', 'e']","['g', 'r', 'a', 'n', 'd', 'e']"
195,Lake,561,"['l', 'a', 'k', 'e']","['l', 'a', 'k', 'e']"
197,Pak,556,"['p', 'a', 'k']","['p', 'a', 'k']"
200,Antalya,543,"['a', 'n', 't', 'a', 'l', 'y', 'a']","['a', 'n', 't', 'a', 'l', 'y', 'a']"
201,Sul,543,"['s', 'u', 'l']","['s', 'u', 'l']"
203,Paulo,541,"['p', 'a', 'u̯', 'l', 'ə']","['p', 'a', 'u_^', 'l', '@']"
204,Tennessee,539,"['t', 'ẽ', 'e', 's', 's', 'e', 'e']","['t', 'e~', 'e', 's', 's', 'e', 'e']"
206,Jersey,535,"['d͡z', 'e', 'r', 's', 'e', 'y']","['dz', 'e', 'r', 's', 'e', 'y']"
216,pang,496,"['p', 'a', 'ŋ']","['p', 'a', 'N']"
217,Podkarpackie,493,"['p', 'ə', 'd', 'k', 'a', 'r', 'p', 'a', 'c', 'k', 'i', 'e']","['p', '@', 'd', 'k', 'a', 'r', 'p', 'a', 'c', 'k', 'i', 'e']"
218,In,492,"['i', 'n']","['i', 'n']"
223,Oregon,482,"['ə', 'r', 'e', 'ɡ', 'ə', 'n']","['@', 'r', 'e', 'g', '@', 'n']"
230,Bystrica,461,"['b', 'y', 's', 't', 'r', 'i', 'c', 'a']","['b', 'y', 's', 't', 'r', 'i', 'c', 'a']"
231,Mississippi,459,"['m', 'i', 's', 'ɕ', 's', 'ɕ', 'p', 'p', 'i']","['m', 'i', 's', 's\\', 's', 's\\', 'p', 'p', 'i']"
235,Utah,439,"['u', 't', 'a', 'ʔ']","['u', 't', 'a', '?']"
238,hit,434,"['h', 'i', 't']","['h', 'i', 't']"
242,chi,422,"['t͡ɕ', 'i', '˥']","['ts\\', 'i', '_T']"
248,municipio,417,"['m', 'u', 'n', 'i', 'c', 'i', 'p', 'i̯', 'o']","['m', 'u', 'n', 'i', 'c', 'i', 'p', 'i_^', 'o']"
250,chit,410,"['t͡ɕ', 'i', 't', '˧']","['ts\\', 'i', 't', '_M']"
255,di,389,"['d', 'i']","['d', 'i']"
257,ia̍h,387,"['i̯', 'a', 'ʔ']","['i_^', 'a', '?']"
259,Amasya,384,"['a', 'm', 'a', 's', 'y', 'a']","['a', 'm', 'a', 's', 'y', 'a']"
263,PA,373,"['p', 'a']","['p', 'a']"
268,beh,366,"['b', 'e', 'ʔ']","['b', 'e', '?']"
269,Afyonkarahisar,364,"['a', 'f', 'y', 'ə', 'n', 'k', 'a', 'r', 'a', 'ʔ', 'i', 's', 'a', 'r']","['a', 'f', 'y', '@', 'n', 'k', 'a', 'r', 'a', '?', 'i', 's', 'a', 'r']"
272,Chile,361,"['t͡ɕ', 'i', 'l', 'e', '˥']","['ts\\', 'i', 'l', 'e', '_T']"
274,Algeria,354,"['a', 'l', 'ɡ', 'e', 'r', 'i̯', 'a']","['a', 'l', 'g', 'e', 'r', 'i_^', 'a']"
275,La,349,"['l', 'a']","['l', 'a']"
276,it,344,"['i', 't']","['i', 't']"
279,Lazio,334,"['l', 'a', 'z', 'i̯', 'o']","['l', 'a', 'z', 'i_^', 'o']"
280,Jefferson,330,"['d͡z', 'e', 'f', 'f', 'e', 'r', 's', 'ə', 'n']","['dz', 'e', 'f', 'f', 'e', 'r', 's', '@', 'n']"
281,Nitra,330,"['n', 'i', 't', 'r', 'a']","['n', 'i', 't', 'r', 'a']"
282,Bahia,329,"['b', 'a', 'ʔ', 'i̯', 'a']","['b', 'a', '?', 'i_^', 'a']"
293,Sardinia,320,"['s', 'a', 'r', 'd', 'i', 'n', 'i̯', 'a']","['s', 'a', 'r', 'd', 'i', 'n', 'i_^', 'a']"
297,daïra,309,"['d', 'a', 'ï', 'r', 'a']","['d', 'a', 'i_""', 'r', 'a']"
298,Lubuskie,308,"['l', 'u', 'b', 'u', 's', 'k', 'i', 'e']","['l', 'u', 'b', 'u', 's', 'k', 'i', 'e']"
301,Götaland,303,"['ɡ', 'ö', 't', 'a', 'l', 'a', 'n', 'd']","['g', 'o_""', 't', 'a', 'l', 'a', 'n', 'd']"
302,Luxembourg,303,"['l', 'u', 'x', 'e', 'm', 'b', 'ə', 'u', 'r', 'ɡ']","['l', 'u', 'x', 'e', 'm', 'b', '@', 'u', 'r', 'g']"
308,Montana,297,"['m', 'ə', 'n', 't', 'a', 'n', 'a']","['m', '@', 'n', 't', 'a', 'n', 'a']"
309,kiam,297,"['k', 'i̯', 'a', 'm']","['k', 'i_^', 'a', 'm']"
311,chiah,295,"['t͡ɕ', 'i̯', 'a', 'ʔ', '˧']","['ts\\', 'i_^', 'a', '?', '_M']"
312,Alaska,294,"['a', 'l', 'a', 's', 'k', 'a']","['a', 'l', 'a', 's', 'k', 'a']"
314,nad,292,"['n', 'a', 'd']","['n', 'a', 'd']"
315,Artvin,291,"['a', 'r', 't', 'v', 'i', 'n']","['a', 'r', 't', 'v', 'i', 'n']"
316,Se,291,"['s', 'e']","['s', 'e']"
318,Gregorius,289,"['ɡ', 'r', 'e', 'ɡ', 'ə', 'r', 'i̯', 'u', 's']","['g', 'r', 'e', 'g', '@', 'r', 'i_^', 'u', 's']"
324,Arizona,283,"['a', 'r', 'i', 'z', 'ə', 'n', 'a']","['a', 'r', 'i', 'z', '@', 'n', 'a']"
329,comuna,278,"['c', 'ɔ', 'm', 'u', 'n', 'a']","['c', 'O', 'm', 'u', 'n', 'a']"
330,muderiah,278,"['m', 'u', 'd', 'e', 'r', 'i̯', 'a', 'ʔ']","['m', 'u', 'd', 'e', 'r', 'i_^', 'a', '?']"
331,tiong,277,"['t', 'i̯', 'ɔ', 'ŋ']","['t', 'i_^', 'O', 'N']"
334,Mexico,273,"['m', 'e', 'x', 'i', 'c', 'ə']","['m', 'e', 'x', 'i', 'c', '@']"
335,teh,272,"['t', 'e', 'ʔ']","['t', 'e', '?']"
343,Abruzzo,262,"['a', 'b', 'r', 'u', 'z', 'z', 'ə']","['a', 'b', 'r', 'u', 'z', 'z', '@']"
347,Park,258,"['p', 'a', 'r', 'k']","['p', 'a', 'r', 'k']"
350,Ardahan,257,"['a', 'r', 'd', 'a', 'ʔ', 'a', 'n']","['a', 'r', 'd', 'a', '?', 'a', 'n']"
354,Honduras,250,"['h', 'ə', 'n', 'd', 'u', 'r', 'a', 's']","['h', '@', 'n', 'd', 'u', 'r', 'a', 's']"
355,LA,250,"['l', 'a']","['l', 'a']"
357,El,249,"['e', 'l']","['e', 'l']"
370,Idaho,240,"['i', 'd', 'a', 'ʔ', 'ə']","['i', 'd', 'a', '?', '@']"
374,Baranya,238,"['b', 'a', 'r', 'a', 'n', 'y', 'a']","['b', 'a', 'r', 'a', 'n', 'y', 'a']"
379,sum,235,"['s', 'u', 'm']","['s', 'u', 'm']"
381,Kolonia,228,"['k', 'ə', 'l', 'ə', 'n', 'i̯', 'a']","['k', '@', 'l', '@', 'n', 'i_^', 'a']"
383,Trnava,224,"['t', 'r', 'n', 'a', 'v', 'a']","['t', 'r', 'n', 'a', 'v', 'a']"
393,Norte,215,"['n', 'ə', 'r', 't', 'e']","['n', '@', 'r', 't', 'e']"
396,keng,214,"['k', 'e', 'ŋ']","['k', 'e', 'N']"
401,Nevada,211,"['n', 'e', 'v', 'a', 'd', 'a']","['n', 'e', 'v', 'a', 'd', 'a']"
402,Aksaray,210,"['a', 'k', 's', 'a', 'r', 'a', 'y']","['a', 'k', 's', 'a', 'r', 'a', 'y']"
403,Tuscany,210,"['t', 'u', 's', 'c', 'a', 'n', 'y']","['t', 'u', 's', 'c', 'a', 'n', 'y']"
404,bat,210,"['b', 'a', 't']","['b', 'a', 't']"
405,provincia,210,"['p', 'r', 'ə', 'v', 'i', 'n', 'c', 'i̯', 'a']","['p', 'r', '@', 'v', 'i', 'n', 'c', 'i_^', 'a']"
408,Hampshire,207,"['h', 'a', 'm', 'p', 's', 'h', 'i', 'r', 'e']","['h', 'a', 'm', 'p', 's', 'h', 'i', 'r', 'e']"
410,Marche,204,"['m', 'a', 'r', 't͡s', 'e', '˥']","['m', 'a', 'r', 'ts', 'e', '_T']"
411,Montgomery,204,"['m', 'ə', 'n', 't', 'ɡ', 'ɔ', 'm', 'e', 'r', 'y']","['m', '@', 'n', 't', 'g', 'O', 'm', 'e', 'r', 'y']"
413,Opolski,204,"['ɔ', 'p', 'ə', 'l', 's', 'k', 'i']","['O', 'p', '@', 'l', 's', 'k', 'i']"
415,Khu,202,"['kʰ', 'u']","['k_h', 'u']"
423,Hawaii,194,"['h', 'a', 'w', 'a', 'i̯', 'i']","['h', 'a', 'w', 'a', 'i_^', 'i']"
424,Maranhão,194,"['m', 'a', 'r', 'a', 'n', 'ʔ', 'ã', 'ə']","['m', 'a', 'r', 'a', 'n', '?', 'a~', '@']"
430,Beach,192,"['b', 'e', 'a', 't͡s', '˥']","['b', 'e', 'a', 'ts', '_T']"
431,Mato,192,"['m', 'a', 't', 'ə']","['m', 'a', 't', '@']"
434,chham,191,"['t͡sʰ', 'a', 'm', '˥']","['ts_h', 'a', 'm', '_T']"
435,chhut,190,"['t͡sʰ', 'u', 't', '˧']","['ts_h', 'u', 't', '_M']"
438,Maine,188,"['m', 'a', 'i̯', 'n', 'e']","['m', 'a', 'i_^', 'n', 'e']"
441,che,186,"['t͡s', 'e', '˥']","['ts', 'e', '_T']"
443,of,185,"['ə', 'f']","['@', 'f']"
444,Grosso,184,"['ɡ', 'r', 'ə', 's', 's', 'ə']","['g', 'r', '@', 's', 's', '@']"
445,Los,184,"['l', 'ə', 's']","['l', '@', 's']"
446,Somogy,184,"['s', 'ɔ', 'm', 'ə', 'ɡ', 'y']","['s', 'O', 'm', '@', 'g', 'y']"
448,Massachusetts,182,"['m', 'a', 's', 's', 'a', 't͡s', 'u', 's', 'e', 't', 't', 's', '˥']","['m', 'a', 's', 's', 'a', 'ts', 'u', 's', 'e', 't', 't', 's', '_T']"
449,Springs,181,"['s', 'p', 'r', 'i', 'ə̯', 'ŋ', 's']","['s', 'p', 'r', 'i', '@_^', 'N', 's']"
454,Jackson,180,"['d͡z', 'a', 'c', 'k', 's', 'ə', 'n']","['dz', 'a', 'c', 'k', 's', '@', 'n']"
458,del,178,"['d', 'e', 'l']","['d', 'e', 'l']"
459,Hill,177,"['h', 'i', 'l', 'l']","['h', 'i', 'l', 'l']"
472,sin,167,"['ɕ', 'i', 'n']","['s\\', 'i', 'n']"
475,Pernambuco,162,"['p', 'e', 'r', 'n', 'a', 'm', 'b', 'u', 'c', 'ə']","['p', 'e', 'r', 'n', 'a', 'm', 'b', 'u', 'c', '@']"
478,Al,160,"['a', 'l']","['a', 'l']"
480,Santo,159,"['s', 'a', 'n', 't', 'ə']","['s', 'a', 'n', 't', '@']"
481,siat,159,"['ɕ', 'i̯', 'ɛ', 't']","['s\\', 'i_^', 'E', 't']"
486,Provincia,157,"['p', 'r', 'ə', 'v', 'i', 'n', 'c', 'i̯', 'a']","['p', 'r', '@', 'v', 'i', 'n', 'c', 'i_^', 'a']"
493,kok,156,"['k', 'ɔ', 'k']","['k', 'O', 'k']"
494,Che,155,"['t͡s', 'e', '˥']","['ts', 'e', '_T']"
497,Nyski,154,"['n', 'y', 's', 'k', 'i']","['n', 'y', 's', 'k', 'i']"
499,East,153,"['e', 'a', 's', 't']","['e', 'a', 's', 't']"
500,Stockholm,153,"['s', 't', 'ə', 'c', 'kʰ', 'ə', 'l', 'm']","['s', 't', '@', 'c', 'k_h', '@', 'l', 'm']"
501,da,153,"['d', 'a']","['d', 'a']"
502,Island,152,"['i', 's', 'l', 'a', 'n', 'd']","['i', 's', 'l', 'a', 'n', 'd']"
503,Tocantins,152,"['t', 'ə', 'c', 'a', 'n', 't', 'i', 'n', 's']","['t', '@', 'c', 'a', 'n', 't', 'i', 'n', 's']"
511,leh,148,"['l', 'e', 'ʔ']","['l', 'e', '?']"
517,Lincoln,146,"['l', 'i', 'n', 'c', 'ə', 'l', 'n']","['l', 'i', 'n', 'c', '@', 'l', 'n']"
518,hun,146,"['h', 'u', 'n']","['h', 'u', 'n']"
520,tang,146,"['t', 'a', 'ŋ']","['t', 'a', 'N']"
529,hia,142,"['h', 'i̯', 'a']","['h', 'i_^', 'a']"
530,thang,142,"['tʰ', 'a', 'ŋ']","['t_h', 'a', 'N']"
535,nn̄g,140,"['n', 'n', 'ɡ', '˥']","['n', 'n', 'g', '_T']"
539,STH,138,"['s', 'tʰ']","['s', 't_h']"
541,Heights,137,"['h', 'e', 'i', 'ɡ', 'h', 't͡s']","['h', 'e', 'i', 'g', 'h', 'ts']"
542,Pest,137,"['p', 'e', 's', 't']","['p', 'e', 's', 't']"
544,Sin,136,"['ɕ', 'i', 'n']","['s\\', 'i', 'n']"
545,hong,136,"['h', 'ɔ', 'ŋ']","['h', 'O', 'N']"
546,Madison,135,"['m', 'a', 'd', 'i', 's', 'ə', 'n']","['m', 'a', 'd', 'i', 's', '@', 'n']"
547,Union,135,"['u', 'n', 'i̯', 'o', 'n']","['u', 'n', 'i_^', 'o', 'n']"
551,Hills,133,"['h', 'i', 'l', 'l', 's']","['h', 'i', 'l', 'l', 's']"
559,IL,131,"['i', 'l']","['i', 'l']"
560,Oleski,131,"['ə', 'l', 'e', 's', 'k', 'i']","['@', 'l', 'e', 's', 'k', 'i']"
561,MN,130,"['m', 'n']","['m', 'n']"
563,sio̍k,130,"['ɕ', 'i̯', 'o', 'k']","['s\\', 'i_^', 'o', 'k']"
565,Pradesh,129,"['p', 'r', 'a', 'd', 'e', 's', 'ʔ']","['p', 'r', 'a', 'd', 'e', 's', '?']"
580,Nova,126,"['n', 'ə', 'v', 'a']","['n', '@', 'v', 'a']"
586,Marion,123,"['m', 'a', 'r', 'i̯', 'o', 'n']","['m', 'a', 'r', 'i_^', 'o', 'n']"
592,Emmy,120,"['e', 'm', 'm', 'y']","['e', 'm', 'm', 'y']"
598,Angeles,118,"['a', 'ŋ', 'e', 'l', 'e', 's']","['a', 'N', 'e', 'l', 'e', 's']"
599,Nakhon,117,"['n', 'a', 'k', 'h', 'ə', 'n']","['n', 'a', 'k', 'h', '@', 'n']"
601,The,117,"['tʰ', 'e']","['t_h', 'e']"
602,Tomaszowski,117,"['t', 'ɔ', 'm', 'a', 's', 'z', 'ə', 'w', 's', 'k', 'i']","['t', 'O', 'm', 'a', 's', 'z', '@', 'w', 's', 'k', 'i']"
603,Grove,116,"['ɡ', 'r', 'ə', 'v', 'e']","['g', 'r', '@', 'v', 'e']"
607,chia̍h,116,"['t͡ɕ', 'i̯', 'a', 'ʔ', '˧']","['ts\\', 'i_^', 'a', '?', '_M']"
612,Antioquia,115,"['a', 'n', 't', 'i̯', 'o', 'q', 'u̯', 'i', 'a']","['a', 'n', 't', 'i_^', 'o', 'q', 'u_^', 'i', 'a']"
614,he̍k,115,"['h', 'e', 'k', '˧']","['h', 'e', 'k', '_M']"
616,Brzeski,114,"['b', 'r', 'z', 'e', 's', 'k', 'i']","['b', 'r', 'z', 'e', 's', 'k', 'i']"
617,Monte,114,"['m', 'ə', 'n', 't', 'e']","['m', '@', 'n', 't', 'e']"
621,Lubelski,113,"['l', 'u', 'b', 'e', 'l', 's', 'k', 'i']","['l', 'u', 'b', 'e', 'l', 's', 'k', 'i']"
625,Boston,112,"['b', 'ə', 's', 't', 'ə', 'n']","['b', '@', 's', 't', '@', 'n']"
628,Henry,112,"['h', 'e', 'n', 'r', 'y']","['h', 'e', 'n', 'r', 'y']"
629,ah,112,"['a', 'ʔ']","['a', '?']"
633,Santander,111,"['s', 'a', 'n', 't', 'a', 'n', 'd', 'e', 'r']","['s', 'a', 'n', 't', 'a', 'n', 'd', 'e', 'r']"
635,Mount,110,"['m', 'ə', 'u', 'n', 't']","['m', '@', 'u', 'n', 't']"
639,oblast,110,"['ə', 'b', 'l', 'a', 's', 't']","['@', 'b', 'l', 'a', 's', 't']"
643,Hamilton,108,"['h', 'a', 'm', 'i', 'l', 't', 'ə', 'n']","['h', 'a', 'm', 'i', 'l', 't', '@', 'n']"
645,go̍eh,108,"['ɡ', 'ə', 'e', 'ʔ', '˧']","['g', '@', 'e', '?', '_M']"
649,Grant,107,"['ɡ', 'r', 'a', 'n', 't']","['g', 'r', 'a', 'n', 't']"
650,Shirak,107,"['s', 'h', 'i', 'r', 'a', 'k']","['s', 'h', 'i', 'r', 'a', 'k']"
657,Santiago,106,"['s', 'a', 'n', 't', 'i̯', 'a', 'ɡ', 'ə']","['s', 'a', 'n', 't', 'i_^', 'a', 'g', '@']"
664,chia,105,"['t͡ɕ', 'i̯', 'a', '˥']","['ts\\', 'i_^', 'a', '_T']"
665,pat,105,"['p', 'a', 't']","['p', 'a', 't']"
666,Monroe,104,"['m', 'ə', 'n', 'r', 'ə', 'e']","['m', '@', 'n', 'r', '@', 'e']"
670,Martin,103,"['m', 'a', 'r', 't', 'i', 'n']","['m', 'a', 'r', 't', 'i', 'n']"
673,and,103,"['a', 'n', 'd']","['a', 'n', 'd']"
676,Orange,102,"['ə', 'r', 'a', 'ŋ', 'e']","['@', 'r', 'a', 'N', 'e']"
677,iah,102,"['i̯', 'a', 'ʔ']","['i_^', 'a', '?']"
682,Kim,101,"['k', 'i', 'm']","['k', 'i', 'm']"
683,Ostrowski,101,"['ə', 's', 't', 'r', 'ə', 'w', 's', 'k', 'i']","['@', 's', 't', 'r', '@', 'w', 's', 'k', 'i']"
696,Lee,98,"['l', 'e', 'e']","['l', 'e', 'e']"
699,Aragatsotn,97,"['a', 'r', 'a', 'ɡ', 'a', 't', 's', 'ə', 't', 'n']","['a', 'r', 'a', 'g', 'a', 't', 's', '@', 't', 'n']"
701,Point,97,"['p', 'ə', 'i', 'n', 't']","['p', '@', 'i', 'n', 't']"
702,Polk,97,"['p', 'ə', 'l', 'k']","['p', '@', 'l', 'k']"
703,Sox,97,"['s', 'ə', 'x']","['s', '@', 'x']"
707,John,96,"['d͡z', 'ə', 'ʔ', 'n']","['dz', '@', '?', 'n']"
708,Johnson,96,"['d͡z', 'ə', 'ʔ', 'n', 's', 'ə', 'n']","['dz', '@', '?', 'n', 's', '@', 'n']"
711,Heves,95,"['h', 'e', 'v', 'e', 's']","['h', 'e', 'v', 'e', 's']"
712,Kalmar,95,"['k', 'a', 'l', 'm', 'a', 'r']","['k', 'a', 'l', 'm', 'a', 'r']"
714,Allegheny,94,"['a', 'l', 'l', 'e', 'ɡ', 'h', 'e', 'n', 'y']","['a', 'l', 'l', 'e', 'g', 'h', 'e', 'n', 'y']"
715,Butler,94,"['b', 'u', 't', 'l', 'e', 'r']","['b', 'u', 't', 'l', 'e', 'r']"
724,Lori,93,"['l', 'ə', 'r', 'i']","['l', '@', 'r', 'i']"
729,Jönköping,92,"['d͡z', 'ö', 'n', 'k', 'ö', 'p', 'i', 'ə̯', 'ŋ']","['dz', 'o_""', 'n', 'k', 'o_""', 'p', 'i', '@_^', 'N']"
731,Uppsala,92,"['u', 'p', 'p', 's', 'a', 'l', 'a']","['u', 'p', 'p', 's', 'a', 'l', 'a']"
734,Indians,91,"['i', 'n', 'd', 'i̯', 'ɛ', 'n', 's']","['i', 'n', 'd', 'i_^', 'E', 'n', 's']"
745,Chieti,90,"['t͡ɕ', 'i', 'e', 't', 'i', '˥']","['ts\\', 'i', 'e', 't', 'i', '_T']"
747,Nowy,90,"['n', 'ə', 'w', 'y']","['n', '@', 'w', 'y']"
749,SH,90,"['s', 'ʔ']","['s', '?']"
750,chheh,90,"['t͡sʰ', 'e', 'ʔ', '˧']","['ts_h', 'e', '?', '_M']"
754,the̍h,90,"['tʰ', 'e', 'ʔ']","['t_h', 'e', '?']"
756,tn̂g,90,"['t', 'n', 'ɡ', '˥']","['t', 'n', 'g', '_T']"
758,Bay,89,"['b', 'a', 'y']","['b', 'a', 'y']"
759,Nowa,89,"['n', 'ə', 'w', 'a']","['n', '@', 'w', 'a']"
760,Nowe,89,"['n', 'ə', 'w', 'e']","['n', '@', 'w', 'e']"
761,Prince,89,"['p', 'r', 'i', 'n', 'c', 'e']","['p', 'r', 'i', 'n', 'c', 'e']"
764,im,89,"['i', 'm']","['i', 'm']"
766,Adams,88,"['a', 'd', 'a', 'm', 's']","['a', 'd', 'a', 'm', 's']"
