i,word,freq,ipa,xsampa
0,น,40193,"['n', 'a', 'ʔ']","['n', 'a', '?']"
2,เมษายน,17653,"['m', 'eː', 's', 'aː', 'j', 'o', 'n']","['m', 'e:', 's', 'a:', 'j', 'o', 'n']"
5,มีนาคม,6264,"['m', 'iː', 'n', 'aː', 'kʰ', 'o', 'm']","['m', 'i:', 'n', 'a:', 'k_h', 'o', 'm']"
6,พฤษภาคม,5999,"['pʰ', 'r', 'ʉ', 's', 'a', 'pʰ', 'aː', 'kʰ', 'o', 'm']","['p_h', 'r', '}', 's', 'a', 'p_h', 'a:', 'k_h', 'o', 'm']"
7,พบ,5120,"['pʰ', 'o', 'b']","['p_h', 'o', 'b']"
8,รายการ,5098,"['r', 'aː', 'j', 'k', 'aː', 'n']","['r', 'a:', 'j', 'k', 'a:', 'n']"
15,มกราคม,4056,"['m', 'o', 'k', 'r', 'aː', 'kʰ', 'o', 'm']","['m', 'o', 'k', 'r', 'a:', 'k_h', 'o', 'm']"
16,พล,3906,"['pʰ', 'o', 'n']","['p_h', 'o', 'n']"
19,ธันวาคม,3301,"['tʰ', 'a', 'n', 'w', 'aː', 'kʰ', 'o', 'm']","['t_h', 'a', 'n', 'w', 'a:', 'k_h', 'o', 'm']"
21,พฤศจิกายน,2954,"['pʰ', 'r', 'ʉ', 's', 'a', 't͡ɕ', 'i', 'k', 'aː', 'j', 'o', 'n']","['p_h', 'r', '}', 's', 'a', 'ts\\', 'i', 'k', 'a:', 'j', 'o', 'n']"
24,ปี,2912,"['p', 'iː']","['p', 'i:']"
27,เม,2728,"['m', 'eː']","['m', 'e:']"
28,และ,2667,"['l', 'ɛ', 'ʔ']","['l', 'E', '?']"
29,ตุลาคม,2598,"['t', 'u', 'l', 'aː', 'kʰ', 'o', 'm']","['t', 'u', 'l', 'a:', 'k_h', 'o', 'm']"
30,คน,2515,"['kʰ', 'o', 'n']","['k_h', 'o', 'n']"
31,มี,2472,"['m', 'iː']","['m', 'i:']"
32,กันยายน,2460,"['k', 'a', 'n', 'j', 'aː', 'j', 'o', 'n']","['k', 'a', 'n', 'j', 'a:', 'j', 'o', 'n']"
34,l,2416,['l'],['l']
37,ย,2176,"['j', 'a', 'ʔ']","['j', 'a', '?']"
38,รมว,2075,"['r', 'a', 'm', 'o', 'w']","['r', 'a', 'm', 'o', 'w']"
39,ครม,2064,"['kʰ', 'r', 'o', 'm']","['k_h', 'r', 'o', 'm']"
40,กรกฎาคม,1983,"['k', 'o', 'n', 'k', 'a', 'd', 'aː', 'kʰ', 'o', 'm']","['k', 'o', 'n', 'k', 'a', 'd', 'a:', 'k_h', 'o', 'm']"
42,สิงหาคม,1926,"['s', 'i', 'ŋ', 'h', 'aː', 'kʰ', 'o', 'm']","['s', 'i', 'N', 'h', 'a:', 'k_h', 'o', 'm']"
43,มิถุนายน,1851,"['m', 'i', 'tʰ', 'u', 'n', 'aː', 'j', 'o', 'n']","['m', 'i', 't_h', 'u', 'n', 'a:', 'j', 'o', 'n']"
44,โดย,1817,"['d', 'oː', 'j']","['d', 'o:', 'j']"
46,จำกัด,1576,"['t͡ɕ', 'a', 'm', 'k', 'a', 't']","['ts\\', 'a', 'm', 'k', 'a', 't']"
47,บาท,1550,"['b', 'aː', 't']","['b', 'a:', 't']"
48,ผบ,1549,"['pʰ', 'o', 'b']","['p_h', 'o', 'b']"
49,เวลา,1507,"['w', 'eː', 'l', 'aː']","['w', 'e:', 'l', 'a:']"
50,บริษัท,1475,"['b', 'a', 'r', 'i', 's', 'a', 't']","['b', 'a', 'r', 'i', 's', 'a', 't']"
51,ใน,1387,"['n', 'a', 'j']","['n', 'a', 'j']"
53,วัน,1308,"['w', 'a', 'n']","['w', 'a', 'n']"
58,กทม,1246,"['k', 'a', 'tʰ', 'o', 'm']","['k', 'a', 't_h', 'o', 'm']"
59,จุด,1233,"['t͡ɕ', 'u', 't']","['ts\\', 'u', 't']"
60,มหาชน,1212,"['m', 'a', 'h', 'aː', 't͡ɕʰ', 'o', 'n']","['m', 'a', 'h', 'a:', 'ts\\_h', 'o', 'n']"
61,ค,1197,"['kʰ', 'a', 'ʔ']","['k_h', 'a', '?']"
63,นปช,1178,"['n', 'a', 'p', 'o', 't']","['n', 'a', 'p', 'o', 't']"
65,หรือ,1151,"['h', 'a', 'r', 'ɯː', 'ɔː']","['h', 'a', 'r', 'M:', 'O:']"
71,กกต,1053,"['k', 'a', 'k', 'o', 't']","['k', 'a', 'k', 'o', 't']"
76,ตร,1038,"['t', 'o', 'n']","['t', 'o', 'n']"
77,ราย,1034,"['r', 'aː', 'j']","['r', 'a:', 'j']"
79,บีอีซี,991,"['b', 'iː', 'ʔ', 'iː', 's', 'iː']","['b', 'i:', '?', 'i:', 's', 'i:']"
83,ของ,970,"['kʰ', 'ɔː', 'ŋ']","['k_h', 'O:', 'N']"
84,กับ,952,"['k', 'a', 'b']","['k', 'a', 'b']"
86,ปชป,935,"['p', 'a', 't͡ɕʰ', 'o', 'p']","['p', 'a', 'ts\\_h', 'o', 'p']"
87,เผย,917,"['pʰ', 'eː', 'j']","['p_h', 'e:', 'j']"
89,ณ,897,"['n', 'a', 'ʔ']","['n', 'a', '?']"
91,เดือน,870,"['d', 'ɯː', 'a̯', 'n']","['d', 'M:', 'a_^', 'n']"
92,s,863,['s'],['s']
94,ธปท,829,"['tʰ', 'a', 'p', 'o', 't']","['t_h', 'a', 'p', 'o', 't']"
95,มิ,823,"['m', 'i', 'ʔ']","['m', 'i', '?']"
96,newspaper,816,"['n', 'e', 'w', 's', 'p', 'a', 'p', 'e', 'r']","['n', 'e', 'w', 's', 'p', 'a', 'p', 'e', 'r']"
99,ผอ,776,"['pʰ', 'ɔː']","['p_h', 'O:']"
100,การ,775,"['k', 'aː', 'n']","['k', 'a:', 'n']"
101,สุเทพ,770,"['s', 'u', 'tʰ', 'eː', 'p']","['s', 'u', 't_h', 'e:', 'p']"
104,รพ,757,"['r', 'o', 'p']","['r', 'o', 'p']"
106,มา,725,"['m', 'aː']","['m', 'a:']"
107,นาย,707,"['n', 'aː', 'j']","['n', 'a:', 'j']"
109,สธ,689,"['s', 'o', 't']","['s', 'o', 't']"
111,จาก,682,"['t͡ɕ', 'aː', 'k']","['ts\\', 'a:', 'k']"
114,ดร,671,"['d', 'o', 'n']","['d', 'o', 'n']"
116,ไป,666,"['p', 'a', 'j']","['p', 'a', 'j']"
117,โทร,659,"['tʰ', 'oː', 'n']","['t_h', 'o:', 'n']"
118,จะ,655,"['t͡ɕ', 'a', 'ʔ']","['ts\\', 'a', '?']"
119,คือ,653,"['kʰ', 'ɯː', 'ɔː']","['k_h', 'M:', 'O:']"
120,นายกรัฐมนตรี,641,"['n', 'aː', 'j', 'k', 'r', 'a', 't', 'm', 'a', 'n', 'o', 't', 'r', 'iː']","['n', 'a:', 'j', 'k', 'r', 'a', 't', 'm', 'a', 'n', 'o', 't', 'r', 'i:']"
124,ทักษิณ,625,"['tʰ', 'a', 'k', 's', 'i', 'n']","['t_h', 'a', 'k', 's', 'i', 'n']"
127,รอง,611,"['r', 'ɔː', 'ŋ']","['r', 'O:', 'N']"
130,ไทย,596,"['tʰ', 'a', 'j']","['t_h', 'a', 'j']"
131,นพ,594,"['n', 'o', 'p']","['n', 'o', 'p']"
132,ปตท,594,"['p', 'a', 't', 'o', 't']","['p', 'a', 't', 'o', 't']"
134,เวชชาชีวะ,576,"['w', 'eː', 't', 't͡ɕʰ', 'aː', 't͡ɕʰ', 'iː', 'w', 'a', 'ʔ']","['w', 'e:', 't', 'ts\\_h', 'a:', 'ts\\_h', 'i:', 'w', 'a', '?']"
137,จำนวน,556,"['t͡ɕ', 'a', 'm', 'n', 'a', 'w', 'o', 'n']","['ts\\', 'a', 'm', 'n', 'a', 'w', 'o', 'n']"
139,รมช,546,"['r', 'a', 'm', 'o', 't']","['r', 'a', 'm', 'o', 't']"
145,ระบุ,512,"['r', 'a', 'b', 'u', 'ʔ']","['r', 'a', 'b', 'u', '?']"
146,รร,503,"['r', 'o', 'n']","['r', 'o', 'n']"
147,กก,498,"['k', 'o', 'k']","['k', 'o', 'k']"
149,กม,480,"['k', 'o', 'm']","['k', 'o', 'm']"
150,กทช,472,"['k', 'a', 'tʰ', 'o', 't']","['k', 'a', 't_h', 'o', 't']"
151,อายุ,465,"['ʔ', 'aː', 'j', 'u', 'ʔ']","['?', 'a:', 'j', 'u', '?']"
152,บมจ,462,"['b', 'a', 'm', 'o', 't']","['b', 'a', 'm', 'o', 't']"
155,ส,446,"['s', 'a', 'ʔ']","['s', 'a', '?']"
158,คุณ,436,"['kʰ', 'u', 'n']","['k_h', 'u', 'n']"
162,เสธ,419,"['s', 'eː', 't']","['s', 'e:', 't']"
163,ผกก,418,"['pʰ', 'a', 'k', 'o', 'k']","['p_h', 'a', 'k', 'o', 'k']"
165,พท,411,"['pʰ', 'o', 't']","['p_h', 'o', 't']"
166,หลัง,407,"['h', 'a', 'l', 'a', 'ŋ']","['h', 'a', 'l', 'a', 'N']"
171,อบต,401,"['ɔː', 'b', 'o', 't']","['O:', 'b', 'o', 't']"
174,ศพ,398,"['s', 'o', 'p']","['s', 'o', 'p']"
175,คมชัดลึก,396,"['kʰ', 'o', 'm', 't͡ɕʰ', 'a', 'd', 'a', 'l', 'ɯ', 'k']","['k_h', 'o', 'm', 'ts\\_h', 'a', 'd', 'a', 'l', 'M', 'k']"
176,ชินวัตร,396,"['t͡ɕʰ', 'i', 'n', 'w', 'a', 't', 'o', 'n']","['ts\\_h', 'i', 'n', 'w', 'a', 't', 'o', 'n']"
177,อีก,396,"['ʔ', 'iː', 'k']","['?', 'i:', 'k']"
184,คุณพิทยา,389,"['kʰ', 'u', 'n', 'pʰ', 'i', 'tʰ', 'a', 'j', 'aː']","['k_h', 'u', 'n', 'p_h', 'i', 't_h', 'a', 'j', 'a:']"
186,ศอฉ,389,"['s', 'ɔː', 't']","['s', 'O:', 't']"
191,กัน,381,"['k', 'a', 'n']","['k', 'a', 'n']"
192,ยัน,381,"['j', 'a', 'n']","['j', 'a', 'n']"
195,ศธ,372,"['s', 'o', 't']","['s', 'o', 't']"
197,ความ,367,"['kʰ', 'w', 'aː', 'm']","['k_h', 'w', 'a:', 'm']"
200,สภ,363,"['s', 'o', 'p']","['s', 'o', 'p']"
201,ถึง,359,"['tʰ', 'ɯ', 'ŋ']","['t_h', 'M', 'N']"
203,เพราะ,352,"['pʰ', 'eː', 'r', 'aː', 'a', 'ʔ']","['p_h', 'e:', 'r', 'a:', 'a', '?']"
204,กสท,348,"['k', 'a', 's', 'o', 't']","['k', 'a', 's', 'o', 't']"
205,รวม,343,"['r', 'a', 'w', 'o', 'm']","['r', 'a', 'w', 'o', 'm']"
210,รับ,332,"['r', 'a', 'b']","['r', 'a', 'b']"
212,กมธ,329,"['k', 'a', 'm', 'o', 't']","['k', 'a', 'm', 'o', 't']"
213,วันอังคาร,329,"['w', 'a', 'n', 'ʔ', 'a', 'ŋ', 'a', 'kʰ', 'aː', 'n']","['w', 'a', 'n', '?', 'a', 'N', 'a', 'k_h', 'a:', 'n']"
214,สน,329,"['s', 'o', 'n']","['s', 'o', 'n']"
219,อดีต,325,"['ɔː', 'd', 'iː', 't']","['O:', 'd', 'i:', 't']"
220,เขต,324,"['kʰ', 'eː', 't']","['k_h', 'e:', 't']"
222,พ,319,"['pʰ', 'a', 'ʔ']","['p_h', 'a', '?']"
223,คลัง,317,"['kʰ', 'l', 'a', 'ŋ']","['k_h', 'l', 'a', 'N']"
224,ผบช,315,"['pʰ', 'a', 'b', 'o', 't']","['p_h', 'a', 'b', 'o', 't']"
225,ตัว,313,"['t', 'uː', 'a̯']","['t', 'u:', 'a_^']"
226,ททท,313,"['tʰ', 'a', 'tʰ', 'o', 't']","['t_h', 'a', 't_h', 'o', 't']"
230,ทาง,308,"['tʰ', 'aː', 'ŋ']","['t_h', 'a:', 'N']"
232,เทือก,305,"['tʰ', 'ɯː', 'a̯', 'k']","['t_h', 'M:', 'a_^', 'k']"
234,ตำรวจ,297,"['t', 'a', 'm', 'r', 'a', 'w', 'o', 't']","['t', 'a', 'm', 'r', 'a', 'w', 'o', 't']"
238,รมต,289,"['r', 'a', 'm', 'o', 't']","['r', 'a', 'm', 'o', 't']"
242,งาน,283,"['ŋ', 'aː', 'n']","['N', 'a:', 'n']"
243,ก,279,"['k', 'a', 'ʔ']","['k', 'a', '?']"
244,จนท,278,"['t͡ɕ', 'a', 'n', 'o', 't']","['ts\\', 'a', 'n', 'o', 't']"
245,จี,278,"['t͡ɕ', 'iː']","['ts\\', 'i:']"
250,เทือกสุบรรณ,273,"['tʰ', 'ɯː', 'a̯', 'k', 's', 'u', 'b', 'o', 'n', 'r', 'o', 'n']","['t_h', 'M:', 'a_^', 'k', 's', 'u', 'b', 'o', 'n', 'r', 'o', 'n']"
255,ผบก,264,"['pʰ', 'a', 'b', 'o', 'k']","['p_h', 'a', 'b', 'o', 'k']"
257,อ,263,['ɔː'],['O:']
259,เปิด,262,"['p', 'ɤ', 't']","['p', '7', 't']"
260,คัพ,261,"['kʰ', 'a', 'p']","['k_h', 'a', 'p']"
262,คัน,260,"['kʰ', 'a', 'n']","['k_h', 'a', 'n']"
264,ดี,258,"['d', 'iː']","['d', 'i:']"
265,ทำ,258,"['tʰ', 'a', 'm']","['t_h', 'a', 'm']"
266,เมตร,258,"['m', 'eː', 't', 'o', 'n']","['m', 'e:', 't', 'o', 'n']"
267,ป,257,"['p', 'a', 'ʔ']","['p', 'a', '?']"
268,ยัง,257,"['j', 'a', 'ŋ']","['j', 'a', 'N']"
270,จตุพร,256,"['t͡ɕ', 'a', 't', 'u', 'pʰ', 'o', 'n']","['ts\\', 'a', 't', 'u', 'p_h', 'o', 'n']"
272,แกนนำ,251,"['k', 'ɛː', 'n', 'n', 'a', 'm']","['k', 'E:', 'n', 'n', 'a', 'm']"
274,ออก,249,"['ʔ', 'ɔː', 'k']","['?', 'O:', 'k']"
275,ยืนยัน,248,"['j', 'ɯː', 'n', 'j', 'a', 'n']","['j', 'M:', 'n', 'j', 'a', 'n']"
276,รธน,248,"['r', 'a', 'tʰ', 'o', 'n']","['r', 'a', 't_h', 'o', 'n']"
278,นำ,246,"['n', 'a', 'm']","['n', 'a', 'm']"
279,รอบ,246,"['r', 'ɔː', 'b']","['r', 'O:', 'b']"
282,พธม,244,"['pʰ', 'a', 'tʰ', 'o', 'm']","['p_h', 'a', 't_h', 'o', 'm']"
285,จังหวัด,242,"['t͡ɕ', 'a', 'ŋ', 'h', 'a', 'w', 'a', 't']","['ts\\', 'a', 'N', 'h', 'a', 'w', 'a', 't']"
286,มท,241,"['m', 'o', 't']","['m', 'o', 't']"
287,วธ,241,"['w', 'o', 't']","['w', 'o', 't']"
288,สส,241,"['s', 'o', 't']","['s', 'o', 't']"
289,มาดริด,240,"['m', 'aː', 't', 'r', 'i', 't']","['m', 'a:', 't', 'r', 'i', 't']"
291,รบ,240,"['r', 'o', 'b']","['r', 'o', 'b']"
294,สพฐ,237,"['s', 'a', 'pʰ', 'o', 't']","['s', 'a', 'p_h', 'o', 't']"
296,ม,235,"['m', 'a', 'ʔ']","['m', 'a', '?']"
297,นาดาล,234,"['n', 'aː', 'd', 'aː', 'n']","['n', 'a:', 'd', 'a:', 'n']"
299,ปชช,233,"['p', 'a', 't͡ɕʰ', 'o', 't']","['p', 'a', 'ts\\_h', 'o', 't']"
301,แดง,232,"['d', 'ɛː', 'ŋ']","['d', 'E:', 'N']"
302,ขสมก,231,"['kʰ', 'o', 't', 'm', 'o', 'k']","['k_h', 'o', 't', 'm', 'o', 'k']"
307,ชม,225,"['t͡ɕʰ', 'o', 'm']","['ts\\_h', 'o', 'm']"
308,บช,224,"['b', 'o', 't']","['b', 'o', 't']"
311,ปธ,222,"['p', 'o', 't']","['p', 'o', 't']"
313,เอ,221,"['ʔ', 'eː']","['?', 'e:']"
316,รศ,218,"['r', 'o', 't']","['r', 'o', 't']"
320,ประธาน,216,"['p', 'r', 'a', 'tʰ', 'aː', 'n']","['p', 'r', 'a', 't_h', 'a:', 'n']"
321,กษิต,215,"['k', 'a', 's', 'i', 't']","['k', 'a', 's', 'i', 't']"
324,บก,211,"['b', 'o', 'k']","['b', 'o', 'k']"
326,กอ,209,"['k', 'ɔː']","['k', 'O:']"
327,กสทช,208,"['k', 'o', 't', 'tʰ', 'o', 't']","['k', 'o', 't', 't_h', 'o', 't']"
330,มิดเดิลตัน,205,"['m', 'i', 't', 'd', 'ɤ', 'l', 'a', 't', 'a', 'n']","['m', 'i', 't', 'd', '7', 'l', 'a', 't', 'a', 'n']"
331,มหาดไทย,202,"['m', 'a', 'h', 'aː', 't', 'tʰ', 'a', 'j']","['m', 'a', 'h', 'a:', 't', 't_h', 'a', 'j']"
332,องศา,202,"['ɔː', 'ŋ', 's', 'aː']","['O:', 'N', 's', 'a:']"
333,ลดลง,201,"['l', 'o', 't', 'l', 'o', 'ŋ']","['l', 'o', 't', 'l', 'o', 'N']"
335,ทอท,198,"['tʰ', 'ɔː', 't']","['t_h', 'O:', 't']"
336,ทีม,198,"['tʰ', 'iː', 'm']","['t_h', 'i:', 'm']"
338,จยย,197,"['t͡ɕ', 'a', 'j', 'o', 'j']","['ts\\', 'a', 'j', 'o', 'j']"
339,ประเทศ,197,"['p', 'r', 'a', 'tʰ', 'eː', 't']","['p', 'r', 'a', 't_h', 'e:', 't']"
340,เคท,197,"['kʰ', 'eː', 't']","['k_h', 'e:', 't']"
343,จัด,195,"['t͡ɕ', 'a', 't']","['ts\\', 'a', 't']"
344,นัด,195,"['n', 'a', 't']","['n', 'a', 't']"
345,อย,195,"['ɔː', 'j']","['O:', 'j']"
347,โฆษก,194,"['kʰ', 'oː', 's', 'o', 'k']","['k_h', 'o:', 's', 'o', 'k']"
351,เชลซี,190,"['t͡ɕʰ', 'eː', 'n', 's', 'iː']","['ts\\_h', 'e:', 'n', 's', 'i:']"
356,เอฟซี,187,"['ʔ', 'eː', 'f', 's', 'iː']","['?', 'e:', 'f', 's', 'i:']"
357,ตาม,186,"['t', 'aː', 'm']","['t', 'a:', 'm']"
358,ภาค,186,"['pʰ', 'aː', 'k']","['p_h', 'a:', 'k']"
360,สทศ,185,"['s', 'a', 'tʰ', 'o', 't']","['s', 'a', 't_h', 'o', 't']"
361,อาทิ,185,"['ʔ', 'aː', 'tʰ', 'i', 'ʔ']","['?', 'a:', 't_h', 'i', '?']"
364,ราฟาเอล,183,"['r', 'aː', 'f', 'aː', 'ʔ', 'eː', 'n']","['r', 'a:', 'f', 'a:', '?', 'e:', 'n']"
366,ลีก,182,"['l', 'iː', 'k']","['l', 'i:', 'k']"
367,ลูก,182,"['l', 'uː', 'k']","['l', 'u:', 'k']"
372,เมือง,181,"['m', 'ɯː', 'a̯', 'ŋ']","['m', 'M:', 'a_^', 'N']"
376,ทหาร,179,"['tʰ', 'a', 'h', 'aː', 'n']","['t_h', 'a', 'h', 'a:', 'n']"
377,พรรค,179,"['pʰ', 'o', 'n', 'r', 'o', 'k']","['p_h', 'o', 'n', 'r', 'o', 'k']"
378,ปิศาจแดง,178,"['p', 'i', 's', 'aː', 't', 'd', 'ɛː', 'ŋ']","['p', 'i', 's', 'a:', 't', 'd', 'E:', 'N']"
379,ซี,177,"['s', 'iː']","['s', 'i:']"
380,ทบ,177,"['tʰ', 'o', 'b']","['t_h', 'o', 'b']"
381,สกอ,177,"['s', 'a', 'k', 'ɔː']","['s', 'a', 'k', 'O:']"
385,นัก,175,"['n', 'a', 'k']","['n', 'a', 'k']"
387,สำหรับ,175,"['s', 'a', 'm', 'h', 'a', 'r', 'a', 'b']","['s', 'a', 'm', 'h', 'a', 'r', 'a', 'b']"
390,ขอ,174,"['kʰ', 'ɔː']","['k_h', 'O:']"
391,จาติกวณิช,174,"['t͡ɕ', 'aː', 't', 'i', 'k', 'w', 'a', 'n', 'i', 't']","['ts\\', 'a:', 't', 'i', 'k', 'w', 'a', 'n', 'i', 't']"
394,คมนาคม,173,"['kʰ', 'o', 'm', 'n', 'aː', 'kʰ', 'o', 'm']","['k_h', 'o', 'm', 'n', 'a:', 'k_h', 'o', 'm']"
395,คาด,172,"['kʰ', 'aː', 't']","['k_h', 'a:', 't']"
396,ชัย,172,"['t͡ɕʰ', 'a', 'j']","['ts\\_h', 'a', 'j']"
400,เสียง,171,"['s', 'iː', 'a̯', 'ŋ']","['s', 'i:', 'a_^', 'N']"
406,สี,167,"['s', 'iː']","['s', 'i:']"
409,ประเทศไทย,166,"['p', 'r', 'a', 'tʰ', 'eː', 't', 'tʰ', 'a', 'j']","['p', 'r', 'a', 't_h', 'e:', 't', 't_h', 'a', 'j']"
411,ยงใจยุทธ,165,"['j', 'o', 'ŋ', 't͡ɕ', 'a', 'j', 'j', 'u', 'tʰ', 'o', 't']","['j', 'o', 'N', 'ts\\', 'a', 'j', 'j', 'u', 't_h', 'o', 't']"
413,กฟผ,163,"['k', 'a', 'f', 'o', 'p']","['k', 'a', 'f', 'o', 'p']"
417,กต,162,"['k', 'o', 't']","['k', 'o', 't']"
418,ที,162,"['tʰ', 'iː']","['t_h', 'i:']"
422,ครับ,161,"['kʰ', 'r', 'a', 'b']","['k_h', 'r', 'a', 'b']"
423,นายสุเทพ,161,"['n', 'aː', 'j', 's', 'u', 'tʰ', 'eː', 'p']","['n', 'a:', 'j', 's', 'u', 't_h', 'e:', 'p']"
424,รัก,161,"['r', 'a', 'k']","['r', 'a', 'k']"
425,ไอซีที,161,"['ʔ', 'a', 'j', 's', 'iː', 'tʰ', 'iː']","['?', 'a', 'j', 's', 'i:', 't_h', 'i:']"
427,ตลท,160,"['t', 'a', 'l', 'o', 't']","['t', 'a', 'l', 'o', 't']"
428,นศ,160,"['n', 'o', 't']","['n', 'o', 't']"
429,ร,160,"['r', 'a', 'ʔ']","['r', 'a', '?']"
430,เซน,160,"['s', 'eː', 'n']","['s', 'e:', 'n']"
433,เดอะ,159,"['d', 'eː', 'ʔ', 'a', 'ʔ']","['d', 'e:', '?', 'a', '?']"
434,ผวจ,158,"['pʰ', 'a', 'w', 'o', 't']","['p_h', 'a', 'w', 'o', 't']"
435,ละ,158,"['l', 'a', 'ʔ']","['l', 'a', '?']"
436,ภท,157,"['pʰ', 'o', 't']","['p_h', 'o', 't']"
438,ขณะ,156,"['kʰ', 'a', 'n', 'a', 'ʔ']","['k_h', 'a', 'n', 'a', '?']"
441,ปาเกียว,156,"['p', 'aː', 'k', 'iː', 'a̯', 'w']","['p', 'a:', 'k', 'i:', 'a_^', 'w']"
442,รปภ,155,"['r', 'a', 'p', 'o', 'p']","['r', 'a', 'p', 'o', 'p']"
445,กกท,154,"['k', 'a', 'k', 'o', 't']","['k', 'a', 'k', 'o', 't']"
446,ชู,154,"['t͡ɕʰ', 'uː']","['ts\\_h', 'u:']"
447,ถูก,154,"['tʰ', 'uː', 'k']","['t_h', 'u:', 'k']"
450,ปภ,153,"['p', 'o', 'p']","['p', 'o', 'p']"
452,ทีโอที,152,"['tʰ', 'iː', 'ʔ', 'oː', 'tʰ', 'iː']","['t_h', 'i:', '?', 'o:', 't_h', 'i:']"
453,จ,151,"['t͡ɕ', 'a', 'ʔ']","['ts\\', 'a', '?']"
456,เ,151,['eː'],['e:']
457,โครงการ,151,"['kʰ', 'oː', 'n', 'ŋ', 'a', 'k', 'aː', 'n']","['k_h', 'o:', 'n', 'N', 'a', 'k', 'a:', 'n']"
461,นาที,149,"['n', 'aː', 'tʰ', 'iː']","['n', 'a:', 't_h', 'i:']"
462,สตช,149,"['s', 'a', 't', 'o', 't']","['s', 'a', 't', 'o', 't']"
463,ชิดชอบ,148,"['t͡ɕʰ', 'i', 't', 't͡ɕʰ', 'ɔː', 'b']","['ts\\_h', 'i', 't', 'ts\\_h', 'O:', 'b']"
464,ดีเอสไอ,148,"['d', 'iː', 'ʔ', 'eː', 't', 'ʔ', 'a', 'j']","['d', 'i:', '?', 'e:', 't', '?', 'a', 'j']"
465,ลุย,148,"['l', 'u', 'j']","['l', 'u', 'j']"
467,โรนัลโด,148,"['r', 'oː', 'n', 'a', 'n', 'd', 'oː']","['r', 'o:', 'n', 'a', 'n', 'd', 'o:']"
469,ตาย,147,"['t', 'aː', 'j']","['t', 'a:', 'j']"
470,บี,147,"['b', 'iː']","['b', 'i:']"
471,มทภ,147,"['m', 'a', 'tʰ', 'o', 'p']","['m', 'a', 't_h', 'o', 'p']"
473,หน,147,"['h', 'o', 'n']","['h', 'o', 'n']"
476,รองนายกรัฐมนตรี,145,"['r', 'ɔː', 'ŋ', 'n', 'aː', 'j', 'o', 'k', 'r', 'a', 'tʰ', 'o', 'm', 'n', 'o', 't', 'r', 'iː']","['r', 'O:', 'N', 'n', 'a:', 'j', 'o', 'k', 'r', 'a', 't_h', 'o', 'm', 'n', 'o', 't', 'r', 'i:']"
477,อบจ,145,"['ɔː', 'b', 'o', 't']","['O:', 'b', 'o', 't']"
480,มัน,144,"['m', 'a', 'n']","['m', 'a', 'n']"
482,เรอัล,144,"['r', 'eː', 'ʔ', 'a', 'n']","['r', 'e:', '?', 'a', 'n']"
483,สมัคร,143,"['s', 'a', 'm', 'a', 'kʰ', 'o', 'n']","['s', 'a', 'm', 'a', 'k_h', 'o', 'n']"
484,สศค,143,"['s', 'a', 's', 'o', 'k']","['s', 'a', 's', 'o', 'k']"
485,ราคา,142,"['r', 'aː', 'kʰ', 'aː']","['r', 'a:', 'k_h', 'a:']"
487,หาก,142,"['h', 'aː', 'k']","['h', 'a:', 'k']"
489,เทพไท,142,"['tʰ', 'eː', 'p', 'tʰ', 'a', 'j']","['t_h', 'e:', 'p', 't_h', 'a', 'j']"
491,เปิดตัว,141,"['p', 'ɤ', 't', 't', 'uː', 'a̯']","['p', '7', 't', 't', 'u:', 'a_^']"
492,สว,140,"['s', 'o', 'w']","['s', 'o', 'w']"
497,ชง,138,"['t͡ɕʰ', 'o', 'ŋ']","['ts\\_h', 'o', 'N']"
498,ทภ,138,"['tʰ', 'o', 'p']","['t_h', 'o', 'p']"
499,พรทิวา,138,"['pʰ', 'o', 'n', 'tʰ', 'i', 'w', 'aː']","['p_h', 'o', 'n', 't_h', 'i', 'w', 'a:']"
501,โดยมี,138,"['d', 'oː', 'j', 'm', 'iː']","['d', 'o:', 'j', 'm', 'i:']"
502,กลาโหม,137,"['k', 'l', 'aː', 'h', 'oː', 'm']","['k', 'l', 'a:', 'h', 'o:', 'm']"
503,สาว,137,"['s', 'aː', 'w']","['s', 'a:', 'w']"
506,การเมือง,136,"['k', 'aː', 'n', 'm', 'ɯː', 'a̯', 'ŋ']","['k', 'a:', 'n', 'm', 'M:', 'a_^', 'N']"
507,ผม,136,"['pʰ', 'o', 'm']","['p_h', 'o', 'm']"
509,เดวิด,136,"['d', 'eː', 'w', 'i', 't']","['d', 'e:', 'w', 'i', 't']"
511,บล,135,"['b', 'o', 'n']","['b', 'o', 'n']"
512,ยา,135,"['j', 'aː']","['j', 'a:']"
513,กนง,134,"['k', 'a', 'n', 'o', 'ŋ']","['k', 'a', 'n', 'o', 'N']"
514,กลับ,134,"['k', 'l', 'a', 'b']","['k', 'l', 'a', 'b']"
515,ธอส,134,"['tʰ', 'ɔː', 't']","['t_h', 'O:', 't']"
517,ชวน,133,"['t͡ɕʰ', 'a', 'w', 'o', 'n']","['ts\\_h', 'a', 'w', 'o', 'n']"
521,ชาญวีรกูล,132,"['t͡ɕʰ', 'aː', 'j', 'w', 'iː', 'r', 'a', 'k', 'uː', 'n']","['ts\\_h', 'a:', 'j', 'w', 'i:', 'r', 'a', 'k', 'u:', 'n']"
524,กยศ,131,"['k', 'a', 'j', 'o', 't']","['k', 'a', 'j', 'o', 't']"
