i,word,freq,ipa,xsampa
76,tou,3764,"['t', 'o', 'u']","['t', 'o', 'u']"
77,mate,3698,"['m', 'a', 't', 'e']","['m', 'a', 't', 'e']"
78,hunga,3676,"['h', 'u', 'ŋ', 'a']","['h', 'u', 'N', 'a']"
80,pai,3625,"['p', 'a', 'i']","['p', 'a', 'i']"
81,ona,3337,"['o', 'n', 'a']","['o', 'n', 'a']"
82,korero,3253,"['k', 'o', 'r', 'e', 'r', 'o']","['k', 'o', 'r', 'e', 'r', 'o']"
84,tae,3120,"['t', 'a', 'e']","['t', 'a', 'e']"
85,kahore,3109,"['k', 'a', 'h', 'o', 'r', 'e']","['k', 'a', 'h', 'o', 'r', 'e']"
86,whakaaro,3090,"['f', 'a', 'k', 'a', 'a', 'r', 'o']","['f', 'a', 'k', 'a', 'a', 'r', 'o']"
87,wahi,3071,"['w', 'a', 'h', 'i']","['w', 'a', 'h', 'i']"
88,no,3040,"['n', 'o']","['n', 'o']"
89,wahine,2981,"['w', 'a', 'h', 'i', 'n', 'e']","['w', 'a', 'h', 'i', 'n', 'e']"
90,tekau,2979,"['t', 'e', 'k', 'a', 'u']","['t', 'e', 'k', 'a', 'u']"
91,taku,2971,"['t', 'a', 'k', 'u']","['t', 'a', 'k', 'u']"
92,au,2967,"['a', 'u']","['a', 'u']"
93,whai,2923,"['f', 'a', 'i']","['f', 'a', 'i']"
94,tika,2891,"['t', 'i', 'k', 'a']","['t', 'i', 'k', 'a']"
95,matou,2878,"['m', 'a', 't', 'o', 'u']","['m', 'a', 't', 'o', 'u']"
96,ranei,2876,"['r', 'a', 'n', 'e', 'i']","['r', 'a', 'n', 'e', 'i']"
97,rua,2845,"['r', 'u', 'a']","['r', 'u', 'a']"
98,taha,2829,"['t', 'a', 'h', 'a']","['t', 'a', 'h', 'a']"
99,kai,2826,"['k', 'a', 'i']","['k', 'a', 'i']"
101,kingi,2772,"['k', 'i', 'ŋ', 'i']","['k', 'i', 'N', 'i']"
103,mau,2738,"['m', 'a', 'u']","['m', 'a', 'u']"
104,puta,2733,"['p', 'u', 't', 'a']","['p', 'u', 't', 'a']"
105,tikanga,2721,"['t', 'i', 'k', 'a', 'ŋ', 'a']","['t', 'i', 'k', 'a', 'N', 'a']"
106,wai,2659,"['w', 'a', 'i']","['w', 'a', 'i']"
110,ara,2588,"['a', 'r', 'a']","['a', 'r', 'a']"
111,Kua,2580,"['k', 'u', 'a']","['k', 'u', 'a']"
112,rite,2563,"['r', 'i', 't', 'e']","['r', 'i', 't', 'e']"
114,reo,2541,"['r', 'e', 'o']","['r', 'e', 'o']"
115,muri,2501,"['m', 'u', 'r', 'i']","['m', 'u', 'r', 'i']"
116,kotahi,2472,"['k', 'o', 't', 'a', 'h', 'i']","['k', 'o', 't', 'a', 'h', 'i']"
117,tino,2469,"['t', 'i', 'n', 'o']","['t', 'i', 'n', 'o']"
118,Iharaira,2449,"['i', 'h', 'a', 'r', 'a', 'i', 'r', 'a']","['i', 'h', 'a', 'r', 'a', 'i', 'r', 'a']"
120,aha,2433,"['a', 'h', 'a']","['a', 'h', 'a']"
121,rangatira,2402,"['r', 'a', 'ŋ', 'a', 't', 'i', 'r', 'a']","['r', 'a', 'N', 'a', 't', 'i', 'r', 'a']"
123,kino,2351,"['k', 'i', 'n', 'o']","['k', 'i', 'n', 'o']"
125,ingoa,2318,"['i', 'ŋ', 'o', 'a']","['i', 'N', 'o', 'a']"
126,mana,2299,"['m', 'a', 'n', 'a']","['m', 'a', 'n', 'a']"
127,Kia,2290,"['k', 'i', 'a']","['k', 'i', 'a']"
128,hanga,2285,"['h', 'a', 'ŋ', 'a']","['h', 'a', 'N', 'a']"
130,tatou,2249,"['t', 'a', 't', 'o', 'u']","['t', 'a', 't', 'o', 'u']"
131,raua,2241,"['r', 'a', 'u', 'a']","['r', 'a', 'u', 'a']"
132,Kei,2190,"['k', 'e', 'i']","['k', 'e', 'i']"
133,kaha,2174,"['k', 'a', 'h', 'a']","['k', 'a', 'h', 'a']"
134,ringa,2173,"['r', 'i', 'ŋ', 'a']","['r', 'i', 'N', 'a']"
135,pa,2118,"['p', 'a']","['p', 'a']"
136,ora,2105,"['o', 'r', 'a']","['o', 'r', 'a']"
137,tera,2098,"['t', 'e', 'r', 'a']","['t', 'e', 'r', 'a']"
139,enei,2062,"['e', 'n', 'e', 'i']","['e', 'n', 'e', 'i']"
141,tamariki,1973,"['t', 'a', 'm', 'a', 'r', 'i', 'k', 'i']","['t', 'a', 'm', 'a', 'r', 'i', 'k', 'i']"
142,Maori,1946,"['m', 'a', 'o', 'r', 'i']","['m', 'a', 'o', 'r', 'i']"
143,kite,1905,"['k', 'i', 't', 'e']","['k', 'i', 't', 'e']"
144,rongo,1894,"['r', 'o', 'ŋ', 'o']","['r', 'o', 'N', 'o']"
145,Ki,1880,"['k', 'i']","['k', 'i']"
147,etahi,1822,"['e', 't', 'a', 'h', 'i']","['e', 't', 'a', 'h', 'i']"
148,mua,1804,"['m', 'u', 'a']","['m', 'u', 'a']"
149,Me,1787,"['m', 'e']","['m', 'e']"
151,taea,1744,"['t', 'a', 'e', 'a']","['t', 'a', 'e', 'a']"
153,of,1700,"['o', 'f']","['o', 'f']"
154,hoa,1695,"['h', 'o', 'a']","['h', 'o', 'a']"
155,raro,1641,"['r', 'a', 'r', 'o']","['r', 'a', 'r', 'o']"
156,marama,1634,"['m', 'a', 'r', 'a', 'm', 'a']","['m', 'a', 'r', 'a', 'm', 'a']"
157,tohu,1631,"['t', 'o', 'h', 'u']","['t', 'o', 'h', 'u']"
158,take,1616,"['t', 'a', 'k', 'e']","['t', 'a', 'k', 'e']"
159,ngakau,1601,"['ŋ', 'a', 'k', 'a', 'u']","['N', 'a', 'k', 'a', 'u']"
160,aua,1597,"['a', 'u', 'a']","['a', 'u', 'a']"
161,kitea,1584,"['k', 'i', 't', 'e', 'a']","['k', 'i', 't', 'e', 'a']"
162,kihai,1571,"['k', 'i', 'h', 'a', 'i']","['k', 'i', 'h', 'a', 'i']"
163,tu,1563,"['t', 'u']","['t', 'u']"
164,tahi,1554,"['t', 'a', 'h', 'i']","['t', 'a', 'h', 'i']"
165,the,1547,"['t', 'h', 'e']","['t', 'h', 'e']"
166,aroaro,1544,"['a', 'r', 'o', 'a', 'r', 'o']","['a', 'r', 'o', 'a', 'r', 'o']"
167,rangi,1523,"['r', 'a', 'ŋ', 'i']","['r', 'a', 'N', 'i']"
168,mohio,1514,"['m', 'o', 'h', 'i', 'o']","['m', 'o', 'h', 'i', 'o']"
169,papa,1512,"['p', 'a', 'p', 'a']","['p', 'a', 'p', 'a']"
170,kaua,1508,"['k', 'a', 'u', 'a']","['k', 'a', 'u', 'a']"
171,kaupapa,1484,"['k', 'a', 'u', 'p', 'a', 'p', 'a']","['k', 'a', 'u', 'p', 'a', 'p', 'a']"
173,tapu,1476,"['t', 'a', 'p', 'u']","['t', 'a', 'p', 'u']"
174,matua,1470,"['m', 'a', 't', 'u', 'a']","['m', 'a', 't', 'u', 'a']"
175,utu,1444,"['u', 't', 'u']","['u', 't', 'u']"
176,ture,1426,"['t', 'u', 'r', 'e']","['t', 'u', 'r', 'e']"
177,hoatu,1420,"['h', 'o', 'a', 't', 'u']","['h', 'o', 'a', 't', 'u']"
178,tena,1390,"['t', 'e', 'n', 'a']","['t', 'e', 'n', 'a']"
179,tohunga,1376,"['t', 'o', 'h', 'u', 'ŋ', 'a']","['t', 'o', 'h', 'u', 'N', 'a']"
180,oku,1358,"['o', 'k', 'u']","['o', 'k', 'u']"
181,ao,1357,"['a', 'o']","['a', 'o']"
182,aroha,1355,"['a', 'r', 'o', 'h', 'a']","['a', 'r', 'o', 'h', 'a']"
183,waka,1349,"['w', 'a', 'k', 'a']","['w', 'a', 'k', 'a']"
184,engari,1335,"['e', 'ŋ', 'a', 'r', 'i']","['e', 'N', 'a', 'r', 'i']"
185,hara,1324,"['h', 'a', 'r', 'a']","['h', 'a', 'r', 'a']"
186,riro,1314,"['r', 'i', 'r', 'o']","['r', 'i', 'r', 'o']"
187,tuatahi,1314,"['t', 'u', 'a', 't', 'a', 'h', 'i']","['t', 'u', 'a', 't', 'a', 'h', 'i']"
188,wairua,1312,"['w', 'a', 'i', 'r', 'u', 'a']","['w', 'a', 'i', 'r', 'u', 'a']"
189,roa,1299,"['r', 'o', 'a']","['r', 'o', 'a']"
190,tukua,1296,"['t', 'u', 'k', 'u', 'a']","['t', 'u', 'k', 'u', 'a']"
191,ke,1290,"['k', 'e']","['k', 'e']"
192,oti,1290,"['o', 't', 'i']","['o', 't', 'i']"
194,titiro,1275,"['t', 'i', 't', 'i', 'r', 'o']","['t', 'i', 't', 'i', 'r', 'o']"
196,kau,1250,"['k', 'a', 'u']","['k', 'a', 'u']"
197,toru,1243,"['t', 'o', 'r', 'u']","['t', 'o', 'r', 'u']"
198,mano,1239,"['m', 'a', 'n', 'o']","['m', 'a', 'n', 'o']"
200,Ariki,1235,"['a', 'r', 'i', 'k', 'i']","['a', 'r', 'i', 'k', 'i']"
202,Aotearoa,1225,"['a', 'o', 't', 'e', 'a', 'r', 'o', 'a']","['a', 'o', 't', 'e', 'a', 'r', 'o', 'a']"
203,rau,1224,"['r', 'a', 'u']","['r', 'a', 'u']"
204,wa,1220,"['w', 'a']","['w', 'a']"
205,pea,1204,"['p', 'e', 'a']","['p', 'e', 'a']"
206,taonga,1202,"['t', 'a', 'o', 'ŋ', 'a']","['t', 'a', 'o', 'N', 'a']"
207,pukapuka,1195,"['p', 'u', 'k', 'a', 'p', 'u', 'k', 'a']","['p', 'u', 'k', 'a', 'p', 'u', 'k', 'a']"
208,riri,1190,"['r', 'i', 'r', 'i']","['r', 'i', 'r', 'i']"
209,T,1188,['t'],['t']
210,rere,1174,"['r', 'e', 'r', 'e']","['r', 'e', 'r', 'e']"
211,kainga,1173,"['k', 'a', 'i', 'ŋ', 'a']","['k', 'a', 'i', 'N', 'a']"
214,tuku,1152,"['t', 'u', 'k', 'u']","['t', 'u', 'k', 'u']"
215,maha,1151,"['m', 'a', 'h', 'a']","['m', 'a', 'h', 'a']"
216,matau,1142,"['m', 'a', 't', 'a', 'u']","['m', 'a', 't', 'a', 'u']"
217,pononga,1141,"['p', 'o', 'n', 'o', 'ŋ', 'a']","['p', 'o', 'n', 'o', 'N', 'a']"
218,hua,1139,"['h', 'u', 'a']","['h', 'u', 'a']"
221,whawhai,1120,"['f', 'a', 'f', 'a', 'i']","['f', 'a', 'f', 'a', 'i']"
222,rohe,1116,"['r', 'o', 'h', 'e']","['r', 'o', 'h', 'e']"
224,Rawiri,1095,"['r', 'a', 'w', 'i', 'r', 'i']","['r', 'a', 'w', 'i', 'r', 'i']"
225,Heoi,1084,"['h', 'e', 'o', 'i']","['h', 'e', 'o', 'i']"
226,pono,1074,"['p', 'o', 'n', 'o']","['p', 'o', 'n', 'o']"
227,moana,1073,"['m', 'o', 'a', 'n', 'a']","['m', 'o', 'a', 'n', 'a']"
228,tata,1073,"['t', 'a', 't', 'a']","['t', 'a', 't', 'a']"
229,kura,1063,"['k', 'u', 'r', 'a']","['k', 'u', 'r', 'a']"
230,kanohi,1060,"['k', 'a', 'n', 'o', 'h', 'i']","['k', 'a', 'n', 'o', 'h', 'i']"
232,and,1051,"['a', 'n', 'd']","['a', 'n', 'd']"
233,ou,1051,"['o', 'u']","['o', 'u']"
234,whakahaere,1044,"['f', 'a', 'k', 'a', 'h', 'a', 'e', 'r', 'e']","['f', 'a', 'k', 'a', 'h', 'a', 'e', 'r', 'e']"
235,konei,1041,"['k', 'o', 'n', 'e', 'i']","['k', 'o', 'n', 'e', 'i']"
236,aku,1036,"['a', 'k', 'u']","['a', 'k', 'u']"
237,whanau,1025,"['f', 'a', 'n', 'a', 'u']","['f', 'a', 'n', 'a', 'u']"
239,Mohi,1024,"['m', 'o', 'h', 'i']","['m', 'o', 'h', 'i']"
240,meinga,1005,"['m', 'e', 'i', 'ŋ', 'a']","['m', 'e', 'i', 'N', 'a']"
241,No,1004,"['n', 'o']","['n', 'o']"
243,Hei,1003,"['h', 'e', 'i']","['h', 'e', 'i']"
244,awa,987,"['a', 'w', 'a']","['a', 'w', 'a']"
245,karanga,987,"['k', 'a', 'r', 'a', 'ŋ', 'a']","['k', 'a', 'r', 'a', 'N', 'a']"
246,ata,985,"['a', 't', 'a']","['a', 't', 'a']"
247,hui,982,"['h', 'u', 'i']","['h', 'u', 'i']"
248,New,980,"['n', 'e', 'w']","['n', 'e', 'w']"
249,hiahia,967,"['h', 'i', 'a', 'h', 'i', 'a']","['h', 'i', 'a', 'h', 'i', 'a']"
250,waiho,964,"['w', 'a', 'i', 'h', 'o']","['w', 'a', 'i', 'h', 'o']"
251,homai,960,"['h', 'o', 'm', 'a', 'i']","['h', 'o', 'm', 'a', 'i']"
253,tono,956,"['t', 'o', 'n', 'o']","['t', 'o', 'n', 'o']"
254,takoto,955,"['t', 'a', 'k', 'o', 't', 'o']","['t', 'a', 'k', 'o', 't', 'o']"
259,toa,925,"['t', 'o', 'a']","['t', 'o', 'a']"
260,mutu,918,"['m', 'u', 't', 'u']","['m', 'u', 't', 'u']"
261,anake,917,"['a', 'n', 'a', 'k', 'e']","['a', 'n', 'a', 'k', 'e']"
262,whakapono,916,"['f', 'a', 'k', 'a', 'p', 'o', 'n', 'o']","['f', 'a', 'k', 'a', 'p', 'o', 'n', 'o']"
263,hou,914,"['h', 'o', 'u']","['h', 'o', 'u']"
264,waho,914,"['w', 'a', 'h', 'o']","['w', 'a', 'h', 'o']"
266,ahakoa,900,"['a', 'h', 'a', 'k', 'o', 'a']","['a', 'h', 'a', 'k', 'o', 'a']"
267,moni,899,"['m', 'o', 'n', 'i']","['m', 'o', 'n', 'i']"
268,waenganui,899,"['w', 'a', 'e', 'ŋ', 'a', 'n', 'u', 'i']","['w', 'a', 'e', 'N', 'a', 'n', 'u', 'i']"
269,Katahi,894,"['k', 'a', 't', 'a', 'h', 'i']","['k', 'a', 't', 'a', 'h', 'i']"
270,tinana,883,"['t', 'i', 'n', 'a', 'n', 'a']","['t', 'i', 'n', 'a', 'n', 'a']"
271,M,879,['m'],['m']
272,patua,874,"['p', 'a', 't', 'u', 'a']","['p', 'a', 't', 'u', 'a']"
273,rakau,870,"['r', 'a', 'k', 'a', 'u']","['r', 'a', 'k', 'a', 'u']"
274,pera,869,"['p', 'e', 'r', 'a']","['p', 'e', 'r', 'a']"
276,korerotia,857,"['k', 'o', 'r', 'e', 'r', 'o', 't', 'i', 'a']","['k', 'o', 'r', 'e', 'r', 'o', 't', 'i', 'a']"
277,tangi,844,"['t', 'a', 'ŋ', 'i']","['t', 'a', 'N', 'i']"
278,rima,842,"['r', 'i', 'm', 'a']","['r', 'i', 'm', 'a']"
279,patu,841,"['p', 'a', 't', 'u']","['p', 'a', 't', 'u']"
280,ina,838,"['i', 'n', 'a']","['i', 'n', 'a']"
281,Ihu,837,"['i', 'h', 'u']","['i', 'h', 'u']"
282,ahi,828,"['a', 'h', 'i']","['a', 'h', 'i']"
283,ngaro,819,"['ŋ', 'a', 'r', 'o']","['N', 'a', 'r', 'o']"
285,nana,811,"['n', 'a', 'n', 'a']","['n', 'a', 'n', 'a']"
286,Ahakoa,803,"['a', 'h', 'a', 'k', 'o', 'a']","['a', 'h', 'a', 'k', 'o', 'a']"
287,tamaiti,795,"['t', 'a', 'm', 'a', 'i', 't', 'i']","['t', 'a', 'm', 'a', 'i', 't', 'i']"
288,maunga,784,"['m', 'a', 'u', 'ŋ', 'a']","['m', 'a', 'u', 'N', 'a']"
289,waiata,784,"['w', 'a', 'i', 'a', 't', 'a']","['w', 'a', 'i', 'a', 't', 'a']"
290,teina,781,"['t', 'e', 'i', 'n', 'a']","['t', 'e', 'i', 'n', 'a']"
291,Hura,776,"['h', 'u', 'r', 'a']","['h', 'u', 'r', 'a']"
292,whakarite,776,"['f', 'a', 'k', 'a', 'r', 'i', 't', 'e']","['f', 'a', 'k', 'a', 'r', 'i', 't', 'e']"
293,whakaae,773,"['f', 'a', 'k', 'a', 'a', 'e']","['f', 'a', 'k', 'a', 'a', 'e']"
294,hoko,768,"['h', 'o', 'k', 'o']","['h', 'o', 'k', 'o']"
295,mona,765,"['m', 'o', 'n', 'a']","['m', 'o', 'n', 'a']"
296,ope,765,"['o', 'p', 'e']","['o', 'p', 'e']"
297,whakaatu,765,"['f', 'a', 'k', 'a', 'a', 't', 'u']","['f', 'a', 'k', 'a', 'a', 't', 'u']"
298,marae,760,"['m', 'a', 'r', 'a', 'e']","['m', 'a', 'r', 'a', 'e']"
299,kawea,752,"['k', 'a', 'w', 'e', 'a']","['k', 'a', 'w', 'e', 'a']"
300,inoi,751,"['i', 'n', 'o', 'i']","['i', 'n', 'o', 'i']"
301,pakanga,751,"['p', 'a', 'k', 'a', 'ŋ', 'a']","['p', 'a', 'k', 'a', 'N', 'a']"
302,wehi,741,"['w', 'e', 'h', 'i']","['w', 'e', 'h', 'i']"
303,Ture,740,"['t', 'u', 'r', 'e']","['t', 'u', 'r', 'e']"
305,ako,732,"['a', 'k', 'o']","['a', 'k', 'o']"
306,koia,731,"['k', 'o', 'i', 'a']","['k', 'o', 'i', 'a']"
307,whaea,726,"['f', 'a', 'e', 'a']","['f', 'a', 'e', 'a']"
308,whitu,726,"['f', 'i', 't', 'u']","['f', 'i', 't', 'u']"
309,whakahau,722,"['f', 'a', 'k', 'a', 'h', 'a', 'u']","['f', 'a', 'k', 'a', 'h', 'a', 'u']"
310,whakahere,719,"['f', 'a', 'k', 'a', 'h', 'e', 'r', 'e']","['f', 'a', 'k', 'a', 'h', 'e', 'r', 'e']"
311,ngä,718,"['ŋ', 'ä']","['N', 'a_""']"
314,whakarongo,715,"['f', 'a', 'k', 'a', 'r', 'o', 'ŋ', 'o']","['f', 'a', 'k', 'a', 'r', 'o', 'N', 'o']"
316,Hiruharama,710,"['h', 'i', 'r', 'u', 'h', 'a', 'r', 'a', 'm', 'a']","['h', 'i', 'r', 'u', 'h', 'a', 'r', 'a', 'm', 'a']"
317,Tiriti,710,"['t', 'i', 'r', 'i', 't', 'i']","['t', 'i', 'r', 'i', 't', 'i']"
319,iti,701,"['i', 't', 'i']","['i', 't', 'i']"
320,huarahi,695,"['h', 'u', 'a', 'r', 'a', 'h', 'i']","['h', 'u', 'a', 'r', 'a', 'h', 'i']"
321,ehara,690,"['e', 'h', 'a', 'r', 'a']","['e', 'h', 'a', 'r', 'a']"
322,motu,690,"['m', 'o', 't', 'u']","['m', 'o', 't', 'u']"
323,karakia,686,"['k', 'a', 'r', 'a', 'k', 'i', 'a']","['k', 'a', 'r', 'a', 'k', 'i', 'a']"
324,Ihipa,682,"['i', 'h', 'i', 'p', 'a']","['i', 'h', 'i', 'p', 'a']"
325,moe,676,"['m', 'o', 'e']","['m', 'o', 'e']"
326,hipi,673,"['h', 'i', 'p', 'i']","['h', 'i', 'p', 'i']"
327,wha,670,"['f', 'a']","['f', 'a']"
328,Kahore,666,"['k', 'a', 'h', 'o', 'r', 'e']","['k', 'a', 'h', 'o', 'r', 'e']"
329,uru,664,"['u', 'r', 'u']","['u', 'r', 'u']"
331,heke,658,"['h', 'e', 'k', 'e']","['h', 'e', 'k', 'e']"
332,uri,657,"['u', 'r', 'i']","['u', 'r', 'i']"
334,heoi,654,"['h', 'e', 'o', 'i']","['h', 'e', 'o', 'i']"
335,taka,653,"['t', 'a', 'k', 'a']","['t', 'a', 'k', 'a']"
336,kakahu,650,"['k', 'a', 'k', 'a', 'h', 'u']","['k', 'a', 'k', 'a', 'h', 'u']"
337,matenga,648,"['m', 'a', 't', 'e', 'ŋ', 'a']","['m', 'a', 't', 'e', 'N', 'a']"
338,koura,647,"['k', 'o', 'u', 'r', 'a']","['k', 'o', 'u', 'r', 'a']"
339,whakahokia,645,"['f', 'a', 'k', 'a', 'h', 'o', 'k', 'i', 'a']","['f', 'a', 'k', 'a', 'h', 'o', 'k', 'i', 'a']"
340,poropiti,642,"['p', 'o', 'r', 'o', 'p', 'i', 't', 'i']","['p', 'o', 'r', 'o', 'p', 'i', 't', 'i']"
341,mahara,641,"['m', 'a', 'h', 'a', 'r', 'a']","['m', 'a', 'h', 'a', 'r', 'a']"
342,tangohia,641,"['t', 'a', 'ŋ', 'o', 'h', 'i', 'a']","['t', 'a', 'N', 'o', 'h', 'i', 'a']"
343,whakawa,641,"['f', 'a', 'k', 'a', 'w', 'a']","['f', 'a', 'k', 'a', 'w', 'a']"
344,waewae,634,"['w', 'a', 'e', 'w', 'a', 'e']","['w', 'a', 'e', 'w', 'a', 'e']"
345,mahia,631,"['m', 'a', 'h', 'i', 'a']","['m', 'a', 'h', 'i', 'a']"
347,hinga,626,"['h', 'i', 'ŋ', 'a']","['h', 'i', 'N', 'a']"
348,whakahoki,626,"['f', 'a', 'k', 'a', 'h', 'o', 'k', 'i']","['f', 'a', 'k', 'a', 'h', 'o', 'k', 'i']"
349,ariki,625,"['a', 'r', 'i', 'k', 'i']","['a', 'r', 'i', 'k', 'i']"
350,tini,624,"['t', 'i', 'n', 'i']","['t', 'i', 'n', 'i']"
351,Kaua,621,"['k', 'a', 'u', 'a']","['k', 'a', 'u', 'a']"
352,tuakana,615,"['t', 'u', 'a', 'k', 'a', 'n', 'a']","['t', 'u', 'a', 'k', 'a', 'n', 'a']"
354,whakatau,611,"['f', 'a', 'k', 'a', 't', 'a', 'u']","['f', 'a', 'k', 'a', 't', 'a', 'u']"
355,mutunga,610,"['m', 'u', 't', 'u', 'ŋ', 'a']","['m', 'u', 't', 'u', 'N', 'a']"
356,pouri,609,"['p', 'o', 'u', 'r', 'i']","['p', 'o', 'u', 'r', 'i']"
357,penei,607,"['p', 'e', 'n', 'e', 'i']","['p', 'e', 'n', 'e', 'i']"
358,tango,602,"['t', 'a', 'ŋ', 'o']","['t', 'a', 'N', 'o']"
359,koa,600,"['k', 'o', 'a']","['k', 'o', 'a']"
360,haerenga,597,"['h', 'a', 'e', 'r', 'e', 'ŋ', 'a']","['h', 'a', 'e', 'r', 'e', 'N', 'a']"
361,era,596,"['e', 'r', 'a']","['e', 'r', 'a']"
363,ahua,593,"['a', 'h', 'u', 'a']","['a', 'h', 'u', 'a']"
364,kohatu,593,"['k', 'o', 'h', 'a', 't', 'u']","['k', 'o', 'h', 'a', 't', 'u']"
365,kaimahi,592,"['k', 'a', 'i', 'm', 'a', 'h', 'i']","['k', 'a', 'i', 'm', 'a', 'h', 'i']"
366,Haere,591,"['h', 'a', 'e', 'r', 'e']","['h', 'a', 'e', 'r', 'e']"
367,whakaritea,590,"['f', 'a', 'k', 'a', 'r', 'i', 't', 'e', 'a']","['f', 'a', 'k', 'a', 'r', 'i', 't', 'e', 'a']"
368,tupu,589,"['t', 'u', 'p', 'u']","['t', 'u', 'p', 'u']"
