i,word,freq,ipa,xsampa
673,Mã,2844,"['m', 'ã']","['m', 'a~']"
686,sai,2799,"['s', 'a', 'j']","['s', 'a', 'j']"
695,ai,2768,"['ʔ', 'a', 'j']","['?', 'a', 'j']"
708,da,2723,"['z', 'a']","['z', 'a']"
723,video,2675,"['v', 'i', 'z', 'e', 'o']","['v', 'i', 'z', 'e', 'o']"
729,chi,2662,"['c', 'i']","['c', 'i']"
752,xin,2586,"['s', 'i', 'n']","['s', 'i', 'n']"
776,C,2527,['k'],['k']
791,USD,2485,"['ʔ', 'u', 's', 'z']","['?', 'u', 's', 'z']"
800,hoa,2468,"['h', 'w', 'a']","['h', 'w', 'a']"
802,s,2461,['s'],['s']
820,to,2426,"['t', 'ɔ']","['t', 'O']"
840,thi,2365,"['tʰ', 'i']","['t_h', 'i']"
842,quan,2360,"['k', 'w', 'a', 'n']","['k', 'w', 'a', 'n']"
861,giao,2312,"['z', 'a', 'w']","['z', 'a', 'w']"
873,game,2285,"['ɣ', 'a', 'm', 'ɛ']","['G', 'a', 'm', 'E']"
877,Cũng,2277,"['k', 'ũ', 'ŋ']","['k', 'u~', 'N']"
887,de,2250,"['z', 'ɛ']","['z', 'E']"
890,đem,2240,"['d', 'ɛ', 'm']","['d', 'E', 'm']"
909,song,2210,"['s', 'ɔ', 'ŋ']","['s', 'O', 'N']"
922,B,2178,['b'],['b']
926,bang,2172,"['b', 'a', 'ŋ']","['b', 'a', 'N']"
948,kg,2116,"['k', 'ɣ']","['k', 'G']"
955,phong,2094,"['f', 'ɔ', 'ŋ']","['f', 'O', 'N']"
976,cung,2060,"['k', 'u', 'ŋ']","['k', 'u', 'N']"
986,Ngay,2031,"['ŋ', 'ă', 'j']","['N', 'a_X', 'j']"
1007,Canada,1986,"['k', 'a', 'n', 'a', 'z', 'a']","['k', 'a', 'n', 'a', 'z', 'a']"
1013,Chu,1978,"['c', 'u']","['c', 'u']"
1024,Phi,1960,"['f', 'i']","['f', 'i']"
1044,Ban,1926,"['b', 'a', 'n']","['b', 'a', 'n']"
1047,The,1919,"['tʰ', 'ɛ']","['t_h', 'E']"
1049,thay,1913,"['tʰ', 'ă', 'j']","['t_h', 'a_X', 'j']"
1058,trai,1889,"['c', 'a', 'j']","['c', 'a', 'j']"
1069,nghĩ,1871,"['ŋ', 'ĩ']","['N', 'i~']"
1073,xanh,1868,"['s', 'ɛ', 'ɲ']","['s', 'E', 'J']"
1094,nghe,1832,"['ŋ', 'ɛ']","['N', 'E']"
1104,ha,1816,"['h', 'a']","['h', 'a']"
1111,La,1808,"['l', 'a']","['l', 'a']"
1114,tranh,1806,"['c', 'ɛ', 'ɲ']","['c', 'E', 'J']"
1126,thua,1786,"['tʰ', 'w', 'a']","['t_h', 'w', 'a']"
1161,phi,1737,"['f', 'i']","['f', 'i']"
1163,Ba,1733,"['b', 'a']","['b', 'a']"
1173,An,1718,"['ʔ', 'a', 'n']","['?', 'a', 'n']"
1186,Paris,1687,"['p', 'a', 'z', 'i', 's']","['p', 'a', 'z', 'i', 's']"
1187,vẽ,1686,"['v', 'ẽ']","['v', 'e~']"
1199,Hy,1661,"['h', 'i']","['h', 'i']"
1215,Chi,1631,"['c', 'i']","['c', 'i']"
1243,trăm,1595,"['c', 'ă', 'm']","['c', 'a_X', 'm']"
1247,mã,1586,"['m', 'ã']","['m', 'a~']"
1252,chim,1576,"['c', 'i', 'm']","['c', 'i', 'm']"
1254,ban,1574,"['b', 'a', 'n']","['b', 'a', 'n']"
1255,em,1574,"['ʔ', 'ɛ', 'm']","['?', 'E', 'm']"
1263,dãy,1565,"['z', 'ã', 'ʔ', 'i']","['z', 'a~', '?', 'i']"
1269,phe,1560,"['f', 'ɛ']","['f', 'E']"
1274,sao,1555,"['s', 'a', 'w']","['s', 'a', 'w']"
1279,tr,1548,['c'],['c']
1281,Album,1544,"['ʔ', 'a', 'l', 'b', 'u', 'm']","['?', 'a', 'l', 'b', 'u', 'm']"
1305,bão,1507,"['b', 'ã', 'ʔ', 'ɔ']","['b', 'a~', '?', 'O']"
1332,băng,1475,"['b', 'ă', 'ŋ']","['b', 'a_X', 'N']"
1341,V,1463,['v'],['v']
1358,săn,1445,"['s', 'ă', 'n']","['s', 'a_X', 'n']"
1361,Vua,1443,"['v', 'w', 'a']","['v', 'w', 'a']"
1365,Con,1441,"['k', 'ɔ', 'n']","['k', 'O', 'n']"
1401,L,1402,['l'],['l']
1408,Minh,1391,"['m', 'i', 'ɲ']","['m', 'i', 'J']"
1409,web,1391,"['w', 'ʔ', 'ɛ', 'b']","['w', '?', 'E', 'b']"
1418,TCN,1383,"['t', 'k', 'n']","['t', 'k', 'n']"
1437,Long,1370,"['l', 'ɔ', 'ŋ']","['l', 'O', 'N']"
1451,nghĩa,1350,"['ŋ', 'ĩ', 'ʔ', 'a']","['N', 'i~', '?', 'a']"
1466,ngang,1336,"['ŋ', 'a', 'ŋ']","['N', 'a', 'N']"
1532,U,1284,"['ʔ', 'u']","['?', 'u']"
1534,P,1280,['p'],['p']
1537,đo,1279,"['d', 'ɔ']","['d', 'O']"
1542,mũi,1274,"['m', 'ũ', 'ʔ', 'i']","['m', 'u~', '?', 'i']"
1560,Tuy,1264,"['t', 'w', 'i']","['t', 'w', 'i']"
1572,thăm,1257,"['tʰ', 'ă', 'm']","['t_h', 'a_X', 'm']"
1585,gen,1248,"['ɣ', 'ɛ', 'n']","['G', 'E', 'n']"
1588,M,1246,['m'],['m']
1612,xong,1223,"['s', 'ɔ', 'ŋ']","['s', 'O', 'N']"
1618,binh,1216,"['b', 'i', 'ɲ']","['b', 'i', 'J']"
1630,Cho,1210,"['c', 'ɔ']","['c', 'O']"
1638,Phim,1203,"['f', 'i', 'm']","['f', 'i', 'm']"
1661,Israel,1176,"['ʔ', 'i', 's', 'z', 'a', 'ɛ', 'l']","['?', 'i', 's', 'z', 'a', 'E', 'l']"
1667,la,1172,"['l', 'a']","['l', 'a']"
1671,Na,1168,"['n', 'a']","['n', 'a']"
1682,trao,1162,"['c', 'a', 'w']","['c', 'a', 'w']"
1685,quanh,1161,"['k', 'w', 'ɛ', 'ɲ']","['k', 'w', 'E', 'J']"
1704,III,1144,"['ʔ', 'i', 'i', 'i']","['?', 'i', 'i', 'i']"
1736,thanh,1121,"['tʰ', 'ɛ', 'ɲ']","['t_h', 'E', 'J']"
1744,Hoa,1115,"['h', 'w', 'a']","['h', 'w', 'a']"
1782,X,1088,['s'],['s']
1796,đa,1074,"['d', 'a']","['d', 'a']"
1800,Kinh,1070,"['k', 'i', 'ɲ']","['k', 'i', 'J']"
1802,ngăn,1069,"['ŋ', 'ă', 'n']","['N', 'a_X', 'n']"
1848,tai,1043,"['t', 'a', 'j']","['t', 'a', 'j']"
1864,pha,1030,"['f', 'a']","['f', 'a']"
1878,Cha,1019,"['c', 'a']","['c', 'a']"
1895,ca,1006,"['k', 'a']","['k', 'a']"
1903,Singapore,1003,"['s', 'i', 'ŋ', 'a', 'p', 'ɔ', 'z', 'ɛ']","['s', 'i', 'N', 'a', 'p', 'O', 'z', 'E']"
1914,E,995,"['ʔ', 'ɛ']","['?', 'E']"
1918,bom,993,"['b', 'ɔ', 'm']","['b', 'O', 'm']"
1926,tuy,991,"['t', 'w', 'i']","['t', 'w', 'i']"
1932,khung,988,"['x', 'u', 'ŋ']","['x', 'u', 'N']"
1934,kia,987,"['k', 'i', 'ə']","['k', 'i', '@']"
1943,đăng,981,"['d', 'ă', 'ŋ']","['d', 'a_X', 'N']"
1949,gia,979,"['z', 'a']","['z', 'a']"
1955,London,977,"['l', 'ɔ', 'n', 'z', 'ɔ', 'n']","['l', 'O', 'n', 'z', 'O', 'n']"
1973,thai,965,"['tʰ', 'a', 'j']","['t_h', 'a', 'j']"
1984,California,954,"['k', 'a', 'l', 'i', 'f', 'ʔ', 'ɔ', 'z', 'n', 'i', 'ə']","['k', 'a', 'l', 'i', 'f', '?', 'O', 'z', 'n', 'i', '@']"
2007,tan,941,"['t', 'a', 'n']","['t', 'a', 'n']"
2022,kinh,935,"['k', 'i', 'ɲ']","['k', 'i', 'J']"
2023,non,935,"['n', 'ɔ', 'n']","['n', 'O', 'n']"
2046,Phong,921,"['f', 'ɔ', 'ŋ']","['f', 'O', 'N']"
2054,p,916,['p'],['p']
2061,Uy,910,"['w', 'i']","['w', 'i']"
2074,top,904,"['t', 'ɔ', 'p']","['t', 'O', 'p']"
2075,Lee,903,"['l', 'ɛ', 'ɛ']","['l', 'E', 'E']"
2080,Trung,901,"['c', 'u', 'ŋ']","['c', 'u', 'N']"
2088,R,898,['z'],['z']
2109,răng,886,"['z', 'ă', 'ŋ']","['z', 'a_X', 'N']"
2121,Mexico,881,"['m', 'ɛ', 's', 'i', 'c', 'ɔ']","['m', 'E', 's', 'i', 'c', 'O']"
2128,quỹ,878,"['k', 'w', 'ỹ']","['k', 'w', 'y~']"
2139,Philippines,874,"['f', 'i', 'l', 'i', 'p', 'p', 'i', 'n', 'ɛ', 's']","['f', 'i', 'l', 'i', 'p', 'p', 'i', 'n', 'E', 's']"
2144,St,872,"['s', 't']","['s', 't']"
2149,protein,871,"['p', 'z', 'ɔ', 't', 'ɛ', 'i', 'n']","['p', 'z', 'O', 't', 'E', 'i', 'n']"
2152,inch,869,"['ʔ', 'i', 'n', 'c']","['?', 'i', 'n', 'c']"
2153,tim,869,"['t', 'i', 'm']","['t', 'i', 'm']"
2162,trung,865,"['c', 'u', 'ŋ']","['c', 'u', 'N']"
2170,Cao,861,"['k', 'a', 'w']","['k', 'a', 'w']"
2174,cam,860,"['k', 'a', 'm']","['k', 'a', 'm']"
2176,danh,859,"['z', 'ɛ', 'ɲ']","['z', 'E', 'J']"
2190,tia,854,"['t', 'i', 'ə']","['t', 'i', '@']"
2201,Ninh,848,"['n', 'i', 'ɲ']","['n', 'i', 'J']"
2204,hãy,847,"['h', 'ã', 'ʔ', 'i']","['h', 'a~', '?', 'i']"
2210,Campuchia,845,"['k', 'a', 'm', 'p', 'u', 'c', 'i', 'ə']","['k', 'a', 'm', 'p', 'u', 'c', 'i', '@']"
2215,Malaysia,841,"['m', 'a', 'l', 'ă', 'j', 's', 'i', 'ə']","['m', 'a', 'l', 'a_X', 'j', 's', 'i', '@']"
2217,anime,840,"['ʔ', 'a', 'n', 'i', 'm', 'ɛ']","['?', 'a', 'n', 'i', 'm', 'E']"
2232,tu,837,"['t', 'u']","['t', 'u']"
2245,K,829,['k'],['k']
2258,ft,823,"['f', 't']","['f', 't']"
2266,D,820,['z'],['z']
2269,Trang,819,"['c', 'a', 'ŋ']","['c', 'a', 'N']"
2271,Scotland,818,"['s', 'k', 'ɔ', 't', 'l', 'a', 'n', 'z']","['s', 'k', 'O', 't', 'l', 'a', 'n', 'z']"
2286,Hitler,812,"['h', 'i', 't', 'l', 'ɛ', 'z']","['h', 'i', 't', 'l', 'E', 'z']"
2295,Indonesia,807,"['ʔ', 'i', 'n', 'z', 'ɔ', 'n', 'ɛ', 's', 'i', 'ə']","['?', 'i', 'n', 'z', 'O', 'n', 'E', 's', 'i', '@']"
2296,Ireland,807,"['ʔ', 'i', 'z', 'ɛ', 'l', 'a', 'n', 'z']","['?', 'i', 'z', 'E', 'l', 'a', 'n', 'z']"
2298,Video,806,"['v', 'i', 'z', 'e', 'o']","['v', 'i', 'z', 'e', 'o']"
2305,Khu,805,"['x', 'u']","['x', 'u']"
2317,von,804,"['v', 'ɔ', 'n']","['v', 'O', 'n']"
2331,Henry,796,"['h', 'ɛ', 'n', 'z', 'i']","['h', 'E', 'n', 'z', 'i']"
2366,Ma,783,"['m', 'a']","['m', 'a']"
2369,Song,782,"['s', 'ɔ', 'ŋ']","['s', 'O', 'N']"
2380,lai,778,"['l', 'a', 'j']","['l', 'a', 'j']"
2389,Hungary,774,"['h', 'u', 'ŋ', 'a', 'z', 'i']","['h', 'u', 'N', 'a', 'z', 'i']"
2390,Internet,774,"['ʔ', 'i', 'n', 't', 'ɛ', 'z', 'n', 'ɛ', 't']","['?', 'i', 'n', 't', 'E', 'z', 'n', 'E', 't']"
2405,Michael,767,"['m', 'i', 'c', 'a', 'ɛ', 'l']","['m', 'i', 'c', 'a', 'E', 'l']"
2412,and,766,"['ʔ', 'a', 'n', 'z']","['?', 'a', 'n', 'z']"
2423,treo,763,"['c', 'e', 'o']","['c', 'e', 'o']"
2428,Cuba,760,"['k', 'u', 'b', 'a']","['k', 'u', 'b', 'a']"
2437,virus,758,"['v', 'i', 'z', 'u', 's']","['v', 'i', 'z', 'u', 's']"
2453,bãi,749,"['b', 'ã', 'ʔ', 'i']","['b', 'a~', '?', 'i']"
2457,Syria,748,"['s', 'i', 'z', 'i', 'ə']","['s', 'i', 'z', 'i', '@']"
2463,y,747,"['ʔ', 'i']","['?', 'i']"
2478,Argentina,741,"['ʔ', 'a', 'z', 'ɣ', 'ɛ', 'n', 't', 'i', 'n', 'a']","['?', 'a', 'z', 'G', 'E', 'n', 't', 'i', 'n', 'a']"
2486,Iran,740,"['ʔ', 'i', 'z', 'a', 'n']","['?', 'i', 'z', 'a', 'n']"
2497,kho,735,"['x', 'ɔ']","['x', 'O']"
2515,Nghĩa,729,"['ŋ', 'ĩ', 'ʔ', 'a']","['N', 'i~', '?', 'a']"
2521,di,727,"['z', 'i']","['z', 'i']"
2532,IV,724,"['ʔ', 'i', 'v']","['?', 'i', 'v']"
2538,Đã,723,"['d', 'ã']","['d', 'a~']"
2540,Brazil,722,"['b', 'z', 'a', 'z', 'ʔ', 'i', 'l']","['b', 'z', 'a', 'z', '?', 'i', 'l']"
2553,bia,717,"['b', 'i', 'ə']","['b', 'i', '@']"
2558,lũ,715,"['l', 'ũ']","['l', 'u~']"
2572,hang,711,"['h', 'a', 'ŋ']","['h', 'a', 'N']"
2579,Charles,709,"['c', 'a', 'z', 'l', 'ɛ', 's']","['c', 'a', 'z', 'l', 'E', 's']"
2581,Nhĩ,708,"['ɲ', 'ĩ']","['J', 'i~']"
2594,Cung,703,"['k', 'u', 'ŋ']","['k', 'u', 'N']"
2598,lam,702,"['l', 'a', 'm']","['l', 'a', 'm']"
2617,Iraq,694,"['ʔ', 'i', 'z', 'a', 'q']","['?', 'i', 'z', 'a', 'q']"
2622,cong,692,"['k', 'ɔ', 'ŋ']","['k', 'O', 'N']"
2628,Thanh,690,"['tʰ', 'ɛ', 'ɲ']","['t_h', 'E', 'J']"
2640,ma,687,"['m', 'a']","['m', 'a']"
2657,tambon,683,"['t', 'a', 'm', 'b', 'ɔ', 'n']","['t', 'a', 'm', 'b', 'O', 'n']"
2658,voi,683,"['v', 'ɔ', 'j']","['v', 'O', 'j']"
2664,Al,679,"['ʔ', 'a', 'l']","['?', 'a', 'l']"
2665,Khang,679,"['x', 'a', 'ŋ']","['x', 'a', 'N']"
2683,bao,673,"['b', 'a', 'w']","['b', 'a', 'w']"
2692,O,671,"['ʔ', 'ɔ']","['?', 'O']"
2696,đeo,670,"['d', 'e', 'o']","['d', 'e', 'o']"
2706,gai,668,"['ɣ', 'a', 'j']","['G', 'a', 'j']"
2709,TV,667,"['t', 'v']","['t', 'v']"
2716,a,664,"['ʔ', 'a']","['?', 'a']"
2737,ga,657,"['ɣ', 'a']","['G', 'a']"
2751,khoa,651,"['x', 'w', 'a']","['x', 'w', 'a']"
2761,Man,647,"['m', 'a', 'n']","['m', 'a', 'n']"
2779,Cambridge,641,"['k', 'a', 'm', 'b', 'z', 'i', 'z', 'ɣ', 'ɛ']","['k', 'a', 'm', 'b', 'z', 'i', 'z', 'G', 'E']"
2786,axit,639,"['ʔ', 'a', 's', 'i', 't']","['?', 'a', 's', 'i', 't']"
2799,George,635,"['ɣ', 'e', 'w', 'z', 'ɣ', 'ɛ']","['G', 'e', 'w', 'z', 'G', 'E']"
2818,đau,631,"['d', 'ă', 'w']","['d', 'a_X', 'w']"
2822,G,629,['ɣ'],['G']
2824,Ta,628,"['t', 'a']","['t', 'a']"
2829,no,626,"['n', 'ɔ']","['n', 'O']"
2834,não,624,"['n', 'ã', 'ʔ', 'ɔ']","['n', 'a~', '?', 'O']"
2843,thăng,622,"['tʰ', 'ă', 'ŋ']","['t_h', 'a_X', 'N']"
2844,văn,622,"['v', 'ă', 'n']","['v', 'a_X', 'n']"
2872,Paul,612,"['p', 'ă', 'w', 'l']","['p', 'a_X', 'w', 'l']"
2877,ngon,611,"['ŋ', 'ɔ', 'n']","['N', 'O', 'n']"
2879,đai,611,"['d', 'a', 'j']","['d', 'a', 'j']"
2889,DVD,608,"['z', 'v', 'z']","['z', 'v', 'z']"
2897,T,607,['t'],['t']
2900,Qua,606,"['k', 'w', 'a']","['k', 'w', 'a']"
2902,guitar,605,"['ɣ', 'u', 'i', 't', 'a', 'z']","['G', 'u', 'i', 't', 'a', 'z']"
2912,khoang,603,"['x', 'w', 'a', 'ŋ']","['x', 'w', 'a', 'N']"
2916,De,601,"['z', 'ɛ']","['z', 'E']"
2924,leo,600,"['l', 'e', 'o']","['l', 'e', 'o']"
2955,TP,594,"['t', 'p']","['t', 'p']"
2974,võ,590,"['v', 'õ']","['v', 'o~']"
2978,Nigeria,588,"['n', 'i', 'ɣ', 'ɛ', 'z', 'i', 'ə']","['n', 'i', 'G', 'E', 'z', 'i', '@']"
2984,H,587,['h'],['h']
2993,radar,586,"['z', 'a', 'z', 'a', 'z']","['z', 'a', 'z', 'a', 'z']"
2995,Lai,585,"['l', 'a', 'j']","['l', 'a', 'j']"
2998,gian,584,"['z', 'a', 'n']","['z', 'a', 'n']"
3002,Edward,583,"['ʔ', 'ɛ', 'z', 'w', 'ʔ', 'a', 'z', 'z']","['?', 'E', 'z', 'w', '?', 'a', 'z', 'z']"
3003,Louis,583,"['l', 'ɔ', 'u', 'j', 's']","['l', 'O', 'u', 'j', 's']"
3007,Lăng,582,"['l', 'ă', 'ŋ']","['l', 'a_X', 'N']"
3008,Tokyo,582,"['t', 'ɔ', 'k', 'i', 'ɔ']","['t', 'O', 'k', 'i', 'O']"
3015,xu,580,"['s', 'u']","['s', 'u']"
3028,than,577,"['tʰ', 'a', 'n']","['t_h', 'a', 'n']"
3040,Mary,573,"['m', 'a', 'z', 'i']","['m', 'a', 'z', 'i']"
3055,Brasil,570,"['b', 'z', 'a', 's', 'i', 'l']","['b', 'z', 'a', 's', 'i', 'l']"
3061,Dung,568,"['z', 'u', 'ŋ']","['z', 'u', 'N']"
3063,Sa,568,"['s', 'a']","['s', 'a']"
3064,Sao,568,"['s', 'a', 'w']","['s', 'a', 'w']"
3070,Berlin,566,"['b', 'ɛ', 'z', 'l', 'i', 'n']","['b', 'E', 'z', 'l', 'i', 'n']"
3073,kĩ,566,"['k', 'ĩ']","['k', 'i~']"
3081,Olympic,564,"['ʔ', 'ɔ', 'l', 'i', 'm', 'p', 'i', 'c']","['?', 'O', 'l', 'i', 'm', 'p', 'i', 'c']"
3112,Robert,558,"['z', 'ɔ', 'b', 'ɛ', 'z', 't']","['z', 'O', 'b', 'E', 'z', 't']"
3121,manga,557,"['m', 'a', 'ŋ', 'a']","['m', 'a', 'N', 'a']"
3123,Rick,556,"['z', 'i', 'c', 'k']","['z', 'i', 'c', 'k']"
3129,van,555,"['v', 'a', 'n']","['v', 'a', 'n']"
3133,Maria,553,"['m', 'a', 'z', 'i', 'ə']","['m', 'a', 'z', 'i', '@']"
3136,h,553,['h'],['h']
3142,Pakistan,552,"['p', 'a', 'k', 'i', 's', 't', 'a', 'n']","['p', 'a', 'k', 'i', 's', 't', 'a', 'n']"
3152,Richard,550,"['z', 'i', 'c', 'a', 'z', 'z']","['z', 'i', 'c', 'a', 'z', 'z']"
3156,kim,550,"['k', 'i', 'm']","['k', 'i', 'm']"
3171,Latinh,546,"['l', 'a', 't', 'i', 'ɲ']","['l', 'a', 't', 'i', 'J']"
3178,xoay,546,"['s', 'w', 'ă', 'j']","['s', 'w', 'a_X', 'j']"
3197,mũ,542,"['m', 'ũ']","['m', 'u~']"
3209,Ukraina,540,"['ʔ', 'u', 'k', 'z', 'a', 'i', 'n', 'a']","['?', 'u', 'k', 'z', 'a', 'i', 'n', 'a']"
3215,Quỹ,539,"['k', 'w', 'ỹ']","['k', 'w', 'y~']"
3220,mãi,539,"['m', 'ã', 'ʔ', 'i']","['m', 'a~', '?', 'i']"
3221,Australia,538,"['ʔ', 'ă', 'w', 's', 'c', 'a', 'l', 'i', 'ə']","['?', 'a_X', 'w', 's', 'c', 'a', 'l', 'i', '@']"
3222,Stalin,537,"['s', 't', 'a', 'l', 'i', 'n']","['s', 't', 'a', 'l', 'i', 'n']"
3223,Tam,537,"['t', 'a', 'm']","['t', 'a', 'm']"
3251,ri,531,"['z', 'i']","['z', 'i']"
3255,Moskva,529,"['m', 'ɔ', 's', 'k', 'v', 'a']","['m', 'O', 's', 'k', 'v', 'a']"
3264,Di,526,"['z', 'i']","['z', 'i']"
3271,Đĩa,525,"['d', 'ĩ', 'ʔ', 'a']","['d', 'i~', '?', 'a']"
3274,pop,524,"['p', 'ɔ', 'p']","['p', 'O', 'p']"
3285,lõi,522,"['l', 'õ', 'ʔ', 'i']","['l', 'o~', '?', 'i']"
3290,Y,520,"['ʔ', 'i']","['?', 'i']"
3296,Google,519,"['ɣ', 'ɔ', 'ɣ', 'l', 'ɛ']","['G', 'O', 'G', 'l', 'E']"
3312,Smith,517,"['s', 'm', 'i', 'tʰ']","['s', 'm', 'i', 't_h']"
3321,Kim,515,"['k', 'i', 'm']","['k', 'i', 'm']"
3331,vi,514,"['v', 'i']","['v', 'i']"
3336,Khoa,512,"['x', 'w', 'a']","['x', 'w', 'a']"
3342,Colombia,511,"['k', 'ɔ', 'l', 'ɔ', 'm', 'b', 'i', 'ə']","['k', 'O', 'l', 'O', 'm', 'b', 'i', '@']"
3347,Quan,510,"['k', 'w', 'a', 'n']","['k', 'w', 'a', 'n']"
3351,Chile,509,"['c', 'i', 'l', 'ɛ']","['c', 'i', 'l', 'E']"
3362,ngã,507,"['ŋ', 'ã']","['N', 'a~']"
3366,al,506,"['ʔ', 'a', 'l']","['?', 'a', 'l']"
3375,lo,505,"['l', 'ɔ']","['l', 'O']"
3380,kem,504,"['k', 'ɛ', 'm']","['k', 'E', 'm']"
3387,Thomas,503,"['tʰ', 'ɔ', 'm', 'a', 's']","['t_h', 'O', 'm', 'a', 's']"
