i,word,freq,ipa,xsampa
205,مشکلات,3650,"['m', 'ʃ', 'k', 'l', 'ɒ', 't']","['m', 'S', 'k', 'l', 'Q', 't']"
206,قانون,3648,"['ɣ', 'ɒ', 'n', 'v', 'n']","['G', 'Q', 'n', 'v', 'n']"
207,دیگری,3633,"['d', 'j', 'ɡ', 'r', 'j']","['d', 'j', 'g', 'r', 'j']"
208,امام,3608,"['ɒ', 'm', 'ɒ', 'm']","['Q', 'm', 'Q', 'm']"
209,همراه,3593,"['h', 'm', 'r', 'ɒ', 'h']","['h', 'm', 'r', 'Q', 'h']"
210,دانشگاه,3548,"['d', 'ɒ', 'n', 'ʃ', 'ɡ', 'ɒ', 'h']","['d', 'Q', 'n', 'S', 'g', 'Q', 'h']"
211,چرا,3536,"['t͡ʃ', 'r', 'ɒ']","['tS', 'r', 'Q']"
212,توسعه,3535,"['t', 'v', 's', 'ʔ', 'h']","['t', 'v', 's', '?', 'h']"
213,بدون,3528,"['b', 'd', 'v', 'n']","['b', 'd', 'v', 'n']"
214,حدود,3515,"['h', 'd', 'v', 'd']","['h', 'd', 'v', 'd']"
215,استقلال,3514,"['ɒ', 's', 't', 'ɣ', 'l', 'ɒ', 'l']","['Q', 's', 't', 'G', 'l', 'Q', 'l']"
216,توسط,3513,"['t', 'v', 's', 't']","['t', 'v', 's', 't']"
217,زمینه,3513,"['z', 'm', 'j', 'n', 'h']","['z', 'm', 'j', 'n', 'h']"
218,کنار,3504,"['k', 'n', 'ɒ', 'r']","['k', 'n', 'Q', 'r']"
219,چون,3503,"['t͡ʃ', 'v', 'n']","['tS', 'v', 'n']"
220,اجرای,3496,"['ɒ', 'd͡ʒ', 'r', 'ɒ', 'j']","['Q', 'dZ', 'r', 'Q', 'j']"
221,نقل,3473,"['n', 'ɣ', 'l']","['n', 'G', 'l']"
222,دوم,3466,"['d', 'v', 'm']","['d', 'v', 'm']"
223,مهم,3455,"['m', 'h', 'm']","['m', 'h', 'm']"
224,کتاب,3447,"['k', 't', 'ɒ', 'b']","['k', 't', 'Q', 'b']"
227,فقط,3407,"['f', 'ɣ', 't']","['f', 'G', 't']"
228,اساس,3398,"['ɒ', 's', 'ɒ', 's']","['Q', 's', 'Q', 's']"
229,گرفت,3397,"['ɡ', 'r', 'f', 't']","['g', 'r', 'f', 't']"
230,حمایت,3392,"['h', 'm', 'ɒ', 'j', 't']","['h', 'm', 'Q', 'j', 't']"
231,دوره,3388,"['d', 'v', 'r', 'h']","['d', 'v', 'r', 'h']"
232,عمومی,3372,"['ʔ', 'm', 'v', 'm', 'j']","['?', 'm', 'v', 'm', 'j']"
233,ساعت,3359,"['s', 'ɒ', 'ʔ', 't']","['s', 'Q', '?', 't']"
234,دنبال,3350,"['d', 'n', 'b', 'ɒ', 'l']","['d', 'n', 'b', 'Q', 'l']"
236,وضعیت,3333,"['v', 'z', 'ʔ', 'j', 't']","['v', 'z', '?', 'j', 't']"
238,کل,3301,"['k', 'l']","['k', 'l']"
239,هنوز,3299,"['h', 'n', 'v', 'z']","['h', 'n', 'v', 'z']"
240,اقدام,3297,"['ɒ', 'ɣ', 'd', 'ɒ', 'm']","['Q', 'G', 'd', 'Q', 'm']"
241,کسی,3295,"['k', 's', 'j']","['k', 's', 'j']"
242,دیدار,3293,"['d', 'j', 'd', 'ɒ', 'r']","['d', 'j', 'd', 'Q', 'r']"
243,طی,3280,"['t', 'j']","['t', 'j']"
244,فضای,3279,"['f', 'z', 'ɒ', 'j']","['f', 'z', 'Q', 'j']"
245,فرهنگی,3270,"['f', 'r', 'h', 'ŋ', 'j']","['f', 'r', 'h', 'N', 'j']"
246,دهد,3252,"['d', 'h', 'd']","['d', 'h', 'd']"
247,امور,3245,"['ɒ', 'm', 'v', 'r']","['Q', 'm', 'v', 'r']"
248,بسیاری,3235,"['b', 's', 'j', 'ɒ', 'r', 'j']","['b', 's', 'j', 'Q', 'r', 'j']"
249,باشند,3212,"['b', 'ɒ', 'ʃ', 'n', 'd']","['b', 'Q', 'S', 'n', 'd']"
250,نیاز,3205,"['n', 'j', 'ɒ', 'z']","['n', 'j', 'Q', 'z']"
251,اخیر,3187,"['ɒ', 'x', 'j', 'r']","['Q', 'x', 'j', 'r']"
252,داریم,3184,"['d', 'ɒ', 'r', 'j', 'm']","['d', 'Q', 'r', 'j', 'm']"
253,بزرگ,3177,"['b', 'z', 'r', 'ɡ']","['b', 'z', 'r', 'g']"
254,لیگ,3172,"['l', 'j', 'ɡ']","['l', 'j', 'g']"
255,حاضر,3171,"['h', 'ɒ', 'z', 'r']","['h', 'Q', 'z', 'r']"
256,نوشت,3165,"['n', 'v', 'ʃ', 't']","['n', 'v', 'S', 't']"
257,خوب,3162,"['x', 'v', 'b']","['x', 'v', 'b']"
259,همشهری,3154,"['h', 'm', 'ʃ', 'h', 'r', 'j']","['h', 'm', 'S', 'h', 'r', 'j']"
260,میلیارد,3149,"['m', 'j', 'l', 'j', 'ɒ', 'r', 'd']","['m', 'j', 'l', 'j', 'Q', 'r', 'd']"
262,جهان,3114,"['d͡ʒ', 'h', 'ɒ', 'n']","['dZ', 'h', 'Q', 'n']"
