i,word,freq,ipa,xsampa
135,مطابق,3846,"['m', 't̪', 'ɑː', 'b', 'q']","['m', 't_d', 'A:', 'b', 'q']"
140,صرف,3803,"['s', 'r', 'f']","['s', 'r', 'f']"
142,دوران,3743,"['d̪', 'uː', 'r', 'ɑː', 'n']","['d_d', 'u:', 'r', 'A:', 'n']"
146,عام,3648,"['ɑː', 'm']","['A:', 'm']"
147,خلاف,3630,"['x', 'l', 'ɑː', 'f']","['x', 'l', 'A:', 'f']"
150,خان,3588,"['x', 'ɑː', 'n']","['x', 'A:', 'n']"
155,خود,3435,"['x', 'uː', 'd̪']","['x', 'u:', 'd_d']"
160,زبان,3350,"['z', 'b', 'ɑː', 'n']","['z', 'b', 'A:', 'n']"
162,دوسرے,3342,"['d̪', 'uː', 's', 'r', 'eː']","['d_d', 'u:', 's', 'r', 'e:']"
163,اب,3335,"['ɑː', 'b']","['A:', 'b']"
164,بے,3327,"['b', 'eː']","['b', 'e:']"
166,جا,3280,"['d͡ʒ', 'ɑː']","['dZ', 'A:']"
169,جانے,3230,"['d͡ʒ', 'ɑː', 'n', 'eː']","['dZ', 'A:', 'n', 'e:']"
170,بڑے,3220,"['b', 'ɽ', 'eː']","['b', 'r`', 'e:']"
171,فوج,3182,"['f', 'uː', 'd͡ʒ']","['f', 'u:', 'dZ']"
173,لے,3105,"['l', 'eː']","['l', 'e:']"
181,لوگ,2889,"['l', 'uː', 'ɡ']","['l', 'u:', 'g']"
184,مگر,2865,"['m', 'ɡ', 'r']","['m', 'g', 'r']"
185,بات,2853,"['b', 'ɑː', 't̪']","['b', 'A:', 't_d']"
186,ضلع,2825,"['z', 'l']","['z', 'l']"
187,بولا,2803,"['b', 'uː', 'l', 'ɑː']","['b', 'u:', 'l', 'A:']"
188,جاتے,2792,"['d͡ʒ', 'ɑː', 't̪', 'eː']","['dZ', 'A:', 't_d', 'e:']"
191,پاس,2774,"['p', 'ɑː', 's']","['p', 'A:', 's']"
194,دے,2728,"['d̪', 'eː']","['d_d', 'e:']"
196,عمر,2714,"['m', 'r']","['m', 'r']"
197,اگر,2651,"['ɑː', 'ɡ', 'r']","['A:', 'g', 'r']"
199,عمل,2641,"['m', 'l']","['m', 'l']"
200,اردو,2627,"['ɑː', 'r', 'd̪', 'uː']","['A:', 'r', 'd_d', 'u:']"
204,بارے,2574,"['b', 'ɑː', 'r', 'eː']","['b', 'A:', 'r', 'e:']"
205,تعداد,2566,"['t̪', 'ʔ', 'd̪', 'ɑː', 'd̪']","['t_d', '?', 'd_d', 'A:', 'd_d']"
210,دن,2522,"['d̪', 'n']","['d_d', 'n']"
213,خاص,2494,"['x', 'ɑː', 's']","['x', 'A:', 's']"
214,علاقے,2441,"['l', 'ɑː', 'q', 'eː']","['l', 'A:', 'q', 'e:']"
215,بار,2436,"['b', 'ɑː', 'r']","['b', 'A:', 'r']"
217,نظر,2433,"['n', 'z', 'r']","['n', 'z', 'r']"
218,اپنا,2398,"['ɑː', 'p', 'n', 'ɑː']","['A:', 'p', 'n', 'A:']"
219,اسلام,2381,"['ɑː', 's', 'l', 'ɑː', 'm']","['A:', 's', 'l', 'A:', 'm']"
221,بنا,2346,"['b', 'n', 'ɑː']","['b', 'n', 'A:']"
223,اے,2328,"['ɑː', 'eː']","['A:', 'e:']"
224,چار,2319,"['t͡ʃ', 'ɑː', 'r']","['tS', 'A:', 'r']"
228,بڑا,2276,"['b', 'ɽ', 'ɑː']","['b', 'r`', 'A:']"
229,تعلق,2272,"['t̪', 'ʔ', 'l', 'q']","['t_d', '?', 'l', 'q']"
230,عبد,2270,"['b', 'd̪']","['b', 'd_d']"
237,مدد,2227,"['m', 'd̪', 'd̪']","['m', 'd_d', 'd_d']"
245,والد,2147,"['uː', 'ɑː', 'l', 'd̪']","['u:', 'A:', 'l', 'd_d']"
247,جسے,2120,"['d͡ʒ', 's', 'eː']","['dZ', 's', 'e:']"
248,علم,2118,"['l', 'm']","['l', 'm']"
249,مقام,2113,"['m', 'q', 'ɑː', 'm']","['m', 'q', 'A:', 'm']"
250,دار,2091,"['d̪', 'ɑː', 'r']","['d_d', 'A:', 'r']"
251,صدر,2079,"['s', 'd̪', 'r']","['s', 'd_d', 'r']"
254,حضرت,2048,"['h', 'z', 'r', 't̪']","['h', 'z', 'r', 't_d']"
255,والا,2035,"['uː', 'ɑː', 'l', 'ɑː']","['u:', 'A:', 'l', 'A:']"
256,قتل,2029,"['q', 't̪', 'l']","['q', 't_d', 'l']"
259,ختم,2014,"['x', 't̪', 'm']","['x', 't_d', 'm']"
260,خاندان,2009,"['x', 'ɑː', 'n', 'd̪', 'ɑː', 'n']","['x', 'A:', 'n', 'd_d', 'A:', 'n']"
264,احمد,1982,"['ɑː', 'h', 'm', 'd̪']","['A:', 'h', 'm', 'd_d']"
273,نظام,1900,"['n', 'z', 'ɑː', 'm']","['n', 'z', 'A:', 'm']"
274,تر,1894,"['t̪', 'r']","['t_d', 'r']"
278,صاحب,1879,"['s', 'ɑː', 'h', 'b']","['s', 'A:', 'h', 'b']"
282,سر,1834,"['s', 'r']","['s', 'r']"
284,قرار,1831,"['q', 'r', 'ɑː', 'r']","['q', 'r', 'A:', 'r']"
285,جانب,1830,"['d͡ʒ', 'ɑː', 'n', 'b']","['dZ', 'A:', 'n', 'b']"
286,ادا,1819,"['ɑː', 'd̪', 'ɑː']","['A:', 'd_d', 'A:']"
287,بعض,1817,"['b', 'ʔ', 'z']","['b', '?', 'z']"
288,امام,1798,"['ɑː', 'm', 'ɑː', 'm']","['A:', 'm', 'A:', 'm']"
289,پانچ,1794,"['p', 'ɑː', 'n', 't͡ʃ']","['p', 'A:', 'n', 'tS']"
291,سلطنت,1788,"['s', 'l', 't̪', 'n', 't̪']","['s', 'l', 't_d', 'n', 't_d']"
296,of,1747,"['o', 'f']","['o', 'f']"
298,شخص,1727,"['ʃ', 'x', 's']","['S', 'x', 's']"
300,واپس,1714,"['uː', 'ɑː', 'p', 's']","['u:', 'A:', 'p', 's']"
301,انجام,1712,"['ɑː', 'n', 'd͡ʒ', 'ɑː', 'm']","['A:', 'n', 'dZ', 'A:', 'm']"
314,قبل,1669,"['q', 'b', 'l']","['q', 'b', 'l']"
322,متعدد,1641,"['m', 't̪', 'ʔ', 'd̪', 'd̪']","['m', 't_d', '?', 'd_d', 'd_d']"
328,ابن,1605,"['ɑː', 'b', 'n']","['A:', 'b', 'n']"
329,چند,1604,"['t͡ʃ', 'n', 'd̪']","['tS', 'n', 'd_d']"
331,متعلق,1595,"['m', 't̪', 'ʔ', 'l', 'q']","['m', 't_d', '?', 'l', 'q']"
341,شمار,1569,"['ʃ', 'm', 'ɑː', 'r']","['S', 'm', 'A:', 'r']"
342,تحت,1566,"['t̪', 'h', 't̪']","['t_d', 'h', 't_d']"
343,وفات,1564,"['uː', 'f', 'ɑː', 't̪']","['u:', 'f', 'A:', 't_d']"
345,مسجد,1552,"['m', 's', 'd͡ʒ', 'd̪']","['m', 's', 'dZ', 'd_d']"
347,ابو,1537,"['ɑː', 'b', 'uː']","['A:', 'b', 'u:']"
349,صورت,1516,"['s', 'uː', 'r', 't̪']","['s', 'u:', 'r', 't_d']"
359,مل,1485,"['m', 'l']","['m', 'l']"
361,مولانا,1477,"['m', 'uː', 'l', 'ɑː', 'n', 'ɑː']","['m', 'u:', 'l', 'A:', 'n', 'A:']"
362,خدمات,1475,"['x', 'd̪', 'm', 'ɑː', 't̪']","['x', 'd_d', 'm', 'A:', 't_d']"
363,مسلم,1473,"['m', 's', 'l', 'm']","['m', 's', 'l', 'm']"
366,اصل,1464,"['ɑː', 's', 'l']","['A:', 's', 'l']"
369,قابل,1452,"['q', 'ɑː', 'b', 'l']","['q', 'A:', 'b', 'l']"
372,قسم,1439,"['q', 's', 'm']","['q', 's', 'm']"
375,سفر,1429,"['s', 'f', 'r']","['s', 'f', 'r']"
381,فتح,1418,"['f', 't̪', 'h']","['f', 't_d', 'h']"
382,لفظ,1413,"['l', 'f', 'z']","['l', 'f', 'z']"
383,اعلان,1409,"['ɑː', 'ʔ', 'l', 'ɑː', 'n']","['A:', '?', 'l', 'A:', 'n']"
390,سامنے,1387,"['s', 'ɑː', 'm', 'n', 'eː']","['s', 'A:', 'm', 'n', 'e:']"
395,بنانے,1371,"['b', 'n', 'ɑː', 'n', 'eː']","['b', 'n', 'A:', 'n', 'e:']"
397,سن,1362,"['s', 'n']","['s', 'n']"
398,الگ,1358,"['ɑː', 'l', 'ɡ']","['A:', 'l', 'g']"
400,قانون,1353,"['q', 'ɑː', 'n', 'uː', 'n']","['q', 'A:', 'n', 'u:', 'n']"
401,خدا,1352,"['x', 'd̪', 'ɑː']","['x', 'd_d', 'A:']"
407,مقرر,1336,"['m', 'q', 'r', 'r']","['m', 'q', 'r', 'r']"
409,مسلمان,1327,"['m', 's', 'l', 'm', 'ɑː', 'n']","['m', 's', 'l', 'm', 'A:', 'n']"
411,اثر,1323,"['ɑː', 's', 'r']","['A:', 's', 'r']"
413,ادب,1318,"['ɑː', 'd̪', 'b']","['A:', 'd_d', 'b']"
417,نو,1317,"['n', 'uː']","['n', 'u:']"
418,موت,1310,"['m', 'uː', 't̪']","['m', 'u:', 't_d']"
419,عرب,1309,"['r', 'b']","['r', 'b']"
420,جانا,1307,"['d͡ʒ', 'ɑː', 'n', 'ɑː']","['dZ', 'A:', 'n', 'A:']"
422,انسان,1296,"['ɑː', 'n', 's', 'ɑː', 'n']","['A:', 'n', 's', 'A:', 'n']"
429,انداز,1265,"['ɑː', 'n', 'd̪', 'ɑː', 'z']","['A:', 'n', 'd_d', 'A:', 'z']"
430,مقصد,1265,"['m', 'q', 's', 'd̪']","['m', 'q', 's', 'd_d']"
440,حق,1249,"['h', 'q']","['h', 'q']"
442,قوم,1243,"['q', 'uː', 'm']","['q', 'u:', 'm']"
444,اندر,1239,"['ɑː', 'n', 'd̪', 'r']","['A:', 'n', 'd_d', 'r']"
445,قبول,1237,"['q', 'b', 'uː', 'l']","['q', 'b', 'u:', 'l']"
448,بند,1228,"['b', 'n', 'd̪']","['b', 'n', 'd_d']"
449,پسند,1225,"['p', 's', 'n', 'd̪']","['p', 's', 'n', 'd_d']"
451,سلطان,1220,"['s', 'l', 't̪', 'ɑː', 'n']","['s', 'l', 't_d', 'A:', 'n']"
452,سات,1216,"['s', 'ɑː', 't̪']","['s', 'A:', 't_d']"
456,حصے,1207,"['h', 's', 'eː']","['h', 's', 'e:']"
458,فن,1198,"['f', 'n']","['f', 'n']"
459,بطور,1195,"['b', 't̪', 'uː', 'r']","['b', 't_d', 'u:', 'r']"
461,عوام,1189,"['uː', 'ɑː', 'm']","['u:', 'A:', 'm']"
465,زمانے,1177,"['z', 'm', 'ɑː', 'n', 'eː']","['z', 'm', 'A:', 'n', 'e:']"
468,حد,1169,"['h', 'd̪']","['h', 'd_d']"
469,لا,1168,"['l', 'ɑː']","['l', 'A:']"
471,جلد,1166,"['d͡ʒ', 'l', 'd̪']","['dZ', 'l', 'd_d']"
476,حملے,1159,"['h', 'm', 'l', 'eː']","['h', 'm', 'l', 'e:']"
482,گا,1141,"['ɡ', 'ɑː']","['g', 'A:']"
483,رسول,1138,"['r', 's', 'uː', 'l']","['r', 's', 'u:', 'l']"
484,موقع,1136,"['m', 'uː', 'q']","['m', 'u:', 'q']"
485,عالم,1135,"['ɑː', 'l', 'm']","['A:', 'l', 'm']"
486,جمع,1134,"['d͡ʒ', 'm']","['dZ', 'm']"
493,دل,1123,"['d̪', 'l']","['d_d', 'l']"
494,اعظم,1120,"['ɑː', 'ʔ', 'z', 'm']","['A:', '?', 'z', 'm']"
495,ضرورت,1118,"['z', 'r', 'uː', 'r', 't̪']","['z', 'r', 'u:', 'r', 't_d']"
497,منتخب,1116,"['m', 'n', 't̪', 'x', 'b']","['m', 'n', 't_d', 'x', 'b']"
500,حسن,1110,"['h', 's', 'n']","['h', 's', 'n']"
501,شمال,1109,"['ʃ', 'm', 'ɑː', 'l']","['S', 'm', 'A:', 'l']"
503,جنرل,1106,"['d͡ʒ', 'n', 'r', 'l']","['dZ', 'n', 'r', 'l']"
505,معلوم,1103,"['m', 'ʔ', 'l', 'uː', 'm']","['m', '?', 'l', 'u:', 'm']"
506,داخل,1100,"['d̪', 'ɑː', 'x', 'l']","['d_d', 'A:', 'x', 'l']"
508,جان,1090,"['d͡ʒ', 'ɑː', 'n']","['dZ', 'A:', 'n']"
509,پور,1087,"['p', 'uː', 'r']","['p', 'u:', 'r']"
515,جنوب,1077,"['d͡ʒ', 'n', 'uː', 'b']","['dZ', 'n', 'u:', 'b']"
521,اجازت,1067,"['ɑː', 'd͡ʒ', 'ɑː', 'z', 't̪']","['A:', 'dZ', 'A:', 'z', 't_d']"
527,معروف,1059,"['m', 'ʔ', 'r', 'uː', 'f']","['m', '?', 'r', 'u:', 'f']"
531,حوالے,1053,"['h', 'uː', 'ɑː', 'l', 'eː']","['h', 'u:', 'A:', 'l', 'e:']"
533,ثابت,1048,"['s', 'ɑː', 'b', 't̪']","['s', 'A:', 'b', 't_d']"
534,پنجاب,1047,"['p', 'n', 'd͡ʒ', 'ɑː', 'b']","['p', 'n', 'dZ', 'A:', 'b']"
538,دوسرا,1029,"['d̪', 'uː', 's', 'r', 'ɑː']","['d_d', 'u:', 's', 'r', 'A:']"
540,متاثر,1024,"['m', 't̪', 'ɑː', 's', 'r']","['m', 't_d', 'A:', 's', 'r']"
541,جماعت,1022,"['d͡ʒ', 'm', 'ɑː', 'ʔ', 't̪']","['dZ', 'm', 'A:', '?', 't_d']"
543,باعث,1019,"['b', 'ɑː', 'ʔ', 's']","['b', 'A:', '?', 's']"
546,رنگ,1013,"['r', 'n', 'ɡ']","['r', 'n', 'g']"
547,طاقت,1012,"['t̪', 'ɑː', 'q', 't̪']","['t_d', 'A:', 'q', 't_d']"
549,حال,1008,"['h', 'ɑː', 'l']","['h', 'A:', 'l']"
552,انتقال,998,"['ɑː', 'n', 't̪', 'q', 'ɑː', 'l']","['A:', 'n', 't_d', 'q', 'A:', 'l']"
555,روس,994,"['r', 'uː', 's']","['r', 'u:', 's']"
556,افواج,993,"['ɑː', 'f', 'uː', 'ɑː', 'd͡ʒ']","['A:', 'f', 'u:', 'A:', 'dZ']"
557,تعلقات,992,"['t̪', 'ʔ', 'l', 'q', 'ɑː', 't̪']","['t_d', '?', 'l', 'q', 'A:', 't_d']"
559,سخت,989,"['s', 'x', 't̪']","['s', 'x', 't_d']"
560,مشرق,989,"['m', 'ʃ', 'r', 'q']","['m', 'S', 'r', 'q']"
563,درج,987,"['d̪', 'r', 'd͡ʒ']","['d_d', 'r', 'dZ']"
564,منتقل,986,"['m', 'n', 't̪', 'q', 'l']","['m', 'n', 't_d', 'q', 'l']"
572,حقوق,971,"['h', 'q', 'uː', 'q']","['h', 'q', 'u:', 'q']"
573,شاعر,967,"['ʃ', 'ɑː', 'ʔ', 'r']","['S', 'A:', '?', 'r']"
575,بغاوت,965,"['b', 'ɣ', 'ɑː', 'uː', 't̪']","['b', 'G', 'A:', 'u:', 't_d']"
578,مارچ,963,"['m', 'ɑː', 'r', 't͡ʃ']","['m', 'A:', 'r', 'tS']"
579,باوجود,961,"['b', 'ɑː', 'uː', 'd͡ʒ', 'uː', 'd̪']","['b', 'A:', 'u:', 'dZ', 'u:', 'd_d']"
591,الفاظ,940,"['ɑː', 'l', 'f', 'ɑː', 'z']","['A:', 'l', 'f', 'A:', 'z']"
592,از,937,"['ɑː', 'z']","['A:', 'z']"
595,جواب,936,"['d͡ʒ', 'uː', 'ɑː', 'b']","['dZ', 'u:', 'A:', 'b']"
596,دس,936,"['d̪', 's']","['d_d', 's']"
602,تم,926,"['t̪', 'm']","['t_d', 'm']"
603,خدمت,924,"['x', 'd̪', 'm', 't̪']","['x', 'd_d', 'm', 't_d']"
604,غلام,922,"['ɣ', 'l', 'ɑː', 'm']","['G', 'l', 'A:', 'm']"
606,اتحاد,919,"['ɑː', 't̪', 'h', 'ɑː', 'd̪']","['A:', 't_d', 'h', 'A:', 'd_d']"
615,جرمن,901,"['d͡ʒ', 'r', 'm', 'n']","['dZ', 'r', 'm', 'n']"
616,انتخابات,900,"['ɑː', 'n', 't̪', 'x', 'ɑː', 'b', 'ɑː', 't̪']","['A:', 'n', 't_d', 'x', 'A:', 'b', 'A:', 't_d']"
617,ناول,900,"['n', 'ɑː', 'uː', 'l']","['n', 'A:', 'u:', 'l']"
621,مغرب,896,"['m', 'ɣ', 'r', 'b']","['m', 'G', 'r', 'b']"
622,مقبول,889,"['m', 'q', 'b', 'uː', 'l']","['m', 'q', 'b', 'u:', 'l']"
633,حالات,877,"['h', 'ɑː', 'l', 'ɑː', 't̪']","['h', 'A:', 'l', 'A:', 't_d']"
638,نسل,873,"['n', 's', 'l']","['n', 's', 'l']"
641,مطلب,869,"['m', 't̪', 'l', 'b']","['m', 't_d', 'l', 'b']"
643,پورے,867,"['p', 'uː', 'r', 'eː']","['p', 'u:', 'r', 'e:']"
645,بلند,864,"['b', 'l', 'n', 'd̪']","['b', 'l', 'n', 'd_d']"
647,محفوظ,861,"['m', 'h', 'f', 'uː', 'z']","['m', 'h', 'f', 'u:', 'z']"
651,بچے,857,"['b', 't͡ʃ', 'eː']","['b', 'tS', 'e:']"
652,واقعات,856,"['uː', 'ɑː', 'q', 'ʔ', 'ɑː', 't̪']","['u:', 'A:', 'q', '?', 'A:', 't_d']"
654,تا,850,"['t̪', 'ɑː']","['t_d', 'A:']"
656,شام,850,"['ʃ', 'ɑː', 'm']","['S', 'A:', 'm']"
657,قدر,848,"['q', 'd̪', 'r']","['q', 'd_d', 'r']"
666,ملا,837,"['m', 'l', 'ɑː']","['m', 'l', 'A:']"
675,واضح,829,"['uː', 'ɑː', 'z', 'h']","['u:', 'A:', 'z', 'h']"
676,خاتون,828,"['x', 'ɑː', 't̪', 'uː', 'n']","['x', 'A:', 't_d', 'u:', 'n']"
678,حالت,825,"['h', 'ɑː', 'l', 't̪']","['h', 'A:', 'l', 't_d']"
679,لگا,825,"['l', 'ɡ', 'ɑː']","['l', 'g', 'A:']"
680,اقتدار,824,"['ɑː', 'q', 't̪', 'd̪', 'ɑː', 'r']","['A:', 'q', 't_d', 'd_d', 'A:', 'r']"
682,اگست,822,"['ɑː', 'ɡ', 's', 't̪']","['A:', 'g', 's', 't_d']"
685,محبت,818,"['m', 'h', 'b', 't̪']","['m', 'h', 'b', 't_d']"
690,فٹ,815,"['f', 'ʈ']","['f', 't`']"
692,نمبر,813,"['n', 'm', 'b', 'r']","['n', 'm', 'b', 'r']"
694,لحاظ,812,"['l', 'h', 'ɑː', 'z']","['l', 'h', 'A:', 'z']"
701,امن,805,"['ɑː', 'm', 'n']","['A:', 'm', 'n']"
702,مراد,804,"['m', 'r', 'ɑː', 'd̪']","['m', 'r', 'A:', 'd_d']"
710,مقابلے,796,"['m', 'q', 'ɑː', 'b', 'l', 'eː']","['m', 'q', 'A:', 'b', 'l', 'e:']"
711,دسمبر,794,"['d̪', 's', 'm', 'b', 'r']","['d_d', 's', 'm', 'b', 'r']"
714,مثال,786,"['m', 's', 'ɑː', 'l']","['m', 's', 'A:', 'l']"
720,اولاد,782,"['ɑː', 'uː', 'l', 'ɑː', 'd̪']","['A:', 'u:', 'l', 'A:', 'd_d']"
723,معلومات,779,"['m', 'ʔ', 'l', 'uː', 'm', 'ɑː', 't̪']","['m', '?', 'l', 'u:', 'm', 'A:', 't_d']"
732,نقل,771,"['n', 'q', 'l']","['n', 'q', 'l']"
738,سارے,766,"['s', 'ɑː', 'r', 'eː']","['s', 'A:', 'r', 'e:']"
744,تصور,763,"['t̪', 's', 'uː', 'r']","['t_d', 's', 'u:', 'r']"
746,وجود,763,"['uː', 'd͡ʒ', 'uː', 'd̪']","['u:', 'dZ', 'u:', 'd_d']"
752,پروگرام,760,"['p', 'r', 'uː', 'ɡ', 'r', 'ɑː', 'm']","['p', 'r', 'u:', 'g', 'r', 'A:', 'm']"
754,عمارت,755,"['m', 'ɑː', 'r', 't̪']","['m', 'A:', 'r', 't_d']"
758,ستمبر,752,"['s', 't̪', 'm', 'b', 'r']","['s', 't_d', 'm', 'b', 'r']"
759,ملتا,752,"['m', 'l', 't̪', 'ɑː']","['m', 'l', 't_d', 'A:']"
760,اول,751,"['ɑː', 'uː', 'l']","['A:', 'u:', 'l']"
761,چلے,751,"['t͡ʃ', 'l', 'eː']","['tS', 'l', 'e:']"
768,جون,746,"['d͡ʒ', 'uː', 'n']","['dZ', 'u:', 'n']"
774,گے,740,"['ɡ', 'eː']","['g', 'e:']"
775,برس,738,"['b', 'r', 's']","['b', 'r', 's']"
780,پورا,736,"['p', 'uː', 'r', 'ɑː']","['p', 'u:', 'r', 'A:']"
782,گروپ,734,"['ɡ', 'r', 'uː', 'p']","['g', 'r', 'u:', 'p']"
786,فرانس,731,"['f', 'r', 'ɑː', 'n', 's']","['f', 'r', 'A:', 'n', 's']"
787,نومبر,730,"['n', 'uː', 'm', 'b', 'r']","['n', 'u:', 'm', 'b', 'r']"
788,چلا,729,"['t͡ʃ', 'l', 'ɑː']","['tS', 'l', 'A:']"
789,رات,728,"['r', 'ɑː', 't̪']","['r', 'A:', 't_d']"
792,مصنف,727,"['m', 's', 'n', 'f']","['m', 's', 'n', 'f']"
798,گرفتار,721,"['ɡ', 'r', 'f', 't̪', 'ɑː', 'r']","['g', 'r', 'f', 't_d', 'A:', 'r']"
799,جسم,720,"['d͡ʒ', 's', 'm']","['dZ', 's', 'm']"
801,نقصان,720,"['n', 'q', 's', 'ɑː', 'n']","['n', 'q', 's', 'A:', 'n']"
803,علما,718,"['l', 'm', 'ɑː']","['l', 'm', 'A:']"
809,عرصے,715,"['r', 's', 'eː']","['r', 's', 'e:']"
810,اعزاز,714,"['ɑː', 'ʔ', 'z', 'ɑː', 'z']","['A:', '?', 'z', 'A:', 'z']"
814,خط,709,"['x', 't̪']","['x', 't_d']"
816,گرد,707,"['ɡ', 'r', 'd̪']","['g', 'r', 'd_d']"
817,طرز,706,"['t̪', 'r', 'z']","['t_d', 'r', 'z']"
818,مقامات,706,"['m', 'q', 'ɑː', 'm', 'ɑː', 't̪']","['m', 'q', 'A:', 'm', 'A:', 't_d']"
820,نماز,706,"['n', 'm', 'ɑː', 'z']","['n', 'm', 'A:', 'z']"
824,عورت,703,"['uː', 'r', 't̪']","['u:', 'r', 't_d']"
825,سبب,702,"['s', 'b', 'b']","['s', 'b', 'b']"
826,سلسلے,701,"['s', 'l', 's', 'l', 'eː']","['s', 'l', 's', 'l', 'e:']"
827,مخصوص,700,"['m', 'x', 's', 'uː', 's']","['m', 'x', 's', 'u:', 's']"
834,صحت,695,"['s', 'h', 't̪']","['s', 'h', 't_d']"
837,وطن,692,"['uː', 't̪', 'n']","['u:', 't_d', 'n']"
843,روز,685,"['r', 'uː', 'z']","['r', 'u:', 'z']"
851,سامنا,678,"['s', 'ɑː', 'm', 'n', 'ɑː']","['s', 'A:', 'm', 'n', 'A:']"
853,علوم,676,"['l', 'uː', 'm']","['l', 'u:', 'm']"
855,انتخاب,675,"['ɑː', 'n', 't̪', 'x', 'ɑː', 'b']","['A:', 'n', 't_d', 'x', 'A:', 'b']"
856,اوپر,674,"['ɑː', 'uː', 'p', 'r']","['A:', 'u:', 'p', 'r']"
861,گن,673,"['ɡ', 'n']","['g', 'n']"
864,موسم,671,"['m', 'uː', 's', 'm']","['m', 'u:', 's', 'm']"
865,او,670,"['ɑː', 'uː']","['A:', 'u:']"
870,منظر,668,"['m', 'n', 'z', 'r']","['m', 'n', 'z', 'r']"
878,وسلم,658,"['uː', 's', 'l', 'm']","['u:', 's', 'l', 'm']"
880,مخالف,655,"['m', 'x', 'ɑː', 'l', 'f']","['m', 'x', 'A:', 'l', 'f']"
881,برقرار,653,"['b', 'r', 'q', 'r', 'ɑː', 'r']","['b', 'r', 'q', 'r', 'A:', 'r']"
883,تجارت,651,"['t̪', 'd͡ʒ', 'ɑː', 'r', 't̪']","['t_d', 'dZ', 'A:', 'r', 't_d']"
884,باپ,650,"['b', 'ɑː', 'p']","['b', 'A:', 'p']"
