i,word,freq,ipa,xsampa
0,සහ,13599,"['s', 'a', 'h', 'a']","['s', 'a', 'h', 'a']"
1,අතර,13426,"['a', 't', 'a', 'r', 'a']","['a', 't', 'a', 'r', 'a']"
2,හා,12758,"['h', 'aː']","['h', 'a:']"
3,මෙම,10460,"['m', 'e', 'm', 'a']","['m', 'e', 'm', 'a']"
4,වන,10194,"['v', 'a', 'n', 'a']","['v', 'a', 'n', 'a']"
5,ලෙස,9932,"['l', 'e', 's', 'a']","['l', 'e', 's', 'a']"
6,වූ,8288,"['v', 'uː']","['v', 'u:']"
7,ඇති,8244,"['æ', 't', 'i']","['{', 't', 'i']"
8,විය,8039,"['v', 'i', 'j', 'a']","['v', 'i', 'j', 'a']"
9,වේ,7803,"['v', 'eː']","['v', 'e:']"
10,ඇත,7744,"['æ', 't', 'a']","['{', 't', 'a']"
11,ද,7381,"['d', 'a']","['d', 'a']"
12,කරන,7009,"['k', 'a', 'r', 'a', 'n', 'a']","['k', 'a', 'r', 'a', 'n', 'a']"
13,විසින්,6783,"['v', 'i', 's', 'i', 'n']","['v', 'i', 's', 'i', 'n']"
15,එය,5751,"['e', 'j', 'a']","['e', 'j', 'a']"
16,කර,5261,"['k', 'a', 'r', 'a']","['k', 'a', 'r', 'a']"
17,දී,5207,"['d', 'iː']","['d', 'i:']"
18,හෝ,5181,"['h', 'oː']","['h', 'o:']"
19,කළ,4354,"['k', 'a', 'ɭ', 'a']","['k', 'a', 'l`', 'a']"
20,මේ,4310,"['m', 'eː']","['m', 'e:']"
21,බව,4185,"['b', 'a', 'v', 'a']","['b', 'a', 'v', 'a']"
22,යන,4117,"['j', 'a', 'n', 'a']","['j', 'a', 'n', 'a']"
23,ඔහු,4029,"['o', 'h', 'u']","['o', 'h', 'u']"
24,එම,3860,"['e', 'm', 'a']","['e', 'm', 'a']"
25,නම්,3829,"['n', 'a', 'm']","['n', 'a', 'm']"
26,කිරීම,3652,"['k', 'i', 'r', 'iː', 'm', 'a']","['k', 'i', 'r', 'i:', 'm', 'a']"
27,නිසා,3474,"['n', 'i', 's', 'aː']","['n', 'i', 's', 'a:']"
28,ඒ,3445,['eː'],['e:']
29,විට,3306,"['v', 'i', 'ʈ', 'a']","['v', 'i', 't`', 'a']"
30,එහි,3290,"['e', 'h', 'i']","['e', 'h', 'i']"
31,ලදී,3275,"['l', 'a', 'd', 'iː']","['l', 'a', 'd', 'i:']"
32,වී,3244,"['v', 'iː']","['v', 'i:']"
33,වශයෙන්,3226,"['v', 'a', 's', 'a', 'j', 'e', 'n']","['v', 'a', 's', 'a', 'j', 'e', 'n']"
34,මෙය,3161,"['m', 'e', 'j', 'a']","['m', 'e', 'j', 'a']"
35,සිදු,2965,"['s', 'i', 'd', 'u']","['s', 'i', 'd', 'u']"
36,කිරීමට,2889,"['k', 'i', 'r', 'iː', 'm', 'a', 'ʈ', 'a']","['k', 'i', 'r', 'i:', 'm', 'a', 't`', 'a']"
37,අනුව,2847,"['a', 'n', 'u', 'v', 'a']","['a', 'n', 'u', 'v', 'a']"
38,බොහෝ,2767,"['b', 'o', 'h', 'oː']","['b', 'o', 'h', 'o:']"
39,ලද,2752,"['l', 'a', 'd', 'a']","['l', 'a', 'd', 'a']"
40,හැකි,2733,"['h', 'æ', 'k', 'i']","['h', '{', 'k', 'i']"
41,මගින්,2731,"['m', 'a', 'ɡ', 'i', 'n']","['m', 'a', 'g', 'i', 'n']"
42,තුළ,2681,"['t', 'u', 'ɭ', 'a']","['t', 'u', 'l`', 'a']"
43,කරයි,2680,"['k', 'a', 'r', 'a', 'j', 'i']","['k', 'a', 'r', 'a', 'j', 'i']"
44,යනු,2610,"['j', 'a', 'n', 'u']","['j', 'a', 'n', 'u']"
45,සිට,2574,"['s', 'i', 'ʈ', 'a']","['s', 'i', 't`', 'a']"
46,ඔහුගේ,2534,"['o', 'h', 'u', 'ɡ', 'eː']","['o', 'h', 'u', 'g', 'e:']"
47,වැනි,2524,"['v', 'æ', 'n', 'i']","['v', '{', 'n', 'i']"
48,හැක,2503,"['h', 'æ', 'k', 'a']","['h', '{', 'k', 'a']"
49,භාවිතා,2502,"['b', 'aː', 'v', 'i', 't', 'aː']","['b', 'a:', 'v', 'i', 't', 'a:']"
50,නමුත්,2490,"['n', 'a', 'm', 'u', 't']","['n', 'a', 'm', 'u', 't']"
51,වල,2461,"['v', 'a', 'l', 'a']","['v', 'a', 'l', 'a']"
52,බවට,2459,"['b', 'a', 'v', 'a', 'ʈ', 'a']","['b', 'a', 'v', 'a', 't`', 'a']"
53,එක්,2384,"['e', 'k']","['e', 'k']"
55,වන්නේ,2317,"['v', 'a', 'n', 'n', 'eː']","['v', 'a', 'n', 'n', 'e:']"
56,ලබා,2236,"['l', 'a', 'b', 'aː']","['l', 'a', 'b', 'a:']"
57,කොට,2192,"['k', 'o', 'ʈ', 'a']","['k', 'o', 't`', 'a']"
58,වඩා,2157,"['v', 'a', 'ɖ', 'aː']","['v', 'a', 'd`', 'a:']"
59,මත,2139,"['m', 'a', 't', 'a']","['m', 'a', 't', 'a']"
60,සමග,2132,"['s', 'a', 'm', 'a', 'ɡ', 'a']","['s', 'a', 'm', 'a', 'g', 'a']"
61,පත්,2127,"['p', 'a', 't']","['p', 'a', 't']"
62,පසු,2080,"['p', 'a', 's', 'u']","['p', 'a', 's', 'u']"
63,කල,2065,"['k', 'a', 'l', 'a']","['k', 'a', 'l', 'a']"
65,මෙහි,2015,"['m', 'e', 'h', 'i']","['m', 'e', 'h', 'i']"
66,කරනු,1959,"['k', 'a', 'r', 'a', 'n', 'u']","['k', 'a', 'r', 'a', 'n', 'u']"
67,දක්වා,1949,"['d', 'a', 'k', 'v', 'aː']","['d', 'a', 'k', 'v', 'a:']"
68,සිය,1900,"['s', 'i', 'j', 'a']","['s', 'i', 'j', 'a']"
69,ඉතා,1853,"['i', 't', 'aː']","['i', 't', 'a:']"
70,පමණ,1852,"['p', 'a', 'm', 'a', 'ɳ', 'a']","['p', 'a', 'm', 'a', 'n`', 'a']"
71,විශාල,1847,"['v', 'i', 's', 'aː', 'l', 'a']","['v', 'i', 's', 'a:', 'l', 'a']"
72,තම,1830,"['t', 'a', 'm', 'a']","['t', 'a', 'm', 'a']"
73,වැඩි,1826,"['v', 'æ', 'ɖ', 'i']","['v', '{', 'd`', 'i']"
74,වලට,1822,"['v', 'a', 'l', 'a', 'ʈ', 'a']","['v', 'a', 'l', 'a', 't`', 'a']"
77,තුල,1794,"['t', 'u', 'l', 'a']","['t', 'u', 'l', 'a']"
78,විවිධ,1774,"['v', 'i', 'v', 'i', 'd', 'a']","['v', 'i', 'v', 'i', 'd', 'a']"
79,හැකිය,1774,"['h', 'æ', 'k', 'i', 'j', 'a']","['h', '{', 'k', 'i', 'j', 'a']"
80,ක්,1748,['k'],['k']
81,කටයුතු,1746,"['k', 'a', 'ʈ', 'a', 'j', 'u', 't', 'u']","['k', 'a', 't`', 'a', 'j', 'u', 't', 'u']"
82,පසුව,1743,"['p', 'a', 's', 'u', 'v', 'a']","['p', 'a', 's', 'u', 'v', 'a']"
83,සදහා,1742,"['s', 'a', 'd', 'a', 'h', 'aː']","['s', 'a', 'd', 'a', 'h', 'a:']"
84,ඔවුන්,1714,"['o', 'v', 'u', 'n']","['o', 'v', 'u', 'n']"
85,වලින්,1713,"['v', 'a', 'l', 'i', 'n']","['v', 'a', 'l', 'i', 'n']"
86,ලැබේ,1697,"['l', 'æ', 'b', 'eː']","['l', '{', 'b', 'e:']"
87,ගෙන,1693,"['ɡ', 'e', 'n', 'a']","['g', 'e', 'n', 'a']"
88,ඒවා,1676,"['eː', 'v', 'aː']","['e:', 'v', 'a:']"
89,වෙයි,1664,"['v', 'e', 'j', 'i']","['v', 'e', 'j', 'i']"
90,ඇය,1639,"['æ', 'j', 'a']","['{', 'j', 'a']"
91,ගත,1623,"['ɡ', 'a', 't', 'a']","['g', 'a', 't', 'a']"
92,වීම,1601,"['v', 'iː', 'm', 'a']","['v', 'i:', 'm', 'a']"
93,වෙත,1580,"['v', 'e', 't', 'a']","['v', 'e', 't', 'a']"
94,යුතු,1577,"['j', 'u', 't', 'u']","['j', 'u', 't', 'u']"
95,වූයේ,1551,"['v', 'uː', 'j', 'eː']","['v', 'u:', 'j', 'e:']"
96,ඇත්තේ,1528,"['æ', 't', 't', 'eː']","['{', 't', 't', 'e:']"
97,නිර්මාණය,1522,"['n', 'i', 'r', 'm', 'aː', 'ɳ', 'a', 'j', 'a']","['n', 'i', 'r', 'm', 'a:', 'n`', 'a', 'j', 'a']"
98,බවයි,1498,"['b', 'a', 'v', 'a', 'j', 'i']","['b', 'a', 'v', 'a', 'j', 'i']"
99,හි,1489,"['h', 'i']","['h', 'i']"
100,වෙනස්,1487,"['v', 'e', 'n', 'a', 's']","['v', 'e', 'n', 'a', 's']"
101,සහිත,1431,"['s', 'a', 'h', 'i', 't', 'a']","['s', 'a', 'h', 'i', 't', 'a']"
102,යොදා,1427,"['j', 'o', 'd', 'aː']","['j', 'o', 'd', 'a:']"
103,තිබේ,1403,"['t', 'i', 'b', 'eː']","['t', 'i', 'b', 'e:']"
104,තවත්,1381,"['t', 'a', 'v', 'a', 't']","['t', 'a', 'v', 'a', 't']"
105,ගැනීමට,1380,"['ɡ', 'æ', 'n', 'iː', 'm', 'a', 'ʈ', 'a']","['g', '{', 'n', 'i:', 'm', 'a', 't`', 'a']"
106,දින,1354,"['d', 'i', 'n', 'a']","['d', 'i', 'n', 'a']"
108,පවතින,1338,"['p', 'a', 'v', 'a', 't', 'i', 'n', 'a']","['p', 'a', 'v', 'a', 't', 'i', 'n', 'a']"
109,කුඩා,1314,"['k', 'u', 'ɖ', 'aː']","['k', 'u', 'd`', 'a:']"
110,පෙර,1306,"['p', 'e', 'r', 'a']","['p', 'e', 'r', 'a']"
111,අයත්,1299,"['a', 'j', 'a', 't']","['a', 'j', 'a', 't']"
112,ගන්නා,1281,"['ɡ', 'a', 'n', 'n', 'aː']","['g', 'a', 'n', 'n', 'a:']"
113,වු,1270,"['v', 'u']","['v', 'u']"
114,නව,1234,"['n', 'a', 'v', 'a']","['n', 'a', 'v', 'a']"
115,පළමු,1210,"['p', 'a', 'ɭ', 'a', 'm', 'u']","['p', 'a', 'l`', 'a', 'm', 'u']"
116,ගැනීම,1189,"['ɡ', 'æ', 'n', 'iː', 'm', 'a']","['g', '{', 'n', 'i:', 'm', 'a']"
117,මෙන්ම,1173,"['m', 'e', 'n', 'm', 'a']","['m', 'e', 'n', 'm', 'a']"
118,පවතී,1159,"['p', 'a', 'v', 'a', 't', 'iː']","['p', 'a', 'v', 'a', 't', 'i:']"
119,වෙනත්,1158,"['v', 'e', 'n', 'a', 't']","['v', 'e', 'n', 'a', 't']"
120,වැදගත්,1155,"['v', 'æ', 'd', 'a', 'ɡ', 'a', 't']","['v', '{', 'd', 'a', 'g', 'a', 't']"
121,සිටි,1152,"['s', 'i', 'ʈ', 'i']","['s', 'i', 't`', 'i']"
123,පමණක්,1139,"['p', 'a', 'm', 'a', 'ɳ', 'a', 'k']","['p', 'a', 'm', 'a', 'n`', 'a', 'k']"
124,නැවත,1127,"['n', 'æ', 'v', 'a', 't', 'a']","['n', '{', 'v', 'a', 't', 'a']"
125,ගත්,1121,"['ɡ', 'a', 't']","['g', 'a', 't']"
126,කිරීමේ,1116,"['k', 'i', 'r', 'iː', 'm', 'eː']","['k', 'i', 'r', 'i:', 'm', 'e:']"
127,අඩු,1107,"['a', 'ɖ', 'u']","['a', 'd`', 'u']"
128,දක්නට,1097,"['d', 'a', 'k', 'n', 'a', 'ʈ', 'a']","['d', 'a', 'k', 'n', 'a', 't`', 'a']"
129,වසර,1084,"['v', 'a', 's', 'a', 'r', 'a']","['v', 'a', 's', 'a', 'r', 'a']"
130,ඔවුන්ගේ,1071,"['o', 'v', 'u', 'n', 'ɡ', 'eː']","['o', 'v', 'u', 'n', 'g', 'e:']"
131,එක්සත්,1061,"['e', 'k', 's', 'a', 't']","['e', 'k', 's', 'a', 't']"
132,ලංකාවේ,1053,"['l', 'a', 'ŋ', 'k', 'aː', 'v', 'eː']","['l', 'a', 'N', 'k', 'a:', 'v', 'e:']"
133,පාලනය,1050,"['p', 'aː', 'l', 'a', 'n', 'a', 'j', 'a']","['p', 'a:', 'l', 'a', 'n', 'a', 'j', 'a']"
134,සම්බන්ධ,1027,"['s', 'a', 'm', 'b', 'a', 'n', 'd', 'a']","['s', 'a', 'm', 'b', 'a', 'n', 'd', 'a']"
135,මුල්,1025,"['m', 'u', 'l']","['m', 'u', 'l']"
136,වඩාත්,1017,"['v', 'a', 'ɖ', 'aː', 't']","['v', 'a', 'd`', 'a:', 't']"
137,ම,1012,"['m', 'a']","['m', 'a']"
138,ලබයි,1003,"['l', 'a', 'b', 'a', 'j', 'i']","['l', 'a', 'b', 'a', 'j', 'i']"
140,කරමින්,992,"['k', 'a', 'r', 'a', 'm', 'i', 'n']","['k', 'a', 'r', 'a', 'm', 'i', 'n']"
141,ආරම්භ,989,"['aː', 'r', 'a', 'm', 'b', 'a']","['a:', 'r', 'a', 'm', 'b', 'a']"
142,මහා,989,"['m', 'a', 'h', 'aː']","['m', 'a', 'h', 'a:']"
143,ජාතික,983,"['d͡ʒ', 'aː', 't', 'i', 'k', 'a']","['dZ', 'a:', 't', 'i', 'k', 'a']"
144,එනම්,968,"['e', 'n', 'a', 'm']","['e', 'n', 'a', 'm']"
145,දකුණු,959,"['d', 'a', 'k', 'u', 'ɳ', 'u']","['d', 'a', 'k', 'u', 'n`', 'u']"
146,ගේ,950,"['ɡ', 'eː']","['g', 'e:']"
147,පිහිටා,948,"['p', 'i', 'h', 'i', 'ʈ', 'aː']","['p', 'i', 'h', 'i', 't`', 'a:']"
148,වීමට,938,"['v', 'iː', 'm', 'a', 'ʈ', 'a']","['v', 'i:', 'm', 'a', 't`', 'a']"
149,ඉදිරිපත්,935,"['i', 'd', 'i', 'r', 'i', 'p', 'a', 't']","['i', 'd', 'i', 'r', 'i', 'p', 'a', 't']"
150,යැයි,933,"['j', 'æ', 'j', 'i']","['j', '{', 'j', 'i']"
152,ය,931,"['j', 'a']","['j', 'a']"
153,කළේය,927,"['k', 'a', 'ɭ', 'eː', 'j', 'a']","['k', 'a', 'l`', 'e:', 'j', 'a']"
154,නොවන,924,"['n', 'o', 'v', 'a', 'n', 'a']","['n', 'o', 'v', 'a', 'n', 'a']"
155,යම්,923,"['j', 'a', 'm']","['j', 'a', 'm']"
156,සමහර,923,"['s', 'a', 'm', 'a', 'h', 'a', 'r', 'a']","['s', 'a', 'm', 'a', 'h', 'a', 'r', 'a']"
158,ලබන,916,"['l', 'a', 'b', 'a', 'n', 'a']","['l', 'a', 'b', 'a', 'n', 'a']"
159,ඇතැම්,912,"['æ', 't', 'æ', 'm']","['{', 't', '{', 'm']"
160,රජු,912,"['r', 'a', 'd͡ʒ', 'u']","['r', 'a', 'dZ', 'u']"
161,යටතේ,911,"['j', 'a', 'ʈ', 'a', 't', 'eː']","['j', 'a', 't`', 'a', 't', 'e:']"
162,හේතුවෙන්,906,"['h', 'eː', 't', 'u', 'v', 'e', 'n']","['h', 'e:', 't', 'u', 'v', 'e', 'n']"
163,පිහිටි,905,"['p', 'i', 'h', 'i', 'ʈ', 'i']","['p', 'i', 'h', 'i', 't`', 'i']"
164,විශේෂ,899,"['v', 'i', 's', 'eː', 's', 'a']","['v', 'i', 's', 'e:', 's', 'a']"
165,ලෙසින්,895,"['l', 'e', 's', 'i', 'n']","['l', 'e', 's', 'i', 'n']"
166,ඉහළ,891,"['i', 'h', 'a', 'ɭ', 'a']","['i', 'h', 'a', 'l`', 'a']"
167,කාලය,884,"['k', 'aː', 'l', 'a', 'j', 'a']","['k', 'a:', 'l', 'a', 'j', 'a']"
168,පැවති,883,"['p', 'æ', 'v', 'a', 't', 'i']","['p', '{', 'v', 'a', 't', 'i']"
170,කෙරේ,866,"['k', 'e', 'r', 'eː']","['k', 'e', 'r', 'e:']"
171,ලදි,866,"['l', 'a', 'd', 'i']","['l', 'a', 'd', 'i']"
172,ඇගේ,864,"['æ', 'ɡ', 'eː']","['{', 'g', 'e:']"
173,ගැන,863,"['ɡ', 'æ', 'n', 'a']","['g', '{', 'n', 'a']"
174,සිටින,853,"['s', 'i', 'ʈ', 'i', 'n', 'a']","['s', 'i', 't`', 'i', 'n', 'a']"
176,කෙසේ,847,"['k', 'e', 's', 'eː']","['k', 'e', 's', 'e:']"
177,පුරා,846,"['p', 'u', 'r', 'aː']","['p', 'u', 'r', 'a:']"
178,යුතුය,842,"['j', 'u', 't', 'u', 'j', 'a']","['j', 'u', 't', 'u', 'j', 'a']"
179,යන්න,837,"['j', 'a', 'n', 'n', 'a']","['j', 'a', 'n', 'n', 'a']"
180,සෑම,836,"['s', 'æː', 'm', 'a']","['s', '{:', 'm', 'a']"
181,කොටස්,835,"['k', 'o', 'ʈ', 'a', 's']","['k', 'o', 't`', 'a', 's']"
182,අනෙකුත්,832,"['a', 'n', 'e', 'k', 'u', 't']","['a', 'n', 'e', 'k', 'u', 't']"
183,වර්ග,829,"['v', 'a', 'r', 'ɡ', 'a']","['v', 'a', 'r', 'g', 'a']"
184,නැත,821,"['n', 'æ', 't', 'a']","['n', '{', 't', 'a']"
185,බටහිර,810,"['b', 'a', 'ʈ', 'a', 'h', 'i', 'r', 'a']","['b', 'a', 't`', 'a', 'h', 'i', 'r', 'a']"
186,ඉන්,808,"['i', 'n']","['i', 'n']"
187,වර්ධනය,797,"['v', 'a', 'r', 'd', 'a', 'n', 'a', 'j', 'a']","['v', 'a', 'r', 'd', 'a', 'n', 'a', 'j', 'a']"
188,සමාන,796,"['s', 'a', 'm', 'aː', 'n', 'a']","['s', 'a', 'm', 'a:', 'n', 'a']"
189,පරිදි,791,"['p', 'a', 'r', 'i', 'd', 'i']","['p', 'a', 'r', 'i', 'd', 'i']"
190,ඊට,790,"['iː', 'ʈ', 'a']","['i:', 't`', 'a']"
191,ඔහුට,790,"['o', 'h', 'u', 'ʈ', 'a']","['o', 'h', 'u', 't`', 'a']"
192,බවත්,788,"['b', 'a', 'v', 'a', 't']","['b', 'a', 'v', 'a', 't']"
193,අවසන්,787,"['a', 'v', 'a', 's', 'a', 'n']","['a', 'v', 'a', 's', 'a', 'n']"
194,සොයා,785,"['s', 'o', 'j', 'aː']","['s', 'o', 'j', 'a:']"
195,ගුවන්,783,"['ɡ', 'u', 'v', 'a', 'n']","['g', 'u', 'v', 'a', 'n']"
196,මෙන්,778,"['m', 'e', 'n']","['m', 'e', 'n']"
197,ගමන්,772,"['ɡ', 'a', 'm', 'a', 'n']","['g', 'a', 'm', 'a', 'n']"
198,නිරූපණය,762,"['n', 'i', 'r', 'uː', 'p', 'a', 'ɳ', 'a', 'j', 'a']","['n', 'i', 'r', 'u:', 'p', 'a', 'n`', 'a', 'j', 'a']"
199,දෙවන,760,"['d', 'e', 'v', 'a', 'n', 'a']","['d', 'e', 'v', 'a', 'n', 'a']"
200,සමාජ,758,"['s', 'a', 'm', 'aː', 'd͡ʒ', 'a']","['s', 'a', 'm', 'a:', 'dZ', 'a']"
201,ආර්ථික,746,"['aː', 'r', 't', 'i', 'k', 'a']","['a:', 'r', 't', 'i', 'k', 'a']"
202,නොවේ,746,"['n', 'o', 'v', 'eː']","['n', 'o', 'v', 'e:']"
203,ආහාර,745,"['aː', 'h', 'aː', 'r', 'a']","['a:', 'h', 'a:', 'r', 'a']"
204,එහෙත්,745,"['e', 'h', 'e', 't']","['e', 'h', 'e', 't']"
205,තොරතුරු,722,"['t', 'o', 'r', 'a', 't', 'u', 'r', 'u']","['t', 'o', 'r', 'a', 't', 'u', 'r', 'u']"
206,හරහා,719,"['h', 'a', 'r', 'a', 'h', 'aː']","['h', 'a', 'r', 'a', 'h', 'a:']"
209,හට,714,"['h', 'a', 'ʈ', 'a']","['h', 'a', 't`', 'a']"
210,එසේම,709,"['e', 's', 'eː', 'm', 'a']","['e', 's', 'e:', 'm', 'a']"
211,ලෝක,707,"['l', 'oː', 'k', 'a']","['l', 'o:', 'k', 'a']"
212,බලය,704,"['b', 'a', 'l', 'a', 'j', 'a']","['b', 'a', 'l', 'a', 'j', 'a']"
213,හේතු,703,"['h', 'eː', 't', 'u']","['h', 'e:', 't', 'u']"
214,නොහැකි,699,"['n', 'o', 'h', 'æ', 'k', 'i']","['n', 'o', 'h', '{', 'k', 'i']"
215,හෙවත්,697,"['h', 'e', 'v', 'a', 't']","['h', 'e', 'v', 'a', 't']"
216,ලද්දේ,693,"['l', 'a', 'd', 'd', 'eː']","['l', 'a', 'd', 'd', 'e:']"
217,දෙන,691,"['d', 'e', 'n', 'a']","['d', 'e', 'n', 'a']"
219,තිබූ,688,"['t', 'i', 'b', 'uː']","['t', 'i', 'b', 'u:']"
220,සිංහල,682,"['s', 'i', 'ŋ', 'h', 'a', 'l', 'a']","['s', 'i', 'N', 'h', 'a', 'l', 'a']"
221,එසේ,681,"['e', 's', 'eː']","['e', 's', 'e:']"
222,කරන්නේ,678,"['k', 'a', 'r', 'a', 'n', 'n', 'eː']","['k', 'a', 'r', 'a', 'n', 'n', 'e:']"
223,වහන්සේ,678,"['v', 'a', 'h', 'a', 'n', 's', 'eː']","['v', 'a', 'h', 'a', 'n', 's', 'e:']"
224,වෙනුවෙන්,676,"['v', 'e', 'n', 'u', 'v', 'e', 'n']","['v', 'e', 'n', 'u', 'v', 'e', 'n']"
226,හමුදා,674,"['h', 'a', 'm', 'u', 'd', 'aː']","['h', 'a', 'm', 'u', 'd', 'a:']"
227,බැවින්,671,"['b', 'æ', 'v', 'i', 'n']","['b', '{', 'v', 'i', 'n']"
228,අදහස්,667,"['a', 'd', 'a', 'h', 'a', 's']","['a', 'd', 'a', 'h', 'a', 's']"
229,මෙහිදී,666,"['m', 'e', 'h', 'i', 'd', 'iː']","['m', 'e', 'h', 'i', 'd', 'i:']"
230,ගනී,663,"['ɡ', 'a', 'n', 'iː']","['g', 'a', 'n', 'i:']"
231,විස්තර,662,"['v', 'i', 's', 't', 'a', 'r', 'a']","['v', 'i', 's', 't', 'a', 'r', 'a']"
232,එයට,657,"['e', 'j', 'a', 'ʈ', 'a']","['e', 'j', 'a', 't`', 'a']"
233,මූලික,655,"['m', 'uː', 'l', 'i', 'k', 'a']","['m', 'u:', 'l', 'i', 'k', 'a']"
234,එකම,652,"['e', 'k', 'a', 'm', 'a']","['e', 'k', 'a', 'm', 'a']"
235,කෙරෙහි,649,"['k', 'e', 'r', 'e', 'h', 'i']","['k', 'e', 'r', 'e', 'h', 'i']"
236,නමින්,647,"['n', 'a', 'm', 'i', 'n']","['n', 'a', 'm', 'i', 'n']"
237,පොදු,647,"['p', 'o', 'd', 'u']","['p', 'o', 'd', 'u']"
238,මීට,644,"['m', 'iː', 'ʈ', 'a']","['m', 'i:', 't`', 'a']"
239,වාර්තා,642,"['v', 'aː', 'r', 't', 'aː']","['v', 'a:', 'r', 't', 'a:']"
240,යයි,640,"['j', 'a', 'j', 'i']","['j', 'a', 'j', 'i']"
241,රෝග,635,"['r', 'oː', 'ɡ', 'a']","['r', 'o:', 'g', 'a']"
242,ඇතුළු,631,"['æ', 't', 'u', 'ɭ', 'u']","['{', 't', 'u', 'l`', 'u']"
243,අමතරව,630,"['a', 'm', 'a', 't', 'a', 'r', 'a', 'v', 'a']","['a', 'm', 'a', 't', 'a', 'r', 'a', 'v', 'a']"
244,දේශපාලන,627,"['d', 'eː', 's', 'a', 'p', 'aː', 'l', 'a', 'n', 'a']","['d', 'e:', 's', 'a', 'p', 'a:', 'l', 'a', 'n', 'a']"
245,හිමි,626,"['h', 'i', 'm', 'i']","['h', 'i', 'm', 'i']"
246,දෙකක්,624,"['d', 'e', 'k', 'a', 'k']","['d', 'e', 'k', 'a', 'k']"
247,ව,624,"['v', 'a']","['v', 'a']"
248,සමන්විත,621,"['s', 'a', 'm', 'a', 'n', 'v', 'i', 't', 'a']","['s', 'a', 'm', 'a', 'n', 'v', 'i', 't', 'a']"
250,ජලය,616,"['d͡ʒ', 'a', 'l', 'a', 'j', 'a']","['dZ', 'a', 'l', 'a', 'j', 'a']"
251,නොව,616,"['n', 'o', 'v', 'a']","['n', 'o', 'v', 'a']"
252,වැඩ,616,"['v', 'æ', 'ɖ', 'a']","['v', '{', 'd`', 'a']"
254,ගිය,613,"['ɡ', 'i', 'j', 'a']","['g', 'i', 'j', 'a']"
255,එකක්,611,"['e', 'k', 'a', 'k']","['e', 'k', 'a', 'k']"
256,භාවිත,611,"['b', 'aː', 'v', 'i', 't', 'a']","['b', 'a:', 'v', 'i', 't', 'a']"
258,වුවද,605,"['v', 'u', 'v', 'a', 'd', 'a']","['v', 'u', 'v', 'a', 'd', 'a']"
259,අනෙක්,603,"['a', 'n', 'e', 'k']","['a', 'n', 'e', 'k']"
260,කිහිපයක්,602,"['k', 'i', 'h', 'i', 'p', 'a', 'j', 'a', 'k']","['k', 'i', 'h', 'i', 'p', 'a', 'j', 'a', 'k']"
261,තවද,602,"['t', 'a', 'v', 'a', 'd', 'a']","['t', 'a', 'v', 'a', 'd', 'a']"
262,යි,602,"['j', 'i']","['j', 'i']"
264,උතුරු,592,"['u', 't', 'u', 'r', 'u']","['u', 't', 'u', 'r', 'u']"
265,මානව,591,"['m', 'aː', 'n', 'a', 'v', 'a']","['m', 'a:', 'n', 'a', 'v', 'a']"
266,මේවා,590,"['m', 'eː', 'v', 'aː']","['m', 'e:', 'v', 'a:']"
268,කළේ,585,"['k', 'a', 'ɭ', 'eː']","['k', 'a', 'l`', 'e:']"
269,පැහැදිලි,584,"['p', 'æ', 'h', 'æ', 'd', 'i', 'l', 'i']","['p', '{', 'h', '{', 'd', 'i', 'l', 'i']"
270,අනතුරුව,579,"['a', 'n', 'a', 't', 'u', 'r', 'u', 'v', 'a']","['a', 'n', 'a', 't', 'u', 'r', 'u', 'v', 'a']"
271,ඇතුළත්,577,"['æ', 't', 'u', 'ɭ', 'a', 't']","['{', 't', 'u', 'l`', 'a', 't']"
272,ලක්,576,"['l', 'a', 'k']","['l', 'a', 'k']"
273,එමෙන්ම,574,"['e', 'm', 'e', 'n', 'm', 'a']","['e', 'm', 'e', 'n', 'm', 'a']"
274,ට,574,"['ʈ', 'a']","['t`', 'a']"
276,යනුවෙන්,570,"['j', 'a', 'n', 'u', 'v', 'e', 'n']","['j', 'a', 'n', 'u', 'v', 'e', 'n']"
277,යොමු,570,"['j', 'o', 'm', 'u']","['j', 'o', 'm', 'u']"
278,පහත,569,"['p', 'a', 'h', 'a', 't', 'a']","['p', 'a', 'h', 'a', 't', 'a']"
279,මෙසේ,566,"['m', 'e', 's', 'eː']","['m', 'e', 's', 'e:']"
280,ක,563,"['k', 'a']","['k', 'a']"
281,විශ්වාස,561,"['v', 'i', 's', 'v', 'aː', 's', 'a']","['v', 'i', 's', 'v', 'a:', 's', 'a']"
282,පවා,556,"['p', 'a', 'v', 'aː']","['p', 'a', 'v', 'a:']"
283,ලක්ෂණ,554,"['l', 'a', 'k', 's', 'a', 'ɳ', 'a']","['l', 'a', 'k', 's', 'a', 'n`', 'a']"
284,සියලු,554,"['s', 'i', 'j', 'a', 'l', 'u']","['s', 'i', 'j', 'a', 'l', 'u']"
285,හැකියාව,554,"['h', 'æ', 'k', 'i', 'j', 'aː', 'v', 'a']","['h', '{', 'k', 'i', 'j', 'a:', 'v', 'a']"
286,ලොව,550,"['l', 'o', 'v', 'a']","['l', 'o', 'v', 'a']"
287,කට,546,"['k', 'a', 'ʈ', 'a']","['k', 'a', 't`', 'a']"
289,කාලයේ,534,"['k', 'aː', 'l', 'a', 'j', 'eː']","['k', 'a:', 'l', 'a', 'j', 'e:']"
