language	i	lex.type	seq.H	seq.H.scaled
Slovak	1	original	1.3029255595832394	7.206127430057049
Slovak	2	shuffled	1.2353081043703336	1.5331454859134124
Slovak	3	shuffled	1.2406284097347309	1.979509463595255
Slovak	4	shuffled	1.2156868256458209	-0.11304423794837376
Slovak	5	shuffled	1.2533848743755902	3.049753727459378
Slovak	6	shuffled	1.199712980415677	-1.4532209021517186
Slovak	7	shuffled	1.2339052369748513	1.4154474539549498
Slovak	8	shuffled	1.2200074775043723	0.24945062234052362
Slovak	9	shuffled	1.2369872822118149	1.6740254635129148
Slovak	10	shuffled	1.2294475537529963	1.0414559106371688
Slovak	11	shuffled	1.2181255884677027	0.09156354285352383
Slovak	12	shuffled	1.2173840117791388	0.029346602698434456
Slovak	13	shuffled	1.2177981700603555	0.06409373188219501
Slovak	14	shuffled	1.223641380518418	0.5543284992221726
Slovak	15	shuffled	1.2129481909635313	-0.3428107243580643
Slovak	16	shuffled	1.2269174708813348	0.8291865431649811
Slovak	17	shuffled	1.219578304575877	0.2134437914622674
Slovak	18	shuffled	1.2132325257493128	-0.3189555511523965
Slovak	19	shuffled	1.2226367851680975	0.47004477003427386
Slovak	20	shuffled	1.2184845351583202	0.12167851965014727
Slovak	21	shuffled	1.2288047327578542	0.9875243941777668
Slovak	22	shuffled	1.2288493875527762	0.9912708505404659
Slovak	23	shuffled	1.206471043199232	-0.8862316827588617
Slovak	24	shuffled	1.2354631533377212	1.5461538132702828
Slovak	25	shuffled	1.2193487696742036	0.1941862292152984
Slovak	26	shuffled	1.2106695750671428	-0.533982468357441
Slovak	27	shuffled	1.2134539479537254	-0.3003786295023603
Slovak	28	shuffled	1.2031437262904514	-1.1653875410579122
Slovak	29	shuffled	1.2143725578863953	-0.22330892101749114
Slovak	30	shuffled	1.2078228093073595	-0.7728209561947412
Slovak	31	shuffled	1.217717093173705	0.057291528033972645
Slovak	32	shuffled	1.2302593360177145	1.1095629713927408
Slovak	33	shuffled	1.2196528538505764	0.2196983404982689
Slovak	34	shuffled	1.2234578981184636	0.5389346584049988
Slovak	35	shuffled	1.2226373346546169	0.47009087095737534
Slovak	36	shuffled	1.2244027569435376	0.6182066013897225
Slovak	37	shuffled	1.2123795554355437	-0.3905182145751327
Slovak	38	shuffled	1.2171460421521394	0.009381382283506271
Slovak	39	shuffled	1.2126411258412584	-0.3685729315994617
Slovak	40	shuffled	1.2145004646129887	-0.21257777847132642
Slovak	41	shuffled	1.2108253058035578	-0.5209169418147886
Slovak	42	shuffled	1.2200428423060377	0.2524176651059445
Slovak	43	shuffled	1.2192838628005302	0.18874066014973345
Slovak	44	shuffled	1.2124597333797484	-0.38379143036889296
Slovak	45	shuffled	1.2020317970376884	-1.2586763901313966
Slovak	46	shuffled	1.2132081218973318	-0.32100299010465827
Slovak	47	shuffled	1.2153490895790375	-0.14137968184692276
Slovak	48	shuffled	1.2053754659738296	-0.9781486263728048
Slovak	49	shuffled	1.2081020452518814	-0.7493935665297434
Slovak	50	shuffled	1.218864034168993	0.15351779885087696
Slovak	51	shuffled	1.2307244357777207	1.1485839983218507
Slovak	52	shuffled	1.2100279452331335	-0.587814048556629
Slovak	53	shuffled	1.205059596081706	-1.0046495378471136
Slovak	54	shuffled	1.196492333725871	-1.723427322405283
Slovak	55	shuffled	1.2120242216203923	-0.4203300776680348
Slovak	56	shuffled	1.2113144093394312	-0.47988204159427617
Slovak	57	shuffled	1.2084918524349433	-0.7166894503478365
Slovak	58	shuffled	1.2189193503236793	0.158158723975418
Slovak	59	shuffled	1.2132615266575562	-0.31652242751131787
Slovak	60	shuffled	1.193455033368396	-1.978251317668689
Slovak	61	shuffled	1.2026211624667387	-1.20922969878554
Slovak	62	shuffled	1.2195936235845852	0.21472902852909057
Slovak	63	shuffled	1.2201849710963328	0.26434201302097293
Slovak	64	shuffled	1.2023490597317126	-1.2320586251018988
Slovak	65	shuffled	1.2121430770288346	-0.4103583243103507
Slovak	66	shuffled	1.2129164564477137	-0.34547319272030336
Slovak	67	shuffled	1.2157636669207457	-0.10659739424742712
Slovak	68	shuffled	1.2087163792453093	-0.6978520578850193
Slovak	69	shuffled	1.2005008806083461	-1.3871175039577808
Slovak	70	shuffled	1.2171427837741295	0.009108010273884193
Slovak	71	shuffled	1.220084889160823	0.2559453200177384
Slovak	72	shuffled	1.2259173964644206	0.7452821120962423
Slovak	73	shuffled	1.2040630478314844	-1.0882581299210785
Slovak	74	shuffled	1.2099002375226937	-0.5985284940082023
Slovak	75	shuffled	1.2090974299450474	-0.6658825947839407
Slovak	76	shuffled	1.209147722938526	-0.661663103780886
Slovak	77	shuffled	1.2127347072132366	-0.3607216240950735
Slovak	78	shuffled	1.1959518191070933	-1.768775519305288
Slovak	79	shuffled	1.228106272583039	0.9289248513828773
Slovak	80	shuffled	1.2216252570052242	0.3851793904380626
Slovak	81	shuffled	1.2001483383854439	-1.4166951575203934
Slovak	82	shuffled	1.2269428860377378	0.8313188287253839
Slovak	83	shuffled	1.2216595303209676	0.3880548595128212
Slovak	84	shuffled	1.2142276022994731	-0.23547043204630777
Slovak	85	shuffled	1.2095368736516312	-0.6290140642385692
Slovak	86	shuffled	1.202058243361782	-1.2564575914706182
Slovak	87	shuffled	1.1980506092514613	-1.5926908299886415
Slovak	88	shuffled	1.2271821667353167	0.8513940455857745
Slovak	89	shuffled	1.2071561719559099	-0.8287506217841659
Slovak	90	shuffled	1.2061794884012553	-0.9106926019023351
Slovak	91	shuffled	1.2175814452916283	0.0459109165726397
Slovak	92	shuffled	1.229448064431243	1.0414987556165347
Slovak	93	shuffled	1.205128073872381	-0.9989043753169529
Slovak	94	shuffled	1.2100618058217831	-0.5849732065370267
Slovak	95	shuffled	1.237139840649435	1.6868248399360646
Slovak	96	shuffled	1.2081528035278175	-0.7451350391717564
Slovak	97	shuffled	1.233224188234485	1.3583086989542648
Slovak	98	shuffled	1.2228593751139403	0.4887196630739195
Slovak	99	shuffled	1.2197432383849585	0.2272814391222062
Slovak	100	shuffled	1.2106160102377561	-0.5384764604633988
Slovak	101	shuffled	1.215548292934296	-0.12466688137201756
Slovak	102	shuffled	1.2068411214737904	-0.855182786244212
Slovak	103	shuffled	1.2129204989631641	-0.3451340330005719
Slovak	104	shuffled	1.2102912239127508	-0.5657254444965673
Slovak	105	shuffled	1.2097340693489527	-0.612469702625949
Slovak	106	shuffled	1.199616572847783	-1.4613093223713092
Slovak	107	shuffled	1.224779001984052	0.649772878391594
Slovak	108	shuffled	1.2076693554643956	-0.785695455503431
Slovak	109	shuffled	1.197805185410693	-1.6132814454289468
Slovak	110	shuffled	1.2141145971950653	-0.2449513554984409
Slovak	111	shuffled	1.2100520927661162	-0.585788114303774
Slovak	112	shuffled	1.231230712735345	1.1910597175025743
Slovak	113	shuffled	1.197615617595682	-1.6291858415403067
Slovak	114	shuffled	1.2035278403152883	-1.1331610705329485
Slovak	115	shuffled	1.237691509011115	1.7331088156507914
Slovak	116	shuffled	1.2374944864609665	1.7165789807721819
Slovak	117	shuffled	1.2273464374423984	0.8651760601897237
Slovak	118	shuffled	1.2349882304072666	1.506308640143826
Slovak	119	shuffled	1.1864055613728586	-2.5696892418039483
Slovak	120	shuffled	1.2195594904437381	0.21186531987408677
Slovak	121	shuffled	1.2302972060968493	1.1127402023973474
Slovak	122	shuffled	1.2154308373351064	-0.13452119327037734
Slovak	123	shuffled	1.2303102451824606	1.1138341580484106
Slovak	124	shuffled	1.222950905257374	0.4963988762210142
Slovak	125	shuffled	1.2151104242433106	-0.1614032709632041
Slovak	126	shuffled	1.2171713115781653	0.011501441329388625
Slovak	127	shuffled	1.2163110299166382	-0.06067463091932686
Slovak	128	shuffled	1.2306363907101003	1.1411971767192233
Slovak	129	shuffled	1.2069179555213536	-0.8487365489058047
Slovak	130	shuffled	1.222568729144299	0.46433499298065434
Slovak	131	shuffled	1.2476348323148931	2.567335619802246
Slovak	132	shuffled	1.2233327703625825	0.5284366664650504
Slovak	133	shuffled	1.240816362111168	1.9952783273380545
Slovak	134	shuffled	1.21519386383092	-0.15440284078663302
Slovak	135	shuffled	1.2151439994874271	-0.1585863688327785
Slovak	136	shuffled	1.2131121919424304	-0.329051339459793
Slovak	137	shuffled	1.2200911058703203	0.256466890677559
Slovak	138	shuffled	1.2191642644407998	0.17870657452548896
Slovak	139	shuffled	1.2291373060892115	1.015426693930885
Slovak	140	shuffled	1.2161805990430516	-0.07161754482351883
Slovak	141	shuffled	1.231183762817424	1.187120704479885
Slovak	142	shuffled	1.23825712296312	1.7805628011191557
Slovak	143	shuffled	1.217130687358691	0.008093142941828856
Slovak	144	shuffled	1.19869310335645	-1.5387867390206613
Slovak	145	shuffled	1.2351410127432882	1.5191268012370818
Slovak	146	shuffled	1.2081152109576583	-0.7482889876762625
Slovak	147	shuffled	1.2096696910194082	-0.6178709277970189
Slovak	148	shuffled	1.2215197360354193	0.37632637231505406
Slovak	149	shuffled	1.207047607300218	-0.8378589996367822
Slovak	150	shuffled	1.214799466880425	-0.18749203013780563
Slovak	151	shuffled	1.2188998532427897	0.15652295422481627
Slovak	152	shuffled	1.2132441125851363	-0.31798343662650436
Slovak	153	shuffled	1.2133673598442778	-0.30764321495484714
Slovak	154	shuffled	1.2162489211389016	-0.06588544480700073
Slovak	155	shuffled	1.2239009046486515	0.5761021033935836
Slovak	156	shuffled	1.2034636163888692	-1.1385493415616341
Slovak	157	shuffled	1.221953633803906	0.4127296087054109
Slovak	158	shuffled	1.2173966597593657	0.03040774531658456
Slovak	159	shuffled	1.2262660459286334	0.7745331702599552
Slovak	160	shuffled	1.2190219998984126	0.16677083725597447
Slovak	161	shuffled	1.2169777091431861	-0.004741452085050018
Slovak	162	shuffled	1.2243100566049887	0.6104292109932912
Slovak	163	shuffled	1.2068241323840132	-0.8566081400859097
Slovak	164	shuffled	1.227962298925508	0.9168457224503517
Slovak	165	shuffled	1.2064136439449453	-0.891047376164515
Slovak	166	shuffled	1.2110882560007952	-0.4988558968310724
Slovak	167	shuffled	1.1924236846954086	-2.064779602141263
Slovak	168	shuffled	1.1935747639631742	-1.9682061377635935
Slovak	169	shuffled	1.1916099995857337	-2.133046308140034
Slovak	170	shuffled	1.1993577191616092	-1.4830266775012158
Slovak	171	shuffled	1.2196155969852653	0.21657255702209866
Slovak	172	shuffled	1.2101895588794063	-0.5742549565389571
Slovak	173	shuffled	1.2276664255445582	0.8920224820223369
Slovak	174	shuffled	1.2085750682294236	-0.7097077960092031
Slovak	175	shuffled	1.216204396923262	-0.06962094580455692
Slovak	176	shuffled	1.196413312696033	-1.7300570435929155
Slovak	177	shuffled	1.2255706382975164	0.7161897303489939
Slovak	178	shuffled	1.2271839855647437	0.8515466420783037
Slovak	179	shuffled	1.2113839195408882	-0.47405026167062353
Slovak	180	shuffled	1.2061417255133458	-0.9138608397574158
Slovak	181	shuffled	1.219667998836193	0.22096897734309234
Slovak	182	shuffled	1.2118135462931254	-0.4380053558029194
Slovak	183	shuffled	1.2168617862742173	-0.014467170695772122
Slovak	184	shuffled	1.2197482021192703	0.22769788743481598
Slovak	185	shuffled	1.209983820550756	-0.5915160294376052
Slovak	186	shuffled	1.198536027532654	-1.5519651159567789
Slovak	187	shuffled	1.2180155285342373	0.08232971390570734
Slovak	188	shuffled	1.2091109607624808	-0.664747383724202
Slovak	189	shuffled	1.2216252222012676	0.38517647044918124
Slovak	190	shuffled	1.202720656778549	-1.2008823063457155
Slovak	191	shuffled	1.2216222892172854	0.3849303984087489
Slovak	192	shuffled	1.2317190430316522	1.2320297443248869
Slovak	193	shuffled	1.1992766779327715	-1.4898258897235592
