language	i	lex.type	seq.H	seq.H.scaled
English	1	original	0.8225705396146695	2.6745855546814123
English	2	shuffled	0.7501222016093414	-1.4027229431797084
English	3	shuffled	0.7510502756595069	-1.3504920112416172
English	4	shuffled	0.762503715606671	-0.7059056851497794
English	5	shuffled	0.7804382973625955	0.3034317905234143
English	6	shuffled	0.7938879928695739	1.0603650659315331
English	7	shuffled	0.7700949470592888	-0.27867997696703095
English	8	shuffled	0.7822825251331208	0.4072227920533763
English	9	shuffled	0.7800925258031125	0.2839721678928015
English	10	shuffled	0.7800491534015351	0.281531219399117
English	11	shuffled	0.781921656710171	0.386913535443587
English	12	shuffled	0.7813210394809308	0.353111493876218
English	13	shuffled	0.7507996437260464	-1.3645972859831694
English	14	shuffled	0.7864655955385214	0.6426411464376649
English	15	shuffled	0.8264029229754258	2.890267648627088
English	16	shuffled	0.780537348775233	0.30900628922954176
English	17	shuffled	0.7702829967834388	-0.2680967564348941
English	18	shuffled	0.7693002065381659	-0.323407052419484
English	19	shuffled	0.7783186403932505	0.18413995289664373
English	20	shuffled	0.7587391042424227	-0.917773649677343
English	21	shuffled	0.7783140078813944	0.18387924049829996
English	22	shuffled	0.7618117576184184	-0.7448482787736354
English	23	shuffled	0.7558079705140821	-1.0827344588273293
English	24	shuffled	0.7962909527426177	1.19560086264036
English	25	shuffled	0.7579416713146724	-0.9626522506543828
English	26	shuffled	0.7650051283367193	-0.5651290757521422
English	27	shuffled	0.7576867423242776	-0.9769993587800581
English	28	shuffled	0.77608984236944	0.05870578321520487
English	29	shuffled	0.7808239429648948	0.3251354780711105
English	30	shuffled	0.7643706059668557	-0.6008392593389293
English	31	shuffled	0.7721218700227114	-0.16460710171812162
English	32	shuffled	0.7747824012521561	-0.014875487587204826
English	33	shuffled	0.7630386341207087	-0.6758010911315016
English	34	shuffled	0.7690390655752828	-0.3381037631573423
English	35	shuffled	0.7699351719435719	-0.28767193530583524
English	36	shuffled	0.7809734674006211	0.3335505400202214
English	37	shuffled	0.8067669889025171	1.7851800363615928
English	38	shuffled	0.765021864731792	-0.5641871708343439
English	39	shuffled	0.7721581777226351	-0.16256374644576524
English	40	shuffled	0.7704435736035692	-0.25905967910085026
English	41	shuffled	0.7827423405698631	0.4331006719232966
English	42	shuffled	0.8057959143234589	1.7305290844935217
English	43	shuffled	0.7907475457802428	0.8836243434118336
English	44	shuffled	0.7550690500456043	-1.1243200464103935
English	45	shuffled	0.7625797622695711	-0.7016258670971683
English	46	shuffled	0.768729901744609	-0.355503145237645
English	47	shuffled	0.7811176180218982	0.3416631699201869
English	48	shuffled	0.7828954447390652	0.44171719712363766
English	49	shuffled	0.7712405760124698	-0.21420530722572054
English	50	shuffled	0.7652758848906913	-0.5498912106919318
English	51	shuffled	0.763779100520375	-0.6341285003328282
English	52	shuffled	0.7678085227396199	-0.40735728779253255
English	53	shuffled	0.7808820480018446	0.32840556220894895
English	54	shuffled	0.7793517114145097	0.24227999268008574
English	55	shuffled	0.7433425912963473	-1.7842715542648224
English	56	shuffled	0.7747190427828102	-0.01844122881175229
English	57	shuffled	0.7591071670736085	-0.8970595001101017
English	58	shuffled	0.8038038051689002	1.6184154900594874
English	59	shuffled	0.7777442460228725	0.15181370343466843
English	60	shuffled	0.7437377508823702	-1.7620324307395336
English	61	shuffled	0.7772401379409543	0.12344308482786755
English	62	shuffled	0.7907986185611231	0.8864986603282206
English	63	shuffled	0.7909443909332804	0.8947025604881744
English	64	shuffled	0.7842601053667252	0.5185187156546103
English	65	shuffled	0.78241831049565	0.41486463488605607
English	66	shuffled	0.786837580166996	0.6635760102111012
English	67	shuffled	0.7590477486240291	-0.9004035015885318
English	68	shuffled	0.7460117861790887	-1.6340523597672394
English	69	shuffled	0.7647761862330142	-0.5780136720128068
English	70	shuffled	0.8127478444196267	2.1217756532630747
English	71	shuffled	0.7805099139965865	0.30746229168326605
English	72	shuffled	0.7958684796987447	1.1718245693626048
English	73	shuffled	0.7982533807697918	1.3060440376245697
English	74	shuffled	0.7787266762829546	0.20710373986992583
English	75	shuffled	0.7931710801861661	1.0200180509859587
English	76	shuffled	0.7810240910628454	0.33639958105915896
English	77	shuffled	0.7896652864811847	0.822716044361357
English	78	shuffled	0.7919971840629261	0.953952537674379
English	79	shuffled	0.7733485260081107	-0.09557232451104646
English	80	shuffled	0.7708937797467964	-0.23372259913312746
English	81	shuffled	0.7567426018095584	-1.030134492722761
English	82	shuffled	0.7680099046255189	-0.3960237486486672
English	83	shuffled	0.7818649087585626	0.3837198264959503
English	84	shuffled	0.754211731101351	-1.1725689629904312
English	85	shuffled	0.7669511252234387	-0.45561062630960786
English	86	shuffled	0.7849421303161368	0.5569022893645377
English	87	shuffled	0.7342017431705925	-2.2987078928604276
English	88	shuffled	0.775763977663711	0.04036649524252131
English	89	shuffled	0.7539059191743517	-1.1897797038166713
English	90	shuffled	0.7492064176143909	-1.4542622050540432
English	91	shuffled	0.7579233198340541	-0.9636850507148559
English	92	shuffled	0.8019898365195219	1.5163274367984239
English	93	shuffled	0.7808691031893915	0.32767704316667345
English	94	shuffled	0.8061909536611402	1.752761440581514
English	95	shuffled	0.7771933726909094	0.12081119075462382
English	96	shuffled	0.7874512718557367	0.6981138672063187
English	97	shuffled	0.7731444951794989	-0.10705494308075304
English	98	shuffled	0.7891575641302244	0.7941420188816803
English	99	shuffled	0.7960994218950321	1.184821728515766
English	100	shuffled	0.8012777073293236	1.4762496313067754
English	101	shuffled	0.719413192642187	-3.1309903771885295
English	102	shuffled	0.8174000468488946	2.383596214243081
English	103	shuffled	0.7630797121029949	-0.6734892698963759
English	104	shuffled	0.744668556838922	-1.7096477502762033
English	105	shuffled	0.7455831030565487	-1.6581781490751084
English	106	shuffled	0.8075143238358559	1.8272391802749646
English	107	shuffled	0.8108108513814584	2.0127639299818503
English	108	shuffled	0.7693607593599471	-0.31999920978823193
English	109	shuffled	0.7542196089948704	-1.1721256042733605
English	110	shuffled	0.751029723451732	-1.3516486656758995
English	111	shuffled	0.779138087698622	0.23025749753231273
English	112	shuffled	0.7945464505823602	1.097422302877786
English	113	shuffled	0.7894493106684228	0.8105611759274979
English	114	shuffled	0.8061819974097937	1.7522573931357104
English	115	shuffled	0.7673136796035045	-0.4352064859872936
English	116	shuffled	0.8030761849505069	1.5774658674545892
English	117	shuffled	0.7726462276524103	-0.13509686203073848
English	118	shuffled	0.7881363306709047	0.7366681833648724
English	119	shuffled	0.7700746643062384	-0.27982146680171127
English	120	shuffled	0.8349448311294282	3.3709963397628546
English	121	shuffled	0.7804882706076696	0.3062442268389464
English	122	shuffled	0.7787433869641102	0.20804419763827098
English	123	shuffled	0.7579582428959519	-0.9617196212658505
English	124	shuffled	0.8013902357639658	1.4825826011919394
English	125	shuffled	0.7479054045056416	-1.5274817149859636
English	126	shuffled	0.7688821261310161	-0.3469361331933663
English	127	shuffled	0.7587537032563033	-0.9169520340958889
English	128	shuffled	0.7848397544216722	0.5511406926741352
English	129	shuffled	0.7814904658693622	0.36264661465790615
English	130	shuffled	0.7855921407821906	0.5934841250547516
English	131	shuffled	0.7524386017431682	-1.2723586282743176
English	132	shuffled	0.7792911091338475	0.2388693665603326
English	133	shuffled	0.7889983682486484	0.7851826591690186
English	134	shuffled	0.7730419159533681	-0.11282798304167328
English	135	shuffled	0.7800581010667635	0.2820347836281422
English	136	shuffled	0.7564206626562121	-1.0482528551569228
English	137	shuffled	0.7777526671885607	0.15228763687976635
English	138	shuffled	0.7457870806010821	-1.6466985292715783
English	139	shuffled	0.7794821209628118	0.24961929091844387
English	140	shuffled	0.7718128961349177	-0.18199579403326988
English	141	shuffled	0.76643695184994165	-0.48454770786114226
English	142	shuffled	0.8047074885141499	1.6692737413928886
English	143	shuffled	0.7926392169948273	0.9900854069881663
English	144	shuffled	0.7609669678690614	-0.7923920667858028
English	145	shuffled	0.787937979479544	0.7255052081971557
English	146	shuffled	0.7708125121735578	-0.23829624396873125
English	147	shuffled	0.7848560937844365	0.5520602530737655
English	148	shuffled	0.7567730608439198	-1.028420293569853
English	149	shuffled	0.7441559972630708	-1.7384940091665642
English	150	shuffled	0.7744575757944485	-0.033156287885694975
English	151	shuffled	0.7796714577603294	0.2602749464480399
English	152	shuffled	0.7655889250985227	-0.5322736705977846
English	153	shuffled	0.7667629700520099	-0.46619978129238565
English	154	shuffled	0.8062044525041484	1.7535211398213286
English	155	shuffled	0.7815880417533285	0.368138072320508
English	156	shuffled	0.7408997259100532	-1.921753187010287
English	157	shuffled	0.750151181295362	-1.4010920000369094
English	158	shuffled	0.7815945173585087	0.3685025118750502
English	159	shuffled	0.7750612780990884	8.193781496751365e-4
English	160	shuffled	0.7650193990900203	-0.5643259342956659
English	161	shuffled	0.7469445126332434	-1.5815595959246105
English	162	shuffled	0.793517708361582	1.0395258829684848
English	163	shuffled	0.7698886164380916	-0.29029202519806957
English	164	shuffled	0.7971520977057287	1.2440651031274834
English	165	shuffled	0.8075817985290162	1.8310365778052313
English	166	shuffled	0.7637128164360922	-0.6378588917753375
English	167	shuffled	0.7900730215125268	0.8456628993747101
English	168	shuffled	0.7582594768658977	-0.9447665225568932
English	169	shuffled	0.7423152463942758	-1.8420893346967515
English	170	shuffled	0.8023248974064583	1.5351842751914042
English	171	shuffled	0.7843826410335739	0.525414880970323
English	172	shuffled	0.7675033939160913	-0.4245295843471294
English	173	shuffled	0.7626849707915787	-0.6957048534115634
English	174	shuffled	0.7759929552564518	0.05325308878499144
English	175	shuffled	0.7916723744544698	0.9356726293533865
English	176	shuffled	0.7844148672775048	0.5272285366296662
English	177	shuffled	0.755102488644787	-1.1224381608025529
English	178	shuffled	0.8002863770450314	1.4204587118237852
English	179	shuffled	0.7840422722872594	0.5062593224031637
English	180	shuffled	0.7941235264096556	1.0736206205922296
English	181	shuffled	0.7831956081191521	0.4586100442761135
English	182	shuffled	0.7622978376350656	-0.7174922587863897
English	183	shuffled	0.7971935552558073	1.2463982859980605
English	184	shuffled	0.7586908749957082	-0.920487935786435
English	185	shuffled	0.7829832201184858	0.4466570937488425
English	186	shuffled	0.7678114350319656	-0.4071933873545597
