i	position	H	language
84	first	4.02115140525485	Bengali
84	later	3.7956576976757828	Bengali
85	first	4.0336646687807605	Bengali
85	later	3.800313632408937	Bengali
86	first	4.0373374855338104	Bengali
86	later	3.7991641735566657	Bengali
87	first	4.040053426683451	Bengali
87	later	3.806506696100685	Bengali
88	first	4.037423410082071	Bengali
88	later	3.8050016552570263	Bengali
89	first	4.016196279787876	Bengali
89	later	3.7904975239243894	Bengali
90	first	4.03139659668376	Bengali
90	later	3.8029268798889246	Bengali
91	first	4.029377935454463	Bengali
91	later	3.805819094562969	Bengali
92	first	4.032327966437087	Bengali
92	later	3.7986192633595812	Bengali
93	first	4.058662263640813	Bengali
93	later	3.815236580291176	Bengali
94	first	4.021398692448039	Bengali
94	later	3.8017616069939826	Bengali
95	first	4.030678542058665	Bengali
95	later	3.80476067732768	Bengali
96	first	4.054448164912927	Bengali
96	later	3.8000575973656923	Bengali
97	first	4.031349473071037	Bengali
97	later	3.8053127812785603	Bengali
98	first	4.023547483806277	Bengali
98	later	3.802764669757649	Bengali
99	first	4.04368539352355	Bengali
99	later	3.8237411429546033	Bengali
100	first	4.0351460890545106	Bengali
100	later	3.8049144088317752	Bengali
101	first	4.034816383763709	Bengali
101	later	3.8047069388098893	Bengali
102	first	4.036161226041587	Bengali
102	later	3.7962983278380227	Bengali
103	first	4.051410372005504	Bengali
103	later	3.813881338501002	Bengali
104	first	4.02897758335705	Bengali
104	later	3.7980665585435722	Bengali
105	first	4.029880068709797	Bengali
105	later	3.8045228355250806	Bengali
106	first	4.033045267935025	Bengali
106	later	3.8045821143301652	Bengali
107	first	4.018949670277257	Bengali
107	later	3.8124325873929186	Bengali
108	first	4.032282658194109	Bengali
108	later	3.803738749264279	Bengali
109	first	4.035859216313161	Bengali
109	later	3.805632689196798	Bengali
110	first	4.022349413829753	Bengali
110	later	3.8040498606759083	Bengali
111	first	4.022599732241705	Bengali
111	later	3.7981728575355462	Bengali
112	first	4.031523387562334	Bengali
112	later	3.7966187985309117	Bengali
113	first	4.0280259517847705	Bengali
113	later	3.8041993766663915	Bengali
114	first	4.027268621648207	Bengali
114	later	3.7979025412651266	Bengali
115	first	4.024462179607464	Bengali
115	later	3.801143311167575	Bengali
116	first	4.017807099328218	Bengali
116	later	3.7987240166432255	Bengali
117	first	4.02455599927271	Bengali
117	later	3.7911133549445086	Bengali
118	first	4.050062851459409	Bengali
118	later	3.805748331538344	Bengali
119	first	4.02896427541223	Bengali
119	later	3.8019586175750155	Bengali
120	first	4.027130680300275	Bengali
120	later	3.7956767354100442	Bengali
121	first	4.024270088205054	Bengali
121	later	3.8109681974932177	Bengali
122	first	4.047314980375075	Bengali
122	later	3.811164566986665	Bengali
123	first	4.026412005399673	Bengali
123	later	3.8032593976494926	Bengali
124	first	4.042822401257602	Bengali
124	later	3.8117817946775245	Bengali
125	first	4.038390545705868	Bengali
125	later	3.8067792187349925	Bengali
126	first	4.034914561360256	Bengali
126	later	3.8219874911878167	Bengali
127	first	4.02414491241337	Bengali
127	later	3.7947660242019716	Bengali
128	first	4.017938922262166	Bengali
128	later	3.80524538424706	Bengali
129	first	4.049731153438648	Bengali
129	later	3.808651474737364	Bengali
130	first	4.0301827945412105	Bengali
130	later	3.805516707655852	Bengali
131	first	4.044745763511921	Bengali
131	later	3.8020859146839214	Bengali
132	first	4.023174060959909	Bengali
132	later	3.801987540787701	Bengali
133	first	4.029757013018056	Bengali
133	later	3.8000727678151476	Bengali
134	first	4.042491349306541	Bengali
134	later	3.797398228730598	Bengali
135	first	4.028935113635503	Bengali
135	later	3.812089253489814	Bengali
136	first	4.019294054331277	Bengali
136	later	3.801124254743041	Bengali
137	first	4.031949749791636	Bengali
137	later	3.8141107743252394	Bengali
138	first	4.029135165531154	Bengali
138	later	3.8004130883373377	Bengali
139	first	4.01863155501265	Bengali
139	later	3.8076034027738843	Bengali
140	first	4.0262717975102875	Bengali
140	later	3.7994253401189537	Bengali
141	first	4.013444125496702	Bengali
141	later	3.808336149852172	Bengali
142	first	4.034488192106434	Bengali
142	later	3.7945290996600405	Bengali
143	first	4.028975133302489	Bengali
143	later	3.8012433377296277	Bengali
144	first	4.031747703519809	Bengali
144	later	3.798549834793616	Bengali
145	first	4.039775009650384	Bengali
145	later	3.805713215829672	Bengali
146	first	4.06770836149236	Bengali
146	later	3.8112375537003595	Bengali
147	first	4.057391535142509	Bengali
147	later	3.805403237218079	Bengali
148	first	4.021284431633371	Bengali
148	later	3.799790645324399	Bengali
149	first	4.031552951999294	Bengali
149	later	3.8083384802480786	Bengali
150	first	4.016596068391496	Bengali
150	later	3.797515634744644	Bengali
151	first	4.048583116531756	Bengali
151	later	3.820966322676305	Bengali
152	first	4.035127841029922	Bengali
152	later	3.805338646494754	Bengali
153	first	4.024159344923603	Bengali
153	later	3.8014393726956293	Bengali
154	first	4.026083321461533	Bengali
154	later	3.793981807396266	Bengali
155	first	4.031188349291276	Bengali
155	later	3.799756202727618	Bengali
156	first	4.023516473596814	Bengali
156	later	3.8127804267969605	Bengali
157	first	4.020395866900003	Bengali
157	later	3.801341944034011	Bengali
