i	position	H	language
86	later	3.6971512325687765	Cantonese
87	first	3.6127261971077624	Cantonese
87	later	3.641426117548654	Cantonese
88	first	3.6116169526245026	Cantonese
88	later	3.654504446096033	Cantonese
89	first	3.6295620880871975	Cantonese
89	later	3.65078427224545	Cantonese
90	first	3.6485906225518145	Cantonese
90	later	3.6513291922088964	Cantonese
91	first	3.6127819368889598	Cantonese
91	later	3.6931936865500465	Cantonese
92	first	3.6446915170391847	Cantonese
92	later	3.6361321554882697	Cantonese
93	first	3.6079698816839114	Cantonese
93	later	3.6699757058738305	Cantonese
94	first	3.650901734207841	Cantonese
94	later	3.6582258164145895	Cantonese
95	first	3.5196422113461288	Cantonese
95	later	3.5586745542819487	Cantonese
96	first	3.6261140355552492	Cantonese
96	later	3.688563882568069	Cantonese
97	first	3.612027651363579	Cantonese
97	later	3.64889668574302	Cantonese
98	first	3.511010571017147	Cantonese
98	later	3.4916541975172355	Cantonese
99	first	3.5859071795107034	Cantonese
99	later	3.6953535005355755	Cantonese
100	first	3.6103583980900766	Cantonese
100	later	3.5995838923368804	Cantonese
101	first	3.6329403511601908	Cantonese
101	later	3.7076099541865117	Cantonese
102	first	3.631969068360893	Cantonese
102	later	3.6601303189717163	Cantonese
103	first	3.6327113612488735	Cantonese
103	later	3.6495300454430977	Cantonese
104	first	3.5655109282316295	Cantonese
104	later	3.5839128864448186	Cantonese
105	first	3.6515126208396	Cantonese
105	later	3.651842947911375	Cantonese
106	first	3.6153971407127323	Cantonese
106	later	3.643719313273417	Cantonese
107	first	3.6509760394260575	Cantonese
107	later	3.7212204796137893	Cantonese
108	first	3.6318681793558882	Cantonese
108	later	3.6533034259599395	Cantonese
109	first	3.6006824524757572	Cantonese
109	later	3.616113443903247	Cantonese
110	first	3.5072368807679446	Cantonese
110	later	3.544744493921659	Cantonese
111	first	3.6655539425782413	Cantonese
111	later	3.6881922911650986	Cantonese
112	first	3.592184163430601	Cantonese
112	later	3.591497504250245	Cantonese
113	first	3.631224224045462	Cantonese
113	later	3.5988796071065248	Cantonese
114	first	3.635668208318074	Cantonese
114	later	3.634129766408075	Cantonese
115	first	3.6254907914500176	Cantonese
115	later	3.654229571989895	Cantonese
116	first	3.5964118910970004	Cantonese
116	later	3.6232124452746604	Cantonese
117	first	3.6390384395521553	Cantonese
117	later	3.705421074842114	Cantonese
118	first	3.6215783508175	Cantonese
118	later	3.643030256444414	Cantonese
119	first	3.612370743851044	Cantonese
119	later	3.6283515911886193	Cantonese
120	first	3.5997046044943013	Cantonese
120	later	3.6688728363550185	Cantonese
121	first	3.602310468507255	Cantonese
121	later	3.6577041865200925	Cantonese
122	first	3.640297439302031	Cantonese
122	later	3.712259023869633	Cantonese
123	first	3.613334363218827	Cantonese
123	later	3.652865355016519	Cantonese
124	first	3.6078514093263756	Cantonese
124	later	3.6385943031441306	Cantonese
125	first	3.5229003319533567	Cantonese
125	later	3.550925829714255	Cantonese
126	first	3.6258355471129216	Cantonese
126	later	3.6452410573475884	Cantonese
127	first	3.6119622911188944	Cantonese
127	later	3.651765866190937	Cantonese
128	first	3.6225922181675965	Cantonese
128	later	3.6668512205953143	Cantonese
129	first	3.613905767882298	Cantonese
129	later	3.6653191202441238	Cantonese
130	first	3.529359435610208	Cantonese
130	later	3.5689777058270895	Cantonese
131	first	3.6461734646242427	Cantonese
131	later	3.6280205754096424	Cantonese
132	first	3.607190600524379	Cantonese
132	later	3.615819683545439	Cantonese
133	first	3.60647558007141	Cantonese
133	later	3.645704080862189	Cantonese
134	first	3.6076600315505583	Cantonese
134	later	3.650743019758958	Cantonese
135	first	3.646627398351483	Cantonese
135	later	3.635607661911406	Cantonese
136	first	3.665479269603533	Cantonese
136	later	3.656533385847972	Cantonese
137	first	3.6034817515495208	Cantonese
137	later	3.5987769171318122	Cantonese
138	first	3.615739767685897	Cantonese
138	later	3.683802139973964	Cantonese
139	first	3.608894225427609	Cantonese
139	later	3.6790937780105004	Cantonese
140	first	3.625999293004433	Cantonese
140	later	3.631942009185913	Cantonese
141	first	3.6218365109202777	Cantonese
141	later	3.6034971648771736	Cantonese
142	first	3.633663818969467	Cantonese
142	later	3.657790566387372	Cantonese
143	first	3.6407693875137	Cantonese
143	later	3.6418688093980816	Cantonese
144	first	3.6357312930007346	Cantonese
144	later	3.665046041778065	Cantonese
145	first	3.648907544199991	Cantonese
145	later	3.6054731818845602	Cantonese
146	first	3.6354558274144515	Cantonese
146	later	3.662943602948778	Cantonese
147	first	3.530430603856543	Cantonese
147	later	3.4772318073269406	Cantonese
148	first	3.6245592352302776	Cantonese
148	later	3.6591732977409155	Cantonese
149	first	3.5335844753807257	Cantonese
149	later	3.5258909805932594	Cantonese
150	first	3.5054510680500077	Cantonese
150	later	3.534457498700643	Cantonese
151	first	3.641290989310147	Cantonese
151	later	3.6581153009111316	Cantonese
152	first	3.504049162583524	Cantonese
152	later	3.539662233796432	Cantonese
153	first	3.641043024997978	Cantonese
153	later	3.647212398952817	Cantonese
154	first	3.6038970362369076	Cantonese
154	later	3.633001719620195	Cantonese
155	first	3.635980566718923	Cantonese
155	later	3.654997070412638	Cantonese
156	first	3.657231791437299	Cantonese
156	later	3.75174914823085	Cantonese
157	first	3.6480785326426473	Cantonese
157	later	3.636475122984755	Cantonese
158	first	3.6664325638978914	Cantonese
158	later	3.6688504415297727	Cantonese
159	first	3.604782078084628	Cantonese
159	later	3.7007423944658213	Cantonese
160	first	3.6369356594844184	Cantonese
160	later	3.663749611414926	Cantonese
161	first	3.5293885332345	Cantonese
161	later	3.497699342165668	Cantonese
162	first	3.6087284289451977	Cantonese
162	later	3.635863084133082	Cantonese
163	first	3.629167299154094	Cantonese
163	later	3.6683618198538266	Cantonese
164	first	3.6151876397955873	Cantonese
164	later	3.6386303477505297	Cantonese
165	first	3.6189456705604974	Cantonese
165	later	3.612296815889402	Cantonese
166	first	3.6132516841773983	Cantonese
166	later	3.681471083951729	Cantonese
167	first	3.622876614526103	Cantonese
167	later	3.6337373781768147	Cantonese
168	first	3.6345522944450304	Cantonese
168	later	3.668918888039505	Cantonese
169	first	3.597680470529797	Cantonese
169	later	3.644671052439025	Cantonese
170	first	3.631401635678346	Cantonese
170	later	3.6476702325716754	Cantonese
171	first	3.5822938643166014	Cantonese
171	later	3.5950180291646916	Cantonese
172	first	3.6304059960605737	Cantonese
172	later	3.657443037975526	Cantonese
173	first	3.646572347353021	Cantonese
173	later	3.63796653798536	Cantonese
174	first	3.647770985854123	Cantonese
174	later	3.6813690319666454	Cantonese
175	first	3.6543002908582127	Cantonese
175	later	3.6899316789898773	Cantonese
176	first	3.629534244148	Cantonese
176	later	3.6582463879790077	Cantonese
177	first	3.635926872308661	Cantonese
177	later	3.7028847068685358	Cantonese
178	first	3.6370129575407604	Cantonese
178	later	3.670778843920051	Cantonese
179	first	3.6471658562865312	Cantonese
179	later	3.6856501382492017	Cantonese
180	first	3.627005252569887	Cantonese
180	later	3.6113252856979896	Cantonese
