i	position	H	language
127	first	4.131826049193381	Turkish
127	later	3.8256669072698917	Turkish
128	first	4.128463571582833	Turkish
128	later	3.847092414230957	Turkish
129	first	4.105299327978175	Turkish
129	later	3.8237096674588655	Turkish
130	first	4.128828225837516	Turkish
130	later	3.8373347520139016	Turkish
131	first	4.118322670575874	Turkish
131	later	3.8357399405428683	Turkish
132	first	4.134476835841918	Turkish
132	later	3.834335502086281	Turkish
133	first	4.127113014829546	Turkish
133	later	3.8351584902902887	Turkish
134	first	4.1105933032579465	Turkish
134	later	3.829844936574364	Turkish
135	first	4.1147925148733675	Turkish
135	later	3.8282811789459794	Turkish
136	first	4.13661241789215	Turkish
136	later	3.8372209181149093	Turkish
137	first	4.113097305729855	Turkish
137	later	3.8312877453851857	Turkish
138	first	4.12897768360515	Turkish
138	later	3.8341587940991673	Turkish
139	first	4.126192459183959	Turkish
139	later	3.8729767311048255	Turkish
140	first	4.121950583362192	Turkish
140	later	3.8338776884851664	Turkish
141	first	4.120460346905207	Turkish
141	later	3.837558628821539	Turkish
142	first	4.114567986337131	Turkish
142	later	3.830301329248797	Turkish
143	first	4.100565580536006	Turkish
143	later	3.83270820797818	Turkish
144	first	4.122560709796247	Turkish
144	later	3.8321527089649488	Turkish
145	first	4.123493566362295	Turkish
145	later	3.8424258407397143	Turkish
146	first	4.116428842726039	Turkish
146	later	3.86685294642241	Turkish
147	first	4.095538994647606	Turkish
147	later	3.824223318599518	Turkish
148	first	4.121615628945862	Turkish
148	later	3.8303647211681526	Turkish
149	first	4.1397763436093635	Turkish
149	later	3.855627438619077	Turkish
150	first	4.1191459845619836	Turkish
150	later	3.8271706412318838	Turkish
151	first	4.072559550759765	Turkish
151	later	3.738606330610709	Turkish
152	first	4.1217851344603185	Turkish
152	later	3.8354250239260197	Turkish
153	first	4.11488339224043	Turkish
153	later	3.8599944246142797	Turkish
154	first	4.116464286377071	Turkish
154	later	3.8406513168256975	Turkish
155	first	4.120928646157548	Turkish
155	later	3.8393670822533004	Turkish
156	first	4.1151600282430545	Turkish
156	later	3.8401908711834576	Turkish
157	first	4.123659803146703	Turkish
157	later	3.8383812197342175	Turkish
158	first	4.118063596374399	Turkish
158	later	3.8341935918779155	Turkish
159	first	4.114296358874141	Turkish
159	later	3.8401728106629047	Turkish
160	first	4.101931148438857	Turkish
160	later	3.8166671182151637	Turkish
161	first	4.0839746403705375	Turkish
161	later	3.8906646299272265	Turkish
162	first	4.1185310106724256	Turkish
162	later	3.8380101230627908	Turkish
163	first	4.12562171740862	Turkish
163	later	3.8383618534808503	Turkish
164	first	4.1235397196296395	Turkish
164	later	3.8424413913120636	Turkish
165	first	4.102791968438524	Turkish
165	later	3.8367529856586517	Turkish
166	first	4.141241004458738	Turkish
166	later	3.852892069648862	Turkish
167	first	4.111723099737114	Turkish
167	later	3.833071956201734	Turkish
168	first	4.127320971647739	Turkish
168	later	3.8408401192952994	Turkish
169	first	4.127854812853542	Turkish
169	later	3.8372299712804345	Turkish
170	first	4.107225458235445	Turkish
170	later	3.8262814155034306	Turkish
171	first	4.129523275014691	Turkish
171	later	3.8372674802357003	Turkish
172	first	4.115644286075771	Turkish
172	later	3.840454488732376	Turkish
173	first	4.141865280578215	Turkish
173	later	3.8252164111833236	Turkish
174	first	4.1272738917619325	Turkish
174	later	3.831008037872485	Turkish
175	first	4.125806390725235	Turkish
175	later	3.8388207037907573	Turkish
176	first	4.129370445298868	Turkish
176	later	3.8328721969250026	Turkish
177	first	4.103024629858105	Turkish
177	later	3.83372854193326	Turkish
178	first	4.107427918739783	Turkish
178	later	3.8402234591919466	Turkish
179	first	4.11330414431121	Turkish
179	later	3.8346969919023897	Turkish
180	first	4.1248966952632165	Turkish
