i	position	H	language
28	first	3.5290245022067226	Kaqchikel
28	later	3.3638099698328703	Kaqchikel
29	first	3.5097795319451346	Kaqchikel
29	later	3.3598088185835984	Kaqchikel
30	first	3.501269401025971	Kaqchikel
30	later	3.2769303748792686	Kaqchikel
31	first	3.518317542202475	Kaqchikel
31	later	3.3519020167955325	Kaqchikel
32	first	3.4421782708055844	Kaqchikel
32	later	3.320384770795954	Kaqchikel
33	first	3.534278002863162	Kaqchikel
33	later	3.2907525937698825	Kaqchikel
34	first	3.527625617700954	Kaqchikel
34	later	3.2473715064657327	Kaqchikel
35	first	3.469113167105239	Kaqchikel
35	later	3.3207446263722473	Kaqchikel
36	first	3.4323179168895717	Kaqchikel
36	later	3.316275353378646	Kaqchikel
37	first	3.5239081352085924	Kaqchikel
37	later	3.368334337036048	Kaqchikel
38	first	3.5447638326092457	Kaqchikel
38	later	3.3575509956020624	Kaqchikel
39	first	3.4556076675703156	Kaqchikel
39	later	3.185313325744487	Kaqchikel
40	first	3.5063574544707143	Kaqchikel
40	later	3.3645315326471827	Kaqchikel
41	first	3.4609427121600915	Kaqchikel
41	later	3.3281145083623485	Kaqchikel
42	first	3.98374371695353	Kaqchikel
42	later	3.6368935171989607	Kaqchikel
43	first	3.5201060833830344	Kaqchikel
43	later	3.365824183077518	Kaqchikel
44	first	3.5342196939822825	Kaqchikel
44	later	3.354573545812595	Kaqchikel
45	first	3.529873713700692	Kaqchikel
45	later	3.3775603465449895	Kaqchikel
46	first	3.545889977337373	Kaqchikel
46	later	3.373895526375068	Kaqchikel
47	first	3.548860631095203	Kaqchikel
47	later	3.488335555395431	Kaqchikel
48	first	3.789287497165644	Kaqchikel
48	later	3.44615428257401	Kaqchikel
49	first	3.482323667017965	Kaqchikel
49	later	3.356871065293642	Kaqchikel
50	first	3.4989525917890494	Kaqchikel
50	later	3.2777078955188785	Kaqchikel
51	first	3.5126725460439343	Kaqchikel
51	later	3.3815950947257054	Kaqchikel
52	first	3.4762162121704097	Kaqchikel
52	later	3.2809644485279317	Kaqchikel
53	first	3.557564753598047	Kaqchikel
53	later	3.4223486493293556	Kaqchikel
54	first	3.542030177886653	Kaqchikel
54	later	3.3662962697812038	Kaqchikel
55	first	3.501497727886762	Kaqchikel
55	later	3.3687583782742214	Kaqchikel
56	first	3.508409129085025	Kaqchikel
56	later	3.377846101197283	Kaqchikel
57	first	3.426012232528775	Kaqchikel
57	later	3.234811398620939	Kaqchikel
58	first	3.5257736146749097	Kaqchikel
58	later	3.26116008240236	Kaqchikel
59	first	3.842791673969683	Kaqchikel
59	later	3.5614871099783003	Kaqchikel
60	first	3.8036611388742174	Kaqchikel
60	later	3.58614868387477	Kaqchikel
61	first	3.5221974188697023	Kaqchikel
61	later	3.2842458832123693	Kaqchikel
62	first	3.5125098036631455	Kaqchikel
62	later	3.233048006169947	Kaqchikel
63	first	3.4938630738570096	Kaqchikel
63	later	3.3920563813211593	Kaqchikel
64	first	3.5381708360793156	Kaqchikel
64	later	3.356608860843858	Kaqchikel
65	first	3.508053981036553	Kaqchikel
65	later	3.350956578485815	Kaqchikel
66	first	3.5745147362644247	Kaqchikel
66	later	3.358626192329958	Kaqchikel
67	first	3.5045149456339546	Kaqchikel
67	later	3.263287145568274	Kaqchikel
68	first	3.5412446692412645	Kaqchikel
68	later	3.382294344903318	Kaqchikel
69	first	3.5322805045110828	Kaqchikel
69	later	3.3740752583331064	Kaqchikel
70	first	3.4955712903373812	Kaqchikel
70	later	3.27475450443845	Kaqchikel
71	first	3.4861418947533984	Kaqchikel
71	later	3.2253099759750414	Kaqchikel
72	first	3.5579554268147398	Kaqchikel
72	later	3.3756399590519046	Kaqchikel
73	first	3.499215890781346	Kaqchikel
73	later	3.3654399792401613	Kaqchikel
74	first	3.48676643397174	Kaqchikel
74	later	3.390207389052534	Kaqchikel
75	first	3.5387813161473884	Kaqchikel
75	later	3.514087900214993	Kaqchikel
76	first	3.4979849948693245	Kaqchikel
76	later	3.387060814758332	Kaqchikel
77	first	3.495012611582133	Kaqchikel
77	later	3.375831854662579	Kaqchikel
78	first	3.5710020185850593	Kaqchikel
78	later	3.3732781652239248	Kaqchikel
79	first	3.42730625172515	Kaqchikel
79	later	3.3391286245158094	Kaqchikel
80	first	3.5073602903496135	Kaqchikel
80	later	3.3453015245796514	Kaqchikel
81	first	3.4682181151267453	Kaqchikel
81	later	3.3205832398624087	Kaqchikel
82	first	3.481512059207444	Kaqchikel
82	later	3.3674212235124785	Kaqchikel
83	first	3.5000154979557956	Kaqchikel
83	later	3.3514125172119194	Kaqchikel
84	first	3.582313387309888	Kaqchikel
84	later	3.5265730480253543	Kaqchikel
85	first	3.4912507151241394	Kaqchikel
85	later	3.5062170538799693	Kaqchikel
86	first	3.5648731007055225	Kaqchikel
86	later	3.364239867304417	Kaqchikel
87	first	3.49580639092191	Kaqchikel
87	later	3.278401131867678	Kaqchikel
88	first	3.4814067590037556	Kaqchikel
88	later	3.3754729033431268	Kaqchikel
89	first	3.5020015547395293	Kaqchikel
89	later	3.3766687646215834	Kaqchikel
90	first	3.501871701736705	Kaqchikel
90	later	3.377175996607574	Kaqchikel
91	first	3.520511160217069	Kaqchikel
91	later	3.3394222996143332	Kaqchikel
92	first	3.5355630535477065	Kaqchikel
92	later	3.5044293688214525	Kaqchikel
93	first	3.501173841071485	Kaqchikel
93	later	3.360060366450401	Kaqchikel
94	first	3.5150323105849144	Kaqchikel
94	later	3.3669873617958146	Kaqchikel
95	first	3.5241288789236616	Kaqchikel
95	later	3.3699515928366375	Kaqchikel
96	first	3.5570233492520096	Kaqchikel
96	later	3.367187497930092	Kaqchikel
97	first	3.599481489636896	Kaqchikel
97	later	3.515516489769829	Kaqchikel
98	first	3.5231869322306015	Kaqchikel
98	later	3.3726894923843176	Kaqchikel
99	first	3.548838093968971	Kaqchikel
99	later	3.3755146488334113	Kaqchikel
100	first	3.4707407879453496	Kaqchikel
100	later	3.4543705298569067	Kaqchikel
101	first	3.480060963346518	Kaqchikel
101	later	3.3543909096948914	Kaqchikel
102	first	3.4809296432941386	Kaqchikel
102	later	3.4066111258570797	Kaqchikel
103	first	3.4983142316556313	Kaqchikel
103	later	3.3734499535231146	Kaqchikel
104	first	3.5659753053613725	Kaqchikel
104	later	3.3664531110922273	Kaqchikel
105	first	3.525774009892076	Kaqchikel
105	later	3.3668502375857234	Kaqchikel
106	first	3.4723497646402266	Kaqchikel
106	later	3.342446559840566	Kaqchikel
107	first	3.8252724737631043	Kaqchikel
107	later	3.486330119628431	Kaqchikel
108	first	3.56990811779258	Kaqchikel
108	later	3.432650184004541	Kaqchikel
109	first	3.8501308455890415	Kaqchikel
109	later	3.5732199854024054	Kaqchikel
110	first	3.5192732393889212	Kaqchikel
110	later	3.354644152142783	Kaqchikel
111	first	3.5316300890387233	Kaqchikel
111	later	3.3767599553961225	Kaqchikel
112	first	3.5695892372148554	Kaqchikel
112	later	3.3625230611553767	Kaqchikel
113	first	3.5115743547127463	Kaqchikel
113	later	3.465043002453311	Kaqchikel
114	first	3.8738264903968527	Kaqchikel
114	later	3.558408971414916	Kaqchikel
115	first	3.8571945990706227	Kaqchikel
115	later	3.5137638083579357	Kaqchikel
116	first	3.533358452041768	Kaqchikel
116	later	3.5268382778786678	Kaqchikel
117	first	3.5224523352713173	Kaqchikel
117	later	3.365354915398779	Kaqchikel
118	first	3.476399386634667	Kaqchikel
118	later	3.3868819057791173	Kaqchikel
119	first	3.5392402651518537	Kaqchikel
119	later	3.3848872443573006	Kaqchikel
120	first	3.5336260228025083	Kaqchikel
120	later	3.3476540491944515	Kaqchikel
121	first	3.4899774190188575	Kaqchikel
121	later	3.3718603877211875	Kaqchikel
122	first	3.4780181221644138	Kaqchikel
122	later	3.372634230504629	Kaqchikel
123	first	3.490492433292567	Kaqchikel
123	later	3.4106766007312856	Kaqchikel
124	first	3.466457233849944	Kaqchikel
124	later	3.415516598704726	Kaqchikel
125	first	3.820516225347025	Kaqchikel
125	later	3.504719890728937	Kaqchikel
126	first	3.544997372520565	Kaqchikel
126	later	3.2852443394746333	Kaqchikel
127	first	3.5568933644862613	Kaqchikel
127	later	3.3675405745049503	Kaqchikel
128	first	3.4823756525224816	Kaqchikel
128	later	3.367388796552946	Kaqchikel
129	first	3.4524716297977625	Kaqchikel
129	later	3.3376634505692606	Kaqchikel
130	first	3.5313449001143495	Kaqchikel
130	later	3.367372156664977	Kaqchikel
131	first	3.5768537378208087	Kaqchikel
131	later	3.533996707072994	Kaqchikel
132	first	3.4891002303395946	Kaqchikel
132	later	3.288188878148432	Kaqchikel
133	first	3.4982095610563655	Kaqchikel
133	later	3.3562888443289656	Kaqchikel
134	first	3.5180245165887767	Kaqchikel
134	later	3.372598001612571	Kaqchikel
