i	position	H	language
1	first	4.237372062493733	Dutch
1	later	3.9366699213645977	Dutch
2	first	4.193259973621062	Dutch
2	later	3.950518599744281	Dutch
3	first	4.24244076151615	Dutch
3	later	3.927245797425004	Dutch
4	first	4.246331128483586	Dutch
4	later	3.9397849630481816	Dutch
5	first	4.220007820630126	Dutch
5	later	3.8939430313079413	Dutch
6	first	4.217292677768504	Dutch
6	later	3.934710376689764	Dutch
7	first	4.325709988773167	Dutch
7	later	3.9223612237011816	Dutch
8	first	4.221251354555104	Dutch
8	later	3.8536786508861987	Dutch
9	first	4.191844445416357	Dutch
9	later	3.7902797920039566	Dutch
10	first	4.205203669124618	Dutch
10	later	3.898706084835375	Dutch
11	first	4.291173130480318	Dutch
11	later	3.9167954991158416	Dutch
12	first	4.225622830217952	Dutch
12	later	3.9414853661021056	Dutch
13	first	4.231378764808074	Dutch
13	later	3.93806449458339	Dutch
14	first	4.233398836664642	Dutch
14	later	3.9262537044061054	Dutch
15	first	4.1919010176636124	Dutch
15	later	3.8918677759512934	Dutch
16	first	4.221257555507678	Dutch
16	later	3.9493116361817107	Dutch
17	first	4.164989716066444	Dutch
17	later	3.8467616114599164	Dutch
18	first	4.123568854222949	Dutch
18	later	3.8069963424394047	Dutch
19	first	4.20575709586014	Dutch
19	later	3.87862481955566	Dutch
20	first	4.243946108297505	Dutch
20	later	3.9146637109117224	Dutch
21	first	4.223220352588394	Dutch
21	later	3.8688731612330147	Dutch
22	first	4.240340127892857	Dutch
22	later	3.8717951546799085	Dutch
23	first	4.193038379210453	Dutch
23	later	3.852257097604238	Dutch
24	first	4.168232109612926	Dutch
24	later	3.765676206525803	Dutch
25	first	4.228950713677759	Dutch
25	later	3.9078548552924315	Dutch
26	first	4.251006407760658	Dutch
26	later	3.9207634701944016	Dutch
27	first	4.285879604144923	Dutch
27	later	3.9787569381310957	Dutch
28	first	4.230556663454017	Dutch
28	later	3.9215346726355116	Dutch
29	first	4.219779934462271	Dutch
29	later	3.9461552483914843	Dutch
30	first	4.221390867032884	Dutch
30	later	3.933891885408212	Dutch
31	first	4.217215006213356	Dutch
31	later	3.944394424969408	Dutch
32	first	4.147189713260326	Dutch
32	later	3.9741822512472225	Dutch
33	first	4.163565210904508	Dutch
33	later	4.023600000977547	Dutch
34	first	4.243191580549076	Dutch
34	later	3.929019230620319	Dutch
35	first	4.211511051257858	Dutch
35	later	3.8944560273062216	Dutch
36	first	4.171569423348949	Dutch
36	later	3.859507914743628	Dutch
37	first	4.1887396526271035	Dutch
37	later	3.8481573373648454	Dutch
38	first	4.238070568824661	Dutch
38	later	3.92483466551475	Dutch
39	first	4.216118696323621	Dutch
39	later	3.937108566864723	Dutch
40	first	4.185670762948248	Dutch
40	later	3.844393001249581	Dutch
41	first	4.135408848389327	Dutch
41	later	3.9466920392607556	Dutch
42	first	4.288544588516461	Dutch
42	later	3.9727517884591017	Dutch
43	first	4.17743693373126	Dutch
43	later	3.7904623969674867	Dutch
44	first	4.249754178084833	Dutch
44	later	3.934168356581244	Dutch
45	first	4.223719218478819	Dutch
45	later	3.932805120306917	Dutch
46	first	4.209048831812944	Dutch
46	later	3.925497608687059	Dutch
47	first	4.209913221199878	Dutch
47	later	3.94311193970256	Dutch
48	first	4.225953002859374	Dutch
48	later	3.9193573429855406	Dutch
49	first	4.252354425945721	Dutch
49	later	3.927047455889432	Dutch
50	first	4.173471378423865	Dutch
50	later	3.8516693224999017	Dutch
51	first	4.180863230499667	Dutch
51	later	3.878030132526414	Dutch
52	first	4.225942420747236	Dutch
52	later	3.9275408452809426	Dutch
53	first	4.183062112623535	Dutch
53	later	3.839261062492674	Dutch
54	first	4.172149819970652	Dutch
54	later	3.829621837269153	Dutch
55	first	4.213804034635606	Dutch
55	later	3.933455496593743	Dutch
56	first	4.210462954085438	Dutch
56	later	3.8522941526621732	Dutch
57	first	4.188188396651958	Dutch
57	later	3.8546303751288953	Dutch
58	first	4.160025146889044	Dutch
58	later	3.970655674934368	Dutch
59	first	4.344538926233039	Dutch
59	later	4.004128805431368	Dutch
60	first	4.135444660923291	Dutch
60	later	3.9439097717320433	Dutch
61	first	4.246382369714391	Dutch
61	later	3.9170281862720544	Dutch
62	first	4.321013828896306	Dutch
62	later	3.9636961693224024	Dutch
63	first	4.200307976327178	Dutch
63	later	3.9317855500950585	Dutch
64	first	4.243393807807492	Dutch
64	later	3.9180390605971347	Dutch
65	first	4.304876569870662	Dutch
65	later	3.962750073277205	Dutch
66	first	4.275922265387894	Dutch
66	later	3.947858034651487	Dutch
67	first	4.263265768400874	Dutch
67	later	3.949043216905812	Dutch
68	first	4.170141868507622	Dutch
68	later	3.8830962115779255	Dutch
69	first	4.175476423990982	Dutch
69	later	3.842547868153018	Dutch
70	first	4.230294492764953	Dutch
70	later	3.928060782668662	Dutch
71	first	4.241354555202788	Dutch
71	later	3.9494023298163707	Dutch
72	first	4.225871646460772	Dutch
72	later	3.931897030881328	Dutch
73	first	4.29338046334092	Dutch
73	later	3.8852392733260994	Dutch
74	first	4.198907096937473	Dutch
74	later	3.9408850584416686	Dutch
75	first	4.228924991773886	Dutch
75	later	3.9249082581874752	Dutch
