i	position	H	language
165	first	3.922693980764107	German
165	later	3.680613298745733	German
166	first	4.169015963409587	German
166	later	3.6944988581497458	German
167	first	3.9742001419325508	German
167	later	3.602722749774816	German
168	first	3.9003165852258066	German
168	later	3.685835320376099	German
169	first	3.9346275805446966	German
169	later	3.5893933322493656	German
170	first	3.987627440605433	German
170	later	3.6841537594737095	German
171	first	3.9316287791168967	German
171	later	3.5919689931076326	German
172	first	3.940014487563389	German
172	later	3.6886740609995385	German
173	first	3.9212835774623165	German
173	later	3.607431383756072	German
174	first	3.9896796501276732	German
174	later	3.6816756874823025	German
175	first	3.884981592028117	German
175	later	3.7524272721907392	German
176	first	3.952741078986108	German
176	later	3.7009273724021865	German
177	first	3.9382648570356507	German
177	later	3.59651749341076	German
178	first	3.9323301417928063	German
178	later	3.6745972479084523	German
179	first	3.9644713441375963	German
179	later	3.7028346320619265	German
180	first	3.8968418483852014	German
180	later	3.5585976412597145	German
181	first	3.9735487051282155	German
181	later	3.7138398617301385	German
182	first	3.9786313233909	German
182	later	3.682628936143943	German
183	first	3.996017467027214	German
183	later	3.710145685474486	German
184	first	3.9566655527427317	German
184	later	3.715387637934205	German
185	first	3.948828306704123	German
185	later	3.583654406899252	German
186	first	3.9396945646217922	German
186	later	3.5836763481977223	German
187	first	3.9272602639203633	German
187	later	3.5939762668073625	German
188	first	3.927496672362391	German
188	later	3.585609980086628	German
189	first	3.9753180091515157	German
189	later	3.6908306084400566	German
190	first	3.939786699220808	German
190	later	3.596764612149268	German
191	first	3.8860932133229285	German
191	later	3.5125504140962667	German
192	first	3.935493678112731	German
192	later	3.607617656544249	German
193	first	3.90622039475463	German
193	later	3.604844794665933	German
194	first	3.9986982678576757	German
194	later	3.6803863225327094	German
195	first	3.9330084374746437	German
195	later	3.687466705500607	German
196	first	3.9068500398023915	German
196	later	3.4968647174584655	German
197	first	3.9762022566751525	German
197	later	3.6633354082022653	German
198	first	3.8860138263002164	German
198	later	3.6197329145220696	German
199	first	3.9290970608398497	German
199	later	3.58574218911443	German
200	first	3.9604643025001156	German
200	later	3.7623838298071384	German
201	first	3.932099907228378	German
201	later	3.682063900614113	German
202	first	4.0022950875452965	German
202	later	3.689648067171762	German
203	first	3.909208026609606	German
203	later	3.4789063942980154	German
204	first	3.9985378487439234	German
204	later	3.6095699130861534	German
205	first	3.982403240803967	German
205	later	3.7195094102927024	German
206	first	3.983236625970764	German
206	later	3.6048241986729206	German
207	first	3.958488950163301	German
207	later	3.696716539495911	German
208	first	3.9023694521636263	German
208	later	3.5571809545592084	German
209	first	3.9338750122792105	German
209	later	3.593428341777004	German
210	first	3.9529517194817165	German
210	later	3.6128402440277623	German
211	first	3.9340788140076293	German
211	later	3.588827256951385	German
212	first	3.958672116665306	German
212	later	3.7497081720262524	German
213	first	4.11645779582755	German
213	later	3.7265129825229732	German
214	first	3.9031945574673266	German
214	later	3.5543882380877543	German
215	first	3.893847128514375	German
215	later	3.5928070477963527	German
216	first	3.9457864041576225	German
216	later	3.6995073553987203	German
217	first	3.9830872930022494	German
217	later	3.70901092243021	German
218	first	3.9304533419763583	German
218	later	3.636790326966958	German
219	first	3.9297090285169887	German
219	later	3.5368115101414963	German
220	first	3.9433182449589372	German
220	later	3.6358624231763605	German
221	first	3.9272920269355245	German
221	later	3.588706961565923	German
222	first	3.9093303822143	German
222	later	3.6222052258595623	German
223	first	3.9231073296364785	German
223	later	3.600669290374673	German
224	first	3.9536404649290717	German
224	later	3.7064845702802165	German
225	first	3.946893870721294	German
225	later	3.7367853835798157	German
226	first	3.9150523680917666	German
226	later	3.605074978828734	German
227	first	3.9766948779651767	German
227	later	3.59411736805557	German
228	first	3.8760647134953228	German
228	later	3.508075695361917	German
229	first	3.9284430896939098	German
229	later	3.6245365200112	German
230	first	4.149828613322421	German
230	later	3.7488385294597038	German
231	first	3.895831828985957	German
231	later	3.7018637811939863	German
232	first	3.894108755374005	German
232	later	3.5963839947256484	German
233	first	3.929194757240386	German
233	later	3.5964319514401084	German
234	first	3.9254128450123837	German
234	later	3.5858545229306413	German
235	first	3.9416311098278394	German
235	later	3.5822398841949097	German
236	first	3.9500994534288822	German
236	later	3.604349178744496	German
237	first	3.927288519493729	German
237	later	3.5851185942362207	German
238	first	3.9709849450214323	German
238	later	3.697232987881759	German
239	first	4.153060211498641	German
239	later	3.6606636584671577	German
240	first	3.973820542173452	German
240	later	3.7059248311674478	German
241	first	3.9384725364302318	German
241	later	3.6337770932261138	German
242	first	3.948440357464015	German
242	later	3.580082208740942	German
243	first	3.98138188444429	German
243	later	3.606710500076264	German
244	first	3.9327668898827257	German
244	later	3.617424507062881	German
245	first	3.9725148148881906	German
245	later	3.696282595306777	German
246	first	3.9396883504134435	German
246	later	3.5819330292908496	German
247	first	3.9185226335873944	German
247	later	3.63108418151224	German
248	first	3.986817261739865	German
248	later	3.6843963921349525	German
249	first	4.103165865992857	German
249	later	3.6496980967761967	German
250	first	3.94871324131939	German
250	later	3.6106941008638715	German
251	first	3.9370543575015366	German
251	later	3.581328598569992	German
252	first	3.8604559838135786	German
252	later	3.63722151927193	German
253	first	3.9338087143700986	German
253	later	3.5847718683494674	German
254	first	3.929443949408398	German
254	later	3.5976742741984205	German
255	first	3.9456130542944585	German
255	later	3.5909306513219397	German
256	first	3.9484128262318063	German
256	later	3.6187567107587078	German
257	first	3.9135593355371396	German
257	later	3.5854651276650467	German
