b	t	p	lex.type	language	b.z	b.less
0.10293756346481706	19.480246018482962	3.863049820064995e-82	og	Russian	1.0930199085279162	0.1328125
0.09421518105199518	10.879761731899592	4.271636311512634e-27	nonce	Russian	-0.2530821375690562	0.1328125
0.10503539468619634	12.257253160162495	8.582998787978681e-34	nonce	Russian	1.4167726134441383	0.1328125
0.08733935792346977	9.99469389093736	3.500727268175326e-23	nonce	Russian	-1.3142096075482794	0.1328125
0.08784262506195246	10.094515071768328	1.3083401170154568e-23	nonce	Russian	-1.2365417304956656	0.1328125
0.10506754003191052	12.395372924193918	1.658322652561486e-34	nonce	Russian	1.4217335190305227	0.1328125
0.09483187237944085	10.963176527930187	1.743706678349529e-27	nonce	Russian	-0.15790980753402042	0.1328125
0.10501602627496137	11.763881751902984	2.6226184454060307e-31	nonce	Russian	1.4137835381251391	0.1328125
0.10766785821230121	12.622581836674614	1.107020464427942e-35	nonce	Russian	1.8230336979795272	0.1328125
0.09642252544851568	10.858950467407768	5.3490718751634295e-27	nonce	Russian	0.08757144398328556	0.1328125
0.0986708025637928	11.374565877659663	2.087495673780147e-29	nonce	Russian	0.4345420629988801	0.1328125
0.0839924341730297	9.79021479433265	2.541829529504456e-22	nonce	Russian	-1.8307314355725974	0.1328125
0.10451798976314548	11.925522096827608	4.155793852829926e-32	nonce	Russian	1.3369228897544752	0.1328125
0.10090657021158075	11.61610482856107	1.4088228480500276e-30	nonce	Russian	0.7795821292152743	0.1328125
0.09783108988559834	11.546961930468697	2.9536860479549142e-30	nonce	Russian	0.30495144191013446	0.1328125
0.09284944396271673	10.55618980382075	1.2340701369905125e-25	nonce	Russian	-0.46385270497799863	0.1328125
0.09569301322721309	11.01982181297474	9.460191304297502e-28	nonce	Russian	-0.025012234107304528	0.1328125
0.0974397937517178	11.672189559775088	7.344759604759738e-31	nonce	Russian	0.24456375176802916	0.1328125
0.09600052234913657	10.908849623326773	3.1058330059136337e-27	nonce	Russian	0.02244482964241079	0.1328125
0.08922536184051967	10.455308831586208	3.453504150837054e-25	nonce	Russian	-1.0231476463166986	0.1328125
0.08148380070824782	9.61438858439123	1.3461856995611202e-21	nonce	Russian	-2.217882156559818	0.1328125
0.10639305020119057	12.273557728093929	7.205245540017452e-34	nonce	Russian	1.6262959730187065	0.1328125
0.11416228749147002	13.15094358627624	1.6330573995976598e-38	nonce	Russian	2.825301671012934	0.1328125
0.09621123131581824	10.855520516986553	5.491766697690381e-27	nonce	Russian	0.05496298325652314	0.1328125
0.10198763367165328	11.936826511067801	3.5909690113459174e-32	nonce	Russian	0.9464197736442932	0.1328125
0.10047706173248144	11.344530370440374	2.8077863262619856e-29	nonce	Russian	0.7132972296124221	0.1328125
0.0970950843900864	11.072888665518196	5.380491586647653e-28	nonce	Russian	0.19136567410536026	0.1328125
0.10535376853755181	12.428297525679328	1.1216925313447993e-34	nonce	Russian	1.4659064019493733	0.1328125
0.09346057269293004	11.02780881460144	8.768154391541899e-28	nonce	Russian	-0.3695388357581053	0.1328125
0.11079382860695325	12.786142843071513	1.5298116757284336e-36	nonce	Russian	2.30545638310442	0.1328125
0.08704194445563099	9.975076610887609	4.2704245953495596e-23	nonce	Russian	-1.3601086358924235	0.1328125
0.09886425615619394	11.628661011037027	1.1929705369824125e-30	nonce	Russian	0.4643972406591926	0.1328125
0.10670456392657064	12.237857994708525	1.0892691709309989e-33	nonce	Russian	1.6743710565537964	0.1328125
0.0972839218024626	11.147000773914097	2.4391496594140814e-28	nonce	Russian	0.22050844899741218	0.1328125
0.09876629750607165	11.215863844930338	1.1522895171946157e-28	nonce	Russian	0.4492795430942834	0.1328125
0.08763451324116478	10.227100763461475	3.4485632143817386e-24	nonce	Russian	-1.2686590735013408	0.1328125
0.09872419288877092	11.317948011241656	3.742571211402976e-29	nonce	Russian	0.4427816496500197	0.1328125
0.08593362976089286	9.800188085635469	2.310089372044051e-22	nonce	Russian	-1.5311518907849446	0.1328125
0.0977358559028397	11.257327679633818	7.370004301838836e-29	nonce	Russian	0.29025423500242986	0.1328125
0.1038226332076382	12.103066513333	5.1545150399712634e-33	nonce	Russian	1.229610364593992	0.1328125
0.0937863577205879	10.935426238293502	2.329734369143887e-27	nonce	Russian	-0.3192613001534581	0.1328125
0.09516039199369755	10.91503704537564	2.939650781644664e-27	nonce	Russian	-0.10721025046302236	0.1328125
0.10851173406758875	12.911823789913347	3.0603997792683724e-37	nonce	Russian	1.9532668111006122	0.1328125
0.09983150624956129	11.489324720040198	5.7969803421826304e-30	nonce	Russian	0.6136703713413911	0.1328125
0.09999120813599956	11.366643921423726	2.218531496166896e-29	nonce	Russian	0.6383167381166068	0.1328125
0.09536797040436074	11.154470796730182	2.2098772468569343e-28	nonce	Russian	-0.07517522722114747	0.1328125
0.09098530542903545	10.186690639408264	5.3241242133956134e-24	nonce	Russian	-0.7515402398317662	0.1328125
0.09973731730022695	11.390370238726996	1.7114534669507482e-29	nonce	Russian	0.5991344416586585	0.1328125
0.09976778396881562	11.85329966105617	9.171924266441388e-32	nonce	Russian	0.6038362814753456	0.1328125
0.0914513641108317	10.593987274240646	8.404015992617303e-26	nonce	Russian	-0.6796146447965189	0.1328125
0.09739673245222069	11.161877806601703	2.067381682720892e-28	nonce	Russian	0.2379182161084783	0.1328125
0.10474851477307913	12.103316881292889	5.167034276812705e-33	nonce	Russian	1.3724992005445238	0.1328125
0.09425542948407602	10.866649404880038	4.889069455178022e-27	nonce	Russian	-0.246870704245912	0.1328125
