b	t	p	lex.type	language	b.z	b.less
0.07583184948584476	12.955494666149459	1.080597972632142e-37	og	Armenian	2.600302346206901	0.01171875
0.0594968402981916	7.137488022977303	1.2074239739970395e-12	nonce	Armenian	-0.0401904693140616	0.01171875
0.05612481415091809	6.987330930163202	3.494493525931084e-12	nonce	Armenian	-0.585265817196601	0.01171875
0.0583550914995626	7.156703339373743	1.05350205275317e-12	nonce	Armenian	-0.224749869634956	0.01171875
0.0499968636602827	5.978939005603055	2.5273172738613006e-9	nonce	Armenian	-1.575825972903229	0.01171875
0.05381230703625845	6.425255508315684	1.5455799157102862e-10	nonce	Armenian	-0.9590738972505284	0.01171875
0.06510136233258525	7.919745705176505	3.3763642792556655e-15	nonce	Armenian	0.8657594445330009	0.01171875
0.05000034390593414	6.010787113813155	2.0841506030652144e-9	nonce	Armenian	-1.5752634042794027	0.01171875
0.061337800320050456	7.380291878207876	2.0764034597342146e-13	nonce	Armenian	0.2573937962065144	0.01171875
0.059790208607739946	7.398223839676453	1.8147677507433203e-13	nonce	Armenian	0.0072314148590707636	0.01171875
0.0658041558299784	7.851589662473122	5.8123990142959855e-15	nonce	Armenian	0.9793633708818215	0.01171875
0.061020237961276216	7.238329037201188	5.858972029291707e-13	nonce	Armenian	0.20606103494568404	0.01171875
0.0648324155692277	7.8159763056067115	7.646790203773232e-15	nonce	Armenian	0.8222852114765545	0.01171875
0.07117801936944203	8.739370782002057	3.98756192603605e-18	nonce	Armenian	1.8480282062997921	0.01171875
0.06184314321208652	7.423791310614609	1.5091280374433062e-13	nonce	Armenian	0.3390805746139842	0.01171875
0.06968957885095507	8.375276015092764	8.600430490100379e-17	nonce	Armenian	1.6074273930253338	0.01171875
0.058308859602278884	6.87730912500629	7.483484126392787e-12	nonce	Armenian	-0.23222308199885347	0.01171875
0.07132021986851592	8.724162429477882	4.50189839857478e-18	nonce	Armenian	1.8710143823009606	0.01171875
0.06377321098370763	7.963657770909321	2.4142424548105522e-15	nonce	Armenian	0.6510687728383328	0.01171875
0.06041085898464206	7.087405438391223	1.7273423460819117e-12	nonce	Armenian	0.10755721463879273	0.01171875
0.050862345165918144	6.1349671585180605	9.728848048471038e-10	nonce	Armenian	-1.4359241417292372	0.01171875
0.06349035182587823	7.681343599399014	2.1567015923927537e-14	nonce	Armenian	0.6053456535261396	0.01171875
0.051282353413762825	6.09859724616157	1.2187660851922225e-9	nonce	Armenian	-1.3680313876968924	0.01171875
0.053055711014907726	6.784169336429593	1.419672731572571e-11	nonce	Armenian	-1.0813747992995069	0.01171875
0.06500486465849678	7.704497867683346	1.8257247111572346e-14	nonce	Armenian	0.850160958348024	0.01171875
0.07690372800220313	9.300850884096075	2.7046602914407414e-20	nonce	Armenian	2.7735674781111315	0.01171875
0.05197910364798633	6.243987510114486	4.913950396333339e-10	nonce	Armenian	-1.2554043321167645	0.01171875
0.057468319727745916	6.757719158446963	1.7031072501516345e-11	nonce	Armenian	-0.3680931922857065	0.01171875
0.06400440618243096	7.732950872383253	1.4552825739983987e-14	nonce	Armenian	0.6884406074176072	0.01171875
0.053048298965069775	6.236857401664185	5.142490697430103e-10	nonce	Armenian	-1.0825729292864914	0.01171875
0.05260106951042478	6.389272955533498	1.9434923113470283e-10	nonce	Armenian	-1.1548658890463217	0.01171875
0.05445016993785006	6.638603191610566	3.8005084343598075e-11	nonce	Armenian	-0.8559657575738725	0.01171875
0.05250682853461417	6.402770324500943	1.7803471999466868e-10	nonce	Armenian	-1.1700995884398724	0.01171875
0.05873721428583316	7.072060762630714	1.921360668225791e-12	nonce	Armenian	-0.1629811580166658	0.01171875
0.06657729443536814	7.6819188477548375	2.174211642627156e-14	nonce	Armenian	1.1043383194405627	0.01171875
0.048826147005170226	5.789916013087602	7.829534144454567e-9	nonce	Armenian	-1.7650679183054854	0.01171875
0.05821263512427624	6.885203753349099	7.1205353995650945e-12	nonce	Armenian	-0.24777740706377485	0.01171875
0.059310496639530176	6.968199243743544	4.000681380965652e-12	nonce	Armenian	-0.07031222108419745	0.01171875
0.06369711945852072	7.4828150683125685	9.724719046782816e-14	nonce	Armenian	0.6387688638961371	0.01171875
0.0664467755104562	7.9732235214169584	2.248480461308485e-15	nonce	Armenian	1.0832404259799349	0.01171875
0.07309406083982312	9.037773704306584	2.915702649305395e-19	nonce	Armenian	2.157749105667609	0.01171875
0.06314971057925907	7.543407104518739	6.178884583728663e-14	nonce	Armenian	0.5502822768218368	0.01171875
0.057646656898530185	6.630278133276991	4.005733959556073e-11	nonce	Armenian	-0.3392656591765041	0.01171875
0.06600398201807024	7.765936631496551	1.1295872471779558e-14	nonce	Armenian	1.0116645228400514	0.01171875
0.06090987136481114	7.249640968699059	5.384599683281312e-13	nonce	Armenian	0.18822068960570007	0.01171875
0.050110092946257304	5.961129325245497	2.8178954344724614e-9	nonce	Armenian	-1.5575228845677478	0.01171875
0.06709381160232855	8.221539609428715	3.0454285233026765e-16	nonce	Armenian	1.1878313773742604	0.01171875
0.06371504278959907	7.88693657602408	4.406720451561824e-15	nonce	Armenian	0.6416661029731958	0.01171875
0.055827505883099475	6.8183607299795606	1.126598515558805e-11	nonce	Armenian	-0.6333245808098725	0.01171875
0.04724614728289126	5.728725416272003	1.1211206558234873e-8	nonce	Armenian	-2.0204689326101555	0.01171875
0.061903759387103345	7.431423047375718	1.4310093620275e-13	nonce	Armenian	0.34887895138853003	0.01171875
0.05063949938886956	6.185607635759965	7.091402214944888e-10	nonce	Armenian	-1.4719463236886285	0.01171875
0.0538473389830598	6.4336539299937385	1.458004292567094e-10	nonce	Armenian	-0.9534111147702715	0.01171875
0.04869079703149575	5.938048067589646	3.2326742022975804e-9	nonce	Armenian	-1.786946732633826	0.01171875
0.06635536396321212	8.2631968945095835	2.1703340976481823e-16	nonce	Armenian	1.0684640930755065	0.01171875
0.06351833100243234	7.588324606991163	4.3923553328563686e-14	nonce	Armenian	0.6098683822143596	0.01171875
0.05638608100701236	6.587681004369083	5.330475023795878e-11	nonce	Armenian	-0.5430330122727993	0.01171875
0.05495940545876892	6.601419581078671	4.847825713750115e-11	nonce	Armenian	-0.7736497503437897	0.01171875
0.0529008323496379	6.198522837982713	6.538398280488405e-10	nonce	Armenian	-1.106410353196322	0.01171875
0.05216864876440981	6.305271935311573	3.329636683306714e-10	nonce	Armenian	-1.2247650767368785	0.01171875
0.05037730744622111	6.170967416008157	7.769075128146529e-10	nonce	Armenian	-1.5143286653755863	0.01171875
0.046961837766210004	5.597887416269071	2.3816204228008192e-8	nonce	Armenian	-2.0664264969773996	0.01171875
0.06506549000225452	7.88531478022668	4.43477794968298e-15	nonce	Armenian	0.8599608172150638	0.01171875
0.06629202659170295	8.120356072188425	6.93712452837266e-16	nonce	Armenian	1.0582258451196775	0.01171875
0.05482789097423856	6.67827758073356	2.9018023755924263e-11	nonce	Armenian	-0.79490857227343	0.01171875
0.05166499950446033	6.037171041729528	1.7826776301410067e-9	nonce	Armenian	-1.306178085885612	0.01171875
0.06041224105779956	7.335413980187104	2.8782877764903823e-13	nonce	Armenian	0.10778062156810543	0.01171875
0.063193896863366	7.4104641029763965	1.6623788878138514e-13	nonce	Armenian	0.5574248235072171	0.01171875
0.07039015988291963	8.54492914652072	2.085594705362697e-17	nonce	Armenian	1.7206736826564972	0.01171875
0.06346982016158992	7.334305500681887	2.9205849322267535e-13	nonce	Armenian	0.6020267871930282	0.01171875
0.06607237168176239	8.141645671121134	5.777502536057047e-16	nonce	Armenian	1.022719454830631	0.01171875
0.04724047499553029	5.653954882144404	1.7272996240695437e-8	nonce	Armenian	-2.0213858365342463	0.01171875
0.06475304681258834	7.711813499698355	1.7111484637678423e-14	nonce	Armenian	0.8094555503924663	0.01171875
0.0642929186217894	7.572622040122574	4.931246688757854e-14	nonce	Armenian	0.7350775584326219	0.01171875
0.052927230270953245	6.426937822231187	1.527425313011824e-10	nonce	Armenian	-1.1021432284719266	0.01171875
0.061049504440096956	7.429676780612865	1.4322865880109273e-13	nonce	Armenian	0.210791851205045	0.01171875
0.06153642703930928	7.596995597575733	4.111316849906506e-14	nonce	Armenian	0.28950105853789126	0.01171875
0.053138114988810145	6.402347882850587	1.7883348672319442e-10	nonce	Armenian	-1.0680545067572673	0.01171875
0.06079346882519477	7.2757731609433955	4.457530085021654e-13	nonce	Armenian	0.1694046567504673	0.01171875
0.04849761987063285	5.762303217602439	9.21717533401609e-9	nonce	Armenian	-1.8181730943408507	0.01171875
0.07053932250218195	8.290381959930857	1.730733107631993e-16	nonce	Armenian	1.7447852592085409	0.01171875
0.061313347221158776	7.284426003458054	4.1836923134830497e-13	nonce	Armenian	0.253441044714369	0.01171875
0.05976159862403261	6.995140094088888	3.301979713122955e-12	nonce	Armenian	0.0026067185663686625	0.01171875
0.060020148792793764	7.203910730470874	7.522197353361049e-13	nonce	Armenian	0.0444003811975216	0.01171875
0.06932102945020618	8.198721501139879	3.660996622784555e-16	nonce	Armenian	1.5478527681406686	0.01171875
0.05808485334165298	7.0295364735904124	2.5836093901096213e-12	nonce	Armenian	-0.26843285176509796	0.01171875
0.05001711929869434	5.966622960449884	2.7296291612924823e-9	nonce	Armenian	-1.5725517251152232	0.01171875
0.060244187297190235	7.252645646277929	5.294728402438514e-13	nonce	Armenian	0.08061536304804214	0.01171875
0.05981063819717566	7.196786974273079	7.854814147199835e-13	nonce	Armenian	0.010533781176061357	0.01171875
0.04998132925864073	6.124184056946166	1.0377589395343161e-9	nonce	Armenian	-1.5783370505192755	0.01171875
0.05981653939792887	7.150376140581071	1.0990180050882424e-12	nonce	Armenian	0.011487688089293431	0.01171875
0.058087332458972386	6.8878888720924	6.964286409815877e-12	nonce	Armenian	-0.2680321117719018	0.01171875
0.05544925953843907	6.5700760472715825	5.993575686774432e-11	nonce	Armenian	-0.694466680217308	0.01171875
0.06752888223051363	8.189214525848008	3.9312232208664827e-16	nonce	Armenian	1.2581589085540545	0.01171875
0.06765707430006375	8.063507108531622	1.092827831195293e-15	nonce	Armenian	1.2788806745944246	0.01171875
0.06098710460431508	7.253386718382614	5.252751732044431e-13	nonce	Armenian	0.20070515237439618	0.01171875
0.07593000697602889	9.137555878944017	1.1826102765394064e-19	nonce	Armenian	2.6161691354228305	0.01171875
0.0742408650329124	8.76079412576219	3.317506969939303e-18	nonce	Armenian	2.343125691494716	0.01171875
0.06582048793678297	8.091085297432786	8.726261155683967e-16	nonce	Armenian	0.9820033945380305	0.01171875
0.06324514041697711	7.5064253196936885	8.150322402523747e-14	nonce	Armenian	0.5657081512726013	0.01171875
0.06150028964228886	7.326008569476125	3.0880847840009077e-13	nonce	Armenian	0.2836595841862161	0.01171875
0.061859269920597953	7.552880460836268	5.743500210694997e-14	nonce	Armenian	0.3416873964084055	0.01171875
0.06300139940278068	7.61336736267545	3.622390953968985e-14	nonce	Armenian	0.5263083327943893	0.01171875
0.0599324485473164	7.088795908377442	1.7022589798646545e-12	nonce	Armenian	0.030223966269182435	0.01171875
0.05149711825555336	6.171147550255374	7.750056294053704e-10	nonce	Armenian	-1.3333154585376341	0.01171875
0.06228529924772082	7.496292746350837	8.721630004462386e-14	nonce	Armenian	0.41055343526680005	0.01171875
0.06607627989534257	7.963741436694787	2.4076276145861084e-15	nonce	Armenian	1.023351202860977	0.01171875
0.05793125067115356	6.957396852287854	4.292453628901239e-12	nonce	Armenian	-0.29326214590501937	0.01171875
0.0586307367717296	6.993592891110356	3.3395430197739087e-12	nonce	Armenian	-0.18019284781586647	0.01171875
0.055884160560005745	6.940859610601017	4.821033748080631e-12	nonce	Armenian	-0.6241665653096583	0.01171875
0.05512130258630662	6.659189963101358	3.2983038132971514e-11	nonce	Armenian	-0.7474796884108043	0.01171875
0.06509985018551574	7.755198818589914	1.2243568400269478e-14	nonce	Armenian	0.8655150116448912	0.01171875
0.05491231242129468	6.600608206429889	4.8776223739398044e-11	nonce	Armenian	-0.7812621627815979	0.01171875
0.06986922806872135	8.537594699560819	2.1860050615500552e-17	nonce	Armenian	1.6364670135958794	0.01171875
0.06700380634034644	8.246197306417615	2.4874714320495467e-16	nonce	Armenian	1.1732823651947955	0.01171875
