b	t	p	lex.type	language	b.z	b.less
0.09506791103332368	22.644721274713785	1.1903206986445278e-109	og	Hungarian	2.008507221655134	0.0234375
0.07722152435116592	9.779880313711137	2.740635769623488e-22	nonce	Hungarian	-0.9339608392766527	0.0234375
0.06998930184527423	8.890832062595775	9.888485204876656e-19	nonce	Hungarian	-2.12639178410281	0.0234375
0.08384896471544809	10.827553052729645	7.165515840105607e-27	nonce	Hungarian	0.15875512306024486	0.0234375
0.08170133854920404	9.985473165998553	3.779792951483107e-23	nonce	Hungarian	-0.1953401632036315	0.0234375
0.07693257512935595	9.728358616213612	4.520534540927737e-22	nonce	Hungarian	-0.9816020717316772	0.0234375
0.0896267367718077	11.344290488133703	2.6931174066177603e-29	nonce	Hungarian	1.111379877973758	0.0234375
0.07286990893779263	9.401561439135175	9.726177076504293e-21	nonce	Hungarian	-1.6514444170650278	0.0234375
0.08949702648707018	11.383197334487903	1.7948625461565438e-29	nonce	Hungarian	1.0899935672985508	0.0234375
0.08269742152112618	10.37290944800327	7.904125443825466e-25	nonce	Hungarian	-0.031108468400718976	0.0234375
0.0836768482703696	10.573408704469962	1.0202592706623167e-25	nonce	Hungarian	0.13037698963613276	0.0234375
0.08829168465197426	11.00955735461759	1.0324035795660365e-27	nonce	Hungarian	0.8912597891147287	0.0234375
0.08599582156230887	10.538180313346475	1.457226319462032e-25	nonce	Hungarian	0.512723565848507	0.0234375
0.08884500851618773	11.288742420985654	4.981490970123911e-29	nonce	Hungarian	0.9824904582017804	0.0234375
0.07909661088934095	10.216110536678531	3.814369887143537e-24	nonce	Hungarian	-0.6248012122705162	0.0234375
0.10057349917024944	13.237630676172854	4.988174600668896e-39	nonce	Hungarian	2.9162549656701855	0.0234375
0.07509584334866107	9.548556628749603	2.4887897397920283e-21	nonce	Hungarian	-1.2844378612641496	0.0234375
0.07902633502517192	10.23559776606538	3.133273430069444e-24	nonce	Hungarian	-0.6363881228006162	0.0234375
0.08006471975230606	10.289890279110214	1.808128687704523e-24	nonce	Hungarian	-0.4651818193080296	0.0234375
0.08617505040936557	11.12180692681722	3.0197447837672336e-28	nonce	Hungarian	0.5422743745054347	0.0234375
0.07591457697502291	9.522806503348374	3.1800288733087798e-21	nonce	Hungarian	-1.149447087563773	0.0234375
0.0842916671524888	10.635263063009852	5.38262365209578e-26	nonce	Hungarian	0.23174680505665124	0.0234375
0.09045372922015894	11.231896881072517	9.515953939823969e-29	nonce	Hungarian	1.247732345800657	0.0234375
0.08146481647957902	10.14923279393765	7.575912587531419e-24	nonce	Hungarian	-0.2343373365795112	0.0234375
0.08685825003102716	11.125493693391027	2.9489134409956944e-28	nonce	Hungarian	0.6549186369986228	0.0234375
0.08914161754083373	11.312881057339146	3.8282311021586703e-29	nonce	Hungarian	1.0313946199880726	0.0234375
0.0852450582241608	10.847426224953253	5.786752387159842e-27	nonce	Hungarian	0.388939565021729	0.0234375
0.08659549178423552	11.02639595571841	8.58341159730362e-28	nonce	Hungarian	0.6115957076740092	0.0234375
0.07240408926024901	9.059925180983408	2.1853029085355903e-19	nonce	Hungarian	-1.7282476124533692	0.0234375
0.07367397996182751	9.223022087492847	5.0085757967141044e-20	nonce	Hungarian	-1.5188711769419312	0.0234375
0.08107037561031685	10.228409145025305	3.4062636714710336e-24	nonce	Hungarian	-0.29937177074261667	0.0234375
0.08266605797781813	10.723783858554444	2.0907930525501372e-26	nonce	Hungarian	-0.03627961178706254	0.0234375
0.08368335232057522	10.786510825458807	1.1070729383554654e-26	nonce	Hungarian	0.13144936133453783	0.0234375
0.09157662986550594	11.416404434866886	1.2584492290725652e-29	nonce	Hungarian	1.4328734246856367	0.0234375
0.08353479371069479	10.968842298250351	1.5852602446231318e-27	nonce	Hungarian	0.10695538546509079	0.0234375
0.08410453670992195	10.7029328884068	2.6510290582270837e-26	nonce	Hungarian	0.20089320089085733	0.0234375
0.08759147770005735	10.898216557636779	3.4527889249685855e-27	nonce	Hungarian	0.7758114001073461	0.0234375
0.08654381024792951	11.156689136122996	2.1166346570927425e-28	nonce	Hungarian	0.6030745838953588	0.0234375
0.07567587839358113	9.786456507187928	2.5670876936772787e-22	nonce	Hungarian	-1.1888031188204733	0.0234375
0.0847238542123606	10.782834411156674	1.1489266551091765e-26	nonce	Hungarian	0.30300473769419706	0.0234375
0.06874902985870525	8.665319071746497	6.997328424046775e-18	nonce	Hungarian	-2.3308847591987862	0.0234375
0.08128668520030911	10.474081206788174	2.792231112571132e-25	nonce	Hungarian	-0.26370718097656537	0.0234375
0.08686521002093267	11.145484024087908	2.398784507178292e-28	nonce	Hungarian	0.6560661829061556	0.0234375
0.08563537740933003	10.781570752503885	1.174236533221489e-26	nonce	Hungarian	0.4532944261140086	0.0234375
0.07934991018403442	9.780996692446752	2.7248402266036824e-22	nonce	Hungarian	-0.5830378515540718	0.0234375
0.07958221159512854	9.920496556762572	7.169471644046466e-23	nonce	Hungarian	-0.5447365699093557	0.0234375
0.08607335457209074	10.807353179398177	9.002431230616327e-27	nonce	Hungarian	0.5255070165836164	0.0234375
0.08706164494958603	11.06745146302981	5.4512185489673795e-28	nonce	Hungarian	0.6884538877064662	0.0234375
0.08466072165651722	10.927133588967168	2.4988460721661367e-27	nonce	Hungarian	0.29259559815897357	0.0234375
0.09001667478273957	11.576920713183513	2.063894846406309e-30	nonce	Hungarian	1.1756718920013047	0.0234375
0.08768946621493043	11.35056987123248	2.5686426050384e-29	nonce	Hungarian	0.7919675038883116	0.0234375
