b	t	p	lex.type	language	b.z	b.less
0.044349270549019895	8.658220954901934	6.490678627651112e-18	og	Malay	4.268396443585179	0
0.018409728810270764	2.363367927823452	0.018180155666544552	nonce	Malay	-0.3751561667728932	0
0.01632584524168285	2.0959931232880926	0.03617654449767208	nonce	Malay	-0.7482014226242534	0
0.024861291564179457	3.1420672874245628	0.0016957743843400192	nonce	Malay	0.7797667446850748	0
0.025325719106930333	3.29768956053099	9.8756895257574e-4	nonce	Malay	0.862905982462797	0
0.021995913293207103	2.7656433787816477	0.005719760626773326	nonce	Malay	0.26682265015001844	0
0.008906036485678403	1.1616191901442454	0.24549351191053956	nonce	Malay	-2.076454352622376	0
0.016857605191547203	2.1882810719726478	0.02873639165832418	nonce	Malay	-0.6530087115060048	0
0.01544322603711724	1.994812488661933	0.04616422012001991	nonce	Malay	-0.9062030077174231	0
0.023784307145095673	3.0545599507439913	0.0022762206431575778	nonce	Malay	0.5869709790189138	0
0.02005355784507088	2.627783649266694	0.008643002371829241	nonce	Malay	-0.08088702808083216	0
0.02111761973639461	2.6934418924586176	0.007115433402698114	nonce	Malay	0.10959541847903966	0
0.01859246032775529	2.348436825932631	0.018924210787638274	nonce	Malay	-0.34244458599186434	0
0.01833767299592221	2.3052769704934315	0.02122739208660964	nonce	Malay	-0.38805519822763496	0
0.018996785063146532	2.3683689167597834	0.017938813170791334	nonce	Malay	-0.270064618783204	0
0.025730994121298527	3.256595449354271	0.001141572415759221	nonce	Malay	0.935456063333003	0
0.011580405525045195	1.4617166854341899	0.14393915450416703	nonce	Malay	-1.5977036692492268	0
0.032238629412658426	4.125696983111593	3.808930615415862e-5	nonce	Malay	2.1004167688381186	0
0.015809713583295776	2.006672109456293	0.04488493761846927	nonce	Malay	-0.8405964438520768	0
0.01799578252071483	2.2898070020765444	0.02210894564383862	nonce	Malay	-0.4492585311390335	0
0.015201416606310348	1.9448921629660036	0.0518908135184292	nonce	Malay	-0.9494903882325229	0
0.028626250743893213	3.656263072356653	2.608769170948348e-4	nonce	Malay	1.4537488143349477	0
0.019600616950420827	2.5006050626324616	0.012457168599609504	nonce	Malay	-0.1619699899493638	0
0.025524449534191855	3.347961696665573	8.251189396409587e-4	nonce	Malay	0.8984815991626592	0
0.025043946855769748	3.1449837169109847	0.0016793288945962884	nonce	Malay	0.8124646799301216	0
0.026217294167013024	3.4203398716784568	6.347641250717019e-4	nonce	Malay	1.0225107950409849	0
0.026017411605566948	3.3768748857684834	7.435678831513806e-4	nonce	Malay	0.9867289296820657	0
0.012695028871726967	1.6782888287712214	0.09340526510361688	nonce	Malay	-1.3981699919322355	0
0.03093270648863546	3.880382657108315	1.0681020253880307e-4	nonce	Malay	1.866637704279142	0
0.017932805535270234	2.3007377047888102	0.021483383681245482	nonce	Malay	-0.46053232109642855	0
0.027254013418315157	3.516253977555977	4.4489295901561194e-4	nonce	Malay	1.2080985141332279	0
0.02211766557044839	2.8093839268291108	0.004999693307307796	nonce	Malay	0.2886180662176921	0
0.01805460492280295	2.351965784337664	0.01874796427296761	nonce	Malay	-0.4387284716061856	0
0.026039389083354552	3.259708959861079	0.0011290667955496157	nonce	Malay	0.9906632156219467	0
0.010739084454735157	1.337431978607996	0.18119588808956605	nonce	Malay	-1.7483122918507383	0
0.017459145586492388	2.161540972961142	0.03074278480954619	nonce	Malay	-0.5453242928945973	0
0.02401838931559222	3.153200242609487	0.0016327795827368085	nonce	Malay	0.6288750683353329	0
0.016210155087451286	2.0937006707541017	0.03637960392074519	nonce	Malay	-0.768911631119271	0
0.02140594150347122	2.6896624880468534	0.007196488444077773	nonce	Malay	0.16120917895390818	0
0.015459990615749484	1.9679121831537136	0.04918144348585909	nonce	Malay	-0.9032019060151129	0
0.014339983840166886	1.8508560781288008	0.06430002008351145	nonce	Malay	-1.1036992948570368	0
0.02816517280213274	3.6001017920301392	3.237830601653192e-4	nonce	Malay	1.3712092035120613	0
0.010834945617422672	1.3687809951182797	0.1711831473081991	nonce	Malay	-1.7311517592278887	0
0.01151228294931239	1.4440500839582473	0.14884138517692336	nonce	Malay	-1.609898594184845	0
0.012870683055135864	1.6387355554810574	0.10138590008138085	nonce	Malay	-1.3667253561671309	0
0.01820745772938217	2.299372040898958	0.021559303625159745	nonce	Malay	-0.41136561160888657	0
0.022512907855201353	2.904209168196961	0.0037121349205032892	nonce	Malay	0.3593721435862542	0
0.0190059872830944	2.4461327278424227	0.014504042645592638	nonce	Malay	-0.26841728850688756	0
0.019381482853976444	2.4795440226003587	0.013216481904647142	nonce	Malay	-0.2011981581186848	0
0.020387798590715857	2.637788122216169	0.008393384392604014	nonce	Malay	-0.021053107244472756	0
0.018270420515538798	2.3094035698047795	0.020997135245045716	nonce	Malay	-0.4000943635291149	0
0.016031579913948033	2.034375127989634	0.04201260955774701	nonce	Malay	-0.800879166298486	0
0.0118966399281266	1.5364648856043785	0.12454192226293982	nonce	Malay	-1.5410931437934097	0
0.023483048632515206	3.003162538217929	0.0026967308462540435	nonce	Malay	0.5330413542562724	0
0.015983059520195988	1.9907146265938556	0.046614237433068584	nonce	Malay	-0.8095650175495256	0
0.013779168736649451	1.7617735095570088	0.07822131649533198	nonce	Malay	-1.2040932981164096	0
0.014500666999270035	1.8461239037564667	0.06498360908084429	nonce	Malay	-1.074934688665887	0
0.020799511929884915	2.676341330538032	0.007488573612529259	nonce	Malay	0.05264952675240341	0
0.006064358339195184	0.7758829302624217	0.43788690760577687	nonce	Malay	-2.5851557825781684	0
0.02882916177366619	3.720365367331934	2.0303378741548002e-4	nonce	Malay	1.4900728192638868	0
0.026285036265989072	3.261730483526554	0.0011212585539969388	nonce	Malay	1.034637609142001	0
0.028851394769551023	3.7011056896884624	2.1891410741621878e-4	nonce	Malay	1.4940528466335636	0
0.02199568609440199	2.780748523823122	0.00546207031504047	nonce	Malay	0.2667819782825206	0
0.01436128338439911	1.8467332692516696	0.06489464456784207	nonce	Malay	-1.0998863688148148	0
0.022334618481499317	2.8131328316412567	0.004942269230801564	nonce	Malay	0.32745577069920107	0
0.026170860061168352	3.3306950199949763	8.780612011554669e-4	nonce	Malay	1.0141984194571645	0
0.02597074310281279	3.299430117521882	9.815329788770979e-4	nonce	Malay	0.9783745936661041	0
0.02410041536069983	3.090076476040824	0.0020214261851442734	nonce	Malay	0.6435589150938056	0
0.02278395258449544	2.878011902607158	0.004033757282595693	nonce	Malay	0.4078930647695771	0
0.008041413586951535	1.0206734324014197	0.30750155259526923	nonce	Malay	-2.231234339053706	0
0.016422457069666014	2.1068318733131557	0.03522702769775362	nonce	Malay	-0.7309065100717882	0
0.02012358645392471	2.619268438824523	0.008861495964730251	nonce	Malay	-0.06835089568813171	0
0.01622062698551244	2.072218039144642	0.03834208599721562	nonce	Malay	-0.7670370101229933	0
0.023817806631633163	3.069627921572362	0.0021643041807348604	nonce	Malay	0.592967870934874	0
0.02197698875156218	2.859353630381236	0.004277316146033504	nonce	Malay	0.26343488387256564	0
0.018569992349908863	2.4118304756479625	0.015939976792600105	nonce	Malay	-0.34646667852645957	0
0.017065216424475102	2.134336891827844	0.0329051135973543	nonce	Malay	-0.6158433023283294	0
0.01876591557206051	2.386599514760074	0.017073687130075874	nonce	Malay	-0.3113935920851135	0
0.01760802492897283	2.3062120821826215	0.02117426535824715	nonce	Malay	-0.5186727403588514	0
0.023947589314938806	3.0640246378105425	0.0022057229499052133	nonce	Malay	0.6162008456694638	0
0.0132444971122155	1.6737682074851643	0.09429160725798409	nonce	Malay	-1.2998072410352945	0
0.025479144451103917	3.3380348736233896	8.551404537020235e-4	nonce	Malay	0.8903713349585226	0
0.01794288935891388	2.2561563344499667	0.024142465698661356	nonce	Malay	-0.4587271710257586	0
0.02216467708534467	2.802427366208786	0.005108041082518357	nonce	Malay	0.2970338063611425	0
0.02421473484164158	2.9642465376120266	0.0030613629498781655	nonce	Malay	0.6640237532736123	0
0.01733878986510025	2.170917989965885	0.030025431369291113	nonce	Malay	-0.5668697052951229	0
0.02029059070895738	2.610866284158014	0.009082376804470643	nonce	Malay	-0.03845472203139315	0
0.017918690147034542	2.346381485263283	0.019027554749021017	nonce	Malay	-0.4630591794560792	0
0.014404833187024542	1.823974309710845	0.06826878246202263	nonce	Malay	-1.0920903251645981	0
0.02566574820686311	3.280744983931138	0.0010483916704100895	nonce	Malay	0.9237761023166062	0
0.017502724577984335	2.30137114503031	0.02144661523139169	nonce	Malay	-0.5375230240157062	0
