b	t	p	lex.type	language	b.z	b.less
0.0760891003174322	17.294818833778024	2.480364123717475e-65	og	Hausa	2.2311760621868486	0.01171875
0.07574702083173569	9.30070858623356	2.5921089217392393e-20	nonce	Hausa	2.1735858670800026	0.01171875
0.055710767535602494	7.065297208590581	1.988106289747743e-12	nonce	Hausa	-1.199582606279527	0.01171875
0.06944218234995689	8.601035984010354	1.2484777093932462e-17	nonce	Hausa	1.1121457823479635	0.01171875
0.06515602861849057	7.974662930137233	2.158767619632687e-15	nonce	Hausa	0.39055784745473	0.01171875
0.06233388099486146	7.7108741488096095	1.6896298644921602e-14	nonce	Hausa	-0.08455989289792454	0.01171875
0.052768873783448	6.5227414749284955	8.085212420127228e-11	nonce	Hausa	-1.6948599972204794	0.01171875
0.051902406425339026	6.359521215640803	2.3387799419625774e-10	nonce	Hausa	-1.8407325978694429	0.01171875
0.0683499687301334	8.259600051229521	2.172533641592442e-16	nonce	Hausa	0.9282680635893612	0.01171875
0.05921766366731547	7.181436358781962	8.679661317985808e-13	nonce	Hausa	-0.6091852252919523	0.01171875
0.05867602816378521	7.189205320180981	8.214788243939909e-13	nonce	Hausa	-0.7003713256849373	0.01171875
0.07105236946418936	8.675461763880609	6.672674455213335e-18	nonce	Hausa	1.3832260252288486	0.01171875
0.05289006257123188	6.564106425341794	6.1463427357977e-11	nonce	Hausa	-1.6744574702492248	0.01171875
0.05866819006537044	7.128079321978425	1.2663945882147291e-12	nonce	Hausa	-0.701690895071141	0.01171875
0.06722195251356686	8.259804918602143	2.159621670180591e-16	nonce	Hausa	0.7383628611084728	0.01171875
0.06353421394143516	8.003499413280371	1.7070119561327462e-15	nonce	Hausa	0.11752006651736974	0.01171875
0.06490854533559348	8.188257962931782	3.8682563935290367e-16	nonce	Hausa	0.3488932310609513	0.01171875
0.06481441780894306	7.992416697302203	1.865724154407837e-15	nonce	Hausa	0.3330465555034123	0.01171875
0.06359421788305968	7.779317473203374	9.973862096386829e-15	nonce	Hausa	0.12762192544147255	0.01171875
0.06036534220574323	7.677861945020116	2.1800139245965915e-14	nonce	Hausa	-0.41596980691216023	0.01171875
0.06791088865474637	8.199939825336006	3.5386372155470385e-16	nonce	Hausa	0.8543475034084977	0.01171875
0.05794598605335063	7.036055926126247	2.4449650886974088e-12	nonce	Hausa	-0.8232762917355536	0.01171875
0.06417989400024324	8.093539070124407	8.35047050238598e-16	nonce	Hausa	0.22622240652365574	0.01171875
0.06839275883858362	8.375906530139671	8.2893366200781e-17	nonce	Hausa	0.9354719176564177	0.01171875
0.07171880556365234	8.908513266801984	8.782310586094245e-19	nonce	Hausa	1.495422712253717	0.01171875
0.06768382403655698	8.520619158954453	2.4616675475409845e-17	nonce	Hausa	0.8161204356942122	0.01171875
0.06982752077382193	8.823069151624894	1.8456581457557693e-18	nonce	Hausa	1.1770187605312874	0.01171875
0.06408880133167508	7.905706272793941	3.707421871218523e-15	nonce	Hausa	0.21088665920468933	0.01171875
0.06791868679065623	8.694613039027148	5.630152245738972e-18	nonce	Hausa	0.855660344976895	0.01171875
0.06524995217209457	7.960862372003776	2.402948284702026e-15	nonce	Hausa	0.40637018348584164	0.01171875
0.0613397862018417	7.438842294387412	1.3187097056911994e-13	nonce	Hausa	-0.25191898772391424	0.01171875
0.07187924861086925	8.799586888733243	2.265769616362799e-18	nonce	Hausa	1.522433821598509	0.01171875
0.06480936968965056	7.942777989357616	2.7766713861878253e-15	nonce	Hausa	0.3321966881856286	0.01171875
0.055232814807188266	6.786310907730861	1.3794590202966882e-11	nonce	Hausa	-1.2800475041531323	0.01171875
0.05923519002338635	7.4219144366922	1.496060389405073e-13	nonce	Hausa	-0.6062346061878023	0.01171875
0.059546171671068335	7.410102223565305	1.6348670813474674e-13	nonce	Hausa	-0.5538798333542645	0.01171875
0.06596555883006554	8.066404418495486	1.0391784513180867e-15	nonce	Hausa	0.5268448941174785	0.01171875
0.07013437819582899	8.710454210171239	4.879535490505007e-18	nonce	Hausa	1.2286792065454313	0.01171875
0.057621109796127695	7.146464546213636	1.1127763108498465e-12	nonce	Hausa	-0.877970267321245	0.01171875
0.05964492378554752	7.25092620818429	5.245172124438593e-13	nonce	Hausa	-0.5372545933797299	0.01171875
0.0491828476640935	6.061536330432796	1.5185712627346956e-9	nonce	Hausa	-2.298579169246763	0.01171875
0.05684461724723803	7.050865049337557	2.199216603933253e-12	nonce	Hausa	-1.008695315911976	0.01171875
