word	phones	freq	unig.h	word.length	up	sum.diphone.h	postup.sum.diphone.h	diphone.h.redundant_proportion	segments.redundant	redundancy.prop	mean.redun.seg.h	seg.h.redun.prop	scaled.unig.h	scaled.redundancy.prop	scaled.mean.redun.seg.h	scaled.seg.h.redun.prop	language
ib	ib	70.25684340686362	13.794546735527444	2	2	10.782998208920414	0	0	0	0	0	0	0.13718049500157833	3.9537909260059725	0	0	Kaqchikel
ab	ab	26.541474175926258	15.198936990606779	2	2	9.803593003261405	0	0	0	0	0	0	0.5652632993621279	3.9537909260059725	0	0	Kaqchikel
of	of	20.29642142864949	15.585960113716027	2	2	8.627169060841846	0	0	0	0	0	0	0.6832347416259635	3.9537909260059725	0	0	Kaqchikel
uq	uq	12.490105494553534	16.286399831857118	2	2	5.110357381736812	0	0	0	0	0	0	0.8967410642046635	3.9537909260059725	0	0	Kaqchikel
ir	ir	10.928842307734342	16.479044909799516	2	2	4.900355159558573	0	0	0	0	0	0	0.955462665920121	3.9537909260059725	0	0	Kaqchikel
e'	e'	7.8063159340959585	16.964471736969756	2	2	2.8575892245777403	0	0	0	0	0	0	1.1034292846967098	3.9537909260059725	0	0	Kaqchikel
km	km	7.8063159340959585	16.964471736969756	2	2	10.39231742277876	0	0	0	0	0	0	1.1034292846967098	3.9537909260059725	0	0	Kaqchikel
mp	mp	7.8063159340959585	16.964471736969756	2	2	5.984308902280533	0	0	0	0	0	0	1.1034292846967098	3.9537909260059725	0	0	Kaqchikel
eva	eva	153.00379230828077	12.67168998774191	3	2	9.224785534603637	1.963474123974886	0.21284767180869218	1	0.3333333333333333	1.963474123974886	0.21284767180869218	-0.7806578268103475	2.96476931529716	1.496493290687456	2.4830545666108077	Kaqchikel
t'as	Tas	81.18568571459797	13.585960113716027	3	2	7.093934755090934	5.093934755090934	0.7180690168365719	1	0.3333333333333333	5.093934755090934	0.7180690168365719	-0.39055312721103225	2.96476931529716	4.18341724593398	8.777897821779838	Kaqchikel
tnm	tnm	39.03157967047979	14.642543642082394	3	2	18.209241806292788	7.787177040119974	0.4276497134234806	1	0.3333333333333333	7.787177040119974	0.4276497134234806	0.06027446545014949	2.96476931529716	6.495069767929602	5.159396720723027	Kaqchikel
'ey	'ey	37.4703164836606	14.701437331135962	3	2	8.525666965859713	4.963630861988065	0.58219854022735	1	0.3333333333333333	4.963630861988065	0.58219854022735	0.08540347735137377	2.96476931529716	4.071575350092869	7.085009424095522	Kaqchikel
ch'en	Ճen	34.34779011002222	14.826968213219821	3	2	10.779722718441299	3.91553657378702	0.3632316596686255	1	0.3333333333333333	3.91553657378702	0.3632316596686255	0.13896553265049605	2.96476931529716	3.1719794176819733	4.356775146673163	Kaqchikel
mk'b	mKb	20.29642142864949	15.585960113716027	3	2	18.152354170504623	9.467605550082997	0.5215635096778086	1	0.3333333333333333	9.467605550082997	0.5215635096778086	0.4628154528542412	2.96476931529716	7.937408180883592	6.329522711512771	Kaqchikel
oit	oit	15.612631868191917	15.964471736969756	3	2	14.69867236311217	4.749575207382963	0.32312953782836273	1	0.3333333333333333	4.749575207382963	0.32312953782836273	0.6243204160913595	2.96476931529716	3.8878479904840133	3.8571197507392996	Kaqchikel
'in	'in	14.051368681372725	16.116474830414806	3	2	5.828216291947894	3.07909463547575	0.5283082303808361	1	0.3333333333333333	3.07909463547575	0.5283082303808361	0.689177748100725	2.96476931529716	2.4540480503674633	6.413559065169026	Kaqchikel
h'a	h'a	14.051368681372725	16.116474830414806	3	2	7.32854597365187	2.3285459736518703	0.3177364216617636	1	0.3333333333333333	2.3285459736518703	0.3177364216617636	0.689177748100725	2.96476931529716	1.8098402430602565	3.7899238152156602	Kaqchikel
pnc	pnc	14.051368681372725	16.116474830414806	3	2	19.549559078830367	10.957102041562287	0.560478218326029	1	0.3333333333333333	10.957102041562287	0.560478218326029	0.689177748100725	2.96476931529716	9.215866617457042	6.814383443688685	Kaqchikel
oso	oso	9.36757912091515	16.701437331135963	3	2	8.752511785763275	3.295267726363741	0.3764939490540055	1	0.3333333333333333	3.295267726363741	0.3764939490540055	0.9387720574166479	2.96476931529716	2.6395928390842447	4.52201763634084	Kaqchikel
rma	rma	7.8063159340959585	16.964471736969756	3	2	8.509006292383999	0.7276465788593396	0.08551487140285946	1	0.3333333333333333	0.7276465788593396	0.08551487140285946	1.0510047061239962	2.96476931529716	0.4357629296285337	0.8965419861650845	Kaqchikel
t'im	Tim	7.8063159340959585	16.964471736969756	3	2	7.373607272782712	4.373607272782712	0.5931435064254736	1	0.3333333333333333	4.373607272782712	0.5931435064254736	1.0510047061239962	2.96476931529716	3.565148755796041	7.221379051642652	Kaqchikel
uva	uva	7.8063159340959585	16.964471736969756	3	2	12.906721519876442	1.963474123974886	0.15212803041819117	1	0.3333333333333333	1.963474123974886	0.15212803041819117	1.0510047061239962	2.96476931529716	1.496493290687456	1.7265136389067626	Kaqchikel
eqal	eqal	245.1183203306131	11.991779082965492	4	2	8.950106464933597	3.858720055747159	0.4311367770724935	2	0.5	1.9293600278735794	0.4311367770724935	-1.5668319720051003	2.457241933857812	0.20796080076229964	2.2176377061634605	Kaqchikel
ujer	ujer	138.95242362690806	12.810666400890721	4	2	11.094309129582026	7.310933070458862	0.6589804723364778	2	0.5	3.655466535229431	0.6589804723364778	-1.1152139772133252	2.457241933857812	1.0014402639641773	3.6720704984934565	Kaqchikel
