word	phones	freq	unig.h	word.length	up	sum.diphone.h	postup.sum.diphone.h	diphone.h.redundant_proportion	segments.redundant	redundancy.prop	mean.redun.seg.h	seg.h.redun.prop	scaled.unig.h	scaled.redundancy.prop	scaled.mean.redun.seg.h	scaled.seg.h.redun.prop	language
ew	ew	7.2886074598192	17.00862063728826	2	2	7.144658242831882	0	0	0	0	0	0	0.5643503997532286	3.5153553984249974	0	0	Malay
aG	aG	5.407676502446503	17.43925499161812	2	2	11.179038235395621	0	0	0	0	0	0	0.7339425847670188	3.5153553984249974	0	0	Malay
uu	uu	3.9969782844169806	17.875354106424794	2	2	10.702605602110248	0	0	0	0	0	0	0.9056868987517587	3.5153553984249974	0	0	Malay
fbi	fbi	108.15353004893008	13.11732689673076	3	2	11.651457798160044	3.3160674434661197	0.28460536877967163	1	0.3333333333333333	3.3160674434661197	0.28460536877967163	-1.0883053223094843	2.512828755934152	1.8814508239235705	2.772136688222361	Malay
dna	dna	44.90722660727314	14.385388119639385	3	2	11.924309245909594	2.2006483014996094	0.18455142818897452	1	0.3333333333333333	2.2006483014996094	0.18455142818897452	-0.5300784616384087	2.512828755934152	1.1629853792915539	1.7260789448920244	Malay
iya	iya	33.151408123693784	14.823265595276341	3	2	9.253927447502829	0.5946450541184953	0.06425866827807908	1	0.3333333333333333	0.5946450541184953	0.06425866827807908	-0.33731571156967105	2.512828755934152	0.1285241675394797	0.4684256008210462	Malay
ohh	ohh	32.44605901467902	14.854292490896965	3	2	12.944550590032438	8.203348002979762	0.633729842216114	1	0.3333333333333333	8.203348002979762	0.633729842216114	-0.3236570283564569	2.512828755934152	5.029453281584286	6.422211404602627	Malay
lbu	lbu	11.285585744236181	16.37785444695398	3	2	12.231498710777592	2.618630213486551	0.21408907243551328	1	0.3333333333333333	2.618630213486551	0.21408907243551328	0.3470465562991515	2.512828755934152	1.4322165130825633	2.034893183505846	Malay
nsa	nsa	10.815353004893007	16.43925499161812	3	2	7.187556633339967	1.868911122441906	0.26002036822539043	1	0.3333333333333333	1.868911122441906	0.26002036822539043	0.3740763500284627	2.512828755934152	0.9493063317610786	2.5151020322382305	Malay
Gul	Gul	7.5237238294907876	16.962816947675133	3	2	6.783742364835653	3.7837423648356534	0.5577662242082096	1	0.3333333333333333	3.7837423648356534	0.5577662242082096	0.6045591862010925	2.512828755934152	2.182690293180495	5.628016489745427	Malay
ocp	ocp	6.583258350804439	17.15546202561753	3	2	15.973960763236615	9.560332834212442	0.5984948239146259	1	0.3333333333333333	9.560332834212442	0.5984948239146259	0.6893655466044566	2.512828755934152	5.903516378987865	6.05383147360684	Malay
oww	oww	5.877909241789678	17.31896075790041	3	2	13.905481025353847	7.491853096329675	0.5387697903200751	1	0.3333333333333333	7.491853096329675	0.5387697903200751	0.7613410809060434	2.512828755934152	4.5711641190381425	5.429409951641784	Malay
iht	iht	5.642792872118091	17.37785444695398	3	2	12.605242553671443	7.881419908092401	0.6252493654552354	1	0.3333333333333333	7.881419908092401	0.6252493654552354	0.7872673047821293	2.512828755934152	4.822092476008537	6.333548546043763	Malay
oui	oui	4.702327393431743	17.64088885278777	3	2	12.37645292136116	6.210752505780573	0.5018200727820097	1	0.3333333333333333	6.210752505780573	0.5018200727820097	0.9030605077950568	2.512828755934152	3.745979692146861	5.043102946476654	Malay
fsi	fsi	3.9969782844169806	17.875354106424794	3	2	9.710802739288768	2.3754123845948434	0.24461545027417803	1	0.3333333333333333	2.3754123845948434	0.24461545027417803	1.0062769772443982	2.512828755934152	1.275554681666404	2.35404457050211	Malay
aSik	aSik	59.249325157239944	13.985537024175219	4	2	18.147424683309733	6.646458353026748	0.36624801970604265	2	0.5	3.323229176513374	0.36624801970604265	-0.4395292334324778	2.814022380092547	1.1371546231819996	2.3736030775890113	Malay
Neri	Neri	31.975826275335844	14.875354106424796	4	2	8.49857599036017	4.77939254987838	0.5623756915628673	2	0.5	2.38969627493919	0.5623756915628673	-0.07955362895094566	2.814022380092547	0.6546557341306602	3.876243915898051	Malay
sfen	sfen	28.213964360590452	15.055926352066617	4	2	15.66177309337756	5.4221745641284365	0.3462043877025108	2	0.5	2.7110872820642182	0.3462043877025108	-0.006503105900556955	2.814022380092547	0.820767505475223	2.2200379038865883	Malay
gwan	gwan	22.100938749129188	15.408228095997497	4	2	11.062283671925332	2.245300048669951	0.2029689452249572	2	0.5	1.1226500243349755	0.2029689452249572	0.13602060572655467	2.814022380092547	-2.203899591307755e-4	1.1226332219141297	Malay
ogos	ogos	19.044425943398554	15.62296694479051	4	2	13.11676247524333	7.8730595476614695	0.6002288722176022	2	0.5	3.9365297738307348	0.6002288722176022	0.22289323206960784	2.814022380092547	1.454140619456105	4.166257734821152	Malay
Ngak	Ngak	16.22302950733951	15.854292490896965	4	2	7.790054703495415	4.966173884346932	0.6375017985584361	2	0.5	2.483086942173466	0.6375017985584361	0.3164760087467759	2.814022380092547	0.7029249414744152	4.451825909636932	Malay
YoYa	YoYa	13.871865810623639	16.080173898313294	4	2	15.907978305360038	8.655988766593216	0.5441287761674068	2	0.5	4.327994383296608	0.5441287761674068	0.40785635848142615	2.814022380092547	1.6564701129872879	3.7364443660089126	Malay
ebay	ebay	9.87488752620666	16.570499524896373	4	2	12.786951127075072	7.657889739294209	0.5988831632490879	2	0.5	3.8289448696471045	0.5988831632490879	0.6062176479453246	2.814022380092547	1.398535084118504	4.155947525999397	Malay
