word	phones	freq	unig.h	word.length	up	sum.diphone.h	postup.sum.diphone.h	diphone.h.redundant_proportion	segments.redundant	redundancy.prop	mean.redun.seg.h	seg.h.redun.prop	scaled.unig.h	scaled.redundancy.prop	scaled.mean.redun.seg.h	scaled.seg.h.redun.prop	language
Ula	Ula	324.32269353768174	11.586588896806957	3	1	5.288891559762723	5.288891559762723	1	2	0.6666666666666666	2.6444457798813614	1	-0.23755885356225345	3.095363543916171	1.2775624689311305	5.73235077122155	Arabic
Eh	Eh	16993.000663730163	5.875222053273626	2	2	3.5443205162238103	0	0	0	0	0	0	-1.1093704661852655	2.353090953838597	0	0	Arabic
uh	uh	573.2215048572981	10.76492613806547	2	2	4.582346552514145	0	0	0	0	0	0	0.31054773418592285	2.353090953838597	0	0	Arabic
hm	hm	384.6617993121342	11.34042830953756	2	2	5.98299357469431	0	0	0	0	0	0	0.47766746034030183	2.353090953838597	0	0	Arabic
E$	E$	37.711941109032765	14.690925556621693	2	2	4.392317422778761	0	0	0	0	0	0	1.4506163216476933	2.353090953838597	0	0	Arabic
mhm	mhm	4291.618898207928	7.860568809202473	3	2	12.917667326816368	5.98299357469431	0.463163621056717	1	0.3333333333333333	5.98299357469431	0.463163621056717	-1.9723300475273349	1.7940474417799845	3.505318096970098	2.448854765427823	Arabic
yOm	yOm	2730.3445362939724	8.513007764425849	3	2	10.209940680290192	3.5545888516776376	0.3481498044880519	1	0.3333333333333333	3.5545888516776376	0.3481498044880519	-1.6685656343650166	1.7940474417799845	1.8848853156086718	1.7453864049980192	Arabic
lEh	lEh	2300.4284076509985	8.760188219058806	3	2	10.041887263747878	3.5443205162238103	0.35295362546233	1	0.3333333333333333	3.5443205162238103	0.35295362546233	-1.5534826443846457	1.7940474417799845	1.8780334316448126	1.7747684059209798	Arabic
fEn	fEn	1252.0364448198877	9.637814220162129	3	2	8.849405100947758	1.9068905956085185	0.2154823486840142	1	0.3333333333333333	1.9068905956085185	0.2154823486840142	-1.1448749960110596	1.7940474417799845	0.7854045566478344	0.9339416551305815	Arabic
Agi	Agi	407.28896397755386	11.257966149345586	3	2	6.8684664363609915	1.8387190929669393	0.2677044592127494	1	0.3333333333333333	1.8387190929669393	0.2677044592127494	-0.39055998146120785	1.7940474417799845	0.7399148832881751	1.2533519970167752	Arabic
fOq	fOq	362.03463464671455	11.427891150787898	3	2	11.497103357016877	5.554588851677638	0.48312941783615243	1	0.3333333333333333	5.554588851677638	0.48312941783615243	-0.31144580850834075	1.7940474417799845	3.219450980057267	2.5709731921015333	Arabic
xEr	xEr	346.9498582031014	11.489291695452042	3	2	9.334397446849579	3.5443205162238103	0.3797053357118452	1	0.3333333333333333	3.5443205162238103	0.3797053357118452	-0.2828587655851224	1.7940474417799845	1.8780334316448126	1.938392067054635	Arabic
$Ik	$Ik	128.2205997707114	12.925390810258715	3	2	8.93508748743917	3.9808911770522952	0.4455346612608529	1	0.3333333333333333	3.9808911770522952	0.4455346612608529	0.38576440806155177	1.7940474417799845	2.1693495386684774	2.34102932485325	Arabic
