r	b	b0	lex.type	test	i	language
-0.20470572455329542	-0.20470572455329542	0	og	redun.prop	1	Armenian
0.1444337704882507	0.1444337704882507	0	og	bigram.prob	1	Armenian
-0.15977637765935723	-0.15977637765935723	0	og	seg.h.prop	1	Armenian
-0.0160562848943191	-0.0160562848943191	0	scr	redun.prop	2	Armenian
0.0019901128668231415	0.0019901128668231415	0	scr	bigram.prob	2	Armenian
-0.002744199080912958	-0.002744199080912958	0	scr	seg.h.prop	2	Armenian
-0.008532331749253165	-0.008532331749253165	0	scr	redun.prop	3	Armenian
-0.00258730404894119	-0.00258730404894119	0	scr	bigram.prob	3	Armenian
-0.009492755094637456	-0.009492755094637456	0	scr	seg.h.prop	3	Armenian
4.360894658263881e-4	4.360894658263881e-4	0	scr	redun.prop	4	Armenian
-9.204331275766914e-5	-9.204331275766914e-5	0	scr	bigram.prob	4	Armenian
0.004738415531351768	0.004738415531351768	0	scr	seg.h.prop	4	Armenian
0.007422540794483235	0.007422540794483235	0	scr	redun.prop	5	Armenian
0.006602854566677713	0.006602854566677713	0	scr	bigram.prob	5	Armenian
0.009597176445616118	0.009597176445616118	0	scr	seg.h.prop	5	Armenian
-0.012551784052953121	-0.012551784052953121	0	scr	redun.prop	6	Armenian
-0.009055851732150379	-0.009055851732150379	0	scr	bigram.prob	6	Armenian
-0.004212144019778367	-0.004212144019778367	0	scr	seg.h.prop	6	Armenian
-0.002083437524992455	-0.002083437524992455	0	scr	redun.prop	7	Armenian
0.013189363298356826	0.013189363298356826	0	scr	bigram.prob	7	Armenian
-0.009131879928650504	-0.009131879928650504	0	scr	seg.h.prop	7	Armenian
0.001476724324770634	0.001476724324770634	0	scr	redun.prop	8	Armenian
-0.006812010639915176	-0.006812010639915176	0	scr	bigram.prob	8	Armenian
0.005172452677862265	0.005172452677862265	0	scr	seg.h.prop	8	Armenian
0.01321577169345859	0.01321577169345859	0	scr	redun.prop	9	Armenian
-0.0039938416588444015	-0.0039938416588444015	0	scr	bigram.prob	9	Armenian
9.398501860658882e-4	9.398501860658882e-4	0	scr	seg.h.prop	9	Armenian
-0.017555700203225715	-0.017555700203225715	0	scr	redun.prop	10	Armenian
0.01026507938556148	0.01026507938556148	0	scr	bigram.prob	10	Armenian
-0.01646291824013975	-0.01646291824013975	0	scr	seg.h.prop	10	Armenian
-0.007904687379156975	-0.007904687379156975	0	scr	redun.prop	11	Armenian
-0.013587399238205788	-0.013587399238205788	0	scr	bigram.prob	11	Armenian
-0.0024244266978871317	-0.0024244266978871317	0	scr	seg.h.prop	11	Armenian
9.189595741786674e-4	9.189595741786674e-4	0	scr	redun.prop	12	Armenian
0.006719160112821871	0.006719160112821871	0	scr	bigram.prob	12	Armenian
-0.006448221070764673	-0.006448221070764673	0	scr	seg.h.prop	12	Armenian
0.012472980472710891	0.012472980472710891	0	scr	redun.prop	13	Armenian
-0.008120451563780962	-0.008120451563780962	0	scr	bigram.prob	13	Armenian
0.018130665446016634	0.018130665446016634	0	scr	seg.h.prop	13	Armenian
0.00459055036975602	0.00459055036975602	0	scr	redun.prop	14	Armenian
-0.006692553543989387	-0.006692553543989387	0	scr	bigram.prob	14	Armenian
-0.004632738300667928	-0.004632738300667928	0	scr	seg.h.prop	14	Armenian
0.0014895233906603448	0.0014895233906603448	0	scr	redun.prop	15	Armenian
-0.017574205114681062	-0.017574205114681062	0	scr	bigram.prob	15	Armenian
-1.4958076319659619e-4	-1.4958076319659619e-4	0	scr	seg.h.prop	15	Armenian
-0.003552088993925047	-0.003552088993925047	0	scr	redun.prop	16	Armenian
-0.0011691315412288563	-0.0011691315412288563	0	scr	bigram.prob	16	Armenian
-0.008411864824061553	-0.008411864824061553	0	scr	seg.h.prop	16	Armenian
0.00487443474427491	0.00487443474427491	0	scr	redun.prop	17	Armenian
0.014514690063721707	0.014514690063721707	0	scr	bigram.prob	17	Armenian
-0.005853913612255102	-0.005853913612255102	0	scr	seg.h.prop	17	Armenian
5.18962638283681e-4	5.18962638283681e-4	0	scr	redun.prop	18	Armenian
-0.01738896222969696	-0.01738896222969696	0	scr	bigram.prob	18	Armenian
-0.0026999215334800038	-0.0026999215334800038	0	scr	seg.h.prop	18	Armenian
-0.013113650707311308	-0.013113650707311308	0	scr	redun.prop	19	Armenian
0.014001375928457044	0.014001375928457044	0	scr	bigram.prob	19	Armenian
-0.02619256563260565	-0.02619256563260565	0	scr	seg.h.prop	19	Armenian
0.006978362450619219	0.006978362450619219	0	scr	redun.prop	20	Armenian
-0.012409859323925755	-0.012409859323925755	0	scr	bigram.prob	20	Armenian
0.01214801998164542	0.01214801998164542	0	scr	seg.h.prop	20	Armenian
-0.0018754911426530855	-0.0018754911426530855	0	scr	redun.prop	21	Armenian
-0.016136524099617657	-0.016136524099617657	0	scr	bigram.prob	21	Armenian
-0.00831534833519077	-0.00831534833519077	0	scr	seg.h.prop	21	Armenian
-0.002834023702317546	-0.002834023702317546	0	scr	redun.prop	22	Armenian
-0.018362174022078764	-0.018362174022078764	0	scr	bigram.prob	22	Armenian
0.005302123613237906	0.005302123613237906	0	scr	seg.h.prop	22	Armenian
-0.009245628830328577	-0.009245628830328577	0	scr	redun.prop	23	Armenian
-0.01430810183703016	-0.01430810183703016	0	scr	bigram.prob	23	Armenian
4.271158559357544e-4	4.271158559357544e-4	0	scr	seg.h.prop	23	Armenian
0.011351976469023554	0.011351976469023554	0	scr	redun.prop	24	Armenian
0.0230790097454975	0.0230790097454975	0	scr	bigram.prob	24	Armenian
