word	phones	freq	unig.h	word.length	up	sum.diphone.h	postup.sum.diphone.h	diphone.h.redundant_proportion	segments.redundant	redundancy.prop	mean.redun.seg.h	seg.h.redun.prop	scaled.unig.h	scaled.redundancy.prop	scaled.mean.redun.seg.h	scaled.seg.h.redun.prop	language
ueppig	YpIx	9.46349818008876	16.644008161155554	4	1	12.19087475433711	12.19087475433711	1	3	0.75	4.06362491811237	1	0.8040516192166015	4.1488672276034615	2.0313968344571705	8.216142342888945	German
Joch	jOx	21.74591071169332	15.443709510669724	3	2	11.813143495675053	5.66339637617037	0.47941484654307415	1	0.3333333333333333	5.66339637617037	0.47941484654307415	0.5693552334190005	3.547433083597809	7.584425291763843	6.16964386648939	German
aha	aha	18.92699636017752	15.644008161155556	3	2	10.930207522301458	1.1589538836213091	0.10603219392281771	1	0.3333333333333333	1.1589538836213091	0.10603219392281771	0.6378040496280468	3.547433083597809	1.4161420169591692	1.2460153235767235	German
Jazz	JEs	15.101326883120361	15.969778322337312	3	2	6.526593890708941	3.941631389987785	0.6039339134611961	1	0.3333333333333333	3.941631389987785	0.6039339134611961	0.7491307202523136	3.547433083597809	5.226678648315343	7.811620609952209	German
Wut	vut	15.101326883120361	15.969778322337312	3	2	11.991922656709221	3.793477615256859	0.3163360641868792	1	0.3333333333333333	3.793477615256859	0.3163360641868792	0.7491307202523136	3.547433083597809	5.023800167286097	4.01919755647021	German
Oma	oma	8.859445104763946	16.739165394195897	3	2	6.6466259878877585	2.325861826134032	0.34993120274444256	1	0.3333333333333333	2.325861826134032	0.34993120274444256	1.012056277401734	3.547433083597809	3.014079776614021	4.46220148807855	German
Job	JOp	8.25539202943913	16.841045008215108	3	2	7.385862400641461	4.800899899920305	0.6500120960151312	1	0.3333333333333333	4.800899899920305	0.6500120960151312	1.046871983641067	3.547433083597809	6.403341817431242	8.41923280949066	German
Jeep	Jip	5.839179728139873	17.34061601770562	3	2	8.719985691183886	6.135023190462731	0.7035588598115919	1	0.3333333333333333	6.135023190462731	0.7035588598115919	1.2175922762094011	3.547433083597809	8.23026055225636	9.125329819511618	German
pur	pur	5.033775627706787	17.554740823058467	3	2	10.91637683198892	3.62520613266706	0.33208876795494074	1	0.3333333333333333	3.62520613266706	0.33208876795494074	1.2907659566702758	3.547433083597809	4.7933729449601055	4.226921352303214	German
Ion	ion	4.2283715272737	17.806279590054434	3	2	6.474030601392351	2.252592659112147	0.34794285010449105	1	0.3333333333333333	2.252592659112147	0.34794285010449105	1.3767252519016477	3.547433083597809	2.9137466103570335	4.435981979103671	German
Ufer	uf@r	33.8269722181896	14.806279590054432	4	2	7.847516808007597	5.312107345691183	0.6769157015720839	2	0.5	2.6560536728455917	0.6769157015720839	-0.030832094027941816	2.895061259822696	1.1451566032576421	5.427614744824492	German
edel	ed@l	21.544559686585046	15.457130026432047	4	2	10.065300020603468	5.4030945209498515	0.5368041200848286	2	0.5	2.7015472604749258	0.5368041200848286	0.2648505424803386	2.895061259822696	1.1738004447358583	4.218317314751954	German
Esel	ez@l	14.497273807795548	16.02867201139088	4	2	11.434797420007158	6.65229768663583	0.5817591201918876	2	0.5	3.326148843317915	0.5817591201918876	0.5245031931390152	2.895061259822696	1.5670644113363184	4.606322114364627	German
Ofen	of@n	12.483763556712832	16.244400702446317	4	2	9.393795533043091	4.248118077847456	0.45222594667986044	2	0.5	2.124059038923728	0.45222594667986044	0.6225091628311719	2.895061259822696	0.8102001675182476	3.488326498481273	German
Jury	Zyri	11.275657406063202	16.391242090775588	4	2	12.567910420532408	7.66101982492389	0.6095698941653779	2	0.5	3.830509912461945	0.6095698941653779	0.6892194950718409	2.895061259822696	1.8846220994670735	4.846355787080891	German
Igel	ig@l	7.449987929006045	16.989143647204244	4	2	9.491584943946755	4.918981685554092	0.5182466062942592	2	0.5	2.459490842777046	0.5182466062942592	0.9608473510216197	2.895061259822696	1.0213959847092255	4.0581481588744825	German
Ekel	ek@l	5.235126652815058	17.4981572946921	4	2	11.808927840123498	7.146722340469883	0.6051965459715386	2	0.5	3.5733611702349415	0.6051965459715386	1.1920932546820167	2.895061259822696	1.7227151540600336	4.808609594542887	German
Wrack	vrak	4.631073577490244	17.67503505677618	4	2	18.003493928646762	7.805048887194399	0.43352967585781654	2	0.5	3.9025244435971995	0.43352967585781654	1.2724491707412973	2.895061259822696	1.9299641558195657	3.326959736240463	German
Chance	SA~s@	141.9524727013314	12.737117565547036	5	2	15.342065444107593	4.757102943386437	0.31006926418851194	3	0.6	1.5857009811288123	0.31006926418851194	-1.1839059695308123	2.4640793120290256	0.03860761454486654	1.3909645225865441	German
