r	b	b0	lex.type	test	i	language
-0.2829239437737434	-0.2829239437737434	0	og	redun.prop	1	Spanish
0.08087584972233532	0.08087584972233532	0	og	bigram.prob	1	Spanish
-0.12695732538948146	-0.12695732538948146	0	og	seg.h.prop	1	Spanish
5.682181328365136e-5	5.682181328365136e-5	0	scr	redun.prop	2	Spanish
-0.0020425670998035247	-0.0020425670998035247	0	scr	bigram.prob	2	Spanish
0.003495428173089239	0.003495428173089239	0	scr	seg.h.prop	2	Spanish
-0.004852535146417632	-0.004852535146417632	0	scr	redun.prop	3	Spanish
0.00766649992248094	0.00766649992248094	0	scr	bigram.prob	3	Spanish
0.004887790116410386	0.004887790116410386	0	scr	seg.h.prop	3	Spanish
0.007968229039507014	0.007968229039507014	0	scr	redun.prop	4	Spanish
3.292988968185531e-4	3.292988968185531e-4	0	scr	bigram.prob	4	Spanish
0.0035101507905458884	0.0035101507905458884	0	scr	seg.h.prop	4	Spanish
-0.003342880679404687	-0.003342880679404687	0	scr	redun.prop	5	Spanish
-0.00754512881484417	-0.00754512881484417	0	scr	bigram.prob	5	Spanish
0.004439921834793504	0.004439921834793504	0	scr	seg.h.prop	5	Spanish
0.015470804364345522	0.015470804364345522	0	scr	redun.prop	6	Spanish
-0.0042761565818568	-0.0042761565818568	0	scr	bigram.prob	6	Spanish
0.0054078284546281	0.0054078284546281	0	scr	seg.h.prop	6	Spanish
0.0013317840849501274	0.0013317840849501274	0	scr	redun.prop	7	Spanish
-0.0023401574743409322	-0.0023401574743409322	0	scr	bigram.prob	7	Spanish
0.004024617832845675	0.004024617832845675	0	scr	seg.h.prop	7	Spanish
-0.006217510954286591	-0.006217510954286591	0	scr	redun.prop	8	Spanish
-0.00924858185495025	-0.00924858185495025	0	scr	bigram.prob	8	Spanish
0.0043627871118019496	0.0043627871118019496	0	scr	seg.h.prop	8	Spanish
-0.0045844965140424245	-0.0045844965140424245	0	scr	redun.prop	9	Spanish
0.004508003770350708	0.004508003770350708	0	scr	bigram.prob	9	Spanish
0.0013482287516656244	0.0013482287516656244	0	scr	seg.h.prop	9	Spanish
-0.003812806979734943	-0.003812806979734943	0	scr	redun.prop	10	Spanish
-0.005238124926162126	-0.005238124926162126	0	scr	bigram.prob	10	Spanish
0.004357597353768526	0.004357597353768526	0	scr	seg.h.prop	10	Spanish
-0.02486969469213239	-0.02486969469213239	0	scr	redun.prop	11	Spanish
-6.104473479696732e-4	-6.104473479696732e-4	0	scr	bigram.prob	11	Spanish
-0.006673956168193577	-0.006673956168193577	0	scr	seg.h.prop	11	Spanish
9.232222232525979e-4	9.232222232525979e-4	0	scr	redun.prop	12	Spanish
-0.013684474540494346	-0.013684474540494346	0	scr	bigram.prob	12	Spanish
0.015600263146096213	0.015600263146096213	0	scr	seg.h.prop	12	Spanish
-0.006427850092971277	-0.006427850092971277	0	scr	redun.prop	13	Spanish
0.003068704353343534	0.003068704353343534	0	scr	bigram.prob	13	Spanish
0.006326141984836826	0.006326141984836826	0	scr	seg.h.prop	13	Spanish
-0.01139761031627269	-0.01139761031627269	0	scr	redun.prop	14	Spanish
-0.00283700366000799	-0.00283700366000799	0	scr	bigram.prob	14	Spanish
-0.002479718554477305	-0.002479718554477305	0	scr	seg.h.prop	14	Spanish
0.008584344482587486	0.008584344482587486	0	scr	redun.prop	15	Spanish
-0.0036727560616216844	-0.0036727560616216844	0	scr	bigram.prob	15	Spanish
0.016441976077993498	0.016441976077993498	0	scr	seg.h.prop	15	Spanish
-0.01609244818428158	-0.01609244818428158	0	scr	redun.prop	16	Spanish
0.014254301921536578	0.014254301921536578	0	scr	bigram.prob	16	Spanish
-0.018464226345110555	-0.018464226345110555	0	scr	seg.h.prop	16	Spanish
-0.01914543632052828	-0.01914543632052828	0	scr	redun.prop	17	Spanish
-0.003695411386255421	-0.003695411386255421	0	scr	bigram.prob	17	Spanish
-0.016809201876155602	-0.016809201876155602	0	scr	seg.h.prop	17	Spanish
-0.01138642190696412	-0.01138642190696412	0	scr	redun.prop	18	Spanish
0.014043899456072878	0.014043899456072878	0	scr	bigram.prob	18	Spanish
-0.02200734373197603	-0.02200734373197603	0	scr	seg.h.prop	18	Spanish
0.011207617219483787	0.011207617219483787	0	scr	redun.prop	19	Spanish
-0.014293566468634573	-0.014293566468634573	0	scr	bigram.prob	19	Spanish
0.012036371960283971	0.012036371960283971	0	scr	seg.h.prop	19	Spanish
-0.005811903418187302	-0.005811903418187302	0	scr	redun.prop	20	Spanish
0.0063048459331086545	0.0063048459331086545	0	scr	bigram.prob	20	Spanish
-0.008068203815250946	-0.008068203815250946	0	scr	seg.h.prop	20	Spanish
-0.012347718573680843	-0.012347718573680843	0	scr	redun.prop	21	Spanish
0.022157081555050397	0.022157081555050397	0	scr	bigram.prob	21	Spanish
-0.012510671284330522	-0.012510671284330522	0	scr	seg.h.prop	21	Spanish
0.011800761942722709	0.011800761942722709	0	scr	redun.prop	22	Spanish
-0.002362198989859466	-0.002362198989859466	0	scr	bigram.prob	22	Spanish
0.014024974599867294	0.014024974599867294	0	scr	seg.h.prop	22	Spanish
0.0010109148871933374	0.0010109148871933374	0	scr	redun.prop	23	Spanish
-0.009617058451158116	-0.009617058451158116	0	scr	bigram.prob	23	Spanish
0.006092857900697848	0.006092857900697848	0	scr	seg.h.prop	23	Spanish
0.006866098916573084	0.006866098916573084	0	scr	redun.prop	24	Spanish
-0.032309638339630284	-0.032309638339630284	0	scr	bigram.prob	24	Spanish
0.027091666677066254	0.027091666677066254	0	scr	seg.h.prop	24	Spanish
