r	b	b0	lex.type	test	i	language
-0.13089497218982274	-0.13089497218982274	0	og	redun.prop	1	Korean
0.1738695542441536	0.1738695542441536	0	og	bigram.prob	1	Korean
-0.12553925980735547	-0.12553925980735547	0	og	seg.h.prop	1	Korean
0.0059897179781434945	0.0059897179781434945	0	scr	redun.prop	2	Korean
-0.009048105646120871	-0.009048105646120871	0	scr	bigram.prob	2	Korean
0.008905444879365208	0.008905444879365208	0	scr	seg.h.prop	2	Korean
-0.007703588165508075	-0.007703588165508075	0	scr	redun.prop	3	Korean
6.645592942989824e-4	6.645592942989824e-4	0	scr	bigram.prob	3	Korean
-0.008190203996563618	-0.008190203996563618	0	scr	seg.h.prop	3	Korean
0.015907854860535448	0.015907854860535448	0	scr	redun.prop	4	Korean
0.010384774291908478	0.010384774291908478	0	scr	bigram.prob	4	Korean
0.00741119389769908	0.00741119389769908	0	scr	seg.h.prop	4	Korean
-3.2782291779059924e-5	-3.2782291779059924e-5	0	scr	redun.prop	5	Korean
-0.0029364207769101568	-0.0029364207769101568	0	scr	bigram.prob	5	Korean
-0.0015789829203705706	-0.0015789829203705706	0	scr	seg.h.prop	5	Korean
0.020349268156818232	0.020349268156818232	0	scr	redun.prop	6	Korean
0.003615747782119671	0.003615747782119671	0	scr	bigram.prob	6	Korean
-0.0017950879404974524	-0.0017950879404974524	0	scr	seg.h.prop	6	Korean
-0.006274047851051976	-0.006274047851051976	0	scr	redun.prop	7	Korean
-0.01319103009711853	-0.01319103009711853	0	scr	bigram.prob	7	Korean
0.005314655162175011	0.005314655162175011	0	scr	seg.h.prop	7	Korean
1.9211501395457846e-4	1.9211501395457846e-4	0	scr	redun.prop	8	Korean
-0.011118590289296716	-0.011118590289296716	0	scr	bigram.prob	8	Korean
0.017992263356398055	0.017992263356398055	0	scr	seg.h.prop	8	Korean
-0.006233513724768134	-0.006233513724768134	0	scr	redun.prop	9	Korean
-0.004276513748382324	-0.004276513748382324	0	scr	bigram.prob	9	Korean
0.0026163234459117444	0.0026163234459117444	0	scr	seg.h.prop	9	Korean
0.005924942867365054	0.005924942867365054	0	scr	redun.prop	10	Korean
0.005660719634647231	0.005660719634647231	0	scr	bigram.prob	10	Korean
-0.0010503890339001558	-0.0010503890339001558	0	scr	seg.h.prop	10	Korean
-0.01412927201457726	-0.01412927201457726	0	scr	redun.prop	11	Korean
0.017348430816197993	0.017348430816197993	0	scr	bigram.prob	11	Korean
-0.018168338762179624	-0.018168338762179624	0	scr	seg.h.prop	11	Korean
-0.0022464847235562253	-0.0022464847235562253	0	scr	redun.prop	12	Korean
-0.016889161636635865	-0.016889161636635865	0	scr	bigram.prob	12	Korean
0.011101760605653441	0.011101760605653441	0	scr	seg.h.prop	12	Korean
0.004584761779129603	0.004584761779129603	0	scr	redun.prop	13	Korean
1.428760421984363e-4	1.428760421984363e-4	0	scr	bigram.prob	13	Korean
0.008754576554410002	0.008754576554410002	0	scr	seg.h.prop	13	Korean
-0.012471968030502224	-0.012471968030502224	0	scr	redun.prop	14	Korean
0.022293040540590628	0.022293040540590628	0	scr	bigram.prob	14	Korean
-0.010770950792762662	-0.010770950792762662	0	scr	seg.h.prop	14	Korean
-0.0024062672046492395	-0.0024062672046492395	0	scr	redun.prop	15	Korean
0.0022636091912443127	0.0022636091912443127	0	scr	bigram.prob	15	Korean
-0.0014020377740068398	-0.0014020377740068398	0	scr	seg.h.prop	15	Korean
-0.0033336096652374554	-0.0033336096652374554	0	scr	redun.prop	16	Korean
2.7922740795060055e-4	2.7922740795060055e-4	0	scr	bigram.prob	16	Korean
0.013699920430716205	0.013699920430716205	0	scr	seg.h.prop	16	Korean
-0.004382741239722403	-0.004382741239722403	0	scr	redun.prop	17	Korean
0.0023562135673638397	0.0023562135673638397	0	scr	bigram.prob	17	Korean
0.004461373888835066	0.004461373888835066	0	scr	seg.h.prop	17	Korean
0.0035948964413948597	0.0035948964413948597	0	scr	redun.prop	18	Korean
-0.008063555710702452	-0.008063555710702452	0	scr	bigram.prob	18	Korean
0.003377413709594557	0.003377413709594557	0	scr	seg.h.prop	18	Korean
0.003220886988683353	0.003220886988683353	0	scr	redun.prop	19	Korean
1.3006983352869267e-4	1.3006983352869267e-4	0	scr	bigram.prob	19	Korean
-0.0084391997081103	-0.0084391997081103	0	scr	seg.h.prop	19	Korean
-0.013107026944452918	-0.013107026944452918	0	scr	redun.prop	20	Korean
-6.333217681451636e-4	-6.333217681451636e-4	0	scr	bigram.prob	20	Korean
-0.010153541437431916	-0.010153541437431916	0	scr	seg.h.prop	20	Korean
-0.014674319160619145	-0.014674319160619145	0	scr	redun.prop	21	Korean
-0.008161685674425243	-0.008161685674425243	0	scr	bigram.prob	21	Korean
-0.00805791982048917	-0.00805791982048917	0	scr	seg.h.prop	21	Korean
-0.001337218404247945	-0.001337218404247945	0	scr	redun.prop	22	Korean
-0.006121965132238623	-0.006121965132238623	0	scr	bigram.prob	22	Korean
-0.01635238233953388	-0.01635238233953388	0	scr	seg.h.prop	22	Korean
0.008401049058550337	0.008401049058550337	0	scr	redun.prop	23	Korean
0.0019310640129548199	0.0019310640129548199	0	scr	bigram.prob	23	Korean
0.016417952413805233	0.016417952413805233	0	scr	seg.h.prop	23	Korean
0.011274044223516489	0.011274044223516489	0	scr	redun.prop	24	Korean
0.0070474714828273975	0.0070474714828273975	0	scr	bigram.prob	24	Korean
-7.940929552019254e-4	-7.940929552019254e-4	0	scr	seg.h.prop	24	Korean
0.0018265413708317489	0.0018265413708317489	0	scr	redun.prop	25	Korean
