r	b	b0	lex.type	test	i	language
-0.1586480835065877	-0.1586480835065877	0	og	redun.prop	1	Cantonese
0.022523138899197874	0.022523138899197874	0	og	bigram.prob	1	Cantonese
-0.04479555932941108	-0.04479555932941108	0	og	seg.h.prop	1	Cantonese
0.013080772402102281	0.013080772402102281	0	scr	redun.prop	2	Cantonese
-0.01892970515431291	-0.01892970515431291	0	scr	bigram.prob	2	Cantonese
0.029518706306902148	0.029518706306902148	0	scr	seg.h.prop	2	Cantonese
0.008086306467264015	0.008086306467264015	0	scr	redun.prop	3	Cantonese
0.009917589582772104	0.009917589582772104	0	scr	bigram.prob	3	Cantonese
-0.003972390922512267	-0.003972390922512267	0	scr	seg.h.prop	3	Cantonese
-0.00634383888506376	-0.00634383888506376	0	scr	redun.prop	4	Cantonese
-0.023489304092802806	-0.023489304092802806	0	scr	bigram.prob	4	Cantonese
0.026641666638371662	0.026641666638371662	0	scr	seg.h.prop	4	Cantonese
0.004731486552573278	0.004731486552573278	0	scr	redun.prop	5	Cantonese
0.02049402801691762	0.02049402801691762	0	scr	bigram.prob	5	Cantonese
0.011544491006227179	0.011544491006227179	0	scr	seg.h.prop	5	Cantonese
0.004105403539179869	0.004105403539179869	0	scr	redun.prop	6	Cantonese
-0.00333164296501954	-0.00333164296501954	0	scr	bigram.prob	6	Cantonese
-0.005111908743814171	-0.005111908743814171	0	scr	seg.h.prop	6	Cantonese
0.0069433530817667195	0.0069433530817667195	0	scr	redun.prop	7	Cantonese
-0.008898872726420117	-0.008898872726420117	0	scr	bigram.prob	7	Cantonese
0.024929821312721315	0.024929821312721315	0	scr	seg.h.prop	7	Cantonese
0.019609055851573583	0.019609055851573583	0	scr	redun.prop	8	Cantonese
-0.033037366961694604	-0.033037366961694604	0	scr	bigram.prob	8	Cantonese
0.032944723030001226	0.032944723030001226	0	scr	seg.h.prop	8	Cantonese
1.7679434660401714e-4	1.7679434660401714e-4	0	scr	redun.prop	9	Cantonese
-0.012087036861313818	-0.012087036861313818	0	scr	bigram.prob	9	Cantonese
-0.0046549805339201125	-0.0046549805339201125	0	scr	seg.h.prop	9	Cantonese
0.011687543257783163	0.011687543257783163	0	scr	redun.prop	10	Cantonese
-0.011354273931517335	-0.011354273931517335	0	scr	bigram.prob	10	Cantonese
-0.006213262438671065	-0.006213262438671065	0	scr	seg.h.prop	10	Cantonese
-0.0023903936096920826	-0.0023903936096920826	0	scr	redun.prop	11	Cantonese
-0.00920518111895815	-0.00920518111895815	0	scr	bigram.prob	11	Cantonese
-0.008227056821632191	-0.008227056821632191	0	scr	seg.h.prop	11	Cantonese
0.0021522269093322867	0.0021522269093322867	0	scr	redun.prop	12	Cantonese
0.0291119112776774	0.0291119112776774	0	scr	bigram.prob	12	Cantonese
-0.026249406949259486	-0.026249406949259486	0	scr	seg.h.prop	12	Cantonese
-0.0035981757992055896	-0.0035981757992055896	0	scr	redun.prop	13	Cantonese
0.01585124797384615	0.01585124797384615	0	scr	bigram.prob	13	Cantonese
0.0040905237832978055	0.0040905237832978055	0	scr	seg.h.prop	13	Cantonese
0.003296619067952996	0.003296619067952996	0	scr	redun.prop	14	Cantonese
-0.01618734275028553	-0.01618734275028553	0	scr	bigram.prob	14	Cantonese
0.030021751005758174	0.030021751005758174	0	scr	seg.h.prop	14	Cantonese
-0.02144482023274987	-0.02144482023274987	0	scr	redun.prop	15	Cantonese
-0.04518289350323073	-0.04518289350323073	0	scr	bigram.prob	15	Cantonese
0.02914014515999266	0.02914014515999266	0	scr	seg.h.prop	15	Cantonese
-0.00959498768131812	-0.00959498768131812	0	scr	redun.prop	16	Cantonese
-2.891104984027682e-4	-2.891104984027682e-4	0	scr	bigram.prob	16	Cantonese
-0.006040007188359179	-0.006040007188359179	0	scr	seg.h.prop	16	Cantonese
1.999952810049019e-4	1.999952810049019e-4	0	scr	redun.prop	17	Cantonese
0.005908275623617263	0.005908275623617263	0	scr	bigram.prob	17	Cantonese
0.012115074560617079	0.012115074560617079	0	scr	seg.h.prop	17	Cantonese
-0.014859057591667457	-0.014859057591667457	0	scr	redun.prop	18	Cantonese
-0.013468105196178953	-0.013468105196178953	0	scr	bigram.prob	18	Cantonese
0.0029834858172303135	0.0029834858172303135	0	scr	seg.h.prop	18	Cantonese
0.00630120932900368	0.00630120932900368	0	scr	redun.prop	19	Cantonese
-0.03887293850371724	-0.03887293850371724	0	scr	bigram.prob	19	Cantonese
0.016330577832139093	0.016330577832139093	0	scr	seg.h.prop	19	Cantonese
-0.003908122146615357	-0.003908122146615357	0	scr	redun.prop	20	Cantonese
-0.017132749244655767	-0.017132749244655767	0	scr	bigram.prob	20	Cantonese
0.0058989510636341235	0.0058989510636341235	0	scr	seg.h.prop	20	Cantonese
-0.012907161584915162	-0.012907161584915162	0	scr	redun.prop	21	Cantonese
-0.02130283665160161	-0.02130283665160161	0	scr	bigram.prob	21	Cantonese
0.022767401002554557	0.022767401002554557	0	scr	seg.h.prop	21	Cantonese
0.03446696680883747	0.03446696680883747	0	scr	redun.prop	22	Cantonese
-0.007069015074392823	-0.007069015074392823	0	scr	bigram.prob	22	Cantonese
0.015291351784423642	0.015291351784423642	0	scr	seg.h.prop	22	Cantonese
0.0018703085183270891	0.0018703085183270891	0	scr	redun.prop	23	Cantonese
0.011604069135825342	0.011604069135825342	0	scr	bigram.prob	23	Cantonese
0.007121764241983248	0.007121764241983248	0	scr	seg.h.prop	23	Cantonese
0.0015205795473890447	0.0015205795473890447	0	scr	redun.prop	24	Cantonese
