cohort	entropy	cohort.p	cohort.size	nb.cont.segs	position	cohort.h	cohort.h.scaled	cohort.size.scaled	nb.cont.segs.scaled	entropy.scaled
zi2do	0	3.878399255347343e-5	1	1	6	14.654179147510732	0.05246390365249236	0	-0.40119463198607463	-0.44291328530944646
zi2ho	0	9.049598262477133e-5	1	1	6	13.431786726174284	-0.6113496887985196	0	-0.40119463198607463	-0.44291328530944646
zi2hu	0	4.524799131238566e-5	1	1	6	14.431786726174284	-0.06830509782726564	0	-0.40119463198607463	-0.44291328530944646
zi2na	0	2.262399565619283e-4	1	1	6	12.10985863128692	-1.329215590380037	0	-0.40119463198607463	-0.44291328530944646
zi2Nc	0	1.228159764193325e-4	1	1	6	12.991214134788303	-0.8506002514808654	0	-0.40119463198607463	-0.44291328530944646
zi2nc	0	3.878399255347343e-5	1	1	6	14.654179147510732	0.05246390365249236	0	-0.40119463198607463	-0.44291328530944646
zi2Nd	0	3.231999379456119e-5	1	1	6	14.917213553344526	0.19530331497987202	0	-0.40119463198607463	-0.44291328530944646
zi2Ng	0	2.585599503564895e-5	1	1	6	15.239141648231888	0.3701246255901344	0	-0.40119463198607463	-0.44291328530944646
zi2nh	0	5.17119900712979e-5	1	1	6	14.239141648231888	-0.17291996538111956	0	-0.40119463198607463	-0.44291328530944646
zi2nj	0	3.878399255347343e-5	1	1	6	14.654179147510732	0.05246390365249236	0	-0.40119463198607463	-0.44291328530944646
zi2nl	0	1.034239801425958e-4	1	1	6	13.239141648231888	-0.7159645563523735	0	-0.40119463198607463	-0.44291328530944646
zi2Nl	0.9544340029249649	2.068479602851916e-4	2	2	6	12.239141648231888	-1.2590091473236276	0	1.359515089714983	1.9844064544997306
zi2nm	0	3.878399255347343e-5	1	1	6	14.654179147510732	0.05246390365249236	0	-0.40119463198607463	-0.44291328530944646
zi2ns	0	4.524799131238566e-5	1	1	6	14.431786726174284	-0.06830509782726564	0	-0.40119463198607463	-0.44291328530944646
zi2Nt	0	1.4220797269606924e-4	1	1	6	12.77971002959459	-0.9654564117745262	0	-0.40119463198607463	-0.44291328530944646
zi2Nz	0	1.3574397393715696e-4	1	1	6	12.846824225453128	-0.9290104107361616	0	-0.40119463198607463	-0.44291328530944646
zi2nz	0	2.585599503564895e-5	1	1	6	15.239141648231888	0.3701246255901344	0	-0.40119463198607463	-0.44291328530944646
zi2pe	0	5.17119900712979e-5	1	1	6	14.239141648231888	-0.17291996538111956	0	-0.40119463198607463	-0.44291328530944646
zi2si	0	6.463998758912238e-5	1	1	6	13.917213553344526	-0.34774127599138194	0	-0.40119463198607463	-0.44291328530944646
zi2so	0	5.17119900712979e-5	1	1	6	14.239141648231888	-0.17291996538111956	0	-0.40119463198607463	-0.44291328530944646
zi2tI	0	7.110398634803462e-5	1	1	6	13.77971002959459	-0.4224118208032723	0	-0.40119463198607463	-0.44291328530944646
zi2zA	0	1.034239801425958e-4	1	1	6	13.239141648231888	-0.7159645563523735	0	-0.40119463198607463	-0.44291328530944646
zi3di	0	4.524799131238566e-5	1	1	6	14.431786726174284	-0.06830509782726564	0	-0.40119463198607463	-0.44291328530944646
zI3gu	0	3.231999379456119e-5	1	1	6	14.917213553344526	0.19530331497987202	0	-0.40119463198607463	-0.44291328530944646
zi3hO	0	5.817598883021014e-5	1	1	6	14.069216646789576	-0.2651968182851497	0	-0.40119463198607463	-0.44291328530944646
zi3li	0	1.9391996276736715e-5	1	1	6	15.654179147510732	0.5955084946237463	0	-0.40119463198607463	-0.44291328530944646
zi3md	0	1.2927997517824476e-5	1	1	6	16.239141648231886	0.9131692165613874	0	-0.40119463198607463	-0.44291328530944646
zi3mg	0	3.231999379456119e-5	1	1	6	14.917213553344526	0.19530331497987202	0	-0.40119463198607463	-0.44291328530944646
zI3mi	0	2.585599503564895e-5	1	1	6	15.239141648231888	0.3701246255901344	0	-0.40119463198607463	-0.44291328530944646
zi3mi	0	2.585599503564895e-5	1	1	6	15.239141648231888	0.3701246255901344	0	-0.40119463198607463	-0.44291328530944646
zi3mj	0	3.231999379456119e-5	1	1	6	14.917213553344526	0.19530331497987202	0	-0.40119463198607463	-0.44291328530944646
zi3ml	0	6.463998758912238e-5	1	1	6	13.917213553344526	-0.34774127599138194	0	-0.40119463198607463	-0.44291328530944646
zi3na	0	5.17119900712979e-5	1	1	6	14.239141648231888	-0.17291996538111956	0	-0.40119463198607463	-0.44291328530944646
zi3Nc	0	1.8745596400845488e-4	1	1	6	12.381160653104315	-1.1818864949125358	0	-0.40119463198607463	-0.44291328530944646
zi3nc	0	7.110398634803462e-5	1	1	6	13.77971002959459	-0.4224118208032723	0	-0.40119463198607463	-0.44291328530944646
zi3nd	0	5.817598883021014e-5	1	1	6	14.069216646789576	-0.2651968182851497	0	-0.40119463198607463	-0.44291328530944646
zi3Nd	0	2.3270395532084057e-4	1	1	6	12.069216646789576	-1.3512860002276577	0	-0.40119463198607463	-0.44291328530944646
zi3nf	0	1.9391996276736715e-5	1	1	6	15.654179147510732	0.5955084946237463	0	-0.40119463198607463	-0.44291328530944646
zi3Nf	0	0.0031285753993135234	1	1	6	8.320278410957293	-3.387126631081694	0	-0.40119463198607463	-0.44291328530944646
zi3Ng	0	2.3270395532084057e-4	1	1	6	12.069216646789576	-1.3512860002276577	0	-0.40119463198607463	-0.44291328530944646
zi3Nh	0.7871265862012689	1.0988797890150804e-4	2	2	6	13.151678806981549	-0.7634607792043476	0	1.359515089714983	1.5589096742243587
zi3Nj	0	1.6159996897280592e-4	1	1	6	12.595285458457163	-1.0656071775728992	0	-0.40119463198607463	-0.44291328530944646
zi3Nk	0.9729661265889024	3.6844792925799753e-4	2	2	6	11.406251634067146	-1.7113055643897614	0	1.359515089714983	2.031537413216838
zi3nl	0	3.231999379456119e-5	1	1	6	14.917213553344526	0.19530331497987202	0	-0.40119463198607463	-0.44291328530944646
zi3Nm	0	1.8099196524954265e-4	1	1	6	12.431786726174284	-1.1543942797697735	0	-0.40119463198607463	-0.44291328530944646
zi3Ns	0.7181384220154764	6.851838684446971e-4	2	2	6	10.511221193668689	-2.197347003802763	0	1.359515089714983	1.383458744952997
zi3ns	0	4.524799131238566e-5	1	1	6	14.431786726174284	-0.06830509782726564	0	-0.40119463198607463	-0.44291328530944646
zi3Nz	0.638298019290258	7.821438498283809e-4	3	2	6	10.320278410957293	-2.301037449139186	0	1.359515089714983	1.1804083664298914
zi3pb	0	3.231999379456119e-5	1	1	6	14.917213553344526	0.19530331497987202	0	-0.40119463198607463	-0.44291328530944646
zi3pd	0	2.585599503564895e-5	1	1	6	15.239141648231888	0.3701246255901344	0	-0.40119463198607463	-0.44291328530944646
zI3pi	0	3.231999379456119e-5	1	1	6	14.917213553344526	0.19530331497987202	0	-0.40119463198607463	-0.44291328530944646
zi3pn	0	4.524799131238566e-5	1	1	6	14.431786726174284	-0.06830509782726564	0	-0.40119463198607463	-0.44291328530944646
zi3ps	0.9852281360342515	1.3574397393715702e-4	2	2	6	12.846824225453128	-0.9290104107361616	0	1.359515089714983	2.0627221965388993
zi3pz	0	3.943039242936465e-4	1	1	6	11.308404310669001	-1.7644410241021393	0	-0.40119463198607463	-0.44291328530944646
zi3tm	0	1.4220797269606924e-4	1	1	6	12.77971002959459	-0.9654564117745262	0	-0.40119463198607463	-0.44291328530944646
zi3ts	0	3.231999379456119e-5	1	1	6	14.917213553344526	0.19530331497987202	0	-0.40119463198607463	-0.44291328530944646
zi3tt	0	1.2927997517824476e-5	1	1	6	16.239141648231886	0.9131692165613874	0	-0.40119463198607463	-0.44291328530944646
zi3tz	0	1.1635197766042028e-4	2	1	6	13.069216646789576	-0.8082414092564036	0	-0.40119463198607463	-0.44291328530944646
zi3wa	0	1.1635197766042028e-4	1	1	6	13.069216646789576	-0.8082414092564036	0	-0.40119463198607463	-0.44291328530944646
zi3zo	0	7.756798510694686e-5	1	1	6	13.654179147510732	-0.4905806873187616	0	-0.40119463198607463	-0.44291328530944646
zi6be	0	7.756798510694686e-5	1	1	6	13.654179147510732	-0.4905806873187616	0	-0.40119463198607463	-0.44291328530944646
zi6ci	0	9.695998138368356e-5	1	1	6	13.33225105262337	-0.665401997929024	0	-0.40119463198607463	-0.44291328530944646
zi6cu	0	8.467838374175031e-4	1	1	6	10.205718646694438	-2.3632485094650715	0	-0.40119463198607463	-0.44291328530944646
zi6dA	0	5.17119900712979e-5	1	1	6	14.239141648231888	-0.17291996538111956	0	-0.40119463198607463	-0.44291328530944646
zi6fA	0	5.817598883021014e-5	1	1	6	14.069216646789576	-0.2651968182851497	0	-0.40119463198607463	-0.44291328530944646
zi6ge	0	0.019702268217164497	1	1	6	5.665494460738566	-4.828792695445272	0	-0.40119463198607463	-0.44291328530944646
zi6go	0	1.3574397393715696e-4	1	1	6	12.846824225453128	-0.9290104107361616	0	-0.40119463198607463	-0.44291328530944646
zi6ho	0	4.524799131238566e-5	1	1	6	14.431786726174284	-0.06830509782726564	0	-0.40119463198607463	-0.44291328530944646
zi6jy	0	5.817598883021014e-5	1	1	6	14.069216646789576	-0.2651968182851497	0	-0.40119463198607463	-0.44291328530944646
zi6kb	0	6.463998758912238e-5	1	1	6	13.917213553344526	-0.34774127599138194	0	-0.40119463198607463	-0.44291328530944646
zi6kd	0	8.532478361764153e-4	1	1	6	10.194747528873435	-2.3692063156546754	0	-0.40119463198607463	-0.44291328530944646
zi6kj	0	1.9391996276736715e-5	1	1	6	15.654179147510732	0.5955084946237463	0	-0.40119463198607463	-0.44291328530944646
zi6km	0	1.8099196524954265e-4	2	1	6	12.431786726174284	-1.1543942797697735	0	-0.40119463198607463	-0.44291328530944646
zi6ks	0	1.9391996276736715e-5	1	1	6	15.654179147510732	0.5955084946237463	0	-0.40119463198607463	-0.44291328530944646
zi6kz	0	0.0010407038001848702	2	1	6	9.90822477011727	-2.5248009499873723	0	-0.40119463198607463	-0.44291328530944646
zi6lE	0	3.878399255347343e-5	1	1	6	14.654179147510732	0.05246390365249236	0	-0.40119463198607463	-0.44291328530944646
zi6le	0	3.878399255347343e-5	1	1	6	14.654179147510732	0.05246390365249236	0	-0.40119463198607463	-0.44291328530944646
zi6lI	0	1.0988797890150804e-4	1	1	6	13.151678806981549	-0.7634607792043476	0	-0.40119463198607463	-0.44291328530944646
zi6mI	0	1.9391996276736715e-5	1	1	6	15.654179147510732	0.5955084946237463	0	-0.40119463198607463	-0.44291328530944646
zi6mz	0	1.034239801425958e-4	1	1	6	13.239141648231888	-0.7159645563523735	0	-0.40119463198607463	-0.44291328530944646
zi6NA	0	5.817598883021014e-5	1	1	6	14.069216646789576	-0.2651968182851497	0	-0.40119463198607463	-0.44291328530944646
zi6Nl	0	2.585599503564895e-5	1	1	6	15.239141648231888	0.3701246255901344	0	-0.40119463198607463	-0.44291328530944646
zi6o1	0	5.17119900712979e-5	1	1	6	14.239141648231888	-0.17291996538111956	0	-0.40119463198607463	-0.44291328530944646
zi6sE	0	4.3955191560603223e-4	2	1	6	11.151678806981549	-1.8495499611468555	0	-0.40119463198607463	-0.44291328530944646
zi6ta	0	5.17119900712979e-5	1	1	6	14.239141648231888	-0.17291996538111956	0	-0.40119463198607463	-0.44291328530944646
zi6tm	0	6.463998758912238e-6	1	1	6	17.239141648231886	1.4562138075326414	0	-0.40119463198607463	-0.44291328530944646
zi6tz	0	6.463998758912238e-6	1	1	6	17.239141648231886	1.4562138075326414	0	-0.40119463198607463	-0.44291328530944646
zI6zA	0	2.585599503564895e-5	1	1	6	15.239141648231888	0.3701246255901344	0	-0.40119463198607463	-0.44291328530944646
zi6zi	0	3.231999379456119e-5	1	1	6	14.917213553344526	0.19530331497987202	0	-0.40119463198607463	-0.44291328530944646
zi6zy	0	7.110398634803462e-5	1	1	6	13.77971002959459	-0.4224118208032723	0	-0.40119463198607463	-0.44291328530944646
zO1Ng	0	1.8745596400845488e-4	1	1	6	12.381160653104315	-1.1818864949125358	0	-0.40119463198607463	-0.44291328530944646
zo1Nj	0	1.2927997517824476e-5	1	1	6	16.239141648231886	0.9131692165613874	0	-0.40119463198607463	-0.44291328530944646
zO1Nj	0	5.817598883021014e-5	1	1	6	14.069216646789576	-0.2651968182851497	0	-0.40119463198607463	-0.44291328530944646
zo1Ns	0	3.231999379456119e-5	1	1	6	14.917213553344526	0.19530331497987202	0	-0.40119463198607463	-0.44291328530944646
zo1Nz	0.9798687566511528	7.756798510694686e-5	2	2	6	13.654179147510732	-0.4905806873187616	0	1.359515089714983	2.0490922050152793
zo2do	0	1.2927997517824476e-5	1	1	6	16.239141648231886	0.9131692165613874	0	-0.40119463198607463	-0.44291328530944646
zo2li	0	2.585599503564895e-5	1	1	6	15.239141648231888	0.3701246255901344	0	-0.40119463198607463	-0.44291328530944646
zO2Na	0	1.5513597021389372e-4	1	1	6	12.654179147510732	-1.0336252782900155	0	-0.40119463198607463	-0.44291328530944646
zo2nA	0	3.878399255347343e-5	1	1	6	14.654179147510732	0.05246390365249236	0	-0.40119463198607463	-0.44291328530944646
zO2Nb	0	3.878399255347343e-5	1	1	6	14.654179147510732	0.05246390365249236	0	-0.40119463198607463	-0.44291328530944646
zO2Nh	0	3.231999379456119e-5	1	1	6	14.917213553344526	0.19530331497987202	0	-0.40119463198607463	-0.44291328530944646
zO2Nl	0	3.878399255347343e-5	1	1	6	14.654179147510732	0.05246390365249236	0	-0.40119463198607463	-0.44291328530944646
zO2Np	0	3.231999379456119e-5	1	1	6	14.917213553344526	0.19530331497987202	0	-0.40119463198607463	-0.44291328530944646
zO2Ns	0.9182958340544896	5.817598883021015e-5	2	2	6	14.069216646789576	-0.2651968182851497	0	1.359515089714983	1.892499742887363
zO2Nz	0	3.878399255347343e-5	1	1	6	14.654179147510732	0.05246390365249236	0	-0.40119463198607463	-0.44291328530944646
zo3kf	0	4.524799131238566e-5	1	1	6	14.431786726174284	-0.06830509782726564	0	-0.40119463198607463	-0.44291328530944646
zO3kj	0	5.817598883021014e-5	1	1	6	14.069216646789576	-0.2651968182851497	0	-0.40119463198607463	-0.44291328530944646
zo3kk	0	1.9391996276736715e-5	1	1	6	15.654179147510732	0.5955084946237463	0	-0.40119463198607463	-0.44291328530944646
zo3ko	0	2.585599503564895e-5	1	1	6	15.239141648231888	0.3701246255901344	0	-0.40119463198607463	-0.44291328530944646
zo3kz	0	7.110398634803462e-5	1	1	6	13.77971002959459	-0.4224118208032723	0	-0.40119463198607463	-0.44291328530944646
zO3kz	0	9.049598262477133e-5	1	1	6	13.431786726174284	-0.6113496887985196	0	-0.40119463198607463	-0.44291328530944646
zo3Nd	0	2.585599503564895e-5	1	1	6	15.239141648231888	0.3701246255901344	0	-0.40119463198607463	-0.44291328530944646
zO3Nd	0	1.9391996276736715e-5	1	1	6	15.654179147510732	0.5955084946237463	0	-0.40119463198607463	-0.44291328530944646
zo3Ng	0	3.231999379456119e-5	1	1	6	14.917213553344526	0.19530331497987202	0	-0.40119463198607463	-0.44291328530944646
zO3Nm	0	1.2927997517824476e-5	1	1	6	16.239141648231886	0.9131692165613874	0	-0.40119463198607463	-0.44291328530944646
zO3NN	0	8.40319838658591e-5	1	1	6	13.538701930090795	-0.5532899656190696	0	-0.40119463198607463	-0.44291328530944646
zo6gA	0	6.463998758912238e-6	1	1	6	17.239141648231886	1.4562138075326414	0	-0.40119463198607463	-0.44291328530944646
zo6jO	0	6.463998758912238e-6	1	1	6	17.239141648231886	1.4562138075326414	0	-0.40119463198607463	-0.44291328530944646
zo6le	0	3.878399255347343e-5	1	1	6	14.654179147510732	0.05246390365249236	0	-0.40119463198607463	-0.44291328530944646
zO6Ng	0	1.9391996276736715e-5	1	1	6	15.654179147510732	0.5955084946237463	0	-0.40119463198607463	-0.44291328530944646
zo6Nj	0	2.585599503564895e-5	1	1	6	15.239141648231888	0.3701246255901344	0	-0.40119463198607463	-0.44291328530944646
zo6Ns	0	3.878399255347343e-5	1	1	6	14.654179147510732	0.05246390365249236	0	-0.40119463198607463	-0.44291328530944646
zo6Nt	0	3.5551993174017313e-4	1	1	6	11.457781934707228	-1.6833223133560427	0	-0.40119463198607463	-0.44291328530944646
zO6Nz	0	2.1331195904410383e-4	1	1	6	12.194747528873435	-1.2831171337121674	0	-0.40119463198607463	-0.44291328530944646
zoi1n	0	9.049598262477133e-5	1	1	6	13.431786726174284	-0.6113496887985196	0	-0.40119463198607463	-0.44291328530944646
zoi1z	0	2.585599503564895e-5	1	1	6	15.239141648231888	0.3701246255901344	0	-0.40119463198607463	-0.44291328530944646
zoi3d	0	3.878399255347343e-5	1	1	6	14.654179147510732	0.05246390365249236	0	-0.40119463198607463	-0.44291328530944646
zoi3s	0	3.231999379456119e-5	1	1	6	14.917213553344526	0.19530331497987202	0	-0.40119463198607463	-0.44291328530944646
zoi3z	0	1.2927997517824476e-4	1	1	6	12.917213553344526	-0.890785866962636	0	-0.40119463198607463	-0.44291328530944646
zoi6j	0	1.8745596400845488e-4	1	1	6	12.381160653104315	-1.1818864949125358	0	-0.40119463198607463	-0.44291328530944646
zoi6s	0.9182958340544896	7.756798510694686e-5	2	2	6	13.654179147510732	-0.4905806873187616	0	1.359515089714983	1.892499742887363
zoi6z	0	9.695998138368356e-5	1	1	6	13.33225105262337	-0.665401997929024	0	-0.40119463198607463	-0.44291328530944646
zou1g	0	6.463998758912238e-5	1	1	6	13.917213553344526	-0.34774127599138194	0	-0.40119463198607463	-0.44291328530944646
zou1s	0	1.9391996276736715e-5	1	1	6	15.654179147510732	0.5955084946237463	0	-0.40119463198607463	-0.44291328530944646
zou2b	0	2.585599503564895e-5	1	1	6	15.239141648231888	0.3701246255901344	0	-0.40119463198607463	-0.44291328530944646
zou2c	0	3.878399255347343e-5	1	1	6	14.654179147510732	0.05246390365249236	0	-0.40119463198607463	-0.44291328530944646
zou2f	0	1.9391996276736715e-5	1	1	6	15.654179147510732	0.5955084946237463	0	-0.40119463198607463	-0.44291328530944646
zou2g	0	5.17119900712979e-5	1	1	6	14.239141648231888	-0.17291996538111956	0	-0.40119463198607463	-0.44291328530944646
zou2j	0	2.585599503564895e-4	1	1	6	11.917213553344526	-1.4338304579338899	0	-0.40119463198607463	-0.44291328530944646
zou2k	0	4.524799131238566e-5	1	1	6	14.431786726174284	-0.06830509782726564	0	-0.40119463198607463	-0.44291328530944646
zou2m	0	1.2927997517824476e-5	1	1	6	16.239141648231886	0.9131692165613874	0	-0.40119463198607463	-0.44291328530944646
zou6g	0.4854607607459134	2.45631952838665e-4	2	2	6	11.991214134788303	-1.3936448424521193	0	1.359515089714983	0.7917121407023044
zou6j	0	5.817598883021014e-5	1	1	6	14.069216646789576	-0.2651968182851497	0	-0.40119463198607463	-0.44291328530944646
zou6s	0	1.8745596400845488e-4	1	1	6	12.381160653104315	-1.1818864949125358	0	-0.40119463198607463	-0.44291328530944646
zu1kg	0.5225593745369407	3.296639367045241e-4	2	2	6	11.566716306260393	-1.6241660921132437	0	1.359515089714983	0.8860614590402399
zu1kj	0	1.8099196524954265e-4	1	1	6	12.431786726174284	-1.1543942797697735	0	-0.40119463198607463	-0.44291328530944646
zu1kz	0	1.2927997517824476e-5	1	1	6	16.239141648231886	0.9131692165613874	0	-0.40119463198607463	-0.44291328530944646
zu1Nc	0	3.231999379456119e-5	1	1	6	14.917213553344526	0.19530331497987202	0	-0.40119463198607463	-0.44291328530944646
zu1Nd	1.0076855620041851	7.110398634803462e-5	2	2	6	13.77971002959459	-0.4224118208032723	0	1.359515089714983	2.1198359971736913
zu1Ng	0.5916727785823273	4.524799131238566e-5	2	2	6	14.431786726174284	-0.06830509782726564	0	1.359515089714983	1.0618308987402663
zu1Nj	0	3.878399255347343e-5	1	1	6	14.654179147510732	0.05246390365249236	0	-0.40119463198607463	-0.44291328530944646
zu1Nn	0	2.585599503564895e-5	1	1	6	15.239141648231888	0.3701246255901344	0	-0.40119463198607463	-0.44291328530944646
zu1Nt	0	1.3574397393715696e-4	1	1	6	12.846824225453128	-0.9290104107361616	0	-0.40119463198607463	-0.44291328530944646
zu1Nz	0	1.9391996276736715e-5	1	1	6	15.654179147510732	0.5955084946237463	0	-0.40119463198607463	-0.44291328530944646
zu2Ng	0.9899927915575186	2.197759578030161e-4	3	2	6	12.151678806981549	-1.3065053701756015	0	1.359515089714983	2.074839684358459
zu2Nl	0	4.524799131238566e-5	1	1	6	14.431786726174284	-0.06830509782726564	0	-0.40119463198607463	-0.44291328530944646
zu2Ns	0.9612366047228759	1.680639677317182e-4	2	2	6	12.538701930090795	-1.0963345565903235	0	1.359515089714983	2.0017068540826535
zu2Nz	0.7578784625383954	2.068479602851916e-4	3	2	6	12.239141648231888	-1.2590091473236276	0	1.359515089714983	1.4845257485661127
zu3Nd	0	5.17119900712979e-5	1	1	6	14.239141648231888	-0.17291996538111956	0	-0.40119463198607463	-0.44291328530944646
zu3Nj	0.5293608652873644	3.231999379456119e-4	2	2	6	11.595285458457163	-1.6086517685441533	0	1.359515089714983	0.9033590330034874
zu3Nw	0	7.110398634803462e-5	1	1	6	13.77971002959459	-0.4224118208032723	0	-0.40119463198607463	-0.44291328530944646
zu3Nz	0	1.2927997517824476e-5	1	1	6	16.239141648231886	0.9131692165613874	0	-0.40119463198607463	-0.44291328530944646
zu6kc	0	3.231999379456119e-5	1	1	6	14.917213553344526	0.19530331497987202	0	-0.40119463198607463	-0.44291328530944646
zu6kj	0	5.17119900712979e-5	1	1	6	14.239141648231888	-0.17291996538111956	0	-0.40119463198607463	-0.44291328530944646
zu6kz	0	1.6159996897280592e-4	1	1	6	12.595285458457163	-1.0656071775728992	0	-0.40119463198607463	-0.44291328530944646
zu6Nd	0.9916178297881031	4.2015991932929544e-4	2	2	6	11.216773835203433	-1.81420045817184	0	1.359515089714983	2.0789724870068915
zu6Nj	0.03536338509348292	0.0018228476500132512	1	1	6	9.099590295833094	-2.963925527320278	0	-0.40119463198607463	-0.3529770063830626
zu6Ns	0.999525689293649	2.5209595159757724e-4	2	2	6	11.953739429369639	-1.4139952785279657	0	1.359515089714983	2.0990837816785235
zyu1n	1.351941378457183	0.0011764477741220273	8	3	6	9.731347008033191	-2.6208534619502317	0	3.1202248114160405	2.995348537862354
zyu2c	0	8.40319838658591e-5	1	1	6	13.538701930090795	-0.5532899656190696	0	-0.40119463198607463	-0.44291328530944646
zyu2d	0.1065943545414793	6.722558709268728e-4	1	1	6	10.538701930090795	-2.1824237385328313	0	-0.40119463198607463	-0.17182216728785596
zyu2g	0.537719089342372	3.81375926775822e-4	2	2	6	11.356498598870047	-1.7383236810379485	0	1.359515089714983	0.9246156962995278
zyu2j	0.09927840363676106	1.8099196524954265e-4	1	1	6	12.431786726174284	-1.1543942797697735	0	-0.40119463198607463	-0.19042811803151724
zyu2k	0	1.4220797269606924e-4	1	1	6	12.77971002959459	-0.9654564117745262	0	-0.40119463198607463	-0.44291328530944646
zyu2l	0	1.9391996276736715e-5	1	1	6	15.654179147510732	0.5955084946237463	0	-0.40119463198607463	-0.44291328530944646
zyu2n	0.939615718874319	3.749119280169098e-4	3	2	6	11.381160653104315	-1.7249310858837896	0	1.359515089714983	1.9467205450748752
zyu2t	0	1.3574397393715696e-4	1	1	6	12.846824225453128	-0.9290104107361616	0	-0.40119463198607463	-0.44291328530944646
zyu2z	0	1.9391996276736715e-5	1	1	6	15.654179147510732	0.5955084946237463	0	-0.40119463198607463	-0.44291328530944646
zyu3c	0	6.463998758912238e-6	1	1	6	17.239141648231886	1.4562138075326414	0	-0.40119463198607463	-0.44291328530944646
zyu3m	0	5.17119900712979e-5	1	1	6	14.239141648231888	-0.17291996538111956	0	-0.40119463198607463	-0.44291328530944646
zyu3n	0.23686905043226048	7.110398634803462e-5	1	1	6	13.77971002959459	-0.4224118208032723	0	-0.40119463198607463	0.15949287384044183
zyu3s	0	6.463998758912238e-6	1	1	6	17.239141648231886	1.4562138075326414	0	-0.40119463198607463	-0.44291328530944646
zyu6f	0	6.463998758912238e-6	1	1	6	17.239141648231886	1.4562138075326414	0	-0.40119463198607463	-0.44291328530944646
zyu6j	0	3.231999379456119e-5	1	1	6	14.917213553344526	0.19530331497987202	0	-0.40119463198607463	-0.44291328530944646
zyu6n	0	1.9391996276736715e-5	1	1	6	15.654179147510732	0.5955084946237463	0	-0.40119463198607463	-0.44291328530944646
zyu6s	0	2.585599503564895e-5	1	1	6	15.239141648231888	0.3701246255901344	0	-0.40119463198607463	-0.44291328530944646
zyu6t	0.19062207543124102	9.049598262477133e-5	1	1	6	13.431786726174284	-0.6113496887985196	0	-0.40119463198607463	0.04187741275836075
a1kga2	0	1.9391996276736715e-5	1	1	7	15.654179147510732	0.4683138084986584	-0.3069929020935808	-0.2152318211741308	-0.2221544352069362
A1kNA1	0	0.002146047587958863	1	1	7	8.864102216884962	-3.4953123980651926	-0.3069929020935808	-0.2152318211741308	-0.2221544352069362
a1ksau	0	7.110398634803462e-5	1	1	7	13.77971002959459	-0.6258851225408947	-0.3069929020935808	-0.2152318211741308	-0.2221544352069362
a1kwa6	0	1.2927997517824476e-5	1	1	7	16.239141648231886	0.809778672800544	-0.3069929020935808	-0.2152318211741308	-0.2221544352069362
a2mji4	0	4.524799131238566e-5	1	1	7	14.431786726174284	-0.24524314901694114	-0.3069929020935808	-0.2152318211741308	-0.2221544352069362
A3A1A2	0	0.009566718163190113	1	1	7	6.707760187715576	-4.754051270165597	-0.3069929020935808	-0.2152318211741308	-0.2221544352069362
A3gwa1	0	1.9391996276736715e-5	1	1	7	15.654179147510732	0.4683138084986584	-0.3069929020935808	-0.2152318211741308	-0.2221544352069362
a3ma3m	0.5163871205878868	4.524799131238566e-5	1	1	7	14.431786726174284	-0.24524314901694114	-0.3069929020935808	-0.2152318211741308	2.4753756085700336
a3ma5s	0	6.463998758912238e-6	1	1	7	17.239141648231886	1.3935167139244118	-0.3069929020935808	-0.2152318211741308	-0.2221544352069362
a3mCyu	0	1.9391996276736715e-5	1	1	7	15.654179147510732	0.4683138084986584	-0.3069929020935808	-0.2152318211741308	-0.2221544352069362
a3mdei	0	1.1635197766042028e-4	1	1	7	13.069216646789576	-1.0406271380509637	-0.3069929020935808	-0.2152318211741308	-0.2221544352069362
a3mfo2	0	1.9391996276736715e-5	1	1	7	15.654179147510732	0.4683138084986584	-0.3069929020935808	-0.2152318211741308	-0.2221544352069362
a3mji3	0	1.2927997517824476e-5	1	1	7	16.239141648231886	0.809778672800544	-0.3069929020935808	-0.2152318211741308	-0.2221544352069362
a3mo1n	0	6.463998758912238e-6	1	1	7	17.239141648231886	1.3935167139244118	-0.3069929020935808	-0.2152318211741308	-0.2221544352069362
A3ngAu	0	3.878399255347343e-5	1	1	7	14.654179147510732	-0.11542423262520934	-0.3069929020935808	-0.2152318211741308	-0.2221544352069362
A3pgO3	0	1.9391996276736715e-5	1	1	7	15.654179147510732	0.4683138084986584	-0.3069929020935808	-0.2152318211741308	-0.2221544352069362
a3tAi3	0	8.40319838658591e-5	1	1	7	13.538701930090795	-0.7665707184402258	-0.3069929020935808	-0.2152318211741308	-0.2221544352069362
A3tbi1	0	5.817598883021014e-5	1	1	7	14.069216646789576	-0.45688909692709606	-0.3069929020935808	-0.2152318211741308	-0.2221544352069362
A3tdai	0	5.817598883021014e-5	1	1	7	14.069216646789576	-0.45688909692709606	-0.3069929020935808	-0.2152318211741308	-0.2221544352069362
A3tga1	0	6.463998758912238e-6	1	1	7	17.239141648231886	1.3935167139244118	-0.3069929020935808	-0.2152318211741308	-0.2221544352069362
A3tji1	0	3.231999379456119e-5	1	1	7	14.917213553344526	0.03811895618439021	-0.3069929020935808	-0.2152318211741308	-0.2221544352069362
A3tli6	0	6.593278734090483e-4	1	1	7	10.566716306260393	-2.5014317847432808	-0.3069929020935808	-0.2152318211741308	-0.2221544352069362
