cohort	entropy	cohort.p	cohort.size	nb.cont.segs	position	cohort.h	cohort.h.scaled	cohort.size.scaled	nb.cont.segs.scaled	entropy.scaled
v	1.479355941488566	3.1759234753676884e-4	5	3	2	11.620536228730295	1.6963514386120415	-1.0576192057362979	-0.14382278414840358	0.4314698610513703
w	0.7819968057975853	0.07949638927747742	44	2	2	3.652966855035288	-1.0757112271267268	0.2750221453687734	-0.7031336113921952	-0.749962292680119
x	1.2309668994973972	0.012991039358765928	55	3	2	6.266339330370591	-0.16647129073359634	0.41175974202224885	-0.14382278414840358	0.010661147400322837
y	0.9831534561686455	0.06166584748005596	95	3	2	4.0193844899098075	-0.9482278506960924	0.746670038262988	-0.14382278414840358	-0.40917241480777344
z	0.08817761879415742	0.005028545502665507	9	1	2	7.635643121120502	0.30993446594851676	-0.6974361064250193	-1.262444438635987	-1.9253972363831051
Z	0.9709505944546686	2.2685167681197777e-4	4	2	2	12.105963055900537	1.8652402830555268	-1.1943568023897733	-0.7031336113921952	-0.429845913523964
$a	2.1179118046889434	0.0032439789784112823	17	6	3	8.26801981400951	-0.7240337824346077	1.2238468254881567	1.4219579056054008	1.5115825588898673
ab	2.2920495087471364	0.001981171310824606	14	6	3	8.979430649971604	-0.4661157158554345	1.064094219970561	1.4219579056054008	1.7230172127944408
Ab	0	9.074067072479111e-5	1	1	3	13.427891150787898	1.1466490518792687	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
ac	1.145834017957915	0.0011871904419826838	7	3	3	9.718232902617427	-0.19826704255113706	0.49376901824831243	0.10473344347235243	0.33130439042891757
Ad	0.9798687566511528	9.07406707247911e-5	2	2	3	13.427891150787898	1.1466490518792687	-0.5370110422578896	-0.3343413772386637	0.1297925594652407
ad	2.283131600677356	3.327157926575674e-4	6	5	3	11.553422032871758	0.46707063345177846	0.3669330156881034	0.9828830848943847	1.7121892601894337
$A	1.4617205938199442	2.34413399372377e-4	3	3	3	12.05865734112218	0.6502409020002665	-0.20339218603414527	0.10473344347235243	0.7148478005233189
af	1.4192191527004643	2.7978373473477256e-4	4	3	3	11.803400285880105	0.5576988674391893	0.03331415946435901	0.10473344347235243	0.6632433674561421
ag	1.4220984164452903	6.351846950735378e-4	3	3	3	10.620536228730295	0.12885804126103562	-0.20339218603414527	0.10473344347235243	0.6667393141649826
Ag	0	4.0833301826156e-4	1	1	3	11.257966149345586	0.3599547358769883	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
aG	0.8960382325345573	1.2098756096638814e-4	2	2	3	13.012853651509054	0.9961795004461809	-0.5370110422578896	-0.3343413772386637	0.028007148034134517
ah	0.453599794784158	0.04166509130779992	8	4	3	4.585017048050535	-2.059286079115254	0.6036393611866077	0.5438082641833686	-0.5091931008480639
aH	1.2481159271556956	0.0019433626980226097	3	3	3	9.007229102315176	-0.4560375406015377	-0.20339218603414527	0.10473344347235243	0.4554931190497157
ak	2.0321052273421394	0.002223146432757382	10	5	3	8.81318130667269	-0.526388496401046	0.7872430668433017	0.9828830848943847	1.4073978615999874
Ak	0	9.074067072479111e-5	1	1	3	13.427891150787898	1.1466490518792687	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
al	1.8144741798107566	0.0041287005179779955	9	4	3	7.920096510589202	-0.8501714531022864	0.7005518719118478	0.5438082641833686	1.1431544258515143
am	1.6275204030324175	0.0025861091156565465	6	4	3	8.595001136623157	-0.6054885111611372	0.3669330156881034	0.5438082641833686	0.9161587427335637
Am	0	1.5123445120798518e-4	1	1	3	12.690925556621693	0.8794662489554642	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
an	0.03323422422443189	0.025951831827290255	1	1	3	5.268019814009509	-1.8116672013030635	-1.1073362439801382	-0.7734161979496799	-1.0195928985563913
aq	1.9254876089928823	0.0020416650913078	11	5	3	8.936038054458223	-0.4818474615260329	0.8656647917635034	0.9828830848943847	1.2779447982457592
a$	1.5513015312664826	9.981473779727022e-4	5	3	3	9.9684595321506	-0.10754876102743832	0.21691786512105304	0.10473344347235243	0.8236152533153149
ar	1.265967946784641	0.0021097205943513934	6	3	3	8.888732339679867	-0.49899788695816577	0.3669330156881034	0.10473344347235243	0.4771686982251615
as	2.53589882215083	0.0014972210669590533	13	8	3	9.383497031429444	-0.3196236825505025	1.003117784729701	2.3001075470274333	2.019094363134888
aS	0.03045831742727308	0.002480244999810957	7	1	3	8.65530164689097	-0.5836268944471058	0.49376901824831243	-0.7734161979496799	-1.0229633512455603
at	1.3756866398227987	5.141971341071495e-4	4	3	3	10.925390810258715	0.23938138484952515	0.03331415946435901	0.10473344347235243	0.6103870268740373
aT	1.5243166733459839	0.00014367272864758591	3	3	3	12.76492613806547	0.906294750753447	-0.20339218603414527	0.10473344347235243	0.7908507573898486
aw	0.7674111165081494	0.0033422813716964725	4	3	3	8.224951092117623	-0.7396481095137968	0.03331415946435901	0.10473344347235243	-0.1281694244484026
ax	1.7610148651410789	0.0032515407009716816	22	5	3	8.264660801919595	-0.7252515737023991	1.4359899934857518	0.9828830848943847	1.0782451532945398
Ax	0.8485481782946158	9.074067072479111e-4	2	2	3	10.105963055900537	-0.05769761847990389	-0.5370110422578896	-0.3343413772386637	-0.029654363218913557
Ay	0	3.7808612801996296e-5	1	1	3	14.690925556621693	1.604555194867768	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
ay	0.8935251681192461	0.009444591477938673	3	2	3	6.726295889901097	-1.2829772699443824	-0.20339218603414527	-0.3343413772386637	0.02495583351402545
aZ	0.964078764808229	1.3611100608718665e-4	2	2	3	12.842928650066742	0.9345741303562044	-0.5370110422578896	-0.3343413772386637	0.11062065480208418
az	0	6.049378048319407e-5	1	1	3	14.012853651509054	1.3587239734023329	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
ba	1.8126341649200306	0.03927558697871376	46	4	3	4.6702233528306465	-2.028395004256207	2.0428903428334158	0.5438082641833686	1.1409203151303238
bA	1.4036172381300507	0.004567280426481152	8	3	3	7.774448912183975	-0.9029751849034386	0.6036393611866077	0.10473344347235243	0.6442998226030312
bE	1.4590932566399148	0.0013535483383114674	9	4	3	9.529037874244798	-0.2668586543984159	0.7005518719118478	0.5438082641833686	0.7116577382082415
bi	1.7458334033566922	0.02171726719346667	144	4	3	5.525013617686003	-1.7184955181961723	2.981852678800842	0.5438082641833686	1.0598121141344816
bI	1.2466941647676573	0.0018753071949790163	7	3	3	9.05865734112218	-0.43739251686818936	0.49376901824831243	0.10473344347235243	0.4537668424798295
bu	1.2843684868955303	0.0014367272864758591	5	3	3	9.442998043178108	-0.2980519196057255	0.21691786512105304	0.10473344347235243	0.49951028042899587
ca	2.2599177423207215	0.04123407312185716	83	6	3	4.600019211389781	-2.0538471277142247	2.5285094056900856	1.4219579056054008	1.6840034394680088
cA	1.7377836634263508	0.00858255510605316	6	4	3	6.864377069330777	-1.2329167015228852	0.3669330156881034	0.5438082641833686	1.0500382746010009
cE	1.7688779837151958	4.38579908503157e-4	5	4	3	11.154872656381482	0.32257875980510825	0.21691786512105304	0.5438082641833686	1.087792400763551
ci	2.1150506222884764	0.0023214488260425727	11	6	3	8.750758806138874	-0.5490194289576832	0.8656647917635034	1.4219579056054008	1.5081085662018825
cI	0	7.561722560399259e-5	1	1	3	13.690925556621693	1.242010721911616	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
cu	0.49245938448853843	8.695980944459148e-4	7	2	3	10.167363600564679	-0.03543719037542181	0.49376901824831243	-0.3343413772386637	-0.4620105337845077
da	0.6411819426676889	0.015017581004952929	14	8	3	6.05720374398068	-1.5255529293462007	1.064094219970561	2.3001075470274333	-0.2814344616094477
dA	1.9405428540788994	3.251540700971681e-4	4	4	3	11.586588896806957	0.4790950966567734	0.03331415946435901	0.5438082641833686	1.2962245875161333
Da	0.7918583525674836	1.5879617376838445e-4	2	2	3	12.620536228730295	0.8539469871733395	-0.5370110422578896	-0.3343413772386637	-0.09848606022188582
di	0.7979395024264359	0.012809558017316345	4	3	3	6.286635492176856	-1.4423737171170095	0.03331415946435901	0.10473344347235243	-0.09110244492315797
Di	0.9940302114769565	8.317894816439186e-5	2	2	3	13.553422032871756	1.1921595793640818	-0.5370110422578896	-0.3343413772386637	0.14698712577741885
dI	0	1.2098756096638814e-4	1	1	3	13.012853651509054	0.9961795004461809	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
dO	0.4824248538117296	0.001141820106620288	3	2	3	9.774448912183976	-0.17788623899113443	-0.20339218603414527	-0.3343413772386637	-0.4741942681010971
dU	0	4.5370335362395556e-5	1	1	3	14.427891150787898	1.5091935248354205	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
du	0.8677584893617494	9.149684298083103e-4	4	2	3	10.09399041423446	-0.06203823354262457	0.03331415946435901	-0.3343413772386637	-0.0063295726811834615
$E	0.9418285354475155	2.949071798555711e-4	3	2	3	11.727451432646806	0.5301640304720986	-0.20339218603414527	-0.3343413772386637	0.08360485388967699
Em	0	4.5370335362395556e-5	1	1	3	14.427891150787898	1.5091935248354205	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
Ey	0	3.7808612801996296e-5	1	1	3	14.690925556621693	1.604555194867768	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
fa	1.626867874425397	0.00623085938976899	54	5	3	7.326353124325836	-1.0654298361463395	2.174821131580089	0.9828830848943847	0.9153664550384066
fA	1.857093991619941	0.002215584710196983	7	4	3	8.818096797086806	-0.524606412519539	0.49376901824831243	0.5438082641833686	1.1949025823354287
fE	0	0.001255245945026277	1	1	3	9.637814220162129	-0.22742239139772102	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
fi	0.5671590429005796	0.022375137056221406	9	5	3	5.481959670315133	-1.7341044888544264	0.7005518719118478	0.9828830848943847	-0.3713116440261946
fI	0.6937127773409035	0.00653332829218496	5	2	3	7.257966149345586	-1.0902231559476194	0.21691786512105304	-0.3343413772386637	-0.21765253162179926
fO	0	3.6296268289916445e-4	1	1	3	11.427891150787898	0.4215601059669647	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
fu	2.160723238840803	3.6296268289916445e-4	5	5	3	11.427891150787898	0.4215601059669647	0.21691786512105304	0.9828830848943847	1.563563379539897
gA	1.8633224129193027	8.922832621271126e-4	8	4	3	10.130210602147214	-0.048906804605422405	0.6036393611866077	0.5438082641833686	1.2024650117870215
ga	1.8624450400382797	0.0035237627131460545	20	4	3	8.148667506854775	-0.7673043017281217	1.3575682685655504	0.5438082641833686	1.2013997224951496
GA	0.6193821946787638	2.949071798555711e-4	3	2	3	11.727451432646806	0.5301640304720986	-0.20339218603414527	-0.3343413772386637	-0.30790329669702304
Ga	1.0029232936901487	8.469129267647171e-4	6	2	3	10.20549872945145	-0.021611510172052147	0.3669330156881034	-0.3343413772386637	0.15778493530442889
GE	0	0.0011040114938182918	2	1	3	9.823029092629037	-0.16027376307556504	-0.5370110422578896	-0.7734161979496799	-1.059945254955506
gE	0	2.949071798555711e-4	2	1	3	11.727451432646806	0.5301640304720986	-0.5370110422578896	-0.7734161979496799	-1.059945254955506
gi	1.7262942637884473	0.0035388861582668534	14	4	3	8.14248893192565	-0.7695443099194215	1.064094219970561	0.5438082641833686	1.0360880663497214
Gi	0	3.7808612801996296e-5	1	1	3	14.690925556621693	1.604555194867768	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
gI	0.8497511372532973	2.1928995425157853e-4	2	2	3	12.154872656381482	0.6851232327612602	-0.5370110422578896	-0.3343413772386637	-0.02819375356825897
gO	0	1.0586411584558963e-4	2	1	3	13.20549872945145	1.0660219086964038	-0.5370110422578896	-0.7734161979496799	-1.059945254955506
gU	0	4.5370335362395556e-5	1	1	3	14.427891150787898	1.5091935248354205	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
gu	1.5634816047791282	4.990736889863511e-4	4	3	3	10.9684595321506	0.2549957119287136	0.03331415946435901	0.10473344347235243	0.8384040645127905
Ha	3.0715094846019193	0.0173541532761163	115	12	3	5.848575213207884	-1.6011900500788405	2.796819250212358	4.056406829871498	2.669422536780159
ha	0.9995545664691111	0.003932095731407614	11	5	3	7.9904858384806	-0.8246521913201617	0.8656647917635034	0.9828830848943847	0.1536946914486757
HA	0.37840475741879986	0.010662028810162955	3	2	3	6.551374204222898	-1.3463941602871867	-0.20339218603414527	-0.3343413772386637	-0.6004934702119149
hA	1.5346067994399613	8.091043139627207e-4	4	3	3	10.271386665107908	0.0022757967346869897	0.03331415946435901	0.10473344347235243	0.8033448307502477
HE	0	4.5370335362395556e-5	1	1	3	14.427891150787898	1.5091935248354205	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
hi	1.0105603003918888	0.013558168550795871	6	2	3	6.20469387864068	-1.4720811962096592	0.3669330156881034	-0.3343413772386637	0.16705764208313853
Hi	1.2631683631708248	0.0033952134296192675	8	3	3	8.202282016767908	-0.7478666574888624	0.6036393611866077	0.10473344347235243	0.47376949760019904
hu	0.7116984294402215	0.01315739725509471	3	2	3	6.247982060772964	-1.4563873050332803	-0.20339218603414527	-0.3343413772386637	-0.1958146984688104
Hu	1.9319193919445856	2.3441339937237704e-4	4	4	3	12.05865734112218	0.6502409020002665	0.03331415946435901	0.5438082641833686	1.2857541455076724
HU	0	1.7391961888918296e-4	1	1	3	12.489291695452042	0.8063650070275994	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
ib	1.734581493519287	0.002011418201066203	16	4	3	8.957571216007866	-0.474040732820938	1.1739645629088562	0.5438082641833686	1.046150261435182
$i	0.775914600396552	0.002457559832129759	5	2	3	8.668557743593238	-0.5788209698547263	0.21691786512105304	-0.3343413772386637	-0.11784465772053365
ic	1.6029855900526018	3.554009603387652e-4	6	4	3	11.458264799831417	0.43257190455120226	0.3669330156881034	0.5438082641833686	0.8863690442931431
id	0.13520811620168344	6.1249952739234e-4	6	1	3	10.67300364862443	0.14787981435392408	0.3669330156881034	-0.7734161979496799	-0.8957781585256661
Id	0.41871474487732374	0.00014367272864758591	1	1	3	12.76492613806547	0.906294750753447	-1.1073362439801382	-0.7734161979496799	-0.5515498580672267
if	0.9940302114769565	8.317894816439186e-5	2	2	3	13.553422032871756	1.1921595793640818	-0.5370110422578896	-0.3343413772386637	0.14698712577741885
ih	0	1.285492835267874e-4	1	1	3	12.925390810258715	0.9644703307618291	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
iH	0.08852379983699335	0.004650459374645544	1	1	3	7.748411051282452	-0.912415067460887	-1.1073362439801382	-0.7734161979496799	-0.9524613583342573
i$	1.4820393824041145	2.722220121743733e-4	4	3	3	11.842928650066742	0.5720296574000525	0.03331415946435901	0.10473344347235243	0.7395184831608858
$I	0	1.285492835267874e-4	1	1	3	12.925390810258715	0.9644703307618291	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
ik	0.9967916319816366	1.1342583840598887e-4	2	2	3	13.105963055900537	1.029935800388552	-0.5370110422578896	-0.3343413772386637	0.1503399894886397
il	0.7658128409543979	0.06372263601648456	342	2	3	3.9720502416614996	-2.2815138068771827	3.693577189640299	-0.3343413772386637	-0.13011001991208607
im	1.800326686905548	0.0019282392529018112	6	4	3	9.018500214650196	-0.45195126112040823	0.3669330156881034	0.5438082641833686	1.12597681183502
in	1.1731886621716217	0.02769858973874249	14	3	3	5.174043665800495	-1.84573773442595	1.064094219970561	0.10473344347235243	0.36451787376550177
ir	0	6.049378048319407e-5	1	1	3	14.012853651509054	1.3587239734023329	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
is	1.399168326683706	0.0021021588717909942	18	4	3	8.893912578785546	-0.4971198199018107	1.2708770736340962	0.5438082641833686	0.6388980398185538
iT	0	1.285492835267874e-4	1	1	3	12.925390810258715	0.9644703307618291	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
it	1.7461919952554825	0.002336572271163371	14	4	3	8.74139062360468	-0.5524158117570996	1.064094219970561	0.5438082641833686	1.0602475095270174
iv	0	1.3611100608718665e-4	1	1	3	12.842928650066742	0.9345741303562044	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
iw	0	1.3611100608718665e-4	2	1	3	12.842928650066742	0.9345741303562044	-0.5370110422578896	-0.7734161979496799	-1.059945254955506
iy	0	1.2098756096638814e-4	2	1	3	13.012853651509054	0.9961795004461809	-0.5370110422578896	-0.7734161979496799	-1.059945254955506
iz	0.7493849154949481	0.004136262240538395	7	2	3	7.917456628716498	-0.8511285276844923	0.49376901824831243	-0.3343413772386637	-0.15005649131340973
ja	0	5.293205792279481e-5	1	1	3	14.20549872945145	1.4285663816525556	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
ji	0.9798687566511528	9.07406707247911e-5	2	2	3	13.427891150787898	1.1466490518792687	-0.5370110422578896	-0.3343413772386637	0.1297925594652407
jO	0	6.805550304359332e-5	1	1	3	13.842928650066742	1.2971186033123563	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
ju	0	9.830239328519037e-5	1	1	3	13.312413933367962	1.1047834249513147	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
ka	1.637515659213884	0.005550304359333056	27	4	3	7.493217398665841	-1.0049341157505314	1.6044959298578405	0.5438082641833686	0.9282947907126371
kA	0.6383203097981489	0.008264962758516391	5	2	3	6.91877596583715	-1.213194682259586	0.21691786512105304	-0.3343413772386637	-0.28490900124832425
ki	0.5989275454970494	0.01550153124881848	6	2	3	6.011445457116246	-1.5421423433408432	0.3669330156881034	-0.3343413772386637	-0.33273893866132725
kI	0.73550858155384	2.192899542515785e-4	2	2	3	12.154872656381482	0.6851232327612602	-0.5370110422578896	-0.3343413772386637	-0.1669048693264908
kl	0	8.317894816439184e-5	1	1	3	13.553422032871758	1.1921595793640825	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
ku	1.5208206257330479	0.017906159023025447	15	3	3	5.803400285880104	-1.6175679702977228	1.1208619230670462	0.10473344347235243	0.786605923560938
kU	0	3.7808612801996296e-5	1	1	3	14.690925556621693	1.604555194867768	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
la	0.9553596172778105	0.02725244810767893	9	4	3	5.197470355695516	-1.8372445174848524	0.7005518719118478	0.5438082641833686	0.10003403342443652
lA	0.9741777817622346	0.002949071798555711	2	2	3	8.405523337759444	-0.6741826398870739	-0.5370110422578896	-0.3343413772386637	0.12288268711722848
lE	0	0.002306325380921774	1	1	3	8.760188219058806	-0.5456008474203405	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
li	1.6816993240671794	0.009104313962720708	36	4	3	6.779233974749352	-1.2637848598737638	1.8412022753563448	0.5438082641833686	0.9819417475105188
lI	0.38997500048077083	2.7222201217437335e-4	1	1	3	11.842928650066742	0.5720296574000525	-1.1073362439801382	-0.7734161979496799	-0.5864451034286816
lO	0	7.561722560399259e-5	1	1	3	13.690925556621693	1.242010721911616	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
lu	1.6796375638068084	2.949071798555711e-4	4	4	3	11.727451432646806	0.5301640304720986	0.03331415946435901	0.5438082641833686	0.9794383978227335
ma	2.5718263640549877	0.05019471435593029	136	13	3	4.316320737430754	-2.156700441434165	2.9348224306549024	4.495481650582514	2.0627168941038794
mA	1.322991049759283	0.0057771560361450335	5	3	3	7.435424823473306	-1.0258864944644879	0.21691786512105304	0.10473344347235243	0.5464050540575504
mE	0	2.4197512193277628e-4	1	1	3	12.012853651509054	0.6336350274900289	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
mh	0	0.004302620136867178	1	1	3	7.860568809202473	-0.8717528922278293	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
mi	1.1623039734183733	0.031055994555559758	27	3	3	5.008984419529998	-1.905579051871627	1.6044959298578405	0.10473344347235243	0.3513018938497853
mI	0.5924789183676438	0.001746757911452229	3	2	3	9.161104610092996	-0.4002508257333674	-0.20339218603414527	-0.3343413772386637	-0.3405687378001162
mu	2.561624130501495	0.006215735944648191	35	10	3	7.329859067827371	-1.0641587757073612	1.8180231273495036	3.1782571884494653	2.050329538177127
na	2.319095729479036	0.0037203674997164354	22	9	3	8.070339146169815	-0.79570181597017	1.4359899934857518	2.739182367738449	1.7558562142663159
nA	2.3519632778993125	0.0021399674845929903	9	8	3	8.868195408677172	-0.5064434377846748	0.7005518719118478	2.3001075470274333	1.7957633599503466
ni	3.4628711572918105	0.004045521569813604	29	14	3	7.9494585702205445	-0.8395264006683342	1.663292747028844	4.93455647129353	3.144606359055947
nI	0.7455178428108284	2.4953684449317555e-4	2	2	3	11.9684595321506	0.6175401848848656	-0.5370110422578896	-0.3343413772386637	-0.15475181665385085
nO	0.9709505944546687	1.5123445120798518e-4	2	2	3	12.690925556621693	0.8794662489554642	-0.5370110422578896	-0.3343413772386637	0.1189642983044737
nu	1.1694262296246687	0.0016560172407274378	4	4	3	9.23806659190788	-0.37234868459862924	0.03331415946435901	0.5438082641833686	0.3599496004687638
nU	0	1.7391961888918296e-4	2	1	3	12.489291695452042	0.8063650070275994	-0.5370110422578896	-0.7734161979496799	-1.059945254955506
OD	0	9.074067072479111e-5	1	1	3	13.427891150787898	1.1466490518792687	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
Ok	0	0.0010737646035766948	1	1	3	9.863106532004373	-0.1457439089398016	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
Ot	0	9.074067072479111e-5	1	1	3	13.427891150787898	1.1466490518792687	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
qa	2.0462751170881837	0.012832243184997542	38	5	3	6.284082801966391	-1.443299180843983	1.885689073748313	0.9828830848943847	1.4246026694302296
qA	0.9845659390956474	0.001867745472418617	4	2	3	9.064486419924377	-0.43527921656602697	0.03331415946435901	-0.3343413772386637	0.13549578812470703
qi	0.9957274520849255	9.830239328519037e-5	2	2	3	13.312413933367962	1.1047834249513147	-0.5370110422578896	-0.3343413772386637	0.14904788270814537
qu	0.4676999116911501	0.006979469923248516	24	2	3	7.1626668138632805	-1.1247734033031236	1.5075834191326005	-0.3343413772386637	-0.4920730098581906
qU	0	5.293205792279482e-4	2	1	3	10.883570634564087	0.22421971129338253	-0.5370110422578896	-0.7734161979496799	-1.059945254955506
ra	0.9345113610323679	0.006858482362282129	16	4	3	7.187894910980532	-1.115627096130063	1.1739645629088562	0.5438082641833686	0.07472048132720689
rA	1.7400731743921312	0.0020567885364285985	9	4	3	8.925390810258715	-0.48570756106277874	0.7005518719118478	0.5438082641833686	1.052818154818663
rE	0	1.2098756096638814e-4	1	1	3	13.012853651509054	0.9961795004461809	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
ri	1.397759753978853	0.00093765359748950805	11	4	3	10.05865734112218	-0.074848043912037407	0.8656647917635034	0.5438082641833686	0.6371877779085283
rI	0	1.285492835267874e-4	1	1	3	12.925390810258715	0.9644703307618291	-1.1073362439801382	-0.7734161979496799	-1.059945254955506
rO	0	1.6635789632878372e-4	2	1	3	12.553422032871756	0.8296151064079298	-0.5370110422578896	-0.7734161979496799	-1.059945254955506
ru	1.1121264041613905	0.0017845665242542251	9	3	3	9.130210602147214	-0.41145127756157435	0.7005518719118478	0.10473344347235243	0.2903772535083831
rU	0.710676853856123	2.722220121743733e-4	3	2	3	11.842928650066742	0.5720296574000525	-0.20339218603414527	-0.3343413772386637	-0.19705507591164756
sa	2.443172536666925	0.005792279481265833	37	7	3	7.431653069584097	-1.0272539229903712	1.8637462976348396	1.861032726316417	1.9065078891993268
