language	i	lex.type	seq.H	bag.H	seq.H.scaled	bag.H.scaled
Russian	1	original	1.2030290203790923	4.608717155112696	3.0574865905548196	-4.692563789739852
Russian	2	shuffled	1.1443435197579317	4.745574972006538	0.14025525893074375	1.5981683917841667
Russian	3	shuffled	1.1537319397239691	4.703308099598655	0.6069496312966149	-0.34464774033989487
Russian	4	shuffled	1.1368142959583445	4.710739463029832	-0.2340192609844119	-0.0030617195328895112
Russian	5	shuffled	1.1680123166973555	4.722961188852712	1.3168211105073477	0.5587155007437831
Russian	6	shuffled	1.1337489779205598	4.705266153996575	-0.3863949198195253	-0.25464487390717216
Russian	7	shuffled	1.176761902783148	4.711364337175665	1.7517593217869538	0.025660906531243866
Russian	8	shuffled	1.1600385578704437	4.716039913939545	0.920448943030369	0.24057593209051273
Russian	9	shuffled	1.112912578143346	4.7199620309593415	-1.4221635104416466	0.42085783571956725
Russian	10	shuffled	1.1159639683692775	4.7361268117728725	-1.2704801972232351	1.163879383037099
Russian	11	shuffled	1.1221041774117642	4.719982559059867	-0.9652530114300064	0.421801419254147
Russian	12	shuffled	1.1180379006841266	4.7013012206402145	-1.1673859019627824	-0.43689485003973916
Russian	13	shuffled	1.1585202120163012	4.685879395650576	0.8449726149584722	-1.145766092925351
Russian	14	shuffled	1.1429320127743248	4.699482041187537	0.07008984577416641	-0.5205142660633388
Russian	15	shuffled	1.13226731586742	4.724404941262149	-0.46004771171101555	0.6250782409242984
Russian	16	shuffled	1.1540482600894064	4.68836467976666	0.6226737824262324	-1.0315288712297503
Russian	17	shuffled	1.1218179342240773	4.722184359262768	-0.9794820388174467	0.5230081731542422
Russian	18	shuffled	1.134589183677151	4.73793335335671	-0.34462864821589645	1.2469178936361929
Russian	19	shuffled	1.1475509534282635	4.711308517770746	0.2996954255504379	0.023095142040435838
Russian	20	shuffled	1.1516771780888353	4.705861696880449	0.504808302389382	-0.2272704727214007
Russian	21	shuffled	1.1396134498346242	4.699199610783365	-0.09487450966613185	-0.5334963088350677
Russian	22	shuffled	1.1500264659692063	4.719316419416823	0.4227521034321755	0.3911820057270849
Russian	23	shuffled	1.1556573316909218	4.687002903130269	0.7026600488989182	-1.0941235574889712
Russian	24	shuffled	1.1534154825091822	4.716167351164054	0.5912186774439019	0.24643364243207772
Russian	25	shuffled	1.146791974414352	4.699495058682037	0.2619669008553703	-0.5199159109716587
Russian	26	shuffled	1.1464293132840584	4.7074162561835	0.24393916997028686	-0.1558144429691974
Russian	27	shuffled	1.163785262925068	4.7208574404280865	1.1066960613136727	0.4620157417019838
Russian	28	shuffled	1.1173243279199176	4.73027021674363	-1.2028573012540964	0.8946783124604232
Russian	29	shuffled	1.1631807240713974	4.7069538178199775	1.076644691444705	-0.17707063396657657
Russian	30	shuffled	1.1465202929998377	4.73986630711611	0.24846173303278843	1.335766997732924
Russian	31	shuffled	1.172888577382169	4.693174618348252	1.5592179598199876	-0.8104378432335599
Russian	32	shuffled	1.1302325962432402	4.696421865956847	-0.561192760758906	-0.6611766209198168
Russian	33	shuffled	1.131595863005266	4.727069673013038	-0.49342534854551545	0.7475638552714272
Russian	34	shuffled	1.1243583885169226	4.725869660706575	-0.8531971340078417	0.6924047404628886
Russian	35	shuffled	1.1715192801954786	4.689258187806935	1.4911507777556436	-0.9904583652770671
Russian	36	shuffled	1.1435602865143055	4.7058810403613265	0.10132106676928264	-0.226381340771026
Russian	37	shuffled	1.1566931138625238	4.672464723765408	0.7541483410963542	-1.7623776248634229
Russian	38	shuffled	1.139560092016154	4.7365128186425105	-0.09752690417893334	1.1816223654420024
Russian	39	shuffled	1.1378250362782099	4.720631274112654	-0.18377578860984373	0.45161990351636255
Russian	40	shuffled	1.1269860822895503	4.718106199818295	-0.7225755916799053	0.33555370806778684
Russian	41	shuffled	1.1015311329265838	4.7164755306860355	-1.9879303222447262	0.26059925518710775
Russian	42	shuffled	1.1462225616955555	4.719728436082964	0.23366163624458355	0.41012054033069656
Russian	43	shuffled	1.1101549137133382	4.728686960768481	-1.559245838992547	0.8219032270432409
Russian	44	shuffled	1.1245821689293642	4.700213169416786	-0.8420731046706339	-0.48690762243166386
Russian	45	shuffled	1.1075321233417112	4.739509945886131	-1.689623635337581	1.3193866907212208
Russian	46	shuffled	1.1600703771516103	4.712073492009721	0.9220306659940719	0.058257532997540544
Russian	47	shuffled	1.1526732736709868	4.729952846798982	0.5543237910669545	0.8800902577218673
Russian	48	shuffled	1.1285787337699125	4.701204018102767	-0.6434055624615703	-0.44136280915471654
Russian	49	shuffled	1.1352231656143676	4.692696923877145	-0.3131136751585555	-0.8323952881974561
Russian	50	shuffled	1.12569399322191	4.6981218238847156	-0.7868047909109308	-0.5830372768414506
Russian	51	shuffled	1.1184947325603485	4.723748197789922	-1.1446769832606616	0.5948907266886334
