language	i	lex.type	seq.H	bag.H	seq.H.scaled	bag.H.scaled
Japanese	1	original	0.8995492433068081	4.159153801037297	2.2155510532945843	-3.051895831552691
Japanese	2	shuffled	0.8321012952100914	4.3679600725733785	-0.5612855646511564	0.9516429579191894
Japanese	3	shuffled	0.836536998271723	4.325682550337103	-0.3786673674272678	0.1410365573042419
Japanese	4	shuffled	0.8831596512597295	4.319683276636803	1.5407904321966759	0.026009720269519147
Japanese	5	shuffled	0.8145694842796788	4.350502519940846	-1.2830714149881042	0.6169212629268285
Japanese	6	shuffled	0.823619208398767	4.331278021348787	-0.9104936565045334	0.24832109945829645
Japanese	7	shuffled	0.8453630058807187	4.362295832061842	-0.015300032904604875	0.8430398664794034
Japanese	8	shuffled	0.8709018665888966	4.380397045263146	1.0361366022528145	1.1901027619317541
Japanese	9	shuffled	0.8325043882394364	4.363246631988896	-0.5446901971728315	0.8612699912787426
Japanese	10	shuffled	0.8334809477107332	4.262389260639252	-0.5044851772126949	-1.0725148296081868
Japanese	11	shuffled	0.8538936104573072	4.294828445808261	0.3359055386499072	-0.45054339566805646
Japanese	12	shuffled	0.8005873028748935	4.302543558079827	-1.8587187759410713	-0.30261799564478337
Japanese	13	shuffled	0.8572774544349434	4.28702106606458	0.47521862572917006	-0.6002378824189715
Japanese	14	shuffled	0.838750592511758	4.285326705773791	-0.2875335417667936	-0.6327246324462178
Japanese	15	shuffled	0.8675441167857617	4.27544681529165	0.8978978141154055	-0.8221563218777823
Japanese	16	shuffled	0.8541636839016548	4.341318313941104	0.3470244807521005	0.4408282524057638
Japanese	17	shuffled	0.8636548092805043	4.281190742082687	0.7377747591699331	-0.7120253687093965
Japanese	18	shuffled	0.7950747652392328	4.436574269858116	-2.0856703259356943	2.2672145560186907
Japanese	19	shuffled	0.8332230083364195	4.335555155033038	-0.5151045588249763	0.3303285530021328
Japanese	20	shuffled	0.8561546150815691	4.256774314011175	0.428991253058776	-1.1801727867229252
Japanese	21	shuffled	0.8491012673882236	4.306178099808994	0.1386044480235843	-0.2329312535386645
Japanese	22	shuffled	0.8798427927855129	4.314648689815023	1.404235142856501	-0.0705207310511275
Japanese	23	shuffled	0.8928008217899932	4.34628519081843	1.93771807971986	0.5360604697842183
Japanese	24	shuffled	0.8522276532704339	4.3538006708345405	0.2673179677751652	0.6801582286525307
Japanese	25	shuffled	0.8439126041479496	4.32089352237216	-0.07501317104944462	0.04921431901384828
Japanese	26	shuffled	0.838609446632377	4.359733043706677	-0.29334452723628773	0.7939023453042396
Japanese	27	shuffled	0.8272305275082368	4.301539544831461	-0.7618154027512364	-0.32186840395582983
Japanese	28	shuffled	0.8568573722211962	4.293162253844278	0.45792381237164104	-0.48249006139529615
Japanese	29	shuffled	0.823262889124164	4.310590926760733	-0.925163345313727	-0.1483220904970134
Japanese	30	shuffled	0.8452227232818802	4.328627280071764	-0.021075477055354654	0.1974972164142392
Japanese	31	shuffled	0.8684955703186213	4.165288579988223	0.9370692208797736	-2.9342708899540146
Japanese	32	shuffled	0.8778056461288745	4.276704079810443	1.320365676224724	-0.7980502103487223
Japanese	33	shuffled	0.86161001820908	4.3098623816914525	0.6535905714606571	-0.16229082057052788
Japanese	34	shuffled	0.8290982876499972	4.319188317577266	-0.6849195904762264	0.016519642316030692
Japanese	35	shuffled	0.8658471699706554	4.3989325012777405	0.8280343981351781	1.5454915947913752
Japanese	36	shuffled	0.8399293137977086	4.35177459323808	-0.2390055061253479	0.6413113099836697
Japanese	37	shuffled	0.8893073992119815	4.375570467470583	1.7938936341982414	1.0975605635064893
Japanese	38	shuffled	0.8653986426747274	4.288195469775965	0.8095684988064856	-0.5777204993037948
Japanese	39	shuffled	0.8649735151060077	4.292698542568919	0.7920659678410314	-0.4913810111946292
Japanese	40	shuffled	0.8478209102676496	4.2862060596541225	0.08589205814688791	-0.6158643755981773
Japanese	41	shuffled	0.786892000859078	4.368701768251441	-2.4225552929068717	0.9658638306700983
Japanese	42	shuffled	0.823908485132883	4.259900938630255	-0.8985841136543782	-1.1202245732400682
Japanese	43	shuffled	0.8349136663694321	4.343251904679023	-0.44550005243196344	0.47790187795003025
Japanese	44	shuffled	0.8397295162042115	4.35913552045398	-0.24723118666057467	0.7824457568493713
Japanese	45	shuffled	0.8481665393574797	4.313591704244182	0.10012163132072402	-0.09078680209221314
Japanese	46	shuffled	0.8172811641666725	4.350202724127542	-1.1714313693109002	0.6111731397567174
Japanese	47	shuffled	0.8645719738922986	4.273962194113424	0.7755344887181511	-0.8506216473250178
Japanese	48	shuffled	0.829165696013867	4.356547964846167	-0.6821443835435966	0.7328333617350703
Japanese	49	shuffled	0.8340541814340114	4.428058087323756	-0.48088510577452726	2.103929866992293
Japanese	50	shuffled	0.8184727605564972	4.288268935419672	-1.1223732647658604	-0.5763119086895793
Japanese	51	shuffled	0.8238458269985841	4.273992802464749	-0.9011637533119656	-0.8500347793113875
