language	i	lex.type	seq.H	bag.H	seq.H.scaled	bag.H.scaled
Dutch	1	original	0.9987882357885832	4.572406589993968	1.7476676628848034	-4.016255000644282
Dutch	2	shuffled	1.0029297400168904	4.712209585000108	1.9022966284726879	-0.381442747174787
Dutch	3	shuffled	0.9281365252596672	4.687874879693882	-0.890214689481265	-1.0141336636158358
Dutch	4	shuffled	0.9631398622807609	4.74233546977958	0.41668480821843434	0.401816117474208
Dutch	5	shuffled	0.9541648337288702	4.707184744710528	0.0815893200586053	-0.5120862362895227
Dutch	6	shuffled	0.9458355333635493	4.686544026821686	-0.22939698553471322	-1.0487352136556727
Dutch	7	shuffled	0.9653505070158189	4.69522355517919	0.49922238148177295	-0.8230715501067827
Dutch	8	shuffled	0.9851482904341554	4.703002346644211	1.2384008543627838	-0.6208266230006106
Dutch	9	shuffled	0.9351322291190748	4.739987498828614	-0.629020110964191	0.3407699747718468
Dutch	10	shuffled	0.9252697048267093	4.7358803600509205	-0.9972515180433538	0.23398629424193393
Dutch	11	shuffled	0.9520123350315259	4.740406544607934	0.0012227120216853906	0.3516649683545632
Dutch	12	shuffled	0.9597887723049067	4.679495540028307	0.2915670857695386	-1.2319925620684677
Dutch	13	shuffled	0.9706670793211173	4.693942072121926	0.6977241892120308	-0.8563895081301597
Dutch	14	shuffled	0.9560634588835588	4.799976111398441	0.15247719739119522	1.9004457458657678
Dutch	15	shuffled	0.9139694820444968	4.701703181511065	-1.419161448204259	-0.6546043066978103
Dutch	16	shuffled	0.9264161599622753	4.753974179509842	-0.9544469808672689	0.704417107819745
Dutch	17	shuffled	0.9748623524053764	4.737122863591478	0.854360691703988	0.2662908031260124
Dutch	18	shuffled	0.9088884735466666	4.7744569411821045	-1.608868145300613	1.2369592976917545
Dutch	19	shuffled	0.9446625292619474	4.734909373625436	-0.2731927662129791	0.20874110291289863
Dutch	20	shuffled	0.9132345224230686	4.752777277522529	-1.446602213623147	0.6732982179168874
Dutch	21	shuffled	0.9733872529253407	4.71605195030847	0.7992857493248057	-0.2815430525757559
Dutch	22	shuffled	0.9399682673824488	4.742503385305108	-0.44845972686563235	0.4061818423265892
Dutch	23	shuffled	0.9195421065813308	4.7760978426802	-1.211099565313818	1.279621966483315
Dutch	24	shuffled	0.9585396819805273	4.747880926349505	0.24493051747522976	0.545995385526083
Dutch	25	shuffled	0.9823261060151125	4.72446495072428	1.133030575025118	-0.0628089904157437
Dutch	26	shuffled	0.9522718931016232	4.793616184729622	0.010913682663415539	1.735090637515086
Dutch	27	shuffled	0.9738729952754742	4.754028965372345	0.8174216325698359	0.7058415145310082
Dutch	28	shuffled	0.9507621028475132	4.774855201979526	-0.04545648923017372	1.24731389150057
Dutch	29	shuffled	0.960971173857752	4.6910904962073134	0.33571373368946933	-0.9305291435197821
Dutch	30	shuffled	0.9497153706323838	4.703059714389416	-0.08453772898038239	-0.6193350885508971
Dutch	31	shuffled	0.9940155675600433	4.742917170432273	1.5694732893938592	0.4169400614223742
Dutch	32	shuffled	0.996610349045932	4.724392521712991	1.6663531559764353	-0.06469211071462151
Dutch	33	shuffled	0.9559392801526643	4.710993108800488	0.14784080741119807	-0.4130705574104492
Dutch	34	shuffled	0.9499771745467733	4.723208179334005	-0.07476290653972893	-0.09548445669585125
Dutch	35	shuffled	0.9620654591957917	4.7214311647265585	0.3765704370878449	-0.14168600244569154
Dutch	36	shuffled	0.9944301237657801	4.6999254122152925	1.5849513364360386	-0.7008254739899142
Dutch	37	shuffled	0.9475290541281945	4.685891921110546	-0.166166973055471	-1.0656896560787754
Dutch	38	shuffled	1.0075446826920413	4.69606009953088	2.0746020935325795	-0.8013217895958695
Dutch	39	shuffled	0.9447618804604513	4.750229639467932	-0.2694833475554845	0.6070608242340884
Dutch	40	shuffled	0.9774616889164172	4.725038513700224	0.951410626645461	-0.047896622243609695
Dutch	41	shuffled	0.9360646049559054	4.735455863962353	-0.5942085296544738	0.22294959517689172
Dutch	42	shuffled	0.938639635222578	4.7411737885726515	-0.49806610300389614	0.3716129513304159
Dutch	43	shuffled	0.9446859414546421	4.716373584994827	-0.27231863861610517	-0.27318070169008546
Dutch	44	shuffled	0.9331174835785783	4.766611678201494	-0.7042435084728591	1.0329861423787328
Dutch	45	shuffled	0.919215874995198	4.77707488353183	-1.2232798867441406	1.3050245700504772
Dutch	46	shuffled	0.9239210521467666	4.716219231961276	-1.0476053888450552	-0.2771938081166459
Dutch	47	shuffled	0.9563736261626834	4.711169778835682	0.1640577350138375	-0.40847721941567694
Dutch	48	shuffled	0.927096468041225	4.794260410020124	-0.9290467087125134	1.7518401927002893
Dutch	49	shuffled	0.8911622561035009	4.693884335541401	-2.2707017487261494	-0.8578906321250932
Dutch	50	shuffled	0.9558919379121168	4.690521832445019	0.1460732173567358	-0.9453141344364706
Dutch	51	shuffled	0.908637194343748	4.7730210825067	-1.6182500126316837	1.1996276460530952
