language	i	lex.type	seq.H	bag.H	seq.H.scaled	bag.H.scaled
Hausa	1	original	1.428024444534011	3.961683870913254	6.08222910562353	-5.510007864673609
Hausa	2	shuffled	1.2916953746999702	4.132680060624484	0.16727848861291375	-0.011318098008904388
Hausa	3	shuffled	1.2773695489264474	4.159317874168603	-0.45428045036788367	0.8452686656419542
Hausa	4	shuffled	1.272572118904742	4.139237619723637	-0.6624279988070758	0.19955199900148918
Hausa	5	shuffled	1.2808091255492002	4.117984880777811	-0.30504649834448894	-0.4838680137623073
Hausa	6	shuffled	1.304596020528392	4.168688557981337	0.7270027139417463	1.14659984310706
Hausa	7	shuffled	1.296325156436041	4.135753047551154	0.36815223013945014	0.08749931888976108
Hausa	8	shuffled	1.3037598578791205	4.101252209152277	0.690723871987861	-1.0219371391133643
Hausa	9	shuffled	1.2951133833165298	4.117382500894418	0.3155766630233922	-0.5032386214118465
Hausa	10	shuffled	1.280923418749636	4.136474356679044	-0.3000876246628892	0.11069431011633862
Hausa	11	shuffled	1.2809723073088153	4.128983390982542	-0.29796648194817	-0.13019115339809936
Hausa	12	shuffled	1.2794432515567307	4.148834122724111	-0.3643080866788892	0.5081447982538161
Hausa	13	shuffled	1.2794367958449953	4.151103205982246	-0.36458818259797005	0.5811112480460062
Hausa	14	shuffled	1.2863659539938985	4.169033883126328	-0.06395070067197202	1.1577043937063556
Hausa	15	shuffled	1.2872094399064622	4.134165092304326	-0.027354122077019562	0.03643576431348218
Hausa	16	shuffled	1.2924690216845223	4.12147558567106	0.20084494449936058	-0.3716181249936254
Hausa	17	shuffled	1.287417719558756	4.130884975327171	-0.018317429760806952	-0.06904229157890707
Hausa	18	shuffled	1.278042316728795	4.12553605956637	-0.4250908700938766	-0.2410462900676345
Hausa	19	shuffled	1.281727456762898	4.158603796905158	-0.2652025840150342	0.8223062280125366
Hausa	20	shuffled	1.2926814907758668	4.171330324160833	0.21006340527573011	1.2315505819606225
Hausa	21	shuffled	1.286071010996713	4.148689867999262	-0.07674748176428693	0.5035060283452041
Hausa	22	shuffled	1.284370630083582	4.146367288843358	-0.15052242311407643	0.42881932182615434
Hausa	23	shuffled	1.2745146116464887	4.162476542949032	-0.578148478266667	0.9468413365217017
Hausa	24	shuffled	1.291968612010638	4.145403685828978	0.1791335185144013	0.3978329352683725
Hausa	25	shuffled	1.2818486581131003	4.121099355353254	-0.2599439843485472	-0.38371648696254806
Hausa	26	shuffled	1.3057358794684535	4.154256479329608	0.7764581187870192	0.6825104190796768
Hausa	27	shuffled	1.276530507343093	4.117606141615398	-0.4906842015062206	-0.4960470521380463
Hausa	28	shuffled	1.2745273515292002	4.144604977578269	-0.5775957291193544	0.37214903615847084
Hausa	29	shuffled	1.276026536538697	4.127913967651119	-0.5125501353385797	-0.16458038241344308
Hausa	30	shuffled	1.2632817132026049	4.1580495259302195	-1.0655136430283076	0.8044826487678683
Hausa	31	shuffled	1.2925814445351376	4.142362835332469	0.20572266874718662	0.30004892303193403
Hausa	32	shuffled	1.2841704481997884	4.117111226666765	-0.15920777509733636	-0.5119619316918762
Hausa	33	shuffled	1.272221899260467	4.138360847026243	-0.677623084517818	0.17135779732370476
Hausa	34	shuffled	1.2701516077193564	4.160113846966194	-0.7674474502484081	0.8708646013411566
Hausa	35	shuffled	1.2653956661326782	4.127532049326117	-0.9737949273993506	-0.17686165247528188
Hausa	36	shuffled	1.2784027180637987	4.111472113694142	-0.40945402828569866	-0.6932977430218906
Hausa	37	shuffled	1.299842211468559	4.085957840407417	0.5207477613785162	-1.5137550506526936
Hausa	38	shuffled	1.281276859890909	4.134111908487599	-0.28475276688680884	0.03472554311331742
Hausa	39	shuffled	1.2957861706566425	4.16277588474888	0.3447670909883213	0.9564672100241406
Hausa	40	shuffled	1.296222175627266	4.126837444913323	0.363684170618873	-0.19919790559857883
Hausa	41	shuffled	1.283324299705068	4.103179605051148	-0.195919875950235	-0.9599582603832145
Hausa	42	shuffled	1.3085665727970557	4.143871679015292	0.8992742670301334	0.348568503101198
Hausa	43	shuffled	1.288344390824082	4.129657517961956	0.021888336913009544	-0.10851338894384653
Hausa	44	shuffled	1.2771332782974611	4.142522678425189	-0.46453159566216967	0.3051889649223197
Hausa	45	shuffled	1.2566439811026953	4.09075065583672	-1.3535069347576987	-1.359633457656229
Hausa	46	shuffled	1.2807721237026986	4.141621468545267	-0.30665190865838676	0.27620894172581684
Hausa	47	shuffled	1.2787207283056183	4.137531104912371	-0.39565642166844006	0.14467594857476962
Hausa	48	shuffled	1.2867882631598562	4.133206306229994	-0.04562784506391084	0.005604275119155024
Hausa	49	shuffled	1.3116601613275478	4.13058333756765	1.0334967289708394	-0.07874199579055767
Hausa	50	shuffled	1.2953506581658243	4.155188557205177	0.32587137872814964	0.7124830581471322
Hausa	51	shuffled	1.2846497135779245	4.13301119930385	-0.13841374307196938	-6.697387053971525e-4
