language	i	lex.type	seq.H	bag.H	seq.H.scaled	bag.H.scaled
Slovak	1	original	1.3029255595832394	4.5430648977452	5.5709058216446055	-3.4773857739536282
Slovak	2	shuffled	1.2021885893257134	4.626224294799696	0.24462545592950466	0.6479998284844972
Slovak	3	shuffled	1.2015583194442139	4.589311961985657	0.21130110553113068	-1.1831534955788328
Slovak	4	shuffled	1.1943038477097592	4.616944161859997	-0.1722656253729539	0.18762940524705707
Slovak	5	shuffled	1.203242700743983	4.623616005605552	0.3003596410658307	0.5186073717129843
Slovak	6	shuffled	1.1956435580803488	4.606755443469804	-0.1014309256160042	-0.3178142805297159
Slovak	7	shuffled	1.1854494752773805	4.609915784831584	-0.6404241367590355	-0.16103552533824791
Slovak	8	shuffled	1.1894682600366389	4.600312934135141	-0.4279383502344651	-0.6374153862877576
Slovak	9	shuffled	1.1860911733083495	4.601080732967997	-0.606495544164576	-0.5993262903728895
Slovak	10	shuffled	1.1922567717525658	4.6297219405552426	-0.2805009678698831	0.8215116377741137
Slovak	11	shuffled	1.1865242055823173	4.604901502412954	-0.5835997662524584	-0.40978490579393456
Slovak	12	shuffled	1.1981708562922233	4.621665844958896	0.03219527745325294	0.4218634685689608
Slovak	13	shuffled	1.1842240734684735	4.64487498808967	-0.7052149834383445	1.573226613420498
Slovak	14	shuffled	1.2050456170226251	4.612741314107049	0.39568549364419336	-0.020866185430317874
Slovak	15	shuffled	1.1660700367370513	4.632242875195363	-1.6650759873364689	0.9465705948782083
Slovak	16	shuffled	1.222593765947365	4.596733205203363	1.3235113041043123	-0.8149991918330486
Slovak	17	shuffled	1.210740949070797	4.629231983626887	0.6968156069169756	0.7972057706124422
Slovak	18	shuffled	1.2127113551200637	4.603727941863047	0.8009971703079126	-0.4680030984174491
Slovak	19	shuffled	1.2087936310120553	4.599021789162504	0.5938547781808788	-0.7014667270795744
Slovak	20	shuffled	1.1958857885710816	4.600317151296825	-0.08862343792335896	-0.6372061806091456
Slovak	21	shuffled	1.1892564734584468	4.592498798565248	-0.43913617254600396	-1.0250603610873479
Slovak	22	shuffled	1.202222806779256	4.608368830911682	0.24643464028856155	-0.23777708016956786
Slovak	23	shuffled	1.2056784152140003	4.611929734305732	0.4291435237354831	-0.06112717512205494
Slovak	24	shuffled	1.203040583797861	4.593377840373184	0.2896730826061561	-0.9814527046246126
Slovak	25	shuffled	1.1988456564706025	4.591811919724243	0.06787408466468516	-1.0591351641963929
Slovak	26	shuffled	1.1916799265807927	4.615818154781804	-0.3110005858812091	0.13177025338747358
Slovak	27	shuffled	1.1864074679019903	4.640324235368221	-0.5897720544707319	1.347472093519135
Slovak	28	shuffled	1.1860086988579444	4.629720227503274	-0.610856227682681	0.8214266563988476
Slovak	29	shuffled	1.199447502543931	4.606512893825762	0.09969557895181624	-0.3298467247855279
Slovak	30	shuffled	1.1759962766781555	4.644894526502754	-1.1402444704810133	1.5741958783609102
Slovak	31	shuffled	1.196902045357452	4.631224026319302	-0.034890746202223585	0.8960273654508872
Slovak	32	shuffled	1.2114545374813972	4.615740854167816	0.7345452699281358	0.12793551129817168
Slovak	33	shuffled	1.1968714989446012	4.596666394611128	-0.036505831097013275	-0.8183135431278024
Slovak	34	shuffled	1.1998204988939165	4.611628821622406	0.11941706879146569	-0.07605490301994651
Slovak	35	shuffled	1.1943954736319238	4.638164440895158	-0.16742107476786536	1.240328639634332
Slovak	36	shuffled	1.1904535502663032	4.610326741661286	-0.37584295773480936	-0.14064870859201903
Slovak	37	shuffled	1.1779464057928666	4.64578831684751	-1.0371350123769882	1.6185351827625045
Slovak	38	shuffled	1.2051508947964995	4.582856510862589	0.40125186057482226	-1.5033966197911734
Slovak	39	shuffled	1.1956910553482594	4.620435348838225	-0.0989195957154696	0.3608208064059985
Slovak	40	shuffled	1.2012659553084521	4.624452367800971	0.19584289439011615	0.560097770653037
Slovak	41	shuffled	1.180407330546339	4.625545345243967	-0.9070181827521376	0.6143183827165556
Slovak	42	shuffled	1.2027653208652813	4.625123067348674	0.2751190658488469	0.5933699486107702
Slovak	43	shuffled	1.188307725219168	4.634302607031103	-0.4892994751146497	1.0487501243242334
Slovak	44	shuffled	1.2030084521159634	4.6015778241637575	0.28797417955227933	-0.5746665052526929
Slovak	45	shuffled	1.2009021551446577	4.651128474545314	0.1766076358300391	1.8834506398434994
Slovak	46	shuffled	1.185253107576194	4.603875251914396	-0.6508067145615676	-0.4606953161768925
Slovak	47	shuffled	1.1710711135679686	4.6291621543439145	-1.4006533303531254	0.7937416675909169
Slovak	48	shuffled	1.2091120682799228	4.6165672802211795	0.6106915577983199	0.16893299640247453
Slovak	49	shuffled	1.215100327803037	4.572679245115201	0.9273096677259096	-2.008272160903481
Slovak	50	shuffled	1.1871154461033504	4.595198679849566	-0.552339020862327	-0.8911241882298243
Slovak	51	shuffled	1.180191674653455	4.6111509667009	-0.9184205878977524	-0.09976041175449854
