b0	b1	r	R2	lex.type	i	r.z	R2.z	og.greater.r	og.greater.R2	language
2.0511601988091345e-16	-0.7343394467260224	-0.7343394467260229	0.5392544230178813	og	1	-2.5337903688628995	3.322766662423203	1e-4	1	Italian
2.768120074660656e-16	-0.45067737168922783	-0.450677371689228	0.20311009335271046	nonce	2	-0.31755940807012495	0.17646971899010408	1e-4	1	Italian
-2.891728016391989e-16	-0.22743251932415645	-0.22743251932415628	0.05172555084613271	nonce	3	1.4266362288859484	-1.2404833018920298	1e-4	1	Italian
1.5489754704163403e-16	-0.4831454547676123	-0.4831454547676126	0.23342953046260326	nonce	4	-0.5712301567825644	0.46025838917379724	1e-4	1	Italian
-2.3631206866027857e-16	-0.3743746621189396	-0.3743746621189397	0.14015638763667024	nonce	5	0.2785880583126012	-0.4127743478946781	1e-4	1	Italian
-1.0551716520174567e-16	-0.24574812861733306	-0.245748128617333	0.060392142718921245	nonce	6	1.283537718533245	-1.159364362457598	1e-4	1	Italian
-3.436847247283516e-16	-0.6503600164152717	-0.6503600164152717	0.42296815095167234	nonce	7	-1.8776652470950923	2.2343319929180456	1e-4	1	Italian
8.974254307652835e-17	-0.4072086270358554	-0.40720862703585514	0.1658188659324263	nonce	8	0.02205870166521452	-0.17257461850081487	1e-4	1	Italian
-1.8180942546537214e-16	-0.3042757760307427	-0.30427577603074274	0.09258374787911072	nonce	9	0.8262655074238238	-0.8580522771976816	1e-4	1	Italian
1.5675855566233316e-16	-0.49462228765916205	-0.49462228765916194	0.24465120744918278	nonce	10	-0.6608978093328646	0.5652928189921949	1e-4	1	Italian
-2.3284207684456695e-17	-0.38626855886468714	-0.38626855886468736	0.14920339956740236	nonce	11	0.18566191649762948	-0.3280946925418168	1e-4	1	Italian
-5.844600970336743e-17	-0.34979524852307353	-0.34979524852307353	0.12235671588931876	nonce	12	0.4706252116832924	-0.5793785350561524	1e-4	1	Italian
3.164530481157725e-16	-0.4016521667726649	-0.4016521667726652	0.16132446307317677	nonce	13	0.06547091764826053	-0.21464204231456538	1e-4	1	Italian
4.845755699017939e-16	-0.40583786940920935	-0.40583786940920935	0.16470437624660644	nonce	14	0.032768330337010584	-0.18300619560186418	1e-4	1	Italian
-2.3585506777679704e-16	-0.5030740190947389	-0.5030740190947389	0.25308346868813364	nonce	15	-0.7269305663639255	0.6442184334411046	1e-4	1	Italian
1.308814036377771e-18	-0.3437537511828509	-0.3437537511828512	0.11816664145228147	nonce	16	0.5178269867292206	-0.6185974574968173	1e-4	1	Italian
-1.7224899242309702e-17	-0.1540748375592379	-0.15407483755923773	0.023739055568905498	nonce	17	1.999774409301175	-1.5024357335628369	1e-4	1	Italian
-2.9057740945339547e-16	-0.43968098490018565	-0.43968098490018553	0.19331936848279718	nonce	18	-0.2316454456358892	0.08482894146193162	1e-4	1	Italian
2.589521665659365e-16	-0.5868234520417662	-0.5868234520417669	0.34436176386621614	nonce	19	-1.381258735619424	1.498579479503224	1e-4	1	Italian
-9.718463196508747e-17	-0.39143474751491747	-0.3914347475149175	0.1532211615620672	nonce	20	0.1452988639660171	-0.2904886073942635	1e-4	1	Italian
4.87571867141554e-17	-0.6589322388227353	-0.658932238822735	0.4341916953599419	nonce	21	-1.9446393912409297	2.339383901725785	1e-4	1	Italian
4.17335230326685e-16	-0.06343885166251376	-0.063438851662513715	0.004024487900258428	nonce	22	2.7079067110205406	-1.6869632668957788	1e-4	1	Italian
1.6160583945195818e-16	-0.37003999596244874	-0.37003999596244885	0.1369295986118891	nonce	23	0.3124544866656673	-0.4429769589453689	1e-4	1	Italian
-1.2769986326268761e-17	-0.45908199760256985	-0.4590819976025696	0.21075628052276577	nonce	24	-0.38322413311527886	0.2480377128516261	1e-4	1	Italian
4.4072458187307533e-16	-0.4891979622083576	-0.48919796220835765	0.2393146462288097	nonce	25	-0.6185179529353206	0.5153428279486806	1e-4	1	Italian
-2.4281863083475404e-16	-0.46792671746341785	-0.46792671746341785	0.21895541291608933	nonce	26	-0.45232727985284665	0.32478125100267335	1e-4	1	Italian
2.6108967203408463e-16	-0.4471129746414517	-0.44711297464145183	0.1999100120927275	nonce	27	-0.28971103569671114	0.14651709150698997	1e-4	1	Italian
2.406294358316134e-16	-0.5192044929259924	-0.5192044929259918	0.26957330547453645	nonce	28	-0.8529567738237812	0.7985626198518907	1e-4	1	Italian
1.4284136565441196e-16	-0.24002447521547207	-0.24002447521547227	0.057611748702462835	nonce	29	1.3282562022304585	-1.1853887347985994	1e-4	1	Italian
4.565424981347399e-16	-0.3859723530672169	-0.38597235306721683	0.1489746573322443	nonce	30	0.1879761506406158	-0.33023571034815236	1e-4	1	Italian
1.0151232530906606e-16	-0.4400929400820491	-0.44009294008204913	0.19368179591006213	nonce	31	-0.23486402121877845	0.08822124710562895	1e-4	1	Italian
2.170728757628055e-16	-0.35904184149819	-0.3590418414981898	0.12891104394641129	nonce	32	0.3983822598165564	-0.5180302970750769	1e-4	1	Italian
-2.344143365936657e-16	-0.6360600219658337	-0.6360600219658334	0.40457235154317656	nonce	33	-1.7659404406192916	2.0621480756447395	1e-4	1	Italian
4.847076973919716e-16	-0.27418272082718254	-0.27418272082718237	0.07517616440019664	nonce	34	1.061380337766673	-1.0209865344758544	1e-4	1	Italian
1.336833449333088e-16	-0.5478640947263665	-0.547864094726367	0.3001550662903416	nonce	35	-1.0768721379969612	1.0848066290113274	1e-4	1	Italian
-1.7265861646299223e-16	-0.27195691334619615	-0.2719569133461961	0.07396056271679038	nonce	36	1.0787704081575988	-1.0323645156684658	1e-4	1	Italian
