b0	b1	r	R2	lex.type	i	r.z	R2.z	og.greater.r	og.greater.R2	language
1.9541541283302504e-16	-0.7597213039019046	-0.7597213039019044	0.5771764596024099	og	1	-2.8816344740133544	3.559400076289258	1e-4	1	Russian
-1.1694493685119808e-16	-0.35981865608649904	-0.359818656086499	0.12946946526789424	nonce	2	1.529911312749201	-1.411496671138639	1e-4	1	Russian
6.017533615081246e-16	-0.45642686675059707	-0.4564268667505972	0.20832548469176737	nonce	3	0.46417307107944017	-0.5359572325558227	1e-4	1	Russian
4.045943668882092e-16	-0.496110001716042	-0.4961100017160422	0.24612513380269152	nonce	4	0.026406610120301655	-0.11626722280132741	1e-4	1	Russian
-1.6580972785548853e-16	-0.5788379300547043	-0.5788379300547041	0.33505334927001457	nonce	5	-0.8862106123555111	0.8711039431956733	1e-4	1	Russian
2.2117857325821833e-16	-0.6367336562573682	-0.6367336562573672	0.40542974901087475	nonce	6	-1.5248901719837682	1.6524940509993948	1e-4	1	Russian
-1.2423459704184754e-16	-0.4835518234158836	-0.4835518234158839	0.23382236592882621	nonce	7	0.1649427735393781	-0.25286501908874337	1e-4	1	Russian
7.247910482991932e-17	-0.3901969146954059	-0.3901969146954059	0.15225363223781382	nonce	8	1.1947920543311676	-1.1585237604697385	1e-4	1	Russian
2.7070567879439793e-16	-0.5105137584299012	-0.5105137584299011	0.26062429754622346	nonce	9	-0.1324891426127696	0.044717186209927845	1e-4	1	Russian
-1.9600870591452725e-16	-0.6282566105843241	-0.6282566105843242	0.39470636874290327	nonce	10	-1.431375224464919	1.5334322164289396	1e-4	1	Russian
1.0657432855478588e-16	-0.6123713681925926	-0.6123713681925925	0.37499869258206764	nonce	11	-1.2561363893940038	1.3146176243699572	1e-4	1	Russian
-1.443878774244244e-16	-0.557642032150067	-0.557642032150067	0.31096463602045643	nonce	12	-0.6523870190168307	0.603646637731995	1e-4	1	Russian
-9.018562505224364e-17	-0.4895472864917087	-0.4895472864917087	0.23965654571139514	nonce	13	0.09880352685938507	-0.18808804291442763	1e-4	1	Russian
-1.401252921803909e-16	-0.43895438757365907	-0.4389543875736591	0.1926809543701662	nonce	14	0.6569215870455007	-0.7096586620058584	1e-4	1	Russian
3.65312350105761e-16	-0.4172055080183426	-0.4172055080183428	0.17406043592084341	nonce	15	0.8968454247424963	-0.916402527450142	1e-4	1	Russian
8.856810068994866e-17	-0.476042876050917	-0.476042876050917	0.22661681983882875	nonce	16	0.2477780968159381	-0.33286829372029364	1e-4	1	Russian
1.803694410894728e-17	-0.5526395086867963	-0.5526395086867963	0.30541042656158357	nonce	17	-0.5972014346549098	0.5419781758070619	1e-4	1	Russian
-2.581890233532699e-16	-0.479027137194085	-0.479027137194085	0.22946699816836075	nonce	18	0.21485707280006527	-0.30122272559840246	1e-4	1	Russian
-7.77184083174505e-17	-0.5820700983842986	-0.5820700983842981	0.33880559943310656	nonce	19	-0.9218664367278215	0.912765226953312	1e-4	1	Russian
3.351734802421897e-16	-0.5011056375936767	-0.5011056375936768	0.2511068600281654	nonce	20	-0.02870299350090668	-0.060955049875385615	1e-4	1	Russian
-2.282087840402745e-16	-0.39424827603173623	-0.3942482760317363	0.1554317031539962	nonce	21	1.1500992618938666	-1.1232375965717887	1e-4	1	Russian
-2.665985820390201e-16	-0.5975809235071048	-0.5975809235071048	0.3571029601396043	nonce	22	-1.0929748692264085	1.1159210676558715	1e-4	1	Russian
8.4991328273127e-17	-0.5320116428242336	-0.5320116428242336	0.28303638810053994	nonce	23	-0.36964411480966214	0.29355892745882556	1e-4	1	Russian
1.5412035150977684e-16	-0.4652851452715733	-0.46528514527157333	0.21649026641038904	nonce	24	0.36645253459221927	-0.44530355190720156	1e-4	1	Russian
2.484691940836951e-16	-0.4885464025728014	-0.48854640257280163	0.238677587466826	nonce	25	0.10984482718488589	-0.19895742940018019	1e-4	1	Russian
3.9359630681068333e-16	-0.3851670542291651	-0.3851670542291651	0.14835365966357258	nonce	26	1.2502792081899008	-1.2018252081345673	1e-4	1	Russian
-2.7693827873701494e-16	-0.5238317503515766	-0.5238317503515766	0.2743997026763964	nonce	27	-0.2794072274795783	0.19766569365476483	1e-4	1	Russian
