b0	b1	r	R2	lex.type	i	r.z	R2.z	og.greater.r	og.greater.R2	language
-2.337503125210766e-16	-0.8363181616012092	-0.8363181616012094	0.6994280674240269	og	1	-2.3699791132547547	3.047505419749247	1e-4	1	Tagalog
-3.501696032516791e-16	-0.2474170135878331	-0.24741701358783322	0.06121517861272202	nonce	2	2.378795132202861	-1.938635060380982	1e-4	1	Tagalog
2.0084690216155352e-16	-0.5345328044639085	-0.5345328044639084	0.2857253190480509	nonce	3	0.06355414859124238	-0.18461360602064697	1e-4	1	Tagalog
1.8972516550317627e-16	-0.5942250149194208	-0.5942250149194208	0.3531033683559857	nonce	4	-0.4177912055854736	0.34178820286828937	1e-4	1	Tagalog
7.266712651194259e-17	-0.5134002405425532	-0.5134002405425532	0.26357980698915146	nonce	5	0.2339626723795828	-0.35762896823897045	1e-4	1	Tagalog
1.0963090200841154e-16	-0.6560331385321895	-0.6560331385321894	0.4303794788523948	nonce	6	-0.9161988357327818	0.9455202011530861	1e-4	1	Tagalog
-2.055209548785168e-18	-0.4564741870129409	-0.456474187012941	0.20836868340912543	nonce	7	0.6930023224276476	-0.7889747198871062	1e-4	1	Tagalog
-1.2296879432048754e-16	-0.5649950442360618	-0.5649950442360618	0.31921940001130933	nonce	8	-0.18208690708839648	0.07706426959655892	1e-4	1	Tagalog
3.024482312359262e-16	-0.5587509952660291	-0.558750995266029	0.31220267471077806	nonce	9	-0.1317362174415925	0.022244978616559552	1e-4	1	Tagalog
-1.0860525000334908e-16	-0.24364129326624778	-0.24364129326624784	0.059361079784449766	nonce	10	2.409241741929606	-1.9531205046330231	1e-4	1	Tagalog
-1.0969505507903752e-16	-0.5566457302753207	-0.5566457302753204	0.3098544690337446	nonce	11	-0.11475980603287576	0.003899245418134629	1e-4	1	Tagalog
-5.532967175352219e-17	-0.5939009566725162	-0.5939009566725164	0.35271834633653026	nonce	12	-0.4151780684535134	0.33878015663386757	1e-4	1	Tagalog
-2.6238276620637257e-16	-0.5707450936354301	-0.5707450936354305	0.3257499619089162	nonce	13	-0.22845408872820974	0.12808533107386968	1e-4	1	Tagalog
-1.0061477236460653e-17	-0.507529607985545	-0.5075296079855453	0.2575863029819612	nonce	14	0.2813022110870723	-0.404454178873207	1e-4	1	Tagalog
3.035817560810438e-16	-0.5466405265608268	-0.546640526560827	0.29881586527869813	nonce	15	-0.034079960391168736	-0.08234161557367133	1e-4	1	Tagalog
2.110411321746931e-16	-0.6531133495525683	-0.6531133495525687	0.4265570473637759	nonce	16	-0.8926542752316389	0.9156568425276821	1e-4	1	Tagalog
8.550187126027759e-17	-0.5756736608155427	-0.5756736608155426	0.33140016375676834	nonce	17	-0.26819701157846815	0.1722284385672876	1e-4	1	Tagalog
2.367212321330171e-16	-0.6287137340302967	-0.6287137340302965	0.39528095935831853	nonce	18	-0.6959009386451693	0.6713073923707233	1e-4	1	Tagalog
-1.620499355981273e-17	-0.5347239854137925	-0.5347239854137926	0.28592974057680975	nonce	19	0.06201250586547241	-0.1830165300646079	1e-4	1	Tagalog
1.6359387582139104e-16	-0.5929789182451874	-0.5929789182451873	0.3516239974832325	nonce	20	-0.40774294567986397	0.3302303808263384	1e-4	1	Tagalog
-1.4270718568693662e-16	-0.5795992789249746	-0.5795992789249746	0.33593532413035054	nonce	21	-0.29985236534787435	0.20766010583542785	1e-4	1	Tagalog
9.237122192168666e-17	-0.49351146960213327	-0.49351146960213343	0.24355357062885752	nonce	22	0.3943415127576047	-0.5140871494059139	1e-4	1	Tagalog
3.568090206575013e-17	-0.5219711466635728	-0.521971146663573	0.2724538779492854	nonce	23	0.1648486990327188	-0.2882988666167919	1e-4	1	Tagalog
2.432150004570485e-16	-0.5715910287531765	-0.5715910287531764	0.3267163041511144	nonce	24	-0.2352755305169233	0.13563503471658148	1e-4	1	Tagalog
1.3236228883015022e-16	-0.672747282573593	-0.6727472825735927	0.4525889062101536	nonce	25	-1.050978156551634	1.1190349118874443	1e-4	1	Tagalog
-5.4467486095989166e-17	-0.26207802397658614	-0.26207802397658614	0.06868489065147204	nonce	26	2.2605718467136717	-1.8802767379085263	1e-4	1	Tagalog
-1.53511042992925e-16	-0.5203225804780914	-0.5203225804780913	0.27073558775538	nonce	27	0.17814238791404866	-0.3017232841468109	1e-4	1	Tagalog
-3.3416339789216904e-17	-0.4876556972346204	-0.4876556972346204	0.23780807904538376	nonce	28	0.4415612220414398	-0.5589747232309484	1e-4	1	Tagalog
1.4201771272018988e-17	-0.5790854570642641	-0.5790854570642642	0.3353399665833278	nonce	29	-0.2957090145883687	0.20300877958144065	1e-4	1	Tagalog
2.5250403386963364e-16	-0.6196210933032081	-0.619621093303208	0.38393029926626265	nonce	30	-0.6225798078345769	0.582628541232805	1e-4	1	Tagalog
-9.140364853076399e-17	-0.6484639246603874	-0.6484639246603874	0.42050546158595253	nonce	31	-0.8551622967244433	0.8683778587516167	1e-4	1	Tagalog
-1.1007471136482541e-16	-0.5298729964012016	-0.5298729964012014	0.2807653923151876	nonce	32	0.10112985478846621	-0.22336382854791656	1e-4	1	Tagalog
-2.3745870163361705e-16	-0.3350198434521712	-0.3350198434521711	0.1122382955067173	nonce	33	1.6723844490307438	-1.5400087821787172	1e-4	1	Tagalog
1.6108701606732939e-16	-0.5968156140060716	-0.5968156140060713	0.356188877121444	nonce	34	-0.438681248446644	0.36589423461249754	1e-4	1	Tagalog
-1.5974914560802252e-16	-0.4850378022039796	-0.48503780220397924	0.23526166956686648	nonce	35	0.4626713736190994	-0.5788689553945616	1e-4	1	Tagalog
