b0	b1	r	R2	lex.type	i	r.z	R2.z	og.greater.r	og.greater.R2	language
-3.861887855120618e-16	-0.5791673381205181	-0.5791673381205183	0.33543480554560673	og	1	-1.2397084844608834	1.2795033634346031	0.0625	0.9375	Bengali
-2.9434382204489576e-16	-0.3126682146696866	-0.3126682146696866	0.09776141246472922	nonce	2	1.7357401248750455	-1.526168393982241	0.0625	0.9375	Bengali
3.161168040538342e-17	-0.5137263331203513	-0.5137263331203513	0.26391474534128206	nonce	3	-0.5090631269829362	0.435227904566798	0.0625	0.9375	Bengali
2.919590820672347e-16	-0.47800406945936097	-0.4780040694593608	0.22848789041970946	nonce	4	-0.110225943745312	0.01702322031870959	0.0625	0.9375	Bengali
-5.025646551378164e-16	-0.49064624893292297	-0.4906462489329231	0.2407337415919479	nonce	5	-0.2513752085027481	0.16158226554506266	0.0625	0.9375	Bengali
2.0144662611343854e-17	-0.5033011815204795	-0.5033011815204799	0.2533120793199109	nonce	6	-0.39266686110299703	0.31006622692220975	0.0625	0.9375	Bengali
-2.7933131854334897e-16	-0.37974188819540144	-0.3797418881954017	0.14420390165020885	nonce	7	0.9868661097154345	-0.977927050839986	0.0625	0.9375	Bengali
2.845314857993986e-16	-0.4975245239404999	-0.49752452394049995	0.2475306519222211	nonce	8	-0.32817078494186	0.24181800040854823	0.0625	0.9375	Bengali
-2.3096691160919455e-16	-0.6174110411721488	-0.617411041172149	0.38119639376127684	nonce	9	-1.6666974050523045	1.8197068501057205	0.0625	0.9375	Bengali
-1.4683187701467694e-16	-0.47742959474737684	-0.47742959474737606	0.2279390179406438	nonce	10	-0.1038119639890558	0.010543925379650742	0.0625	0.9375	Bengali
3.6914534722880845e-16	-0.5436179077731682	-0.5436179077731682	0.29552042965167674	nonce	11	-0.842800976023158	0.8083246769654311	0.0625	0.9375	Bengali
-5.641465955957624e-16	-0.44809808722932304	-0.44809808722932354	0.20079189577857842	nonce	12	0.22367276513207984	-0.3099206960823459	0.0625	0.9375	Bengali
4.2032111329045617e-16	-0.2773330178967305	-0.2773330178967305	0.07691360281570825	nonce	13	2.130255726792593	-1.7722712916522225	0.0625	0.9375	Bengali
-7.740503414216209e-17	-0.4948249054094407	-0.4948249054094405	0.24485168701346174	nonce	14	-0.2980296869150957	0.21019352580419404	0.0625	0.9375	Bengali
-1.8836404507639453e-16	-0.6656668204211184	-0.665666820421118	0.44311231580956106	nonce	15	-2.2054706265156656	2.5506079895789995	0.0625	0.9375	Bengali
-5.712827404981035e-17	-0.3605832472497354	-0.36058324724973567	0.130020278197164	nonce	16	1.200771321936764	-1.1453609870673427	0.0625	0.9375	Bengali
-3.8784513276552025e-16	-0.3633066602153411	-0.3633066602153408	0.1319917293568251	nonce	17	1.170364560307575	-1.1220885257788147	0.0625	0.9375	Bengali
1.1372637047077578e-16	-0.5535712324049463	-0.553571232404946	0.30644110934633073	nonce	18	-0.9539293187749353	0.9372404221984699	0.0625	0.9375	Bengali
