b0	b1	r	R2	lex.type	i	r.z	R2.z	og.greater.r	og.greater.R2	language
1.0633850446030864e-16	-0.7003343151609791	-0.7003343151609793	0.4904681529919981	og	1	-1.5254082656970964	1.6563001608988366	0.046875	0.953125	Hebrew
-4.708871800614776e-16	-0.6481456207427897	-0.64814562074279	0.4200927456880563	nonce	2	-0.774751380993002	0.7768337553600556	0.046875	0.953125	Hebrew
-3.724251174337126e-18	-0.5756085772746758	-0.5756085772746757	0.33132523423217647	nonce	3	0.2685862936211109	-0.33247484006391137	0.046875	0.953125	Hebrew
4.079462458945788e-16	-0.6376938015027739	-0.6376938015027738	0.40665338447505905	nonce	4	-0.6244174790307706	0.6088849341520254	0.046875	0.953125	Hebrew
-3.6128383110068217e-16	-0.6872448715671703	-0.6872448715671703	0.47230551349537636	nonce	5	-1.337136053483753	1.429325541708307	0.046875	0.953125	Hebrew
-2.4281228495398462e-17	-0.694702416747344	-0.6947024167473446	0.4826114478346013	nonce	6	-1.4444017686908108	1.5581165977925988	0.046875	0.953125	Hebrew
4.827832186654308e-16	-0.5808210828532603	-0.5808210828532602	0.33735313028683367	nonce	7	0.19361213987490836	-0.2571455129702146	0.046875	0.953125	Hebrew
-7.00347151771621e-16	-0.646560263402361	-0.6465602634023611	0.41804017421093065	nonce	8	-0.7519483694293632	0.7511832088374206	0.046875	0.953125	Hebrew
-3.3664627339965823e-16	-0.6147547910062838	-0.6147547910062839	0.37792345306517966	nonce	9	-0.2944738705643336	0.24985312920207184	0.046875	0.953125	Hebrew
3.2957535208554537e-16	-0.7049244808990934	-0.7049244808990933	0.4969185237708562	nonce	10	-1.5914309848254602	1.7369090642160754	0.046875	0.953125	Hebrew
-4.156329919455382e-16	-0.4137370905594703	-0.4137370905594699	0.17117838010461503	nonce	11	2.5968672995875455	-2.3337958064865276	0.046875	0.953125	Hebrew
7.397495556259072e-17	-0.557714788313071	-0.5577147883130709	0.31104578510309344	nonce	12	0.5259618809435127	-0.5859027762580691	0.046875	0.953125	Hebrew
-4.735088918276466e-16	-0.46518521525785345	-0.4651852152578534	0.2163972844944954	nonce	13	1.8568624107797471	-1.768704834658611	0.046875	0.953125	Hebrew
-2.1665560204327466e-16	-0.5945141340784987	-0.5945141340784986	0.35344705561910705	nonce	14	-0.003342071940910103	-0.05602317201018963	0.046875	0.953125	Hebrew
-4.5256006783936663e-17	-0.5767464987285397	-0.5767464987285392	0.3326365237956291	nonce	15	0.2522189829781106	-0.31608793499053084	0.046875	0.953125	Hebrew
2.8328390529074995e-16	-0.7509229779949849	-0.7509229779949849	0.5638853188808566	nonce	16	-2.253051071627974	2.5737787725715013	0.046875	0.953125	Hebrew
-2.884479613525176e-16	-0.4434020315548775	-0.44340203155487756	0.19660536158699277	nonce	17	2.170181166876351	-2.0160402599867577	0.046875	0.953125	Hebrew
-4.708105682216891e-16	-0.5774152968140942	-0.5774152968140944	0.3334084249949087	nonce	18	0.2425993154812369	-0.30644165088123104	0.046875	0.953125	Hebrew
2.4852897118168263e-16	-0.62856576273519	-0.62856576273519	0.39509491808287134	nonce	19	-0.4931241937489593	0.4644412530295039	0.046875	0.953125	Hebrew
-2.2937242489299016e-16	-0.6119617078380842	-0.6119617078380842	0.3744971318601048	nonce	20	-0.25429951607752177	0.2070351262961091	0.046875	0.953125	Hebrew
9.441284786820093e-17	-0.7044200480000025	-0.704420048000003	0.49620760402432645	nonce	21	-1.5841754665030587	1.7280248522724517	0.046875	0.953125	Hebrew
4.701968590074113e-16	-0.6462395720282789	-0.6462395720282788	0.41762558445529285	nonce	22	-0.7473357001433464	0.7460021693787182	0.046875	0.953125	Hebrew
-4.979375783647636e-16	-0.6246871252870453	-0.6246871252870453	0.39023400449939255	nonce	23	-0.437335752666474	0.4036954561571172	0.046875	0.953125	Hebrew
3.125982980322434e-16	-0.5795332390813528	-0.5795332390813529	0.3358587752001245	nonce	24	0.21213586047345526	-0.27582014871378735	0.046875	0.953125	Hebrew
2.3022952903976447e-16	-0.5781303060868813	-0.5781303060868813	0.3342346508161111	nonce	25	0.23231496866573803	-0.2961164835966148	0.046875	0.953125	Hebrew
6.316655882609997e-16	-0.4801458390459979	-0.4801458390459979	0.2305400267531853	nonce	26	1.641676049610221	-1.5919660110381222	0.046875	0.953125	Hebrew
2.6345614800797353e-17	-0.5637916726104394	-0.5637916726104388	0.31786105010487614	nonce	27	0.43855492266981433	-0.5007338679201649	0.046875	0.953125	Hebrew
-7.209508252715612e-16	-0.5969908343004471	-0.5969908343004471	0.3563980562387439	nonce	28	-0.03896572747933644	-0.019145148747234417	0.046875	0.953125	Hebrew
-7.065918164356025e-16	-0.5570902101371797	-0.55709021013718	0.31034950223068736	nonce	29	0.5349455106931205	-0.5946040743178943	0.046875	0.953125	Hebrew
-8.250222452600265e-16	-0.5476502125895718	-0.5476502125895715	0.29992075534940293	nonce	30	0.6707258598607043	-0.7249298924598132	0.046875	0.953125	Hebrew
3.931169920638998e-16	-0.5849410461500963	-0.5849410461500965	0.3421560274711693	nonce	31	0.13435258475523779	-0.19712473462306887	0.046875	0.953125	Hebrew
6.722142557694483e-16	-0.5754466371170261	-0.5754466371170264	0.3311388321692947	nonce	32	0.27091556235650954	-0.3348042667558188	0.046875	0.953125	Hebrew
-6.64479948903783e-16	-0.5208240343813646	-0.5208240343813644	0.2712576747892807	nonce	33	1.0565806045862436	-1.0831262766456748	0.046875	0.953125	Hebrew
