language	i	lex.type	seq.H	seq.H.scaled
Vietnamese	1	original	1.3063021149684095	2.5059736848906375
Vietnamese	2	shuffled	1.299715495889353	1.9025339024623787e-4
Vietnamese	3	shuffled	1.3018112440037195	0.7974871425144069
Vietnamese	4	shuffled	1.3012054392602004	0.5670175387898777
Vietnamese	5	shuffled	1.2968362218783396	-1.095187667353408
Vietnamese	6	shuffled	1.3021769118900244	0.9366001715110359
Vietnamese	7	shuffled	1.3000242592026072	0.11765476520139682
Vietnamese	8	shuffled	1.2976158195085026	-0.7986010875842836
Vietnamese	9	shuffled	1.2999543665773083	0.09106513243898458
Vietnamese	10	shuffled	1.3003089636152627	0.2259664181973334
Vietnamese	11	shuffled	1.301404886065376	0.6428941750240564
Vietnamese	12	shuffled	1.3037345846454174	1.52919411619114
Vietnamese	13	shuffled	1.2987450110121703	-0.3690166032046293
Vietnamese	14	shuffled	1.3013088425744948	0.6063558257943508
Vietnamese	15	shuffled	1.3020641180594696	0.8936893991728838
Vietnamese	16	shuffled	1.3027053802569184	1.137648275544525
Vietnamese	17	shuffled	1.29809368847821	-0.6168027882825411
Vietnamese	18	shuffled	1.3027503850996238	1.1547697133922226
Vietnamese	19	shuffled	1.3002727481632026	0.21218877618595727
Vietnamese	20	shuffled	1.3008088850610355	0.41615426128248584
Vietnamese	21	shuffled	1.2977947944986075	-0.7305126556475132
Vietnamese	22	shuffled	1.302577112023661	1.0888504917610444
Vietnamese	23	shuffled	1.3056994862940647	2.276712370490085
Vietnamese	24	shuffled	1.3020125194332393	0.8740594522844406
Vietnamese	25	shuffled	1.2953365666840908	-1.6657096747153997
Vietnamese	26	shuffled	1.2962950999565777	-1.301049632300517
Vietnamese	27	shuffled	1.3030831846862294	1.2813784758114901
Vietnamese	28	shuffled	1.2958013138798743	-1.4889033634572482
Vietnamese	29	shuffled	1.297017626386008	-1.0261749607949733
Vietnamese	30	shuffled	1.2999840289565787	0.10234975321672711
Vietnamese	31	shuffled	1.300171551306735	0.1736899039704697
Vietnamese	32	shuffled	1.297560113381797	-0.8197936732881498
Vietnamese	33	shuffled	1.3022527627634148	0.9654565331019167
Vietnamese	34	shuffled	1.2994551464865165	-0.09885589034430307
Vietnamese	35	shuffled	1.297918820900605	-0.6833286148727674
Vietnamese	36	shuffled	1.3012731875140457	0.5927913766209739
Vietnamese	37	shuffled	1.3017249178977186	0.7646456310307961
Vietnamese	38	shuffled	1.2997067159035374	-0.0031499645154466145
Vietnamese	39	shuffled	1.300286020803566	0.21723815917224795
Vietnamese	40	shuffled	1.301513273345541	0.6841285393562152
Vietnamese	41	shuffled	1.296874843609987	-1.080494591270439
Vietnamese	42	shuffled	1.2966510091890804	-1.1656491412110714
Vietnamese	43	shuffled	1.3006397211469707	0.35179831053086225
Vietnamese	44	shuffled	1.2983681809555057	-0.5123761175697663
Vietnamese	45	shuffled	1.2994364264015665	-0.1059776743947963
Vietnamese	46	shuffled	1.300773691452171	0.40276536465298607
Vietnamese	47	shuffled	1.2977700336833757	-0.7399325476760947
Vietnamese	48	shuffled	1.3052463849938944	2.1043365708377024
Vietnamese	49	shuffled	1.2954277371985157	-1.631025178504952
Vietnamese	50	shuffled	1.3008076117558018	0.4156698508255365
Vietnamese	51	shuffled	1.2990574134919073	-0.25016762343386406
Vietnamese	52	shuffled	1.2977590644772365	-0.7441056226133854
Vietnamese	53	shuffled	1.3005225637917608	0.307227498701644
Vietnamese	54	shuffled	1.2992534804860616	-0.17557678714607122
Vietnamese	55	shuffled	1.299476252314375	-0.09082648510297735
Vietnamese	56	shuffled	1.2992778984889055	-0.1662873131044991
Vietnamese	57	shuffled	1.3029491465157201	1.2303856033196314
Vietnamese	58	shuffled	1.301192182616773	0.5619742416052248
Vietnamese	59	shuffled	1.300873106815889	0.4405864938622186
Vietnamese	60	shuffled	1.2949054996396938	-1.8297028622295266
Vietnamese	61	shuffled	1.2996121229232747	-0.03913648807686297
Vietnamese	62	shuffled	1.3062467226340118	2.4849004769063745
Vietnamese	63	shuffled	1.3033578651447724	1.385876661255738
Vietnamese	64	shuffled	1.298078947150268	-0.6224109120971598
Vietnamese	65	shuffled	1.2961779550771415	-1.3456156979030631
Vietnamese	66	shuffled	1.2974819030626565	-0.8495476516984017
Vietnamese	67	shuffled	1.2970865473064703	-0.9999549990049706
Vietnamese	68	shuffled	1.3009301995851825	0.4623066075711104
Vietnamese	69	shuffled	1.298181603314584	-0.5833568674352415
Vietnamese	70	shuffled	1.2986840543840446	-0.39220666580949115
Vietnamese	71	shuffled	1.3013040479264266	0.604531771671167
Vietnamese	72	shuffled	1.30033975508774	0.23768058606389164
Vietnamese	73	shuffled	1.298356788275508	-0.5167102969774046
Vietnamese	74	shuffled	1.2984581364391983	-0.47815386212974886
Vietnamese	75	shuffled	1.2974509943100514	-0.8613064370838475
Vietnamese	76	shuffled	1.3020119575438498	0.8738456896384535
Vietnamese	77	shuffled	1.3033778474363373	1.3934786334551204
Vietnamese	78	shuffled	1.2963636292771843	-1.2749786489800898
Vietnamese	79	shuffled	1.3005263819085133	0.3086800456886821
Vietnamese	80	shuffled	1.3004956413979027	0.2969852655231202
Vietnamese	81	shuffled	1.297203055388698	-0.9556311936386978
Vietnamese	82	shuffled	1.30653822292159	2.5957975216761056
Vietnamese	83	shuffled	1.2995989907234602	-0.04413244249889466
Vietnamese	84	shuffled	1.298098464556738	-0.6149857986708198
Vietnamese	85	shuffled	1.3004783227957568	0.29039665522196983
Vietnamese	86	shuffled	1.301703304729736	0.7564232156181014
Vietnamese	87	shuffled	1.2942277516707432	-2.087542219712565
Vietnamese	88	shuffled	1.29698454404943	-1.038760654589827
Vietnamese	89	shuffled	1.2979708776884367	-0.6635243670666957
Vietnamese	90	shuffled	1.3004772869260401	0.2900025736541624
Vietnamese	91	shuffled	1.2989490183662349	-0.29140497247518937
Vietnamese	92	shuffled	1.302268242749324	0.9713456685969789
Vietnamese	93	shuffled	1.2986822312888577	-0.3929002358578479
Vietnamese	94	shuffled	1.299854411032603	0.05303849922956127
Vietnamese	95	shuffled	1.2968327003928828	-1.0965273652782443
Vietnamese	96	shuffled	1.3039968029266114	1.6289512475154164
Vietnamese	97	shuffled	1.3010961626882183	0.5254448563199539
Vietnamese	98	shuffled	1.2995576980733416	-0.059841630667797296
Vietnamese	99	shuffled	1.2977683458407088	-0.7405746628704144
Vietnamese	100	shuffled	1.3021777354878181	0.9369134973130914
Vietnamese	101	shuffled	1.3028468767529477	1.1914785595050923
Vietnamese	102	shuffled	1.302581273584295	1.0904336969776187
Vietnamese	103	shuffled	1.2997185798676252	0.0013635080698557898
Vietnamese	104	shuffled	1.2985049238966309	-0.46035425443581274
Vietnamese	105	shuffled	1.3005593294964264	0.32121447631378935
Vietnamese	106	shuffled	1.3038378847148495	1.5684931251893974
Vietnamese	107	shuffled	1.3024683398259893	1.0474696911617585
Vietnamese	108	shuffled	1.3018504179470465	0.8123902994993608
Vietnamese	109	shuffled	1.2971447534722909	-0.9778113097808566
Vietnamese	110	shuffled	1.304850377128381	1.9536811380220096
Vietnamese	111	shuffled	1.3025588607016862	1.0819070417666454
Vietnamese	112	shuffled	1.295576564961755	-1.5744058205617897
Vietnamese	113	shuffled	1.3012565726595582	0.5864704968810016
Vietnamese	114	shuffled	1.2958009074978682	-1.489057965580946
Vietnamese	115	shuffled	1.3026232314986752	1.1063959752591384
Vietnamese	116	shuffled	1.300440785229067	0.27611603392879935
Vietnamese	117	shuffled	1.296365872704423	-1.2741251697160085
Vietnamese	118	shuffled	1.2950410784835065	-1.7781238629872627
Vietnamese	119	shuffled	1.2971081505743929	-0.9917363499261544
Vietnamese	120	shuffled	1.299142717619834	-0.21771490864471332
Vietnamese	121	shuffled	1.2999848547780832	0.10266392499720334
Vietnamese	122	shuffled	1.2980662455839775	-0.6272430382582258
Vietnamese	123	shuffled	1.295549894496294	-1.5845522112457602
Vietnamese	124	shuffled	1.296799683926671	-1.1090879996502816
Vietnamese	125	shuffled	1.2972404276539686	-0.9414134588662918
Vietnamese	126	shuffled	1.299089253702234	-0.23805447850553835
Vietnamese	127	shuffled	1.303834987083644	1.5673907635410316
Vietnamese	128	shuffled	1.300484900487251	0.29289904228363617
Vietnamese	129	shuffled	1.3014819733320655	0.6722209044632151
Vietnamese	130	shuffled	1.2960479317880043	-1.3950811671701846
Vietnamese	131	shuffled	1.3006521433251286	0.3565241475403472
Vietnamese	132	shuffled	1.3020424869661784	0.8854601643372527
Vietnamese	133	shuffled	1.303866097709459	1.5792263486530242
Vietnamese	134	shuffled	1.298709796444526	-0.38241347329708386
Vietnamese	135	shuffled	1.2985872681122843	-0.4290275952214662
Vietnamese	136	shuffled	1.2984847839556495	-0.46801620206278305
Vietnamese	137	shuffled	1.3004996074805237	0.29849410397276316
Vietnamese	138	shuffled	1.2988876226572243	-0.3147620770165774
Vietnamese	139	shuffled	1.3009610482395986	0.4740425294745964
Vietnamese	140	shuffled	1.2968764524002814	-1.0798825504015392
Vietnamese	141	shuffled	1.3006565918751016	0.3582165336769819
Vietnamese	142	shuffled	1.3006816371315646	0.36774463723501577
Vietnamese	143	shuffled	1.3013677111440631	0.6287515168902008
Vietnamese	144	shuffled	1.3036466995197025	1.4957594983320404
Vietnamese	145	shuffled	1.300351902223069	0.2423017870293789
