language	i	lex.type	seq.H	seq.H.scaled
Armenian	1	original	1.143545739477612	4.456636298097182
Armenian	2	shuffled	1.1073650992643622	0.5090706945233281
Armenian	3	shuffled	1.099929869753539	-0.3021658147978809
Armenian	4	shuffled	1.1126761282230413	1.0885417904822183
Armenian	5	shuffled	1.106624614240637	0.4282785031085264
Armenian	6	shuffled	1.1050255829390958	0.2538127963715134
Armenian	7	shuffled	1.1326418118862227	3.2669401166607557
Armenian	8	shuffled	1.1012493255442701	-0.15820378802812077
Armenian	9	shuffled	1.0913750125879487	-1.2355616776495275
Armenian	10	shuffled	1.097066465566242	-0.6145836109529283
Armenian	11	shuffled	1.1177545163939568	1.6426301191282373
Armenian	12	shuffled	1.1273691751154844	2.69165788191791
Armenian	13	shuffled	1.116590111502097	1.5155852500312168
Armenian	14	shuffled	1.1048947808948208	0.23954136148773056
Armenian	15	shuffled	1.1205092698435746	1.9431933457583443
Armenian	16	shuffled	1.1115889960590504	0.9699279264981929
Armenian	17	shuffled	1.0847109903793846	-1.962653976097747
Armenian	18	shuffled	1.10657457115918	0.4228184464071295
Armenian	19	shuffled	1.0980451641759725	-0.507800620235629
Armenian	20	shuffled	1.1000552522469578	-0.2884856915221908
Armenian	21	shuffled	1.0866756555616985	-1.7482950081378166
Armenian	22	shuffled	1.1095903621601892	0.751862729564736
Armenian	23	shuffled	1.1128668296405302	1.1093486737157614
Armenian	24	shuffled	1.1050228218548064	0.2535115424051583
Armenian	25	shuffled	1.1126954588868583	1.0906509036192003
Armenian	26	shuffled	1.100944547822949	-0.1914572087064701
Armenian	27	shuffled	1.1112803688623316	0.9362545006297301
Armenian	28	shuffled	1.1055966819878216	0.31612377118278734
Armenian	29	shuffled	1.1089040205253835	0.6769779676066658
Armenian	30	shuffled	1.1092570175303869	0.7154924556561479
Armenian	31	shuffled	1.0975052819976059	-0.5667056120970559
Armenian	32	shuffled	1.1062209929129583	0.38424054079988484
Armenian	33	shuffled	1.105201425180367	0.27299843762070675
Armenian	34	shuffled	1.0903786557714714	-1.3442713045226184
Armenian	35	shuffled	1.1103960741762433	0.8397716505295003
Armenian	36	shuffled	1.0954575187660778	-0.7901311692292168
Armenian	37	shuffled	1.1008667094487379	-0.19994992986514973
Armenian	38	shuffled	1.1030142795292712	0.03436526553244646
Armenian	39	shuffled	1.1067710174637115	0.4442521377444735
Armenian	40	shuffled	1.109019037173881	0.6895271033536067
Armenian	41	shuffled	1.0917729607180728	-1.1921427016108057
Armenian	42	shuffled	1.102833130580385	0.014600624676662845
Armenian	43	shuffled	1.0999310949144876	-0.3020321410101482
Armenian	44	shuffled	1.1209362995457668	1.9897853284911717
Armenian	45	shuffled	1.1039122811329665	0.13234363799373028
Armenian	46	shuffled	1.0941247058998445	-0.9355505480940651
Armenian	47	shuffled	1.097579654282532	-0.5585910659723011
Armenian	48	shuffled	1.110217593655913	0.8202981542394746
Armenian	49	shuffled	1.103192160691215	0.05377336755258852
Armenian	50	shuffled	1.1067766645747577	0.4448682777904707
Armenian	51	shuffled	1.0858792078207318	-1.8351931306904716
Armenian	52	shuffled	1.0912203593393737	-1.252435448842002
Armenian	53	shuffled	1.103626505883591	0.10116352238112301
Armenian	54	shuffled	1.108336600754356	0.6150684282040012
Armenian	55	shuffled	1.094589355615648	-0.8848539538656129
Armenian	56	shuffled	1.1094149938404827	0.7327287965345353
Armenian	57	shuffled	1.115372458456897	1.3827306280569265
Armenian	58	shuffled	1.0950567987946536	-0.8338525729007863
Armenian	59	shuffled	1.1094114332839766	0.7323403144537836
Armenian	60	shuffled	1.1152267113578491	1.3668285812266145
Armenian	61	shuffled	1.096524255922534	-0.6737425458643083
Armenian	62	shuffled	1.121347474677109	2.0346474645939274
Armenian	63	shuffled	1.1088017571326638	0.6658203029211984
Armenian	64	shuffled	1.1058861880808837	0.34771094842069883
Armenian	65	shuffled	1.0946031421944518	-0.8833497399004752
Armenian	66	shuffled	1.101698262245819	-0.10922159559674317
Armenian	67	shuffled	1.115930821743684	1.4436520405092197
Armenian	68	shuffled	1.0940853450934755	-0.9398450924812016
Armenian	69	shuffled	1.1099446858800204	0.7905219716536439
Armenian	70	shuffled	1.1046632986649187	0.21428500109128099
Armenian	71	shuffled	1.1113056013230194	0.9390075418505989
Armenian	72	shuffled	1.1302267356184885	3.0034380904853424
Armenian	73	shuffled	1.100113088748524	-0.282175317165404
Armenian	74	shuffled	1.1006044610628312	-0.22856309706441322
Armenian	75	shuffled	1.11040622100437	0.8408787417656394
Armenian	76	shuffled	1.1070920847933055	0.47928287073498865
Armenian	77	shuffled	1.1133892930543345	1.1663531542695504
Armenian	78	shuffled	1.0976849297142557	-0.5471047663732805
Armenian	79	shuffled	1.096054049896906	-0.7250453730785938
Armenian	80	shuffled	1.102268025227415	-0.04705639522765099
Armenian	81	shuffled	1.106545353186556	0.4196305574406304
Armenian	82	shuffled	1.0998791158371535	-0.3077034286540448
Armenian	83	shuffled	1.1089152318440354	0.6782012023427033
Armenian	84	shuffled	1.0920939981122832	-1.157115234783895
Armenian	85	shuffled	1.097423860469154	-0.5755892809103429
Armenian	86	shuffled	1.1062060789674015	0.38261332309045815
Armenian	87	shuffled	1.1214410421352525	2.0448563408659894
Armenian	88	shuffled	1.10898940138404	0.6862936275521352
