b0	b1	r	R2	lex.type	i	r.z	R2.z	og.greater.r	og.greater.R2	language
3.4600504461361482e-16	-0.8328000386616118	-0.8328000386616118	0.693555904394782	og	1	-3.5265908980049847	3.65761096464008	1e-4	1	French
-2.8746488847036646e-16	-0.694873451130055	-0.6948734511300545	0.48284911308539236	nonce	2	-0.6233748108685012	0.5604829067284758	1e-4	1	French
-2.14613484464995e-16	-0.6635942365257874	-0.6635942365257878	0.44035731075024304	nonce	3	0.03502122906342606	-0.06409379735215925	1e-4	1	French
9.700452210571728e-17	-0.7056372636978379	-0.705637263697838	0.49792394791897215	nonce	4	-0.8499422505839294	0.7820642503639935	1e-4	1	French
1.901504564500353e-16	-0.6162251937678198	-0.61622519376782	0.37973348943418733	nonce	5	1.0320919855317752	-0.9551886539013257	1e-4	1	French
-4.945008336701138e-16	-0.7189236186460682	-0.7189236186460679	0.5168511694471568	nonce	6	-1.1296066729077334	1.0602708923472366	1e-4	1	French
-5.067409779450772e-16	-0.6515020454295106	-0.6515020454295104	0.42445491519883594	nonce	7	0.2895497021281912	-0.2978392554088632	1e-4	1	French
3.0578822318974705e-16	-0.616995762121616	-0.6169957621216163	0.3806837704760343	nonce	8	1.0158722959054525	-0.9412207031802491	1e-4	1	French
-5.121410179246104e-17	-0.6425014191562433	-0.6425014191562433	0.4128080736177867	nonce	9	0.47900384188840095	-0.4690333570444077	1e-4	1	French
-5.73294158644993e-17	-0.6546031004473646	-0.654603100447365	0.42850521911530315	nonce	10	0.22427560975734215	-0.23830481978480908	1e-4	1	French
2.395648602190404e-16	-0.6819020570787819	-0.6819020570787822	0.4649904154482747	nonce	11	-0.35033999897174406	0.29798223844929433	1e-4	1	French
2.70384340429328e-18	-0.6596713202660656	-0.659671320266065	0.43516625078157356	nonce	12	0.11759467481847712	-0.14039592971039386	1e-4	1	French
-5.370949121544338e-16	-0.6169632932155479	-0.6169632932155474	0.38064370517537355	nonce	13	1.0165557337553839	-0.9418096133243122	1e-4	1	French
4.61180013918875e-16	-0.6720098199669376	-0.6720098199669379	0.45159719813199617	nonce	14	-0.14211834689683897	0.10111858313860161	1e-4	1	French
3.064616557305804e-16	-0.6518617605401332	-0.6518617605401335	0.4249237548544823	nonce	15	0.281978060469849	-0.29094789493993617	1e-4	1	French
-3.4429696241071726e-17	-0.6343524183238869	-0.6343524183238866	0.40240299063336316	nonce	16	0.6505321217798584	-0.6219751500245788	1e-4	1	French
1.1621260062556894e-16	-0.6243439381983259	-0.6243439381983263	0.38980535316499554	nonce	17	0.8612005724994418	-0.8071447699700047	1e-4	1	French
-3.088234366214158e-16	-0.672786764919179	-0.6727867649191789	0.45264203105041445	nonce	18	-0.15847225751359734	0.11647632897751668	1e-4	1	French
-3.0411356170540405e-16	-0.658780212453161	-0.6587802124531605	0.4339913683198313	nonce	19	0.13635159894817286	-0.1576652422674211	1e-4	1	French
-9.169625188023217e-17	-0.6441465499067528	-0.6441465499067526	0.4149247777567726	nonce	20	0.44437549251936587	-0.4379204359163703	1e-4	1	French
5.606088948836193e-17	-0.6559444135469619	-0.6559444135469619	0.43026307366346755	nonce	21	0.19604231668217284	-0.2124665418203679	1e-4	1	French
