b0	b1	r	R2	lex.type	i	r.z	R2.z	og.greater.r	og.greater.R2	language
-6.270562912655947e-16	-0.8278312481412443	-0.827831248141245	0.6853045753990915	og	1	-1.5765209538962561	1.7496451618274946	1e-4	1	Arabic
-2.283368192449056e-16	-0.6313641991378669	-0.6313641991378671	0.39862075195300034	nonce	2	0.4539178029590923	-0.5264316959144298	1e-4	1	Arabic
2.7314517588341416e-16	-0.6853694234313398	-0.6853694234313398	0.4697312465746071	nonce	3	-0.1042129422950271	0.0381378330016513	1e-4	1	Arabic
5.525655632455081e-16	-0.7428525782700847	-0.7428525782700847	0.5518299530425123	nonce	4	-0.6982872465764437	0.6899463780250662	1e-4	1	Arabic
2.813956453242406e-16	-0.594115863895271	-0.5941158638952713	0.3529736597320248	nonce	5	0.8388702104419739	-0.8888389255184077	1e-4	1	Arabic
-3.26431888160847e-16	-0.7970828902427299	-0.7970828902427302	0.6353411339177041	nonce	6	-1.2587442177794004	1.3529690204186537	1e-4	1	Arabic
-2.547919697577043e-16	-0.7279370173083599	-0.72793701730836	0.5298923011677914	nonce	7	-0.5441385829173094	0.5157761679830608	1e-4	1	Arabic
-4.01776697771196e-16	-0.7733277114787396	-0.7733277114787397	0.5980357493409448	nonce	8	-1.0132402725473217	1.0567893424596324	1e-4	1	Arabic
-1.1291366338457591e-16	-0.7604127055082849	-0.7604127055082848	0.5782274826984294	nonce	9	-0.8797668539743221	0.8995250198513193	1e-4	1	Arabic
3.559034679661397e-16	-0.7604924429571678	-0.7604924429571679	0.5783487557949613	nonce	10	-0.8805909209484348	0.9004878467215798	1e-4	1	Arabic
1.7491876800031816e-16	-0.7185575108745101	-0.7185575108745098	0.5163248964341713	nonce	11	-0.4472036847749947	0.40806009400786597	1e-4	1	Arabic
1.9444696812390448e-16	-0.7492422970105111	-0.7492422970105114	0.5613640196295874	nonce	12	-0.7643234223208264	0.7656404582077689	1e-4	1	Arabic
-4.059327671590289e-17	-0.6067968272431639	-0.606796827243164	0.3682023895523701	nonce	13	0.7078155649610373	-0.767933047048393	1e-4	1	Arabic
-3.2674058704159116e-16	-0.6812802858828021	-0.6812802858828021	0.46414282793255257	nonce	14	-0.061952708821878	-0.006230454645892413	1e-4	1	Arabic
2.2761856301987724e-16	-0.5711448151032237	-0.5711448151032238	0.32620639981929567	nonce	15	1.0762703647660026	-1.1013529770619623	1e-4	1	Arabic
-8.342000164400232e-17	-0.4846596291989152	-0.48465962919891514	0.23489495617522987	nonce	16	1.9700735457306082	-1.826304462733582	1e-4	1	Arabic
1.6829288157683537e-16	-0.6941941179465817	-0.6941941179465817	0.4819054733916327	nonce	17	-0.19541399535735496	0.13479301077223702	1e-4	1	Arabic
4.405199335502621e-17	-0.6559012761533385	-0.6559012761533386	0.43020648405957823	nonce	18	0.20033313110248352	-0.27566221398676644	1e-4	1	Arabic
-2.2038010711878501e-16	-0.6130406721755091	-0.6130406721755094	0.3758188657414001	nonce	19	0.643286959239418	-0.7074633456783977	1e-4	1	Arabic
3.4113352495841326e-16	-0.6397534773750758	-0.6397534773750756	0.40928451181350145	nonce	20	0.36721667031990685	-0.44176861048726096	1e-4	1	Arabic
4.677747054342986e-16	-0.46564243790774196	-0.46564243790774196	0.21682287998066535	nonce	21	2.166611552689048	-1.9697846002012334	1e-4	1	Arabic
