b0	b1	r	R2	lex.type	i	r.z	R2.z	og.greater.r	og.greater.R2	language
3.102100321160103e-16	-0.8434193214942468	-0.8434193214942465	0.711356151869815	og	1	-2.0350756379168176	2.4100946453638654	1e-4	1	Malay
-1.4258392761271662e-17	-0.5474365644444215	-0.5474365644444215	0.2996867920907112	nonce	2	0.8083221746489598	-0.8736356043017751	1e-4	1	Malay
3.3921249705494685e-16	-0.6416830807605537	-0.6416830807605538	0.4117571761343555	nonce	3	-0.09706954818753095	0.020307317205010857	1e-4	1	Malay
2.9974389331689777e-16	-0.6322899961358541	-0.6322899961358541	0.3997906392134785	nonce	4	-0.006833628563941902	-0.07514520637340046	1e-4	1	Malay
-1.180880333906072e-18	-0.6073738525038905	-0.6073738525038905	0.36890299670541793	nonce	5	0.23252662676597882	-0.3215242084419562	1e-4	1	Malay
-1.2368335743983004e-16	-0.35235510300673306	-0.352355103006733	0.12415411861488541	nonce	6	2.6823982399336765	-2.273793123934862	1e-4	1	Malay
1.3314552505432438e-16	-0.5987194795724654	-0.5987194795724654	0.35846501521952384	nonce	7	0.31566601403170474	-0.4047840254200089	1e-4	1	Malay
-9.594050943397797e-18	-0.5378067937219524	-0.5378067937219523	0.2892361473734865	nonce	8	0.9008318508229997	-0.956996431070309	1e-4	1	Malay
-2.38471491152712e-16	-0.6769981810014709	-0.6769981810014709	0.4583265370793003	nonce	9	-0.4363287664488882	0.39177343585073304	1e-4	1	Malay
1.798766884999431e-16	-0.4835719383062227	-0.4835719383062224	0.2338418195172371	nonce	10	1.4218462193321353	-1.3988559615903053	1e-4	1	Malay
1.2909341634913075e-16	-0.5193585849437045	-0.5193585849437046	0.2697333397547272	nonce	11	1.078057027751114	-1.1125629259036713	1e-4	1	Malay
-3.849013361129263e-17	-0.719872520401549	-0.7198725204015488	0.5182164456292785	nonce	12	-0.8482068234022613	0.8694925074396376	1e-4	1	Malay
4.2960042937573215e-16	-0.7270222384834201	-0.72702223848342	0.5285613352494427	nonce	13	-0.9168915432727238	0.9520097659342048	1e-4	1	Malay
-2.84073242666762e-16	-0.7031800544327834	-0.7031800544327828	0.4944621889520912	nonce	14	-0.6878484238285718	0.680013816941377	1e-4	1	Malay
3.988552901105771e-17	-0.7171962549452248	-0.7171962549452247	0.5143704681074557	nonce	15	-0.8224969225276084	0.8388146043410919	1e-4	1	Malay
-4.3962971383093467e-16	-0.6446963147484835	-0.6446963147484838	0.4156333382502761	nonce	16	-0.12601658218176673	0.0512259913552715	1e-4	1	Malay
-4.116081448332557e-17	-0.6723058070905653	-0.6723058070905652	0.4519950982476962	nonce	17	-0.3912508509412493	0.3412699511454292	1e-4	1	Malay
8.07775984980352e-17	-0.610094314254254	-0.6100943142542542	0.3722150722853686	nonce	18	0.2063921483009013	-0.29510503851175113	1e-4	1	Malay
2.880461712286751e-17	-0.6388317361066651	-0.6388317361066649	0.40810598705705553	nonce	19	-0.069677725661957	-0.008816832396047662	1e-4	1	Malay
-2.591082752763444e-16	-0.6894420431508752	-0.689442043150875	0.475330330864053	nonce	20	-0.5558723870576028	0.5274062457349319	1e-4	1	Malay
-6.538457951024746e-17	-0.6994974987343822	-0.699497498734382	0.4892967507356568	nonce	21	-0.6524714615965405	0.6388110766325377	1e-4	1	Malay
