b0	b1	r	R2	lex.type	i	r.z	R2.z	og.greater.r	og.greater.R2	language
2.8995793020564673e-16	-0.7535981155217617	-0.7535981155217618	0.5679101197179506	og	1	-1.2244684304195699	1.2702335174619666	0.05	0.95	Hebrew
-6.566220932515217e-16	-0.5350862798450088	-0.5350862798450088	0.2863173268783711	nonce	2	2.4051634064407654	-2.2290284364226363	0.05	0.95	Hebrew
-1.1720276517203302e-16	-0.6128668527266776	-0.6128668527266776	0.37560577917110316	nonce	3	1.1131746098330964	-1.1194699108704793	0.05	0.95	Hebrew
-3.256921403162344e-16	-0.74440684454824	-0.7444068445482392	0.5541415502102663	nonce	4	-1.0717950997352814	1.099135987046468	0.05	0.95	Hebrew
2.011018365305481e-16	-0.6918740924711566	-0.691874092471157	0.4786897598327873	nonce	5	-0.19918996680813245	0.16152115408871726	0.05	0.95	Hebrew
2.529129455263092e-16	-0.7235941841784375	-0.7235941841784378	0.5235885433768589	nonce	6	-0.7260825004427502	0.7194637187657021	0.05	0.95	Hebrew
8.54286878614061e-17	-0.700521873565748	-0.7005218735657482	0.49073089534406605	nonce	7	-0.3428355569058702	0.3111524246595893	0.05	0.95	Hebrew
-2.537470843471711e-16	-0.6103510751047994	-0.6103510751047996	0.3725284348815847	nonce	8	1.1549634059527603	-1.1577110664154318	0.05	0.95	Hebrew
8.129140118314157e-16	-0.6913955591341494	-0.6913955591341493	0.4780278191904229	nonce	9	-0.19124119904631753	0.15329543324480666	0.05	0.95	Hebrew
-7.263521553830248e-16	-0.6956933579068375	-0.6956933579068376	0.4839892482356913	nonce	10	-0.2626305917785502	0.22737617103121108	0.05	0.95	Hebrew
4.299070086011344e-16	-0.688164995079353	-0.6881649950793531	0.47357106045256614	nonce	11	-0.1375793087968081	0.09791274346868901	0.05	0.95	Hebrew
-2.907248093872106e-16	-0.6898982485655857	-0.6898982485655858	0.47595959337386273	nonce	12	-0.16636984096864738	0.12759426440823785	0.05	0.95	Hebrew
-6.116730664532507e-16	-0.6085504975424411	-0.608550497542441	0.37033370805915244	nonce	13	1.1848722373203262	-1.1849842220649887	0.05	0.95	Hebrew
2.4556763920657997e-16	-0.6547143780078759	-0.6547143780078757	0.4286509167702395	nonce	14	0.41805844102680606	-0.46029525669182464	0.05	0.95	Hebrew
2.7650764975934655e-16	-0.7951721528746368	-0.7951721528746364	0.6322987527072842	nonce	15	-1.9150417766891974	2.070370095568823	0.05	0.95	Hebrew
1.0822097324082589e-16	-0.7271967395032156	-0.7271967395032155	0.5288150979441076	nonce	16	-0.7859234214636478	0.7844124106787599	0.05	0.95	Hebrew
2.8859648529700156e-17	-0.6661120658823375	-0.6661120658823374	0.44370528431403533	nonce	17	0.2287350085105854	-0.27321953271968874	0.05	0.95	Hebrew
2.270186885097717e-16	-0.6100871879282547	-0.6100871879282546	0.37220637687420555	nonce	18	1.1593467534010142	-1.1617131764154836	0.05	0.95	Hebrew
2.499674491925137e-16	-0.7323537629114878	-0.732353762911488	0.536342034050616	nonce	19	-0.8715851261860856	0.8779471950076678	0.05	0.95	Hebrew
3.2500092577947747e-17	-0.6871346845934951	-0.6871346845934952	0.47215407477140225	nonce	20	-0.12046514319685896	0.0803043237598764	0.05	0.95	Hebrew
-3.703136423100577e-16	-0.658757819359463	-0.6587578193594631	0.43396186456723507	nonce	21	0.3508940999523486	-0.3942978375899755	0.05	0.95	Hebrew
