b0	b1	r	R2	lex.type	i	r.z	R2.z	og.greater.r	og.greater.R2	language
1.489608281735246e-16	-0.8328879924279288	-0.8328879924279292	0.6937024079306262	og	1	-2.5498396972263957	2.9438995403974224	1e-4	1	Russian
-3.7402274758267776e-16	-0.6455062179966182	-0.6455062179966181	0.41667827747229746	nonce	2	-0.7625716717951199	0.699606519799191	1e-4	1	Russian
-1.4235053297978891e-16	-0.6055593121388082	-0.6055593121388085	0.36670208051802705	nonce	3	-0.3815536791367778	0.29472760244659774	1e-4	1	Russian
-2.1526619061086484e-16	-0.5309515059845061	-0.5309515059845061	0.2819095017072152	nonce	4	0.3300638022957063	-0.39221397375756	1e-4	1	Russian
-4.1006332413068893e-16	-0.5154508914748575	-0.515450891474857	0.26568962152222486	nonce	5	0.47791037260229396	-0.5236182807899004	1e-4	1	Russian
2.428400424593482e-16	-0.7081063091271843	-0.7081063091271851	0.5014145450257247	nonce	6	-1.3596582433483184	1.386091894004915	1e-4	1	Russian
4.673958707609347e-16	-0.5575552527146823	-0.5575552527146823	0.31086785982973314	nonce	7	0.07631433262705656	-0.15760971414008448	1e-4	1	Russian
-1.0820554003736801e-16	-0.5296221992435883	-0.5296221992435882	0.280499673931615	nonce	8	0.3427428765612975	-0.4036356020171276	1e-4	1	Russian
-2.259087143715241e-16	-0.4509000579220009	-0.450900057922001	0.20331086223406378	nonce	9	1.093603340470133	-1.0289757522577365	1e-4	1	Russian
-2.388054104035051e-16	-0.611868514817311	-0.6118685148173112	0.3743830794247421	nonce	10	-0.44173154994345387	0.3569547167743017	1e-4	1	Russian
-2.1234460457282733e-16	-0.5520364963582498	-0.5520364963582499	0.304744293311492	nonce	11	0.12895283925840942	-0.2072193910130705	1e-4	1	Russian
-2.7336310185546395e-18	-0.4265793251405254	-0.42657932514052543	0.18196992063734607	nonce	12	1.3255771713686315	-1.2018680060814975	1e-4	1	Russian
1.5398841096613605e-16	-0.6641115673718218	-0.6641115673718209	0.44104417391705636	nonce	13	-0.9400315455805887	0.8970052490763776	1e-4	1	Russian
3.3314892196490973e-16	-0.5594960219174706	-0.5594960219174709	0.31303579854147506	nonce	14	0.05780306197966827	-0.14004629931482251	1e-4	1	Russian
-1.0835939166458692e-16	-0.5695273905232511	-0.5695273905232513	0.3243614485562239	nonce	15	-0.037877237851191334	-0.04829228048698408	1e-4	1	Russian
6.639930737815922e-16	-0.5716508623097968	-0.5716508623097974	0.326784708379535	nonce	16	-0.058131145887431956	-0.028660398240642062	1e-4	1	Russian
-4.017900574152001e-16	-0.575789300153499	-0.575789300153499	0.33153331817125614	nonce	17	-0.09760402234903245	0.009810155914593562	1e-4	1	Russian
-8.352339095854712e-17	-0.3404340517021516	-0.3404340517021515	0.11589534355834315	nonce	18	2.147240287889492	-1.7371669056107308	1e-4	1	Russian
-1.5079017903684563e-16	-0.6513684890250174	-0.6513684890250174	0.4242809084947343	nonce	19	-0.818486659243971	0.7611987417966363	1e-4	1	Russian
2.939312561550323e-16	-0.47405961223915183	-0.4740596122391518	0.22473251595633495	nonce	20	0.8727049577970856	-0.8554296143851111	1e-4	1	Russian
-3.177051364840757e-17	-0.5032197436145733	-0.5032197436145734	0.25323011036351717	nonce	21	0.5945724095125078	-0.6245582021147675	1e-4	1	Russian
