b0	b1	r	R2	lex.type	i	r.z	R2.z	og.greater.r	og.greater.R2	language
-3.694898033883218e-16	-0.7699539931699368	-0.7699539931699374	0.5928291515983317	og	1	-1.2117653139598508	1.2948231474454297	0.05	0.95	German
3.427035118138902e-16	-0.678923984210202	-0.678923984210202	0.46093777633585464	nonce	2	0.06939868274081794	-0.12401226151653372	0.05	0.95	German
-3.58406672015162e-16	-0.7193980909069291	-0.7193980909069297	0.5175336132005351	nonce	3	-0.500237296548223	0.4848234351591444	0.05	0.95	German
6.605696325435101e-16	-0.7352341321926598	-0.7352341321926608	0.5405692291410952	nonce	4	-0.7231150725409511	0.7326315082698484	0.05	0.95	German
2.498271973789369e-16	-0.7220090009107156	-0.722009000910716	0.5212969973960903	nonce	5	-0.5369834633749897	0.5253084383942311	0.05	0.95	German
-2.900599558794439e-16	-0.7263391180593209	-0.7263391180593209	0.5275685144231921	nonce	6	-0.5979258960484027	0.5927749456487921	0.05	0.95	German
2.2150287830373658e-16	-0.7046317540250154	-0.7046317540250152	0.49650590878036943	nonce	7	-0.29241463023792974	0.25861568244489175	0.05	0.95	German
3.432727221689047e-16	-0.6706022484757719	-0.6706022484757723	0.4497073756607614	nonce	8	0.18651949086602035	-0.24482448371788826	0.05	0.95	German
1.5693730529167199e-16	-0.6668957632918611	-0.6668957632918611	0.444749959096634	nonce	9	0.2386848748552933	-0.298154416354959	0.05	0.95	German
-2.1881220538460633e-17	-0.7979366584495653	-0.7979366584495653	0.6367029108976582	nonce	10	-1.6055956969035952	1.7667997501177088	0.05	0.95	German
-1.9074397966504563e-16	-0.720205813753035	-0.7202058137530354	0.5186964141636721	nonce	11	-0.5116052557692407	0.4973323894163157	0.05	0.95	German
2.6929092634736887e-16	-0.7190534137338883	-0.7190534137338883	0.5170378118023584	nonce	12	-0.49538628104650456	0.47948979921709706	0.05	0.95	German
1.7614048544588257e-16	-0.6768419813066383	-0.6768419813066386	0.45811506765909615	nonce	13	0.0987009665871417	-0.15437784843833846	0.05	0.95	German
-3.243043496463985e-16	-0.5295736880268366	-0.5295736880268366	0.28044829105034513	nonce	14	2.1713673033453023	-2.0656469753768265	0.05	0.95	German
1.575430366761322e-16	-0.6337418462141519	-0.6337418462141519	0.4016287276429216	nonce	15	0.7052958902221967	-0.7620356211935112	0.05	0.95	German
4.3221545445047016e-16	-0.6122570843113794	-0.6122570843113797	0.3748587372894721	nonce	16	1.0076742349249086	-1.0500166217362377	0.05	0.95	German
1.7241913957253396e-16	-0.7055607721902942	-0.7055607721902941	0.497816003253764	nonce	17	-0.305489709975236	0.27270916220608465	0.05	0.95	German
-1.6620593147940473e-16	-0.7398425452852639	-0.739842545285264	0.5473669918141781	nonce	18	-0.7879742657195308	0.8057591586798596	0.05	0.95	German
3.854842585706359e-17	-0.5237511678946928	-0.5237511678946927	0.27431528587105464	nonce	19	2.253313941037793	-2.1316234267892646	0.05	0.95	German
1.635978790980268e-16	-0.7149249336307695	-0.7149249336307694	0.5111176607269601	nonce	20	-0.4372817050978126	0.41580314832379095	0.05	0.95	German
-5.130965385988224e-16	-0.5932757447892469	-0.5932757447892473	0.35197610935523604	nonce	21	1.2748192026427962	-1.2961789101996366	0.05	0.95	German
