b0	b1	r	R2	lex.type	i	r.z	R2.z	og.greater.r	og.greater.R2	language
-4.491756781930753e-18	-0.8743495514599662	-0.8743495514599663	0.7644871381382443	og	1	-2.3373829328474613	2.720396845137569	1e-4	1	Tagalog
1.3560934575453184e-16	-0.5690348890472929	-0.5690348890472929	0.323800704953065	nonce	2	0.5627249779650789	-0.6171382021155514	1e-4	1	Tagalog
4.5804801834593316e-17	-0.7283418853911825	-0.728341885391183	0.5304819020151832	nonce	3	-0.9504924898558266	0.9481601298918404	1e-4	1	Tagalog
3.283219915785247e-16	-0.505912744442691	-0.505912744442691	0.25594770498953556	nonce	4	1.1623065030338882	-1.1310223346556232	1e-4	1	Tagalog
2.1801598604390183e-16	-0.6369749847186739	-0.6369749847186742	0.4057371311573553	nonce	5	-0.08262106392142736	0.0034066422694715073	1e-4	1	Tagalog
1.7519804824477418e-16	-0.6646349108016228	-0.6646349108016228	0.4417395646562814	nonce	6	-0.34535581046702846	0.2760707738166611	1e-4	1	Tagalog
8.955435649318456e-17	-0.5889341024170821	-0.5889341024170821	0.34684337698981416	nonce	7	0.37370730794348767	-0.4426247165309079	1e-4	1	Tagalog
1.6703572265959705e-17	-0.3859249402547583	-0.38592494025475815	0.14893805951063865	nonce	8	2.3020407607228033	-1.9414589972925094	1e-4	1	Tagalog
-6.062352768216166e-17	-0.6617132928228139	-0.661713292822814	0.4378644818984112	nonce	9	-0.31760408919114913	0.24672286668478127	1e-4	1	Tagalog
4.555526937043988e-17	-0.5892849746715593	-0.5892849746715593	0.3472567813736602	nonce	10	0.37037445981607453	-0.43949380185808345	1e-4	1	Tagalog
1.4492415604113942e-16	-0.7270412011563058	-0.7270412011563061	0.5285889081788042	nonce	11	-0.9381376143669539	0.9338235567700304	1e-4	1	Tagalog
1.0496389035871437e-16	-0.6685204414439816	-0.6685204414439815	0.44691958062845605	nonce	12	-0.3822634979805027	0.3153015818256727	1e-4	1	Tagalog
1.793534215125271e-16	-0.6473925086913892	-0.6473925086913895	0.4191170603097308	nonce	13	-0.1815745286702496	0.10473942474941704	1e-4	1	Tagalog
-1.726412636922244e-16	-0.6644882474493026	-0.6644882474493025	0.4415446309982454	nonce	14	-0.34396269182369343	0.27459444537404964	1e-4	1	Tagalog
-1.3418772624497745e-16	-0.7006821171235036	-0.7006821171235031	0.4909554292566746	nonce	15	-0.6877592423581445	0.6488067162359586	1e-4	1	Tagalog
-1.1157389061067749e-16	-0.453044098812257	-0.4530440988122569	0.20524895546861	nonce	16	1.6644925959491634	-1.5149888937234712	1e-4	1	Tagalog
-2.96318811546555e-16	-0.5784398984465347	-0.5784398984465345	0.33459271611483726	nonce	17	0.4733891368873244	-0.5354049950766443	1e-4	1	Tagalog
7.197293407277767e-17	-0.5835973445312473	-0.5835973445312472	0.3405858605439233	nonce	18	0.4243998414775682	-0.49001596544223436	1e-4	1	Tagalog
-3.563497510381062e-17	-0.7436807465183014	-0.7436807465183016	0.5530610527420184	nonce	19	-1.0961925101106187	1.1191631406796883	1e-4	1	Tagalog
1.5224275446403726e-16	-0.5897154913702062	-0.5897154913702064	0.347764360762004	nonce	20	0.36628508895645995	-0.4356496535696586	1e-4	1	Tagalog
1.9051820774923021e-16	-0.6321062537175369	-0.632106253717537	0.3995583159888192	nonce	21	-0.036374201158802175	-0.043388563170454156	1e-4	1	Tagalog
