word	phones	freq	word.length	freq.rank	unig.p	unig.h	min.pairs	min.pairs.2	min.pairs.3	mean.dist	mean.dist.nonmp	mean.dist.all	scaled.unig.h	network	language
de	d@	59759.23561102877	2	1	0.061581688259540614	4.021354770422522	9	123	492	2.7696	2.8	2.7696	-1.9632701599359486	132	Dutch
zijn	zEIn	33764.60110439233	4	2	0.034794306154657215	4.845004951359466	13	84	392	2.769387755102041	4.109976166155941	4.094883090477804	-4.806859122980007	97	Dutch
het	@t	31157.57803616581	2	3	0.032107777784081346	4.960933371824957	3	146	475	2.752	2.7648953301127213	2.752	-1.7348296271667163	149	Dutch
van	vAn	29593.4049753651	3	4	0.030495902785525913	5.035240764412895	11	165	746	2.794149512459372	3.3502415458937196	3.33273381294964	-3.5382128334210163	176	Dutch
en	En	27913.518280931752	2	5	0.028764785282596333	5.119552488643121	16	182	426	2.6528	2.700657894736842	2.6528	-1.6962644283645711	198	Dutch
een	en	27639.960036487006	2	6	0.028482884445713563	5.1337609351554745	16	162	446	2.6848	2.7335526315789473	2.6848	-1.6928099168566884	178	Dutch
in	In	20990.83545472871	2	7	0.02163098426650311	5.530756876573969	11	155	458	2.712	2.7471451876019577	2.712	-1.5962879609186775	166	Dutch
dat	dAt	15865.129286154692	3	8	0.016348961560629087	5.934657187012151	20	207	783	2.7527200791295745	3.273224043715847	3.2440047961630696	-3.2044920946097784	227	Dutch
te	t@	13477.044568788173	2	9	0.013888048413087132	6.170012307703501	10	112	502	2.784	2.817589576547231	2.784	-1.4408652522225822	122	Dutch
ik	Ik	12279.026146922824	2	10	0.012653494519782595	6.304320320259365	8	156	460	2.72	2.7467532467532467	2.72	-1.408210832573558	164	Dutch
hebben	hEb@	12105.710572318869	4	11	0.012474893411909419	6.324828700846789	2	76	612	2.8798842257597683	3.94606512890095	3.94273127753304	-4.1082944348769015	78	Dutch
hij	hEI	12002.715243352017	3	12	0.012368757077068901	6.337155657030545	18	145	693	2.785297549591599	3.4038811400849	3.3758992805755397	-3.055148494237496	163	Dutch
op	Op	11738.33252932748	2	13	0.012096311592955888	6.369288981758	12	150	462	2.7168	2.7549019607843137	2.7168	-1.3924149474566563	162	Dutch
die	di	11550.055742621682	2	14	0.011902293007094247	6.392616650587286	9	143	472	2.7376	2.767479674796748	2.7376	-1.3867432717845283	152	Dutch
niet	nit	10189.553969565122	3	15	0.010500300575158604	6.573425563589599	9	137	785	2.8304721030042916	3.361278648974668	3.3465227817745804	-2.967482574653902	146	Dutch
met	mEt	9823.32286787626	3	16	0.010122900675301295	6.626233442208112	14	207	779	2.762237762237762	3.278281911675741	3.2571942446043165	-2.9478886648421434	221	Dutch
worden	wOrd@	8204.020161800794	5	17	0.00845421476552091	6.886113522516183	4	37	264	2.843137254901961	4.65691015525579	4.65200813421454	-4.618253499417756	41	Dutch
ze	z@	7893.402969492203	2	18	0.008134124809395848	6.94179715708862	9	103	512	2.8016	2.832520325203252	2.8016	-1.2532205550002333	112	Dutch
voor	vor	7491.004985397016	3	19	0.0077194550607044155	7.017285277708642	12	160	714	2.7891770011273955	3.375226586102719	3.356115107913669	-2.8027922398963048	172	Dutch
maar	mar	7000.292521007313	3	20	0.007213777541604077	7.11502935066512	19	172	728	2.768478260869565	3.349514563106796	3.3207434052757794	-2.766525141117757	191	Dutch
als	Als	6945.876528098571	3	21	0.007157702046705661	7.126287794650012	9	130	849	2.8473205257836196	3.331121833534379	3.316546762589928	-2.7623477921722652	139	Dutch
