i	lex.type	test	b	b0	r	language
1	og	min.pairs	0.09707677405367407	0	0.09707677405367407	Russian
1	og	network.prop	0.07654218194250588	0	0.07654218194250588	Russian
1	og	mean.edit	-0.03749224618486014	0	-0.03749224618486014	Russian
2	scr	min.pairs	4.36602754795596e-4	0	4.36602754795596e-4	Russian
2	scr	network.prop	0.008393132735728505	0	0.008393132735728505	Russian
2	scr	mean.edit	0.005466958346279574	0	0.005466958346279574	Russian
3	scr	min.pairs	-0.0073013481269253	0	-0.0073013481269253	Russian
3	scr	network.prop	-0.016938683537780216	0	-0.016938683537780216	Russian
3	scr	mean.edit	0.018141325644809702	0	0.018141325644809702	Russian
4	scr	min.pairs	0.01876740056501843	0	0.01876740056501843	Russian
4	scr	network.prop	0.011522787744361825	0	0.011522787744361825	Russian
4	scr	mean.edit	9.497556599407028e-4	0	9.497556599407028e-4	Russian
5	scr	min.pairs	0.0011040431552661759	0	0.0011040431552661759	Russian
5	scr	network.prop	0.014621556747890523	0	0.014621556747890523	Russian
5	scr	mean.edit	-0.004913453996195164	0	-0.004913453996195164	Russian
6	scr	min.pairs	-0.012900772597374675	0	-0.012900772597374675	Russian
6	scr	network.prop	-0.011101352560422748	0	-0.011101352560422748	Russian
6	scr	mean.edit	0.005586025279953271	0	0.005586025279953271	Russian
7	scr	min.pairs	-0.019855457246525796	0	-0.019855457246525796	Russian
7	scr	network.prop	-0.019823110865770717	0	-0.019823110865770717	Russian
7	scr	mean.edit	0.009100401994675766	0	0.009100401994675766	Russian
8	scr	min.pairs	0.010936768159535972	0	0.010936768159535972	Russian
8	scr	network.prop	0.018056937184010118	0	0.018056937184010118	Russian
8	scr	mean.edit	0.013789681207792932	0	0.013789681207792932	Russian
9	scr	min.pairs	0.00835150526860045	0	0.00835150526860045	Russian
9	scr	network.prop	0.008442613547738509	0	0.008442613547738509	Russian
9	scr	mean.edit	1.2702895018421362e-4	0	1.2702895018421362e-4	Russian
10	scr	min.pairs	0.007868892528532956	0	0.007868892528532956	Russian
10	scr	network.prop	-0.0031280423192967255	0	-0.0031280423192967255	Russian
10	scr	mean.edit	-0.005800705689148252	0	-0.005800705689148252	Russian
11	scr	min.pairs	0.020531403868036546	0	0.020531403868036546	Russian
11	scr	network.prop	0.004195846528441104	0	0.004195846528441104	Russian
11	scr	mean.edit	0.0014908888547016243	0	0.0014908888547016243	Russian
12	scr	min.pairs	-0.011194552924188386	0	-0.011194552924188386	Russian
12	scr	network.prop	-0.023694979606065366	0	-0.023694979606065366	Russian
12	scr	mean.edit	0.0012895576728466382	0	0.0012895576728466382	Russian
13	scr	min.pairs	-0.0024373462477214436	0	-0.0024373462477214436	Russian
13	scr	network.prop	-0.009869982671082876	0	-0.009869982671082876	Russian
13	scr	mean.edit	0.0017244795770000345	0	0.0017244795770000345	Russian
14	scr	min.pairs	0.004763091351235855	0	0.004763091351235855	Russian
14	scr	network.prop	0.010727172968813785	0	0.010727172968813785	Russian
14	scr	mean.edit	0.003825227314809289	0	0.003825227314809289	Russian
15	scr	min.pairs	-0.010066920127198141	0	-0.010066920127198141	Russian
15	scr	network.prop	-0.014655755419902826	0	-0.014655755419902826	Russian
15	scr	mean.edit	0.011680494918055378	0	0.011680494918055378	Russian
16	scr	min.pairs	4.3548335756791204e-4	0	4.3548335756791204e-4	Russian
16	scr	network.prop	-0.009610883974943087	0	-0.009610883974943087	Russian
16	scr	mean.edit	-0.013273208769510656	0	-0.013273208769510656	Russian
17	scr	min.pairs	0.026840856910142413	0	0.026840856910142413	Russian
17	scr	network.prop	0.020351309853554597	0	0.020351309853554597	Russian
17	scr	mean.edit	-0.01456977452013012	0	-0.01456977452013012	Russian
18	scr	min.pairs	0.005139664871882382	0	0.005139664871882382	Russian
18	scr	network.prop	-0.008329430770042584	0	-0.008329430770042584	Russian
18	scr	mean.edit	-0.023351354867548565	0	-0.023351354867548565	Russian
19	scr	min.pairs	-0.007897002439139897	0	-0.007897002439139897	Russian
19	scr	network.prop	0.004499127589759474	0	0.004499127589759474	Russian
19	scr	mean.edit	0.028498401905300147	0	0.028498401905300147	Russian
20	scr	min.pairs	-0.024608301602120162	0	-0.024608301602120162	Russian
20	scr	network.prop	-0.02725093889105108	0	-0.02725093889105108	Russian
20	scr	mean.edit	0.005843768815513169	0	0.005843768815513169	Russian
21	scr	min.pairs	-0.006992080627913622	0	-0.006992080627913622	Russian
21	scr	network.prop	-0.002191107712126751	0	-0.002191107712126751	Russian
21	scr	mean.edit	-0.0041859778559929905	0	-0.0041859778559929905	Russian
22	scr	min.pairs	5.1539448938316585e-5	0	5.1539448938316585e-5	Russian
22	scr	network.prop	0.0030788903579465044	0	0.0030788903579465044	Russian
22	scr	mean.edit	0.006377790875325511	0	0.006377790875325511	Russian
23	scr	min.pairs	0.003500861365347079	0	0.003500861365347079	Russian
23	scr	network.prop	0.002278665582802348	0	0.002278665582802348	Russian
23	scr	mean.edit	-0.008228660115576525	0	-0.008228660115576525	Russian
24	scr	min.pairs	-0.01472675276978901	0	-0.01472675276978901	Russian
24	scr	network.prop	-0.002461354178019994	0	-0.002461354178019994	Russian
24	scr	mean.edit	0.005665149359027156	0	0.005665149359027156	Russian
25	scr	min.pairs	-0.002980070335846638	0	-0.002980070335846638	Russian
25	scr	network.prop	-0.014310716114424697	0	-0.014310716114424697	Russian
25	scr	mean.edit	0.003317081917207076	0	0.003317081917207076	Russian
26	scr	min.pairs	-0.002143522450484326	0	-0.002143522450484326	Russian
26	scr	network.prop	-0.004297649035491525	0	-0.004297649035491525	Russian
26	scr	mean.edit	0.021075001396117805	0	0.021075001396117805	Russian
27	scr	min.pairs	-0.002766901359333335	0	-0.002766901359333335	Russian
27	scr	network.prop	0.0018522126891180061	0	0.0018522126891180061	Russian
27	scr	mean.edit	-0.00843189892873236	0	-0.00843189892873236	Russian
28	scr	min.pairs	0.01541543916009438	0	0.01541543916009438	Russian
28	scr	network.prop	0.01711918350708183	0	0.01711918350708183	Russian
28	scr	mean.edit	-0.0029598161647184174	0	-0.0029598161647184174	Russian
29	scr	min.pairs	0.02509336235252372	0	0.02509336235252372	Russian
29	scr	network.prop	0.014342288238100877	0	0.014342288238100877	Russian
29	scr	mean.edit	-0.01488009633111225	0	-0.01488009633111225	Russian
30	scr	min.pairs	-0.011928315853375051	0	-0.011928315853375051	Russian
30	scr	network.prop	-5.624850412867823e-4	0	-5.624850412867823e-4	Russian
30	scr	mean.edit	0.009291510801832355	0	0.009291510801832355	Russian
31	scr	min.pairs	-0.010239569319951767	0	-0.010239569319951767	Russian
31	scr	network.prop	-0.008751570941954633	0	-0.008751570941954633	Russian
31	scr	mean.edit	0.03197723682026166	0	0.03197723682026166	Russian
32	scr	min.pairs	-6.717960913135868e-4	0	-6.717960913135868e-4	Russian
32	scr	network.prop	-0.006137970223431521	0	-0.006137970223431521	Russian
32	scr	mean.edit	0.010750175965842934	0	0.010750175965842934	Russian
33	scr	min.pairs	-0.0010729330126319008	0	-0.0010729330126319008	Russian
33	scr	network.prop	-0.008073770273552203	0	-0.008073770273552203	Russian
33	scr	mean.edit	0.004372189359198052	0	0.004372189359198052	Russian
34	scr	min.pairs	-0.013825978078785162	0	-0.013825978078785162	Russian
34	scr	network.prop	-0.01818320900158855	0	-0.01818320900158855	Russian
34	scr	mean.edit	-0.009486886409813742	0	-0.009486886409813742	Russian
35	scr	min.pairs	0.002010786517249393	0	0.002010786517249393	Russian
35	scr	network.prop	0.0037303032320184677	0	0.0037303032320184677	Russian
35	scr	mean.edit	-0.0049000825836828426	0	-0.0049000825836828426	Russian
36	scr	min.pairs	0.008298678250203268	0	0.008298678250203268	Russian
36	scr	network.prop	-0.018131368939484017	0	-0.018131368939484017	Russian
36	scr	mean.edit	-0.011299365530649532	0	-0.011299365530649532	Russian
37	scr	min.pairs	0.011786402159641851	0	0.011786402159641851	Russian
37	scr	network.prop	0.010062840494365953	0	0.010062840494365953	Russian
37	scr	mean.edit	-0.014505788577095271	0	-0.014505788577095271	Russian
38	scr	min.pairs	0.012036105643260717	0	0.012036105643260717	Russian
38	scr	network.prop	-0.0070128501043229844	0	-0.0070128501043229844	Russian
38	scr	mean.edit	-0.006783196200722225	0	-0.006783196200722225	Russian
39	scr	min.pairs	-0.013255427553080363	0	-0.013255427553080363	Russian
39	scr	network.prop	0.0023807732244437167	0	0.0023807732244437167	Russian
39	scr	mean.edit	0.00583863369419553	0	0.00583863369419553	Russian
40	scr	min.pairs	2.950429586415365e-4	0	2.950429586415365e-4	Russian
40	scr	network.prop	0.007152801453791261	0	0.007152801453791261	Russian
40	scr	mean.edit	0.00598723789560714	0	0.00598723789560714	Russian
41	scr	min.pairs	-0.018525531328758508	0	-0.018525531328758508	Russian
41	scr	network.prop	-0.007721877480844567	0	-0.007721877480844567	Russian
41	scr	mean.edit	0.0026967274059252625	0	0.0026967274059252625	Russian
42	scr	min.pairs	3.1773809351955264e-4	0	3.1773809351955264e-4	Russian
42	scr	network.prop	0.0023408880432104363	0	0.0023408880432104363	Russian
42	scr	mean.edit	-0.004082650192108049	0	-0.004082650192108049	Russian
43	scr	min.pairs	-0.03054680907579429	0	-0.03054680907579429	Russian
43	scr	network.prop	0.007409521522731311	0	0.007409521522731311	Russian
43	scr	mean.edit	0.02548204777262244	0	0.02548204777262244	Russian
44	scr	min.pairs	0.0011373778429701437	0	0.0011373778429701437	Russian
44	scr	network.prop	0.003169484615092304	0	0.003169484615092304	Russian
44	scr	mean.edit	0.010353145205572869	0	0.010353145205572869	Russian
45	scr	min.pairs	0.001519680699184235	0	0.001519680699184235	Russian
45	scr	network.prop	0.021861018882002977	0	0.021861018882002977	Russian
45	scr	mean.edit	0.0250211195374239	0	0.0250211195374239	Russian
46	scr	min.pairs	0.012847877022947653	0	0.012847877022947653	Russian
