i	lex.type	test	b	b0	r	language
21	scr	min.pairs	0.06280954355710222	0	0.06280954355710222	Japanese
21	scr	network.prop	0.025333220971897347	0	0.025333220971897347	Japanese
21	scr	mean.edit	-0.026595151207721615	0	-0.026595151207721615	Japanese
22	scr	min.pairs	-0.010590627665894137	0	-0.010590627665894137	Japanese
22	scr	network.prop	-0.0126312706372168	0	-0.0126312706372168	Japanese
22	scr	mean.edit	6.104071873371398e-4	0	6.104071873371398e-4	Japanese
23	scr	min.pairs	-0.0025671455305510704	0	-0.0025671455305510704	Japanese
23	scr	network.prop	0.011168564974872506	0	0.011168564974872506	Japanese
23	scr	mean.edit	0.07413751602740888	0	0.07413751602740888	Japanese
24	scr	min.pairs	-0.002724021453229615	0	-0.002724021453229615	Japanese
24	scr	network.prop	-0.020485094048851068	0	-0.020485094048851068	Japanese
24	scr	mean.edit	-0.0010264998461293896	0	-0.0010264998461293896	Japanese
25	scr	min.pairs	-0.002683138837929862	0	-0.002683138837929862	Japanese
25	scr	network.prop	0.005118085073423211	0	0.005118085073423211	Japanese
25	scr	mean.edit	-0.01874315646488275	0	-0.01874315646488275	Japanese
26	scr	min.pairs	-0.06714667155298884	0	-0.06714667155298884	Japanese
26	scr	network.prop	-0.056347125689419054	0	-0.056347125689419054	Japanese
26	scr	mean.edit	0.043467086500657344	0	0.043467086500657344	Japanese
27	scr	min.pairs	0.04647424390197295	0	0.04647424390197295	Japanese
27	scr	network.prop	0.04938386936807794	0	0.04938386936807794	Japanese
27	scr	mean.edit	-0.01405892872577429	0	-0.01405892872577429	Japanese
28	scr	min.pairs	-0.0053969153521224575	0	-0.0053969153521224575	Japanese
28	scr	network.prop	-0.0026772563997936776	0	-0.0026772563997936776	Japanese
28	scr	mean.edit	0.027456594944884703	0	0.027456594944884703	Japanese
29	scr	min.pairs	-0.02882405936097488	0	-0.02882405936097488	Japanese
29	scr	network.prop	-0.025318302948267573	0	-0.025318302948267573	Japanese
29	scr	mean.edit	-0.021373505711897077	0	-0.021373505711897077	Japanese
30	scr	min.pairs	-0.016856228102149956	0	-0.016856228102149956	Japanese
30	scr	network.prop	-0.030942651842497493	0	-0.030942651842497493	Japanese
30	scr	mean.edit	-0.04361941267427309	0	-0.04361941267427309	Japanese
31	scr	min.pairs	-0.04242496936484086	0	-0.04242496936484086	Japanese
31	scr	network.prop	-0.03801516945333818	0	-0.03801516945333818	Japanese
31	scr	mean.edit	-0.0014890456165279299	0	-0.0014890456165279299	Japanese
32	scr	min.pairs	-0.04376431707507748	0	-0.04376431707507748	Japanese
32	scr	network.prop	-0.01565212509175941	0	-0.01565212509175941	Japanese
32	scr	mean.edit	0.025749627866330276	0	0.025749627866330276	Japanese
33	scr	min.pairs	0.02476353041984062	0	0.02476353041984062	Japanese
33	scr	network.prop	2.496955970697427e-4	0	2.496955970697427e-4	Japanese
33	scr	mean.edit	-0.04723299541946414	0	-0.04723299541946414	Japanese
34	scr	min.pairs	0.007098856527142349	0	0.007098856527142349	Japanese
34	scr	network.prop	0.012723941421007069	0	0.012723941421007069	Japanese
