word	phones	freq	word.length	freq.rank	unig.p	unig.h	min.pairs	min.pairs.2	min.pairs.3	mean.dist	mean.dist.nonmp	mean.dist.all	scaled.unig.h	network	language
yUzlU	yUzlU	18.1711904365159	5	4310	1.825982043096789e-5	15.740967896662648	3	18	125	2.816326530612245	5.047921071176885	5.045499366107903	0.0505506946698691	21	Turkish
mUddet	mUddet	18.1711904365159	6	4311	1.825982043096789e-5	15.740967896662648	0	6	53	2.85	5.788484290784804	5.787723449001051	-0.09450842544829997	6	Turkish
SiSman	SiSman	18.1533142039172	6	4314	1.8241857007031805e-5	15.742387872211232	1	5	97	2.9038461538461537	5.620694188798317	5.619348054679285	-0.09382776673699532	6	Turkish
hitit	hitit	18.1533142039172	5	4313	1.8241857007031805e-5	15.742387872211232	0	22	269	2.914383561643836	4.875739644970414	4.875052824341457	0.051184557472416084	22	Turkish
kg	kg	18.1443760876179	2	4315	1.8232875295063813e-5	15.743098384434845	4	216	635	2.7348130841121496	2.746180963572268	2.7348130841121496	0.36743536808255167	220	Turkish
pUrUz	pUrUz	18.1264998550193	5	4316	1.8214911871127827e-5	15.74452045950404	0	16	148	2.8848484848484848	5.025781910397295	5.02507395407804	0.052136522990021514	16	Turkish
ilyas	ilyas	18.11756173872	5	4317	1.8205930159159835e-5	15.74523202304048	0	20	233	2.909448818897638	4.8478444632290785	4.847161572052402	0.05245415779566835	20	Turkish
muhatab	muhatab	18.1086236224206	7	4318	1.819694844719174e-5	15.745943937706247	1	2	6	2.3	6.3140551445864155	6.3114496975128835	-0.17917499127608869	3	Turkish
pes	pes	18.0996855061213	3	4319	1.818796673522375e-5	15.746656203848033	12	194	1027	2.820907617504052	3.4052122740647333	3.391722408026756	0.2905713867375958	206	Turkish
cup	cup	18.090747389822	3	4320	1.8178985023255756e-5	15.747368821813073	4	138	924	2.860356138706654	3.497276916631755	3.491638795986622	0.29084694711624415	142	Turkish
cavit	cavit	18.0818092735227	5	4322	1.8170003311287765e-5	15.748081791949097	1	39	384	2.896470588235294	4.732985768634634	4.731793210311311	0.05372626597304412	40	Turkish
Sua	Sua	18.0818092735227	3	4323	1.8170003311287765e-5	15.748081791949097	4	140	1284	2.894331700489853	3.3447842480100545	3.339464882943144	0.29112264367497065	144	Turkish
keCi	keCi	18.0818092735227	4	4321	1.8170003311287765e-5	15.748081791949097	2	82	854	2.9052183173588926	4.148546027042045	4.146612365790448	0.17438645524979482	84	Turkish
logo	logo	18.0728711572234	4	4324	1.8161021599319773e-5	15.748795114604365	0	24	312	2.919881305637982	4.408813182743937	4.407997038134025	0.17469539051068378	24	Turkish
esasen	esasen	18.0549949246247	6	4325	1.814305817538369e-5	15.750222818868227	0	4	91	2.9270833333333335	5.4507690285263575	5.450052576235541	-0.09007212129647522	4	Turkish
