word	phones	freq	word.length	freq.rank	unig.p	unig.h	min.pairs	min.pairs.2	min.pairs.3	mean.dist	mean.dist.nonmp	mean.dist.all	scaled.unig.h	network	language
arseniSvili	arseniSvili	10.817111771967529	11	7798	1.1240020761607935e-5	16.440995774052247	0	0	4	2.4	9.025370990904738	9.021052631578947	0.7643129673752476	0	Georgian
Cirisupali	Cirisupali	10.817111771967529	10	7797	1.1240020761607935e-5	16.440995774052247	0	0	2	2	8.65997366688611	8.65712405396512	0.8467417172505085	0	Georgian
aurzauri	aurzauri	10.809768179454313	8	7800	1.1232390061837666e-5	16.441975533031084	0	0	5	2.5	6.910048266783677	6.9085325729326605	0.8347659002417799	0	Georgian
3eXan	3eXan	10.809768179454313	5	7802	1.1232390061837666e-5	16.441975533031084	0	5	82	2.909090909090909	4.898030495552732	4.896475071451254	0.8998751250392601	5	Georgian
gamosaxva	gamosaxva	10.809768179454313	9	7801	1.1232390061837666e-5	16.441975533031084	1	4	21	2.6666666666666665	7.615927419354839	7.612342569269521	0.8499264829520641	5	Georgian
moKreba	moKreba	10.802424586941097	7	7806	1.1224759362067395e-5	16.442955957833266	1	19	113	2.8208955223880596	6.107954545454546	6.105504587155964	0.8436582470640381	20	Georgian
Ka2oba	Ka2oba	10.802424586941097	6	7803	1.1224759362067395e-5	16.442955957833266	1	11	130	2.888111888111888	5.415767009791614	5.413299874529486	0.8469151927536299	12	Georgian
Peni	Peni	10.802424586941097	4	7807	1.1224759362067395e-5	16.442955957833266	7	122	555	2.797080291970803	3.7538137822198845	3.7417496071241487	0.9141776788926564	129	Georgian
legaliza2ia	legaliza2ia	10.802424586941097	11	7804	1.1224759362067395e-5	16.442955957833266	0	1	4	2.3333333333333335	9.39588319770225	9.391387559808612	0.7655944900955948	1	Georgian
nebisQopa	nebisQopa	10.802424586941097	9	7805	1.1224759362067395e-5	16.442955957833266	0	0	0	0	8.301083396321491	8.298992443324938	0.8505560645295654	0	Georgian
PaliTra	PaliTra	10.795080994427881	7	7812	1.1217128662297126e-5	16.44393704936437	0	1	14	2.75	6.136333843128687	6.134993446920053	0.8442395786356839	1	Georgian
blaTeri	blaTeri	10.795080994427881	7	7811	1.1217128662297126e-5	16.44393704936437	0	1	36	2.8947368421052633	5.992353069696308	5.991044124071647	0.8442395786356839	1	Georgian
bolniseli	bolniseli	10.795080994427881	9	7813	1.1217128662297126e-5	16.44393704936437	0	1	2	2	7.63618039808516	7.634256926952141	0.8511860742482601	1	Georgian
sanuKvari	sanuKvari	10.795080994427881	9	7809	1.1217128662297126e-5	16.44393704936437	0	0	7	2.625	7.478710002519526	7.476826196473552	0.8511860742482601	0	Georgian
Kin3uraSvili	Kin3uraSvili	10.795080994427881	12	7810	1.1217128662297126e-5	16.44393704936437	0	0	0	0	9.81875	9.809991079393399	0.8234822185885795	0	Georgian
boSa	boSa	10.795080994427881	4	7808	1.1217128662297126e-5	16.44393704936437	0	66	449	2.866279069767442	3.9711740041928723	3.969093766369827	0.9146584004225325	66	Georgian
aXsasruli	aXsasruli	10.787737401914665	9	7817	1.1209497962526855e-5	16.444918808531817	0	2	6	2.4444444444444446	7.551524313429075	7.549622166246851	0.8518165126908539	2	Georgian
moTexa	moTexa	10.787737401914665	6	7814	1.1209497962526855e-5	16.444918808531817	0	17	99	2.8290598290598292	5.476154618473895	5.474780426599749	0.8479842900765202	17	Georgian
Po	Po	10.787737401914665	2	7816	1.1209497962526855e-5	16.444918808531817	6	72	123	2.5693069306930694	2.6307692307692307	2.5693069306930694	0.8300217736035979	78	Georgian
Xazis	Xazis	10.787737401914665	5	7815	1.1209497962526855e-5	16.444918808531817	0	9	143	2.9215686274509802	4.797331639135959	4.795808193077168	0.9013962911563878	9	Georgian
vazagaSvili	vazagaSvili	10.780393809401447	11	7820	1.1201867262756585e-5	16.445901236244886	0	0	6	2.5714285714285716	8.829583532790808	8.825358851674642	0.7675200448516267	0	Georgian
garTQma	garTQma	10.780393809401447	7	7818	1.1201867262756585e-5	16.445901236244886	2	0	26	2.7586206896551726	6.256393442622951	6.252730449978157	0.8454034291124833	2	Georgian
m1leosnoba	m1leosnoba	10.780393809401447	10	7819	1.1201867262756585e-5	16.445901236244886	0	0	0	0	8.908821593153391	8.905890095426127	0.8497074941688515	0	Georgian
orkuliani	orkuliani	10.773050216888231	9	7821	1.1194236562986314e-5	16.446884333414708	0	2	6	2.4444444444444446	7.925925925925926	7.9239294710327455	0.8530786780845012	2	Georgian
dedmama	dedmama	10.773050216888231	7	7822	1.1194236562986314e-5	16.446884333414708	0	0	7	2.625	6.399169761852742	6.397771952817824	0.8459859490962929	0	Georgian
PosTsabCouri	PosTsabCouri	10.765706624375015	12	7823	1.1186605863216045e-5	16.447868100954285	0	0	1	1.5	10.285714285714286	10.276538804638715	0.8261365466247645	0	Georgian
