word	phones	freq	word.length	freq.rank	unig.p	unig.h	min.pairs	min.pairs.2	min.pairs.3	mean.dist	mean.dist.nonmp	mean.dist.all	scaled.unig.h	network	language
kaNk3	kaNk3	279.874616171955	5	372	2.7990595160026235e-4	11.802770216493935	1	16	89	2.803738317757009	4.5683890577507595	4.560161779575329	-0.8286664692488502	17	Japanese
ooita	ooita	279.874616171955	5	368	2.7990595160026235e-4	11.802770216493935	1	7	86	2.873684210526316	4.658561296859169	4.650151668351871	-0.8286664692488502	8	Japanese
y0cieN	y0cieN	271.878198567042	6	376	2.7190863869739766e-4	11.844590392188561	0	0	4	2.4	5.643994211287988	5.635838150289017	-0.9774428993723837	0	Japanese
kira	kira	271.878198567042	4	375	2.7190863869739766e-4	11.844590392188561	7	67	258	2.7477477477477477	3.6792899408284025	3.652989449003517	-0.3411327042854423	74	Japanese
age	age	271.878198567042	3	378	2.7190863869739766e-4	11.844590392188561	4	84	344	2.7806004618937643	3.235820895522388	3.2177777777777776	-0.23945153989269202	88	Japanese
oneecaN	oneecaN	271.878198567042	7	377	2.7190863869739766e-4	11.844590392188561	2	1	6	2.2	6.479289940828402	6.4450980392156865	-1.2304690565677496	3	Japanese
tano$i	tano$i	263.8817809621289	6	382	2.63911325794533e-4	11.887659114080448	0	5	24	2.7333333333333334	5.328509406657019	5.320809248554913	-0.9459346208591323	5	Japanese
omo$iro	omo$iro	263.8817809621289	7	389	2.63911325794533e-4	11.887659114080448	0	0	2	2	6.339882121807466	6.327450980392157	-1.1953342802864524	0	Japanese
nobo	nobo	263.8817809621289	4	380	2.63911325794533e-4	11.887659114080448	1	35	168	2.8048780487804876	3.9012925969447707	3.893317702227433	-0.31794816323894337	36	Japanese
docci	docci	263.8817809621289	5	386	2.63911325794533e-4	11.887659114080448	2	6	45	2.759259259259259	4.827586206896552	4.8149646107178965	-0.7728281525041816	8	Japanese
naNtoka	naNtoka	263.8817809621289	7	385	2.63911325794533e-4	11.887659114080448	0	3	6	2.4	6.051080550098232	6.03921568627451	-1.1953342802864524	3	Japanese
ji	ji	263.8817809621289	2	384	2.63911325794533e-4	11.887659114080448	16	120	129	2.417293233082707	2.5180722891566263	2.417293233082707	0.44744584802092136	136	Japanese
a@u	a@u	263.8817809621289	3	383	2.63911325794533e-4	11.887659114080448	4	87	344	2.7752293577981653	3.226865671641791	3.2088888888888887	-0.21838188118312454	91	Japanese
ue	ue	263.8817809621289	2	387	2.63911325794533e-4	11.887659114080448	18	136	111	2.3421052631578947	2.4493927125506074	2.3421052631578947	0.44744584802092136	154	Japanese
omae	omae	263.8817809621289	4	381	2.63911325794533e-4	11.887659114080448	1	25	182	2.8564593301435406	3.9036427732079906	3.895662368112544	-0.31794816323894337	26	Japanese
ծugi	ծugi	263.8817809621289	4	379	2.63911325794533e-4	11.887659114080448	6	32	152	2.7539267015706805	3.9491725768321513	3.9237983587338805	-0.31794816323894337	38	Japanese
