word	phones	freq	word.length	freq.rank	unig.p	unig.h	min.pairs	min.pairs.2	min.pairs.3	mean.dist	mean.dist.nonmp	mean.dist.all	scaled.unig.h	network	language
biruela	biruela	2.781230139982908	7	8468	2.834247972789677e-6	18.428602581899764	0	0	15	2.8125	6.376498287671233	6.375133747057565	1.0891554458665393	0	Spanish
desordenado	desordenado	2.7749234956745563	11	8470	2.827821106638226e-6	18.431877713932625	0	1	0	1	9.025510204081632	9.021325915623551	1.08098484627226	1	Spanish
aura	aura	2.7749234956745563	4	8471	2.827821106638226e-6	18.431877713932625	3	89	454	2.820840950639854	3.764776119402985	3.7575938058368075	1.188158522084809	92	Spanish
lapiT	lapiT	2.7686168513662053	5	8472	2.821394240486776e-6	18.435160297921925	1	13	83	2.816326530612245	4.907832545577312	4.9048582995951415	1.187801277203527	14	Spanish
akrobaTia	akrobaTia	2.7686168513662053	9	8474	2.821394240486776e-6	18.435160297921925	0	0	1	1.5	7.754341807198591	7.752390538500252	1.0727539339958279	0	Spanish
prepotenTia	prepotenTia	2.7686168513662053	11	8475	2.821394240486776e-6	18.435160297921925	0	0	3	2.25	9.145176252319109	9.14093648585999	1.0824936039714694	0	Spanish
dragar	dragar	2.7686168513662053	6	8479	2.821394240486776e-6	18.435160297921925	2	19	173	2.8666666666666667	5.308073303615651	5.304627567433804	1.1154262918497364	21	Spanish
iliTito	iliTito	2.7686168513662053	7	8476	2.821394240486776e-6	18.435160297921925	1	1	21	2.75	6.3239135088846075	6.321420928739568	1.0917205364772238	2	Spanish
exotiko	exotiko	2.7686168513662053	7	8478	2.821394240486776e-6	18.435160297921925	1	4	29	2.742857142857143	6.295654035538429	6.293173550181896	1.0917205364772238	5	Spanish
stokk	stokk	2.7686168513662053	5	8473	2.821394240486776e-6	18.435160297921925	0	1	39	2.902439024390244	5.157610529868377	5.15587044534413	1.187801277203527	1	Spanish
kinkuagesimo	kinkuagesimo	2.7686168513662053	12	8477	2.821394240486776e-6	18.435160297921925	0	0	0	0	10.159583694709454	10.150779896013864	1.0000837659377881	0	Spanish
blandir	blandir	2.7623102070578542	7	8481	2.8149673743353257e-6	18.43845036785611	0	1	28	2.8666666666666667	6.248715753424658	6.247378557671731	1.0930074673946577	1	Spanish
alpinista	alpinista	2.7623102070578542	9	8480	2.8149673743353257e-6	18.43845036785611	0	0	5	2.5	7.923735212685628	7.921741318570709	1.074111669864665	0	Spanish
sien	sien	2.7560035627495028	4	8483	2.808540508183875e-6	18.441747957956686	1	20	221	2.897119341563786	4.183661299940369	4.179273377010125	1.1919378364008806	21	Spanish
depresibo	depresibo	2.7560035627495028	9	8482	2.808540508183875e-6	18.441747957956686	0	2	8	2.5454545454545454	7.676566826076013	7.674635128334172	1.075472509132474	2	Spanish
duplikaTion	duplikaTion	2.7560035627495028	11	8484	2.808540508183875e-6	18.441747957956686	0	4	4	2.2222222222222223	8.851113172541744	8.84700973574409	1.0855214572814278	4	Spanish
esTenografia	esTenografia	2.7496969184411513	12	8491	2.8021136420324244e-6	18.445053102680358	0	0	0	0	10.253252385082394	10.244367417677642	1.0050439225049828	0	Spanish
estupideT	estupideT	2.7496969184411513	9	8485	2.8021136420324244e-6	18.445053102680358	0	1	0	1	8.165114523030455	8.163059889280323	1.0768364660187402	1	Spanish
merkante	merkante	2.7496969184411513	8	8490	2.8021136420324244e-6	18.445053102680358	0	2	26	2.8275862068965516	7.054600826626061	7.053066550674206	1.1003051494538922	2	Spanish
fango	fango	2.7496969184411513	5	8488	2.8021136420324244e-6	18.445053102680358	3	29	233	2.857142857142857	4.638175675675676	4.632928475033738	1.1914228953272556	32	Spanish
biLar	biLar	2.7496969184411513	5	8489	2.8021136420324244e-6	18.445053102680358	7	72	312	2.7729591836734695	4.566644113667118	4.55668016194332	1.1914228953272556	79	Spanish
masaxista	masaxista	2.7496969184411513	9	8487	2.8021136420324244e-6	18.445053102680358	0	1	5	2.4285714285714284	7.907626478731437	7.9056366381479615	1.0768364660187402	1	Spanish
baldio	baldio	2.7496969184411513	6	8486	2.8021136420324244e-6	18.445053102680358	0	15	92	2.8333333333333335	5.400990099009901	5.3996535511012125	1.11931336586396	15	Spanish
platikar	platikar	2.7433902741328002	8	8494	2.7956867758809737e-6	18.448365836721194	2	3	27	2.696969696969697	6.672687704026115	6.668769030013049	1.1016212409436918	5	Spanish
baCiLerato	baCiLerato	2.7433902741328002	10	8495	2.7956867758809737e-6	18.448365836721194	0	0	0	0	8.70378989361702	8.700897308075772	1.0427406216169983	0	Spanish
exiguo	exiguo	2.7433902741328002	6	8493	2.7956867758809737e-6	18.448365836721194	0	3	27	2.806451612903226	5.654455445544555	5.653056174214304	1.1206150030356825	3	Spanish
manualmente	manualmente	2.7433902741328002	11	8492	2.7956867758809737e-6	18.448365836721194	0	0	7	2.625	9.544990723562153	9.540565600370886	1.0885631998753518	0	Spanish
despeCo	despeCo	2.7370836298244487	7	8498	2.789259909729523e-6	18.451686195012805	2	10	41	2.685185185185185	6.340042826552462	6.336400599186818	1.098184741898394	12	Spanish
expulso	expulso	2.7370836298244487	7	8497	2.789259909729523e-6	18.451686195012805	0	4	9	2.5	6.5680650684931505	6.566659533490263	1.098184741898394	4	Spanish
sinfonia	sinfonia	2.7370836298244487	8	8499	2.789259909729523e-6	18.451686195012805	0	1	5	2.4285714285714284	7.122906243202088	7.1213571117877335	1.1029403614154247	1	Spanish
latin	latin	2.7370836298244487	5	8502	2.789259909729523e-6	18.451686195012805	2	17	152	2.86046511627907	4.772711921648092	4.768556005398111	1.1938511781038943	19	Spanish
sinfoniko	sinfoniko	2.7370836298244487	9	8496	2.789259909729523e-6	18.451686195012805	0	2	5	2.375	7.8751573118550215	7.87317564167086	1.0795737900152602	2	Spanish
inflar	inflar	2.7370836298244487	6	8501	2.789259909729523e-6	18.451686195012805	1	8	92	2.872549019607843	5.460757613270611	5.458302400395942	1.1219196359227541	9	Spanish
semiLero	semiLero	2.7370836298244487	8	8503	2.789259909729523e-6	18.451686195012805	0	1	9	2.6363636363636362	6.930389384381118	6.928882122662027	1.1029403614154247	1	Spanish
lastre	lastre	2.7370836298244487	6	8500	2.789259909729523e-6	18.451686195012805	1	7	56	2.8153846153846156	5.533300321861847	5.530809205642168	1.1219196359227541	8	Spanish
miss	miss	2.7307769855160977	4	8505	2.782833043578073e-6	18.45501421273056	1	17	186	2.892682926829268	4.276088252832439	4.2715902322811194	1.1970174825033821	18	Spanish
kanario	kanario	2.7307769855160977	7	8504	2.782833043578073e-6	18.45501421273056	0	4	53	2.8793103448275863	5.937928082191781	5.936657393537343	1.0994865163227756	4	Spanish
laminar	laminar	2.7244703412077467	7	8509	2.7764061774266226e-6	18.458349925293813	2	14	99	2.8189655172413794	5.8492505353319055	5.845923389685427	1.1007913006328962	16	Spanish
estandarte	estandarte	2.7244703412077467	10	8507	2.7764061774266226e-6	18.458349925293813	0	0	0	0	8.603390957446809	8.600531738118976	1.0470887131195745	0	Spanish
baltiko	baltiko	2.7244703412077467	7	8510	2.7764061774266226e-6	18.458349925293813	0	6	52	2.847457627118644	6.225813356164384	6.224481061416649	1.1007913006328962	6	Spanish
brisa	brisa	2.7244703412077467	5	8508	2.7764061774266226e-6	18.458349925293813	1	25	192	2.863013698630137	4.680283592167455	4.677462887989204	1.196290677007051	26	Spanish
inneTesarias	inneTesarias	2.7244703412077467	12	8511	2.7764061774266226e-6	18.458349925293813	0	1	0	1	9.882914137033826	9.874350086655113	1.0117108206819356	1	Spanish
indemne	indemne	2.7244703412077467	7	8506	2.7764061774266226e-6	18.458349925293813	0	0	8	2.6666666666666665	6.652183219178082	6.650759683286967	1.1007913006328962	0	Spanish
dignar	dignar	2.7181636968993947	6	8514	2.7699793112751715e-6	18.461693368368184	1	12	141	2.890322580645161	5.360732854666996	5.358327146745855	1.125851647567113	13	Spanish
israelita	israelita	2.7181636968993947	9	8512	2.7699793112751715e-6	18.461693368368184	0	0	0	0	7.616662471683866	7.614745848012078	1.0837035193164823	0	Spanish
birtuoso	birtuoso	2.7181636968993947	8	8516	2.7699793112751715e-6	18.461693368368184	0	2	5	2.375	7.291276919730259	7.2896911700739455	1.1069160369533981	2	Spanish
idilio	idilio	2.7181636968993947	6	8513	2.7699793112751715e-6	18.461693368368184	0	5	41	2.8297872340425534	5.593564356435643	5.592180153427369	1.125851647567113	5	Spanish
RaTonamiento	RaTonamiento	2.7181636968993947	12	8515	2.7699793112751715e-6	18.461693368368184	0	1	4	2.3333333333333335	9.56287944492628	9.554592720970538	1.0133871906828948	1	Spanish
iRespeto	iRespeto	2.7118570525910437	8	8520	2.7635524451237213e-6	18.465044577867822	1	1	5	2.25	7.1255439512619665	7.122662026968247	1.1082474140723095	2	Spanish
agronomo	agronomo	2.7118570525910437	8	8519	2.7635524451237213e-6	18.465044577867822	0	2	2	2	7.2712638677398305	7.269682470639409	1.1082474140723095	2	Spanish
desprobeer	desprobeer	2.7118570525910437	10	8517	2.7635524451237213e-6	18.465044577867822	0	1	2	2	8.768284574468085	8.765370555001661	1.0500042483492578	1	Spanish
alerxia	alerxia	2.7118570525910437	7	8521	2.7635524451237213e-6	18.465044577867822	0	4	23	2.75	6.195419520547945	6.194093729937942	1.1034099548108676	4	Spanish
parCar	parCar	2.7118570525910437	6	8518	2.7635524451237213e-6	18.465044577867822	2	39	231	2.8315018315018317	5.20752847944527	5.204157386785449	1.1271684024895383	41	Spanish
desposeer	desposeer	2.7055504082826927	9	8523	2.7571255789722707e-6	18.468403589957738	0	1	5	2.4285714285714284	7.905109489051095	7.9031202818319075	1.0864726727759033	1	Spanish
Repaso	Repaso	2.7055504082826927	6	8524	2.7571255789722707e-6	18.468403589957738	2	11	87	2.8217821782178216	5.439326399207529	5.435783221974758	1.1284882232003481	13	Spanish
xunto	xunto	2.7055504082826927	5	8522	2.7571255789722707e-6	18.468403589957738	3	33	225	2.8396946564885495	4.728716216216216	4.723346828609986	1.199971183703165	36	Spanish
RetribuTion	RetribuTion	2.699243763974341	11	8525	2.75069871282082e-6	18.471770441056137	0	1	7	2.5555555555555554	8.862244897959183	8.858136300417247	1.099320541378995	1	Spanish
esfumar	esfumar	2.699243763974341	7	8528	2.75069871282082e-6	18.471770441056137	0	5	44	2.84	6.153681506849315	6.152364647977745	1.1060408172109457	5	Spanish
boltaxe	boltaxe	2.699243763974341	7	8526	2.75069871282082e-6	18.471770441056137	0	2	16	2.736842105263158	6.507491438356165	6.506098865824952	1.1060408172109457	2	Spanish
desmedrar	desmedrar	2.699243763974341	9	8527	2.75069871282082e-6	18.471770441056137	0	2	16	2.736842105263158	7.482758620689655	7.480875691997987	1.0878620944577446	2	Spanish
golosina	golosina	2.69293711966599	8	8532	2.7442718466693698e-6	18.475145167836793	0	0	2	2	7.149010224059169	7.1474554153979994	1.1122602024025074	0	Spanish
onradeT	onradeT	2.69293711966599	7	8531	2.7442718466693698e-6	18.475145167836793	0	1	1	1.6666666666666667	6.544520547945205	6.54312005135887	1.10736086217011	1	Spanish
somali	somali	2.69293711966599	6	8530	2.7442718466693698e-6	18.475145167836793	0	0	29	2.9	5.712871287128713	5.711457560009898	1.131137119325201	0	Spanish
inkansable	inkansable	2.69293711966599	10	8533	2.7442718466693698e-6	18.475145167836793	0	0	3	2.25	9.016954787234043	9.01395812562313	1.054403076454162	0	Spanish
afirmado	afirmado	2.69293711966599	8	8529	2.7442718466693698e-6	18.475145167836793	0	1	7	2.5555555555555554	7.064824885795084	7.063288386254894	1.1122602024025074	1	Spanish
konTeptual	konTeptual	2.6866304753576387	10	8536	2.737844980517919e-6	18.478527807231444	0	0	3	2.25	8.82779255319149	8.824858757062147	1.0558762230014092	0	Spanish
afanoso	afanoso	2.6866304753576387	7	8537	2.737844980517919e-6	18.478527807231444	0	1	11	2.6923076923076925	6.374785958904109	6.373421784720736	1.1086840021964894	1	Spanish
enorguLeTer	enorguLeTer	2.6866304753576387	11	8535	2.737844980517919e-6	18.478527807231444	0	0	0	0	9.787569573283859	9.783031988873436	1.102426395875515	0	Spanish
tributar	tributar	2.6866304753576387	8	8538	2.737844980517919e-6	18.478527807231444	0	5	11	2.5294117647058822	6.892973678485969	6.89147455415398	1.11360406607085	5	Spanish
albor	albor	2.6866304753576387	5	8534	2.737844980517919e-6	18.478527807231444	0	27	187	2.86046511627907	4.651366857914276	4.649797570850202	1.2036775187276951	27	Spanish
federalismo	federalismo	2.680323831049287	11	8543	2.7314181143664685e-6	18.48191839643222	0	1	2	2	9.198979591836734	9.19471488178025	1.1039847954711393	1	Spanish
finxir	finxir	2.680323831049287	6	8545	2.7314181143664685e-6	18.48191839643222	1	5	49	2.8214285714285716	5.583065115127507	5.580549368968077	1.1337984516276747	6	Spanish
politiTar	politiTar	2.680323831049287	9	8544	2.7314181143664685e-6	18.48191839643222	0	3	5	2.3333333333333335	7.445255474452555	7.443381982888777	1.0920499212471726	3	Spanish
terminante	terminante	2.680323831049287	10	8539	2.7314181143664685e-6	18.48191839643222	0	0	4	2.4	8.549534574468085	8.546693253572615	1.057352831705889	0	Spanish
kapitulaTion	kapitulaTion	2.680323831049287	12	8542	2.7314181143664685e-6	18.48191839643222	0	0	1	1.5	9.328707718993929	9.320623916811092	1.0235278240243146	0	Spanish
apreTiable	apreTiable	2.680323831049287	10	8546	2.7314181143664685e-6	18.48191839643222	0	0	1	1.5	8.742353723404255	8.739448321701563	1.057352831705889	0	Spanish
lisiado	lisiado	2.680323831049287	7	8541	2.7314181143664685e-6	18.48191839643222	1	4	24	2.7	6.218582744594305	6.21613524502461	1.1100102518380124	5	Spanish
akometer	akometer	2.680323831049287	8	8540	2.7314181143664685e-6	18.48191839643222	1	4	12	2.5	6.935596170583116	6.9327968682035666	1.114951088058592	5	Spanish
