i	lex.type	test	b	b0	r	language
30	scr	min.pairs	0.005212669696024102	0	0.005212669696024102	Korean
30	scr	network.prop	-0.01032466511563402	0	-0.01032466511563402	Korean
30	scr	mean.edit	-0.016980396641872442	0	-0.016980396641872442	Korean
31	scr	min.pairs	7.821163957958114e-4	0	7.821163957958114e-4	Korean
31	scr	network.prop	-0.004480075785335842	0	-0.004480075785335842	Korean
31	scr	mean.edit	0.0012783466053436362	0	0.0012783466053436362	Korean
32	scr	min.pairs	-0.014653575080939561	0	-0.014653575080939561	Korean
32	scr	network.prop	-0.017530874655398456	0	-0.017530874655398456	Korean
32	scr	mean.edit	-6.755383366412102e-5	0	-6.755383366412102e-5	Korean
33	scr	min.pairs	-0.031131004207663276	0	-0.031131004207663276	Korean
33	scr	network.prop	-0.030199978698963518	0	-0.030199978698963518	Korean
33	scr	mean.edit	0.014789974280971396	0	0.014789974280971396	Korean
34	scr	min.pairs	0.009185336551717223	0	0.009185336551717223	Korean
34	scr	network.prop	0.04632296071772626	0	0.04632296071772626	Korean
34	scr	mean.edit	0.017873152167251365	0	0.017873152167251365	Korean
35	scr	min.pairs	0.037487317314442235	0	0.037487317314442235	Korean
35	scr	network.prop	0.02024231761224033	0	0.02024231761224033	Korean
35	scr	mean.edit	-0.01633790423758546	0	-0.01633790423758546	Korean
36	scr	min.pairs	-0.0065462822196456745	0	-0.0065462822196456745	Korean
36	scr	network.prop	-0.016150155680888754	0	-0.016150155680888754	Korean
36	scr	mean.edit	0.0022515702956990816	0	0.0022515702956990816	Korean
37	scr	min.pairs	-6.976036737937095e-5	0	-6.976036737937095e-5	Korean
37	scr	network.prop	0.004232776423069306	0	0.004232776423069306	Korean
37	scr	mean.edit	-0.004838337179509189	0	-0.004838337179509189	Korean
38	scr	min.pairs	0.0175276599482532	0	0.0175276599482532	Korean
38	scr	network.prop	0.012151412469110017	0	0.012151412469110017	Korean
38	scr	mean.edit	-0.01595672035568796	0	-0.01595672035568796	Korean
39	scr	min.pairs	-0.003604292838802711	0	-0.003604292838802711	Korean
39	scr	network.prop	-0.005788445216919578	0	-0.005788445216919578	Korean
39	scr	mean.edit	0.015050510299813438	0	0.015050510299813438	Korean
40	scr	min.pairs	0.0053835618271348695	0	0.0053835618271348695	Korean
40	scr	network.prop	4.940370574165556e-4	0	4.940370574165556e-4	Korean
40	scr	mean.edit	0.022631178813191766	0	0.022631178813191766	Korean
41	scr	min.pairs	-0.03187259261415677	0	-0.03187259261415677	Korean
41	scr	network.prop	-0.0013785579822582145	0	-0.0013785579822582145	Korean
41	scr	mean.edit	0.0048533183475118445	0	0.0048533183475118445	Korean
42	scr	min.pairs	0.004571800934368133	0	0.004571800934368133	Korean
42	scr	network.prop	0.017921507545044818	0	0.017921507545044818	Korean
42	scr	mean.edit	-0.01673388603571074	0	-0.01673388603571074	Korean
43	scr	min.pairs	-0.0019235770533261398	0	-0.0019235770533261398	Korean
43	scr	network.prop	0.018093448612905922	0	0.018093448612905922	Korean
43	scr	mean.edit	0.013437710454433012	0	0.013437710454433012	Korean
44	scr	min.pairs	-0.011213002583735405	0	-0.011213002583735405	Korean
44	scr	network.prop	-0.003988765372811527	0	-0.003988765372811527	Korean
44	scr	mean.edit	0.01297382143413863	0	0.01297382143413863	Korean
45	scr	min.pairs	-0.007360583847782932	0	-0.007360583847782932	Korean
45	scr	network.prop	-0.009828084436678203	0	-0.009828084436678203	Korean
45	scr	mean.edit	0.008844768641729745	0	0.008844768641729745	Korean
46	scr	min.pairs	0.013853617188921143	0	0.013853617188921143	Korean
46	scr	network.prop	0.01111628839798745	0	0.01111628839798745	Korean
46	scr	mean.edit	-0.009732204501111244	0	-0.009732204501111244	Korean
47	scr	min.pairs	0.008677620250545961	0	0.008677620250545961	Korean
47	scr	network.prop	0.02595306440412399	0	0.02595306440412399	Korean
47	scr	mean.edit	0.014349043531402735	0	0.014349043531402735	Korean
48	scr	min.pairs	-0.004332873379892368	0	-0.004332873379892368	Korean
48	scr	network.prop	0.005924922175205025	0	0.005924922175205025	Korean
48	scr	mean.edit	0.017302464163666823	0	0.017302464163666823	Korean
49	scr	min.pairs	0.012820284478734135	0	0.012820284478734135	Korean
