word	phones	freq	word.length	freq.rank	unig.p	unig.h	min.pairs	min.pairs.2	min.pairs.3	mean.dist	mean.dist.nonmp	mean.dist.all	scaled.unig.h	network	language
haZdaZ	haZdaZ	11293.432949572167	6	1	0.013584877069363944	6.201854679218256	16	115	494	2.7603833865814695	4.718114043925046	4.705220883534136	-4.9117444259421825	131	Korean
ZantaZ	ZantaZ	9292.570038075182	6	2	0.011178037908348171	6.483189217006775	5	38	259	2.8316831683168315	5.064736630478488	5.059638554216868	-4.741540726953488	43	Korean
saZlam	saZlam	7352.593825878737	6	3	0.008844439393365409	6.821013584374229	0	48	281	2.8454545454545452	4.980518176340631	4.9795180722891565	-4.537161423273118	48	Korean
ZuZliZ	ZuZliZ	6910.6403706110405	6	4	0.0083128133247465	6.9104474703892995	7	80	451	2.8200371057513913	4.803499597747385	4.7971887550200805	-4.483055097280038	87	Korean
ZaZniZdaZ	ZaZniZdaZ	6555.817881583768	9	5	0.007885997146140345	6.9864910963124665	1	45	237	2.823943661971831	6.135871348867739	6.1321744834371925	-5.162848878261401	46	Korean
gaZDaZ	gaZDaZ	5457.757752818897	6	6	0.0065651399780278065	7.250958512926461	11	120	502	2.771293375394322	4.679951690821256	4.6708835341365464	-4.2770503904214445	131	Korean
CuZdaZ	CuZdaZ	5174.319669868118	6	7	0.006224192143046559	7.327897687136556	12	118	482	2.763458401305057	4.765653311858265	4.75562248995984	-4.230503200905959	130	Korean
dEZZaZdaZ	dEZZaZdaZ	5113.43297056758	9	8	0.00615095149701355	7.3449746849673385	4	27	132	2.768292682926829	6.337056504599212	6.32797638570023	-4.921469413868869	31	Korean
DEZmun	DEZmun	4082.558165168819	6	9	0.004910911593489159	7.669793433373578	1	16	127	2.8551724137931034	5.335676978706307	5.333734939759037	-4.023660766502173	17	Korean
maZlaZdaZ	maZlaZdaZ	3924.042792851901	9	10	0.0047202333598514975	7.726926099062629	6	43	185	2.753191489361702	6.1942800788954635	6.182026894063627	-4.664288246652169	49	Korean
ZwiZZaZdaZ	ZwiZZaZdaZ	3671.048059551391	10	11	0.004415905847886754	7.8230748721100705	3	10	54	2.7205882352941178	6.986991327551701	6.978680879413724	-5.558539474195257	13	Korean
gIZlVZnaZ	gIZlVZnaZ	3629.057232447572	9	12	0.004365395057519162	7.839672064545388	2	3	34	2.75	6.508864084044649	6.503115775664152	-4.588372468017048	5	Korean
ZaldaZ	ZaldaZ	3078.9773973875403	6	13	0.0037037037037037034	8.076815597050832	10	67	293	2.757412398921833	5.07385791909841	5.064658634538152	-3.777417705224264	77	Korean
gIZlVZtaZ	gIZlVZtaZ	3049.5838184148674	9	14	0.003668346150446389	8.090654504515895	2	6	34	2.697674418604651	6.536769533814839	6.530993768448671	-4.419377264751727	8	Korean
kIZdaZ	kIZdaZ	2976.099870983184	6	15	0.003579952267303103	8.125843932978196	4	54	294	2.8158640226628897	4.9575879396984925	4.9534136546184735	-3.747756206157376	58	Korean
saZZOZ	saZZOZ	2907.8647769394775	6	16	0.003497872232955765	8.159306691871237	5	42	328	2.853723404255319	4.888419782870929	4.883534136546185	-3.727511676684625	47	Korean
mantaZ	mantaZ	2831.231517475008	6	17	0.0034056900405349095	8.197837146572184	2	30	246	2.867383512544803	5.154309825195901	5.151606425702811	-3.704201257831085	32	Korean
CoZtaZ	CoZtaZ	2793.4397730815704	6	18	0.0033602303292040764	8.217224157785566	4	69	496	2.8596491228070176	4.780301507537688	4.776305220883534	-3.692472370767338	73	Korean
gIZgVs	gIZgVs	2668.5170624477087	6	19	0.0032099607278604897	8.283228637802827	2	12	120	2.859259259259259	5.241912798874824	5.239156626506024	-3.6525405275707232	14	Korean
naZZoZdaZ	naZZoZdaZ	2556.191599944992	9	20	0.0030748443636271798	8.345270895838082	1	14	127	2.867132867132867	6.3350836888743025	6.331256149557232	-4.247935195692107	15	Korean
