i	lex.type	test	b	b0	r	language
24	scr	mean.edit	0.005888528297883252	0	0.005888528297883252	Dutch
25	scr	min.pairs	0.01454398802245234	0	0.01454398802245234	Dutch
25	scr	network.prop	0.012210329298285137	0	0.012210329298285137	Dutch
25	scr	mean.edit	-0.011776106935563435	0	-0.011776106935563435	Dutch
26	scr	min.pairs	-0.006488914821482863	0	-0.006488914821482863	Dutch
26	scr	network.prop	0.007013401991301791	0	0.007013401991301791	Dutch
26	scr	mean.edit	-0.0030875413683286736	0	-0.0030875413683286736	Dutch
27	scr	min.pairs	0.004372119813547621	0	0.004372119813547621	Dutch
27	scr	network.prop	-0.0035921496669686897	0	-0.0035921496669686897	Dutch
27	scr	mean.edit	0.01923532767395463	0	0.01923532767395463	Dutch
28	scr	min.pairs	-5.674487555005856e-4	0	-5.674487555005856e-4	Dutch
28	scr	network.prop	0.013307749962599532	0	0.013307749962599532	Dutch
28	scr	mean.edit	0.005767196857175533	0	0.005767196857175533	Dutch
29	scr	min.pairs	-0.0024244891094572702	0	-0.0024244891094572702	Dutch
29	scr	network.prop	-0.003024527578533418	0	-0.003024527578533418	Dutch
29	scr	mean.edit	0.002491732104053339	0	0.002491732104053339	Dutch
30	scr	min.pairs	0.010166667649485735	0	0.010166667649485735	Dutch
30	scr	network.prop	-0.018110321473385295	0	-0.018110321473385295	Dutch
30	scr	mean.edit	-0.004117679440735246	0	-0.004117679440735246	Dutch
31	scr	min.pairs	-4.486549158914751e-4	0	-4.486549158914751e-4	Dutch
31	scr	network.prop	-0.010308132300195361	0	-0.010308132300195361	Dutch
31	scr	mean.edit	-7.371382214437118e-4	0	-7.371382214437118e-4	Dutch
32	scr	min.pairs	-0.02018108598954955	0	-0.02018108598954955	Dutch
32	scr	network.prop	-0.0030131961942412187	0	-0.0030131961942412187	Dutch
32	scr	mean.edit	0.011114276069563675	0	0.011114276069563675	Dutch
33	scr	min.pairs	-0.003492836736272523	0	-0.003492836736272523	Dutch
33	scr	network.prop	6.596965830467256e-4	0	6.596965830467256e-4	Dutch
33	scr	mean.edit	0.021938029310799995	0	0.021938029310799995	Dutch
34	scr	min.pairs	-0.01341120868087558	0	-0.01341120868087558	Dutch
34	scr	network.prop	-0.00848424004495807	0	-0.00848424004495807	Dutch
34	scr	mean.edit	0.004573874213400712	0	0.004573874213400712	Dutch
35	scr	min.pairs	-0.02572251010842167	0	-0.02572251010842167	Dutch
35	scr	network.prop	-0.017762107586182505	0	-0.017762107586182505	Dutch
35	scr	mean.edit	-0.0030074485102927462	0	-0.0030074485102927462	Dutch
36	scr	min.pairs	-0.0047317846425543	0	-0.0047317846425543	Dutch
36	scr	network.prop	-0.01023739145306809	0	-0.01023739145306809	Dutch
36	scr	mean.edit	0.010262865204317389	0	0.010262865204317389	Dutch
37	scr	min.pairs	-0.0030602489607004474	0	-0.0030602489607004474	Dutch
37	scr	network.prop	-5.123309654617164e-4	0	-5.123309654617164e-4	Dutch
37	scr	mean.edit	-0.0033430035510911135	0	-0.0033430035510911135	Dutch
38	scr	min.pairs	-0.002621646106816801	0	-0.002621646106816801	Dutch
38	scr	network.prop	-0.005586642046116028	0	-0.005586642046116028	Dutch
38	scr	mean.edit	0.011294288878575972	0	0.011294288878575972	Dutch
39	scr	min.pairs	0.021044914042520926	0	0.021044914042520926	Dutch
39	scr	network.prop	-0.004674437900687549	0	-0.004674437900687549	Dutch
39	scr	mean.edit	-0.016416119110210722	0	-0.016416119110210722	Dutch
40	scr	min.pairs	-0.0038403391125981763	0	-0.0038403391125981763	Dutch
40	scr	network.prop	0.00505222337503788	0	0.00505222337503788	Dutch
40	scr	mean.edit	0.006173657410733518	0	0.006173657410733518	Dutch
41	scr	min.pairs	-0.01064167898601391	0	-0.01064167898601391	Dutch
41	scr	network.prop	-0.015249777906756032	0	-0.015249777906756032	Dutch
41	scr	mean.edit	-0.00623756682568446	0	-0.00623756682568446	Dutch
42	scr	min.pairs	0.027539056082383214	0	0.027539056082383214	Dutch
42	scr	network.prop	0.026841826003518726	0	0.026841826003518726	Dutch
42	scr	mean.edit	-0.02423835739154794	0	-0.02423835739154794	Dutch
43	scr	min.pairs	-0.002766679610719614	0	-0.002766679610719614	Dutch
43	scr	network.prop	-0.002734480682178791	0	-0.002734480682178791	Dutch
43	scr	mean.edit	0.003940883734853331	0	0.003940883734853331	Dutch
44	scr	min.pairs	-0.01148384592700071	0	-0.01148384592700071	Dutch
44	scr	network.prop	-0.006869409004471971	0	-0.006869409004471971	Dutch
44	scr	mean.edit	0.006968903279394439	0	0.006968903279394439	Dutch
45	scr	min.pairs	0.004736613816221732	0	0.004736613816221732	Dutch
45	scr	network.prop	0.004420030653908278	0	0.004420030653908278	Dutch
45	scr	mean.edit	-0.0056964026634604235	0	-0.0056964026634604235	Dutch
46	scr	min.pairs	0.0010742189415473475	0	0.0010742189415473475	Dutch
46	scr	network.prop	0.0069896467318069306	0	0.0069896467318069306	Dutch
46	scr	mean.edit	-0.0018835059738620305	0	-0.0018835059738620305	Dutch
