word	phones	freq	word.length	freq.rank	unig.p	unig.h	min.pairs	min.pairs.2	min.pairs.3	mean.dist	mean.dist.nonmp	mean.dist.all	scaled.unig.h	network	language
sasalihan	sasalihan	5.74442979614846	9	8363	5.9230780621303934e-6	17.365221469328986	0	3	28	2.8125	6.870013568521031	6.8681497558328815	0.9039603690697057	3	Tagalog
sheila	sheila	5.74442979614846	6	8370	5.9230780621303934e-6	17.365221469328986	0	4	23	2.75	5.636222567058302	5.6349734042553195	0.9995665265990868	4	Tagalog
matumal	matumal	5.74442979614846	7	8531	5.9230780621303934e-6	17.365221469328986	0	4	95	2.93	5.78387027949648	5.782636518771331	0.9745735779825334	4	Tagalog
sawang	sawaG	5.74442979614846	5	8405	5.9230780621303934e-6	17.365221469328986	8	82	446	2.811918063314711	4.3827705900915115	4.372876022655758	1.0594872630760073	90	Tagalog
magduda	magduda	5.74442979614846	7	8365	5.9230780621303934e-6	17.365221469328986	2	4	54	2.819672131147541	6.0373532550693705	6.03391638225256	0.9745735779825334	6	Tagalog
naaktuhan	naktuhan	5.74442979614846	8	8583	5.9230780621303934e-6	17.365221469328986	1	6	49	2.807017543859649	6.3683435066301834	6.3658741847254365	0.9345183079582204	7	Tagalog
paiiralin	pairalin	5.74442979614846	8	8608	5.9230780621303934e-6	17.365221469328986	0	1	39	2.902439024390244	6.255260942760943	6.2539448769198405	0.9345183079582204	1	Tagalog
paakyat	pakyat	5.74442979614846	6	8582	5.9230780621303934e-6	17.365221469328986	3	14	132	2.8466666666666667	5.244897959183674	5.240913120567376	0.9995665265990868	17	Tagalog
birong	biroG	5.74442979614846	5	8384	5.9230780621303934e-6	17.365221469328986	2	35	236	2.846715328467153	4.7483464566929134	4.744493392070485	1.0594872630760073	37	Tagalog
ibinuking	ibinukiG	5.74442979614846	8	8449	5.9230780621303934e-6	17.365221469328986	0	1	8	2.6	7.287878787878788	7.28634546602146	0.9345183079582204	1	Tagalog
nakailang	nakailaG	5.74442979614846	8	8358	5.9230780621303934e-6	17.365221469328986	2	20	99	2.778688524590164	6.04421052631579	6.040816326530612	0.9345183079582204	22	Tagalog
binalak	binalak	5.74442979614846	7	8546	5.9230780621303934e-6	17.365221469328986	1	22	122	2.815068493150685	5.769953051643192	5.767704778156997	0.9745735779825334	23	Tagalog
dakila	dakila	5.74442979614846	6	8585	5.9230780621303934e-6	17.365221469328986	2	18	148	2.8520710059171597	5.1774229319139495	5.174423758865248	0.9995665265990868	20	Tagalog
hadlangan	hadlaGan	5.74442979614846	8	8415	5.9230780621303934e-6	17.365221469328986	0	3	45	2.877551020408163	6.313341750841751	6.312013465179886	0.9345183079582204	3	Tagalog
