i	lex.type	test	b	b0	r	language
51	scr	mean.edit	-0.021605887055089666	0	-0.021605887055089666	Italian
52	scr	min.pairs	0.003718911739106051	0	0.003718911739106051	Italian
52	scr	network.prop	-0.002237611814097596	0	-0.002237611814097596	Italian
52	scr	mean.edit	0.0010393460464956264	0	0.0010393460464956264	Italian
53	scr	min.pairs	0.005356737468050015	0	0.005356737468050015	Italian
53	scr	network.prop	0.017584665575263753	0	0.017584665575263753	Italian
53	scr	mean.edit	0.008294211910007447	0	0.008294211910007447	Italian
54	scr	min.pairs	-2.3997696415472655e-4	0	-2.3997696415472655e-4	Italian
54	scr	network.prop	0.007923728077413743	0	0.007923728077413743	Italian
54	scr	mean.edit	0.02552028750259077	0	0.02552028750259077	Italian
55	scr	min.pairs	-0.004171392591450497	0	-0.004171392591450497	Italian
55	scr	network.prop	-0.0040613927581487465	0	-0.0040613927581487465	Italian
55	scr	mean.edit	-0.009424222410159241	0	-0.009424222410159241	Italian
56	scr	min.pairs	-0.015866545375472958	0	-0.015866545375472958	Italian
56	scr	network.prop	-0.01139998068232952	0	-0.01139998068232952	Italian
56	scr	mean.edit	-0.0014959544337247504	0	-0.0014959544337247504	Italian
57	scr	min.pairs	0.012588253429173977	0	0.012588253429173977	Italian
57	scr	network.prop	-0.005508993251264792	0	-0.005508993251264792	Italian
57	scr	mean.edit	0.006420285177240638	0	0.006420285177240638	Italian
58	scr	min.pairs	-0.0021456705109830633	0	-0.0021456705109830633	Italian
58	scr	network.prop	0.010273756721308192	0	0.010273756721308192	Italian
58	scr	mean.edit	-0.002965642516745316	0	-0.002965642516745316	Italian
59	scr	min.pairs	-0.002576505398077028	0	-0.002576505398077028	Italian
59	scr	network.prop	0.0036242725709934144	0	0.0036242725709934144	Italian
59	scr	mean.edit	0.008624470511822463	0	0.008624470511822463	Italian
60	scr	min.pairs	-0.005971164941248724	0	-0.005971164941248724	Italian
60	scr	network.prop	0.00962867351454758	0	0.00962867351454758	Italian
60	scr	mean.edit	0.010127701130154607	0	0.010127701130154607	Italian
61	scr	min.pairs	0.0012769879650325134	0	0.0012769879650325134	Italian
61	scr	network.prop	-0.00516899721763974	0	-0.00516899721763974	Italian
61	scr	mean.edit	-0.001454393628810534	0	-0.001454393628810534	Italian
62	scr	min.pairs	-0.0028404355156366502	0	-0.0028404355156366502	Italian
62	scr	network.prop	-0.001839565019726395	0	-0.001839565019726395	Italian
62	scr	mean.edit	0.00966888083171547	0	0.00966888083171547	Italian
63	scr	min.pairs	-0.029463472293066874	0	-0.029463472293066874	Italian
63	scr	network.prop	-0.026913360312223366	0	-0.026913360312223366	Italian
63	scr	mean.edit	6.098490873195122e-4	0	6.098490873195122e-4	Italian
64	scr	min.pairs	0.00838956671253172	0	0.00838956671253172	Italian
64	scr	network.prop	-0.011419316411423727	0	-0.011419316411423727	Italian
64	scr	mean.edit	-0.015561014989212025	0	-0.015561014989212025	Italian
65	scr	min.pairs	-0.0035854550103779506	0	-0.0035854550103779506	Italian
65	scr	network.prop	-0.005753364663662943	0	-0.005753364663662943	Italian
65	scr	mean.edit	-0.004362065951372568	0	-0.004362065951372568	Italian
